,timestamp,real_time,speaker,content
0,00:00:00,2021-04-27 17:04:24,Child,[crosstalk 00:00:00].
1,00:00:00,2021-04-27 17:04:24,Robot,"If you haven't already, please open the Jibo Story Time app."
2,00:00:05,2021-04-27 17:04:29,Child,I am over here.
3,00:00:07,2021-04-27 17:04:31,Robot,Let's go ahead and select a book on the app.
4,00:00:11,2021-04-27 17:04:35,Child,[inaudible 00:00:11].
5,00:00:11,2021-04-27 17:04:35,Parent,"No, this download [inaudible 00:00:14], so here you are on that camera [inaudible 00:00:19]."
6,00:00:18,2021-04-27 17:04:42,Child,Oh.
7,00:00:19,2021-04-27 17:04:43,Parent,"[inaudible 00:00:19]. So, can we start reading now?"
8,00:00:21,2021-04-27 17:04:45,Child,"Hey Jibo, can we start?"
9,00:00:24,2021-04-27 17:04:48,Robot,Can we start reading?
10,00:00:27,2021-04-27 17:04:51,Child,Yes.
11,00:00:28,2021-04-27 17:04:52,Robot,Yes.
12,00:00:30,2021-04-27 17:04:54,Parent,Yes [inaudible 00:00:31]. Go ahead.
13,00:00:33,2021-04-27 17:04:57,Child,Chicka Chicka Boom Boom.
14,00:00:34,2021-04-27 17:04:58,Parent,By?
15,00:00:35,2021-04-27 17:04:59,Child,By Bill Mark and Junior?
16,00:00:37,2021-04-27 17:05:01,Parent,Mm-hmm (affirmative). And?
17,00:00:37,2021-04-27 17:05:01,Child,And John...
18,00:00:37,2021-04-27 17:05:01,Parent,Archambault.
19,00:00:37,2021-04-27 17:05:01,Child,Archambault. Illustrated by Lois Ehlert.
20,00:00:37,2021-04-27 17:05:01,Parent,El-hert.
21,00:00:37,2021-04-27 17:05:01,Child,E-halt.
22,00:00:43,2021-04-27 17:05:07,Parent,I don't know.
23,00:00:51,2021-04-27 17:05:15,Child,"A told B and B told C, ""I'll meet you at the top of the coconut tree."""
24,00:00:55,2021-04-27 17:05:19,Parent,Coconut tree.
25,00:00:58,2021-04-27 17:05:22,Child,"You know the story, Mommy?"
26,00:00:59,2021-04-27 17:05:23,Parent,"I know. ""Wee,"" said-"
27,00:01:02,2021-04-27 17:05:26,Child,Wait. I'm just checking the [inaudible 00:01:05].
28,00:01:03,2021-04-27 17:05:27,Parent,No.
29,00:01:03,2021-04-27 17:05:27,Child,"""Wee,"" said D to E after tea-"
30,00:01:03,2021-04-27 17:05:27,Parent,"""Wee,"" said D to E after tea-"
31,00:01:11,2021-04-27 17:05:35,Child,"""I'll meet you at the top of the coconut tree."""
32,00:01:11,2021-04-27 17:05:35,Parent,Chicka chicka boom boom.
33,00:01:11,2021-04-27 17:05:35,Child,"Chicka chicka boom boo, will they be [crosstalk 00:01:16]-"
34,00:01:16,2021-04-27 17:05:40,Parent,I don't know.
35,00:01:17,2021-04-27 17:05:41,Child,Here comes H to the coconut tree.
36,00:01:18,2021-04-27 17:05:42,Parent,Coconut tree.
37,00:01:20,2021-04-27 17:05:44,Child,"Mom, my favorite, mommy-"
38,00:01:21,2021-04-27 17:05:45,Parent,[crosstalk 00:01:21]-
39,00:01:24,2021-04-27 17:05:48,Child,"My- my favorite that [inaudible 00:01:25] G, [crosstalk 00:01:26]-"
40,00:01:26,2021-04-27 17:05:50,Robot,"Let's chat about coconut tree, mama, maybe you can start the chat."
41,00:01:29,2021-04-27 17:05:53,Child,Mommy?
42,00:01:29,2021-04-27 17:05:53,Parent,Uh huh?
43,00:01:29,2021-04-27 17:05:53,Child,"Um, my favorite- my favorite color is green, and my favorite letter is G."
44,00:01:29,2021-04-27 17:05:53,Parent,"Oh, and then-"
45,00:01:46,2021-04-27 17:06:10,Child,"And my, uh, favorite number is seven."
46,00:01:47,2021-04-27 17:06:11,Parent,"Okay, and for you why-"
47,00:01:49,2021-04-27 17:06:13,Child,Because G is a-
48,00:01:49,2021-04-27 17:06:13,Parent,[crosstalk 00:01:49] coconut tree?
49,00:01:56,2021-04-27 17:06:20,Child,Because the G is the [inaudible 00:01:57] number.
50,00:01:57,2021-04-27 17:06:21,Parent,"Mm-hmm (affirmative), yeah."
51,00:01:57,2021-04-27 17:06:21,Child,And-
52,00:01:58,2021-04-27 17:06:22,Parent,Do you like the coconut tree?
53,00:01:59,2021-04-27 17:06:23,Child,Yeah.
54,00:01:59,2021-04-27 17:06:23,Parent,"Do you know what, uh, what you get from coconut tree?"
55,00:01:59,2021-04-27 17:06:23,Child,Coconut. (laughs).
56,00:01:59,2021-04-27 17:06:23,Parent,"Yeah, and do you know where we can find coconut tree?"
57,00:01:59,2021-04-27 17:06:23,Child,In the desert.
58,00:01:59,2021-04-27 17:06:23,Parent,"Uh, not in the desert."
59,00:02:06,2021-04-27 17:06:30,Child,"No, not [crosstalk 00:02:06]-"
60,00:02:06,2021-04-27 17:06:30,Parent,"[crosstalk 00:02:06], um, hot place like-"
61,00:02:06,2021-04-27 17:06:30,Child,Island. Island.
62,00:02:10,2021-04-27 17:06:34,Parent,"Island, and hot places."
63,00:02:11,2021-04-27 17:06:35,Child,Yeah. I've seen them [crosstalk 00:02:12].
64,00:02:12,2021-04-27 17:06:36,Parent,Near the sea.
65,00:02:12,2021-04-27 17:06:36,Child,I've seen it in Ben and Holly.
66,00:02:21,2021-04-27 17:06:45,Parent,"Oh, okay. Maybe we can grow some [inaudible 00:02:21] and have coconut tree-"
67,00:02:21,2021-04-27 17:06:45,Child,I have coconut-
68,00:02:24,2021-04-27 17:06:48,Parent,"[crosstalk 00:02:24] from the real coconut tree. You like the coconut, right?"
69,00:02:28,2021-04-27 17:06:52,Child,"(laughs), yeah."
70,00:02:28,2021-04-27 17:06:52,Parent,Yeah.
71,00:02:30,2021-04-27 17:06:54,Child,I don't like coconut anymore.
72,00:02:32,2021-04-27 17:06:56,Robot,Me too.
73,00:02:32,2021-04-27 17:06:56,Parent,(laughs).
74,00:02:32,2021-04-27 17:06:56,Child,(laughs).
75,00:02:37,2021-04-27 17:07:01,Parent,"Okay, go ahead."
76,00:02:40,2021-04-27 17:07:04,Child,And I am G-
77,00:02:41,2021-04-27 17:07:05,Parent,[crosstalk 00:02:41].
78,00:02:41,2021-04-27 17:07:05,Child,... and tag along K.
79,00:02:44,2021-04-27 17:07:08,Parent,K.
80,00:02:44,2021-04-27 17:07:08,Child,All- all on their way up to the coconut tree.
81,00:02:51,2021-04-27 17:07:15,Parent,Tree.
