,timestamp,real_time,speaker,content
0,00:00:00,2021-06-26 08:32:22,Parent,Jibo wants to start it! (laughs) Here's Jibo.
1,00:00:00,2021-06-26 08:32:22,Robot,Hello.
2,00:00:00,2021-06-26 08:32:22,Parent,"Hi, Jibo."
3,00:00:09,2021-06-26 08:32:31,Robot,I am now on story time mode. My camera will now turn on and start audio and video recording.
4,00:00:16,2021-06-26 08:32:38,Child,[inaudible 00:00:16]
5,00:00:16,2021-06-26 08:32:38,Robot,"Let's get started. We will be reading storybooks together. If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
6,00:00:31,2021-06-26 08:32:53,Parent,"You got a book, right? Is this the one you want to read?"
7,00:00:31,2021-06-26 08:32:53,Child,Yeah.
8,00:00:38,2021-06-26 08:33:00,Parent,"Yeah, you got one. Hey, Jibo, we're ready to read."
9,00:00:43,2021-06-26 08:33:05,Others,[inaudible 00:00:43]
10,00:00:43,2021-06-26 08:33:05,Robot,Let's get started.
11,00:00:43,2021-06-26 08:33:05,Parent,Is it [inaudible 00:00:43] now?
12,00:00:43,2021-06-26 08:33:05,Others,Yeah.
13,00:00:43,2021-06-26 08:33:05,Parent,"Okay, you ready?"
14,00:00:49,2021-06-26 08:33:11,Child,Ready.
15,00:00:51,2021-06-26 08:33:13,Parent,"A told B, and B told C, ""I'll meet you at the top of the coconut tree."""
16,00:00:59,2021-06-26 08:33:21,Child,[inaudible 00:00:59]
17,00:00:59,2021-06-26 08:33:21,Parent,"What do you see, buddy?"
18,00:00:59,2021-06-26 08:33:21,Child,Oh. Coconut.
19,00:00:59,2021-06-26 08:33:21,Parent,You see some coconuts at the top of the tree?
20,00:01:06,2021-06-26 08:33:28,Child,Mm-hmm (affirmative).
21,00:01:10,2021-06-26 08:33:32,Parent,What else do you see?
22,00:01:11,2021-06-26 08:33:33,Child,"A, B, C..."
23,00:01:12,2021-06-26 08:33:34,Parent,"A, and B, and C. Cool. Should we turn the page?"
24,00:01:17,2021-06-26 08:33:39,Child,"A, B, C..."
25,00:01:25,2021-06-26 08:33:47,Parent,"A, B, C... (laughs)"
26,00:01:26,2021-06-26 08:33:48,Child,"(laughs) D, E, F, G, H, I..."
27,00:01:27,2021-06-26 08:33:49,Parent,"Oh, no I. You're going to the top of the coconut tree."
28,00:01:35,2021-06-26 08:33:57,Child,[inaudible 00:01:35]
29,00:01:36,2021-06-26 08:33:58,Parent,Will there be enough room?
30,00:01:39,2021-06-26 08:34:01,Others,"Mommy, mommy, [inaudible 00:01:42]"
31,00:01:42,2021-06-26 08:34:04,Parent,"Oh yeah, daddy, can you watch [inaudible 00:01:44] Okay, buddy. Whoa. They're all going up to the top of the tree. How many letters are going up to the top of the tree? Can you count the letters?"
32,00:01:53,2021-06-26 08:34:15,Child,"One, two, three, four."
33,00:01:58,2021-06-26 08:34:20,Parent,What about H?
34,00:01:58,2021-06-26 08:34:20,Child,Five.
35,00:01:59,2021-06-26 08:34:21,Parent,"Five, yeah. Do you want to try [inaudible 00:02:03]"
36,00:02:08,2021-06-26 08:34:30,Child,"I, J, K."
37,00:02:09,2021-06-26 08:34:31,Parent,Tag along K.
