,timestamp,real_time,speaker,content
0,00:00:01,2021-04-28 18:31:26,Robot,"I am now on story time mode. My camera will now turn on and start audio and video recording. Let's get started. Now we will be reading story books together. If you haven't already, please open the Jibo Story Time app. Let's go ahead and select a book on the app."
1,00:00:22,2021-04-28 18:31:47,Robot,(silence)
2,00:00:22,2021-04-28 18:31:47,Parent,Short or long? Long?
3,00:00:37,2021-04-28 18:32:02,Child,Is that long?
4,00:00:38,2021-04-28 18:32:03,Parent,Mm-hmm (affirmative). So I think we had another version of The Little Red Hen. But this is the version that I had when I was a little kid.
5,00:00:59,2021-04-28 18:32:24,Parent,(silence)
6,00:01:05,2021-04-28 18:32:30,Parent,Do you know what book that is? Can you guess?
7,00:01:08,2021-04-28 18:32:33,Child,Who's crossing over my bridge?
8,00:01:08,2021-04-28 18:32:33,Parent,(laughs) You got it.
9,00:01:08,2021-04-28 18:32:33,Child,What.
10,00:01:15,2021-04-28 18:32:40,Parent,Ready?
11,00:01:15,2021-04-28 18:32:40,Child,Mm-hmm (affirmative).
12,00:01:21,2021-04-28 18:32:46,Parent,"Okay. Once upon a time, there were three billy goats. They lived in a valley and the name of the val- of all three billy goats was Gruff. There was very little grass in the valley and the billy goats were hungry. They wanted to go up the hillside to the fine meadow full of grass and daisies where they could eat, eat and eat and get fat."
13,00:01:50,2021-04-28 18:33:15,Robot,Maybe you could ask us a recall question about billy goats.
14,00:01:57,2021-04-28 18:33:22,Child,"Hey, mama?"
15,00:01:58,2021-04-28 18:33:23,Robot,Recall is asking a question to remember the past story plot.
16,00:02:05,2021-04-28 18:33:30,Parent,Haven't had much yet.
17,00:02:05,2021-04-28 18:33:30,Child,Me neither.
18,00:02:09,2021-04-28 18:33:34,Parent,Where did the b- where did the billy goats [crosstalk 00:02:11]-
19,00:02:11,2021-04-28 18:33:36,Robot,That's true.
20,00:02:13,2021-04-28 18:33:38,Parent,Mm-hmm (affirmative). Where did the billy goats live? Do you remember? No? Should we go back and look?
21,00:02:21,2021-04-28 18:33:46,Child,Sea. S- sea.
22,00:02:30,2021-04-28 18:33:55,Parent,"Near the sea? Well, yeah, there's some water."
23,00:02:31,2021-04-28 18:33:56,Child,Near the sea.
24,00:02:35,2021-04-28 18:34:00,Parent,"Well, the story said they lived in a valley."
25,00:02:40,2021-04-28 18:34:05,Child,Valley.
26,00:02:40,2021-04-28 18:34:05,Parent,Do you know what a valley is?
27,00:02:45,2021-04-28 18:34:10,Child,"But, valley. I wish."
28,00:02:51,2021-04-28 18:34:16,Parent,"(laughs) But on the way up, there was a bridge over a rushing river. And under the bridge lived a troll who was as mean as he was ugly. Are you the troll, or am I the troll [inaudible 00:03:05]? You're the troll?"
29,00:03:06,2021-04-28 18:34:31,Child,I am?
30,00:03:14,2021-04-28 18:34:39,Parent,Was I the troll? I'm the troll. [crosstalk 00:03:14]-
31,00:03:14,2021-04-28 18:34:39,Child,[inaudible 00:03:13] more hair.
32,00:03:18,2021-04-28 18:34:43,Parent,(laughs) I have more hair?
33,00:03:19,2021-04-28 18:34:44,Child,I can see the hair on you.
34,00:03:22,2021-04-28 18:34:47,Parent,All my hairs on my head?
35,00:03:22,2021-04-28 18:34:47,Child,Yeah. Hairs.
36,00:03:27,2021-04-28 18:34:52,Parent,Yep.
37,00:03:31,2021-04-28 18:34:56,Child,[inaudible 00:03:31].
38,00:03:32,2021-04-28 18:34:57,Parent,"Uh, well, okay, we finished that page. First, the youngest billy goat Gruff decided to cross the bridge. Well, what happened? What sound does he make when he goes over the bridge?"
39,00:03:45,2021-04-28 18:35:10,Child,"""Who's crossing my bridge?"""
40,00:03:47,2021-04-28 18:35:12,Parent,"Well that's the troll. But what sound does the goat make when he crosses the bridge? Do you remember. Trip, trap, trip, trap, trip, trap."
41,00:03:56,2021-04-28 18:35:21,Child,"Trap, trip, trap, trip, trap, trip, trap."
42,00:03:56,2021-04-28 18:35:21,Parent,"Went the bridge. ""Who's that tripping over my bridge?"" Roared the troll. ""Oh, it's only I, the tiniest billy goat Gruff."" Said the billy goat in his very small voice. ""And I'm going to the meadow to make myself fat."" ""No, you're not,"" said the troll, ""For I'm going to gobble you up!"" ""Oh, please don't take me. I'm too little, that I- I'm too little, that I am."" Said the- said the billy goat. ""Wait 'til the second billy goat Gruff comes. He's much bigger. Baa."" ""Well then be off with you,"" said the troll."
43,00:04:44,2021-04-28 18:36:09,Robot,Could you please ask us an open ended question about troll?
44,00:04:47,2021-04-28 18:36:12,Parent,Hm. You don't want to?
45,00:04:52,2021-04-28 18:36:17,Child,"No, thank you."
46,00:04:53,2021-04-28 18:36:18,Parent,Hm.
47,00:04:58,2021-04-28 18:36:23,Robot,That's fine.
48,00:05:00,2021-04-28 18:36:25,Parent,Why do you think the troll is living under the bridge?
49,00:05:03,2021-04-28 18:36:28,Child,Because it's happy there.
50,00:05:05,2021-04-28 18:36:30,Parent,It's happy there? Why is it happy under the bridge? Whoa. (laughs)
51,00:05:06,2021-04-28 18:36:31,Child,"Spook you, right?"
52,00:05:13,2021-04-28 18:36:38,Parent,"Yes, very spooky. Why is it happy under the bridge?"
53,00:05:15,2021-04-28 18:36:40,Child,Because it likes the bridge.
54,00:05:16,2021-04-28 18:36:41,Parent,"He likes the bridge? What about the bridge? Is that a stop asking questions glare? (laughs) Okay. You just wanna hear the story. All right. A little later, the second billy goat Gruff came across the bridge. What sound did it make?"
55,00:05:42,2021-04-28 18:37:07,Child,"Trip, trap, trip, trap. ""Who is that cro- crossing over my bridge?"""
56,00:05:52,2021-04-28 18:37:17,Parent,"Roared the troll. ""Oh, it's only I, the second billy goat Gruff. And I'm going up to the meadow to make myself fat,"" said the billy goat- said the billy goat. And his voice was not so small. ""No you're not,"" said the troll. ""For I'm coming up to gobble you up!"" ""Oh, please don't take me. Wait a little 'til the third billy goat Gruff comes. He's much bigger."" ""Very well. Be off with you,"" said the troll."
