,timestamp,real_time,speaker,content
0,00:00:00,2021-06-08 19:27:03,Robot,"Hello. I am now on story time mode. My camera will now turn on and start audio and video recording. Let us get started. Now, we will be reading story books together. If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
1,00:00:31,2021-06-08 19:27:34,Child,[inaudible 00:00:31] farted again.
2,00:00:34,2021-06-08 19:27:37,Parent,[inaudible 00:00:34] do you wanna go from this? You wanna choose one of those? Tap it. T- just tap it. Tap [inaudible 00:00:58]. Excellent. You wanna take one?
3,00:00:34,2021-06-08 19:27:37,Child,Uh.
4,00:01:10,2021-06-08 19:28:13,Parent,You have two of these [inaudible 00:01:11] Three Little Pigs. These are about a farms.
5,00:01:17,2021-06-08 19:28:20,Child,Let's do little pig. Three Little Pigs. Three Little Pigs.
6,00:01:17,2021-06-08 19:28:20,Parent,Do you want this one?
7,00:01:18,2021-06-08 19:28:21,Child,"Yeah. Yeah, The Three Little P- The Three Little Pigs and the Big Bad Wolf. [inaudible 00:01:19] That's one of my favorite fairy tales. That's one of my favorite fairy tales. [inaudible 00:01:36] other than Cinderella. [inaudible 00:01:39] why that's my favorite fairy tale? Because it's about a prince and a princess. And, and the prince is trying to find and the princess is [inaudible 00:01:50]. I li- I like that there's a prince in it."
8,00:01:51,2021-06-08 19:28:54,Parent,Aw.
9,00:01:53,2021-06-08 19:28:56,Child,Yeah.
10,00:01:54,2021-06-08 19:28:57,Parent,The Three Little Pigs. Retold and illustrated by James Marshall.
11,00:02:00,2021-06-08 19:29:03,Child,"I, it, I've seen James, I've seen James [inaudible 00:02:04] also is, is ver- has very popular books at my school."
12,00:02:12,2021-06-08 19:29:15,Parent,Is that right?
13,00:02:13,2021-06-08 19:29:16,Child,"Yeah. Or, or it's somebody else. Or it's somebody else. Or it's somebody else that's named James and is really popular in my class."
14,00:02:22,2021-06-08 19:29:25,Parent,"Once upon a time, an old sow sent her three little pigs out into the world to seek their fortune. ""Now be sure to write,"" she said. ""And remember that I love you."""
15,00:02:33,2021-06-08 19:29:36,Child,She's like crying right there.
16,00:02:33,2021-06-08 19:29:36,Parent,Aw.
17,00:02:33,2021-06-08 19:29:36,Child,"She, I, I think she is going to miss the little piggies."
18,00:02:33,2021-06-08 19:29:36,Parent,"I, I bet."
19,00:02:45,2021-06-08 19:29:48,Child,[inaudible 00:02:45].
20,00:02:45,2021-06-08 19:29:48,Parent,Next page.
21,00:02:50,2021-06-08 19:29:53,Child,Beep. (laughs) I just [inaudible 00:02:50].
22,00:02:51,2021-06-08 19:29:54,Parent,"The first little pig met a man with a load of straw. ""I know,"" said the little pig. ""I'll buy your straw and build a house."" ""That's not a good idea,"" said the man."
