,timestamp,real_time,speaker,content
0,00:00:00,2021-05-01 11:34:23,Robot,I am now on Story Time mode. My camera will now turn on and start audio and video recording.
1,00:00:06,2021-05-01 11:34:29,Child,[crosstalk 00:00:06] Jibo.
2,00:00:07,2021-05-01 11:34:30,Parent,"No, this camera [crosstalk 00:00:08]"
3,00:00:07,2021-05-01 11:34:30,Robot,Let's get started.
4,00:00:08,2021-05-01 11:34:31,Child,Oh. (laughs)
5,00:00:09,2021-05-01 11:34:32,Robot,"Now, we will be reading story books together."
6,00:00:13,2021-05-01 11:34:36,Parent,What book [inaudible 00:00:13]?
7,00:00:14,2021-05-01 11:34:37,Robot,"If you haven't already, please open the Jibo Story Time app. Let's go ahead and select a book on the app."
8,00:00:20,2021-05-01 11:34:43,Child,The little led- led... led (laughs).
9,00:00:21,2021-05-01 11:34:44,Parent,Led?
10,00:00:21,2021-05-01 11:34:44,Child,Led.
11,00:00:36,2021-05-01 11:34:59,Child,"The Little Led Hen. No, The Little Red... [inaudible 00:00:48]."
12,00:00:49,2021-05-01 11:35:12,Parent,[foreign language 00:00:49]
13,00:00:49,2021-05-01 11:35:12,Child,The Little Red Hen.
14,00:00:57,2021-05-01 11:35:20,Parent,[inaudible 00:00:57]
15,00:00:58,2021-05-01 11:35:21,Child,But I said it out loud.
16,00:01:04,2021-05-01 11:35:27,Parent,[inaudible 00:01:04] Yeah. One more time. Nicely.
17,00:01:09,2021-05-01 11:35:32,Child,The Little Red Hen.
18,00:01:09,2021-05-01 11:35:32,Parent,I'll turn the page. Mm-hmm (affirmative). Good job. What she has? How many [inaudible 00:01:13] she have?
19,00:01:13,2021-05-01 11:35:36,Child,Two.
20,00:01:13,2021-05-01 11:35:36,Parent,What is this?
21,00:01:23,2021-05-01 11:35:46,Child,A gardening thing that we used to have but it [crosstalk 00:01:23]
22,00:01:23,2021-05-01 11:35:46,Parent,Water jar.
23,00:01:23,2021-05-01 11:35:46,Child,Water jar. But the- the- we had it but this part of it broke.
24,00:01:23,2021-05-01 11:35:46,Parent,Mm-hmm (affirmative).
25,00:01:41,2021-05-01 11:36:04,Child,"One summer day, the Little Red Hen found a grain of wheat. A grain of wheat! Said the Little Red Hen, ""I will plant it."""
26,00:01:44,2021-05-01 11:36:07,Parent,"You missed [inaudible 00:01:44] there. ""Said the Little Red Hen, [inaudible 00:01:48] 'I will plant it.'"""
27,00:01:49,2021-05-01 11:36:12,Parent,Now did she find?
28,00:01:50,2021-05-01 11:36:13,Child,A grain of wheat.
29,00:01:50,2021-05-01 11:36:13,Parent,"A grain of wheat. No, no, no."
30,00:02:01,2021-05-01 11:36:24,Child,"She asked the duck, ""Will you help me [inaudible 00:02:01] this grain of wheat?"""
31,00:02:02,2021-05-01 11:36:25,Child,"""Not I,"" said the duck. Where is the duck?"
32,00:02:07,2021-05-01 11:36:30,Parent,[inaudible 00:02:07] It looks like she's talking to the dragonfly.
33,00:02:09,2021-05-01 11:36:32,Child,Yeah.
34,00:02:09,2021-05-01 11:36:32,Parent,Yeah.
35,00:02:14,2021-05-01 11:36:37,Child,"The duck... she asks the goose. ""Will you help me plant this grain of wheat?"""
36,00:02:23,2021-05-01 11:36:46,Child,"""Not I,"" said the goose. [inaudible 00:02:23]"
37,00:02:23,2021-05-01 11:36:46,Parent,"One is duck, one is goose."
38,00:02:25,2021-05-01 11:36:48,Child,"The- the duck has a broom, and the- and the duck..."
39,00:02:30,2021-05-01 11:36:53,Parent,The goose has a...
40,00:02:31,2021-05-01 11:36:54,Child,Sword.
41,00:02:32,2021-05-01 11:36:55,Parent,Sword.
42,00:02:36,2021-05-01 11:36:59,Child,[inaudible 00:02:36]
43,00:02:36,2021-05-01 11:36:59,Child,"She asks the cat, ""Will you help me plant this grain of wheat?"""
44,00:02:39,2021-05-01 11:37:02,Child,"""Not I,"" said the cat."
45,00:02:43,2021-05-01 11:37:06,Child,[inaudible 00:02:43] Why you need a broom? I don't see...
46,00:02:45,2021-05-01 11:37:08,Parent,It does not have [crosstalk 00:02:49]
47,00:02:48,2021-05-01 11:37:11,Robot,Do you like fishing?
48,00:02:51,2021-05-01 11:37:14,Child,"I never go fishing, Jibo."
49,00:02:51,2021-05-01 11:37:14,Parent,Would you like to try?
50,00:02:56,2021-05-01 11:37:19,Child,Yeah.
51,00:02:57,2021-05-01 11:37:20,Parent,But you don't eat fish.
52,00:03:00,2021-05-01 11:37:23,Robot,"I've never gone fishing, too."
53,00:03:02,2021-05-01 11:37:25,Parent,[inaudible 00:03:02]
54,00:03:02,2021-05-01 11:37:25,Child,Why? Because it says... on the iPad it says Jibo doesn't like food and drinks.
55,00:03:15,2021-05-01 11:37:38,Parent,Yeah.
56,00:03:15,2021-05-01 11:37:38,Child,And [crosstalk 00:03:15] and drinks [crosstalk 00:03:18]
57,00:03:17,2021-05-01 11:37:40,Robot,"Yeah, I don't like water."
58,00:03:20,2021-05-01 11:37:43,Parent,No.
59,00:03:21,2021-05-01 11:37:44,Child,That's why he doesn't eat fish. Is that he said he doesn't like food.
60,00:03:38,2021-05-01 11:38:01,Parent,Mm-hmm (affirmative).
61,00:03:39,2021-05-01 11:38:02,Child,[crosstalk 00:03:39]
62,00:03:39,2021-05-01 11:38:02,Robot,That's right.
63,00:03:39,2021-05-01 11:38:02,Parent,[inaudible 00:03:39]
64,00:03:39,2021-05-01 11:38:02,Child,"Orange, apple, fish..."
65,00:03:39,2021-05-01 11:38:02,Parent,No no no no no. Where are the fish?
66,00:03:39,2021-05-01 11:38:02,Child,In the fridge.
67,00:03:39,2021-05-01 11:38:02,Parent,In the fridge?
68,00:03:39,2021-05-01 11:38:02,Child,In the refrigerator.
69,00:03:45,2021-05-01 11:38:08,Parent,No. Alive.
70,00:03:46,2021-05-01 11:38:09,Child,Alive?
71,00:03:47,2021-05-01 11:38:10,Parent,Mm-hmm (affirmative).
72,00:03:51,2021-05-01 11:38:14,Child,[inaudible 00:03:51] We never eat our pet fish- fish. Just a pet.
73,00:03:54,2021-05-01 11:38:17,Parent,"Yeah, where are the pet fish? What is the thing called?"
74,00:04:02,2021-05-01 11:38:25,Child,Fish tank.
75,00:04:02,2021-05-01 11:38:25,Parent,Aquarium.
