,timestamp,real_time,speaker,content
0,00:00:01,2021-06-09 15:28:45,Parent,[crosstalk 00:00:01].
1,00:00:01,2021-06-09 15:28:45,Robot,"I am now on story-time mode. My camera will now turn on and start audio and video recording. Let's get started. Now we will be reading story books together. If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
2,00:00:28,2021-06-09 15:29:12,Child,[inaudible 00:00:28].
3,00:00:29,2021-06-09 15:29:13,Parent,Should we take turns reading pages?
4,00:00:33,2021-06-09 15:29:17,Child,"Yeah. A told B and B told C, I'll meet you at the top of the coconut tree."
5,00:00:38,2021-06-09 15:29:22,Parent,"""Whee!"" said B to E, F, G. I'll beat you to the top of the coconut tree. Chicka chicka boom boom! Will there be enough room? Here comes H up the coconut tree."
6,00:00:50,2021-06-09 15:29:34,Child,"And I and J, tag-a-long K are all on their way up the coconut tree. Chicka chicka boo... Chicka chicka boom boom. Will there be enough room? L, M, N, O, P!"
7,00:01:08,2021-06-09 15:29:52,Parent,"And Q, R, S and T, U, V."
8,00:01:11,2021-06-09 15:29:55,Child,"W... Still more. W and X, Y and Z. The whole... Oh, no. The whole [inaudible 00:01:24] up the... Chicka chicka boom boom!"
9,00:01:25,2021-06-09 15:30:09,Robot,What made the [inaudible 00:01:25] boom sound?
10,00:01:28,2021-06-09 15:30:12,Child,"All the alphabets. All, all the [inaudible 00:01:33] letters went up the tree."
11,00:01:35,2021-06-09 15:30:19,Robot,I like that.
12,00:01:39,2021-06-09 15:30:23,Parent,"Skit skat skoodle doot, flip flop flee. Everybody running to the coconut tree. Mamas and papas and uncles and aunts hug their little dears to dust off their pants. (laughs)."
13,00:01:53,2021-06-09 15:30:37,Child,"You're silly. ""Help us,"" cried A, B, C."
14,00:01:59,2021-06-09 15:30:43,Parent,Next from the pile up skinned-knee D and stubbed-toe E and patched-up F. Then comes G all out of breath.
15,00:02:10,2021-06-09 15:30:54,Robot,"Um, can you teach me what stubbed toe means?"
16,00:02:13,2021-06-09 15:30:57,Parent,[inaudible 00:02:13] stubbed toe.
17,00:02:12,2021-06-09 15:30:56,Child,"Um, it's a... You hurt your toe [inaudible 00:02:17]. It's not a [inaudible 00:02:23]."
18,00:02:27,2021-06-09 15:31:11,Parent,Oh.
19,00:02:27,2021-06-09 15:31:11,Child,He said [inaudible 00:02:27]?
20,00:02:27,2021-06-09 15:31:11,Parent,"You don't ask if that helped people? Oh, look. H is tangled up with I. J and K are about to cry. L is knotted like a tie."
21,00:02:40,2021-06-09 15:31:24,Child,"Well, deserve that. M is looped. N is stooped. The O is twisted alley-"
22,00:02:51,2021-06-09 15:31:35,Parent,"O, O is twisted."
23,00:02:51,2021-06-09 15:31:35,Child,... twisted alley-oop. Skit skat skoodle doot. Flip flop flee. Look who's coming-
24,00:02:55,2021-06-09 15:31:39,Parent,Look who's-
25,00:02:56,2021-06-09 15:31:40,Child,"... black-eyed P. Q, R, S and loose-tooth T. Then U... I mean, then U, V, W wiggle-jiggle free. [inaudible 00:03:14] X, Y, Z as the sun goes down on the coconut."
26,00:03:21,2021-06-09 15:32:05,Parent,But chicka chicka boom boom. Look! There's a full moon.
27,00:03:23,2021-06-09 15:32:07,Child,A is out-
28,00:03:29,2021-06-09 15:32:13,Robot,[inaudible 00:03:29].
29,00:03:29,2021-06-09 15:32:13,Child,(laughs).
30,00:03:29,2021-06-09 15:32:13,Parent,(laughs).
31,00:03:34,2021-06-09 15:32:18,Child,"Jibo, you're funny. So, A is out bed and this is what he said, ""Dare, double-dare. You can't catch me. I'll beat you to the top to the coconut..."" Chicka chicka boom boom."
32,00:03:55,2021-06-09 15:32:39,Parent,The end.
33,00:03:59,2021-06-09 15:32:43,Robot,That was a great story. Want to read another one?
34,00:04:05,2021-06-09 15:32:49,Child,[inaudible 00:04:05]. Yeah.
35,00:04:05,2021-06-09 15:32:49,Parent,"So you say, ""Sure."""
36,00:04:14,2021-06-09 15:32:58,Child,Sure. [inaudible 00:04:18].
37,00:04:18,2021-06-09 15:33:02,Parent,On the Farm? By-
38,00:04:19,2021-06-09 15:33:03,Robot,"Thank you, Luke."
39,00:04:22,2021-06-09 15:33:06,Parent,"... David Elliot, illustrated by Holly Meade. The rooster crows in distress. He's got feathers. He's got guts. Oh, the rooster struts and crows. What's he thinking? No one knows. Can you let Jibo know? Say you need a little bathroom break?"
40,00:04:40,2021-06-09 15:33:24,Child,"Jibo, can I have a bathroom break?"
41,00:04:47,2021-06-09 15:33:31,Parent,Say it again. See if Jibo understands.
42,00:04:50,2021-06-09 15:33:34,Child,I need to have-
43,00:04:51,2021-06-09 15:33:35,Parent,"Oh, [inaudible 00:04:51]. Okay, I'll wait here for you. And make sure to wash those hands of yours. [inaudible 00:04:57]. (silence)."
44,00:04:51,2021-06-09 15:33:35,Child,"Hello, Jibo."
45,00:04:57,2021-06-09 15:33:41,Parent,You're back.
46,00:04:57,2021-06-09 15:33:41,Child,Yeah.
47,00:05:51,2021-06-09 15:34:35,Parent,"We're finishing a, a Jibo thing, okay?"
48,00:05:56,2021-06-09 15:34:40,Child,[inaudible 00:05:56].
49,00:05:56,2021-06-09 15:34:40,Parent,"Okay. So rooster crows and struts. He's got feathers. He's got guts. Oh, that rooster struts and crows. What's he thinking? No one knows. What about crows and knows? What kinda words are those?"
50,00:06:09,2021-06-09 15:34:53,Child,Um-
51,00:06:09,2021-06-09 15:34:53,Parent,What do they do?
52,00:06:12,2021-06-09 15:34:56,Child,Knows means they don't know what he knows.
53,00:06:16,2021-06-09 15:35:00,Parent,Mm-hmm (affirmative).
54,00:06:16,2021-06-09 15:35:00,Child,And [inaudible 00:06:19] I get it and [inaudible 00:06:21].
55,00:06:16,2021-06-09 15:35:00,Parent,Okay.
56,00:06:25,2021-06-09 15:35:09,Child,"And, and [inaudible 00:06:25]."
57,00:06:24,2021-06-09 15:35:08,Parent,"And if he crows what, what does that mean?"
58,00:06:25,2021-06-09 15:35:09,Child,"Bawk, bawk, bawk!"
59,00:06:25,2021-06-09 15:35:09,Parent,That's right. And then what about crows and knows. What do those words do together? They...
60,00:06:35,2021-06-09 15:35:19,Child,R- rhyme.
61,00:06:38,2021-06-09 15:35:22,Parent,"Rhyme. The cow makes milk standing, grazing. Abracadabra, she's utterly amazing."
62,00:06:46,2021-06-09 15:35:30,Others,[inaudible 00:06:46].
63,00:06:46,2021-06-09 15:35:30,Parent,"Okay. We'll see you in a second, Madeline. I'll come up in a minute when I'm done. The pony whinnies in the wind, kicks in his stall. He's as mighty as his cousin, just not as tall."
64,00:07:08,2021-06-09 15:35:52,Robot,I forgot what stall means. Can you tell me what stall means?
65,00:07:11,2021-06-09 15:35:55,Child,I don't know what stall means.
66,00:07:11,2021-06-09 15:35:55,Parent,"Oh, you don't know what stall means? Okay. So look at the picture."
67,00:07:13,2021-06-09 15:35:57,Child,"Oh, yeah. I know what stall means."
68,00:07:13,2021-06-09 15:35:57,Parent,What is a stall for a pony?
69,00:07:13,2021-06-09 15:35:57,Child,"It's, it's a thing that keeps it... Let's say I have a hat."
70,00:07:22,2021-06-09 15:36:06,Parent,Mm-hmm (affirmative).
71,00:07:25,2021-06-09 15:36:09,Child,Okay. [inaudible 00:07:25].
72,00:07:29,2021-06-09 15:36:13,Parent,Mm-hmm (affirmative). And you can sit up a little bit better.
73,00:07:31,2021-06-09 15:36:15,Child,[inaudible 00:07:31].
74,00:07:34,2021-06-09 15:36:18,Robot,Thank you.
75,00:07:38,2021-06-09 15:36:22,Parent,"The dog sleeps with one eye open in the shady farmhouse yard. You might think he's keeping cool. Beware, he's keeping guard. The sheep began his wooly life as a, as gentle as a lamb. Too bad he turned into a ram. Bam!"
76,00:07:59,2021-06-09 15:36:43,Child,Bam.
77,00:08:00,2021-06-09 15:36:44,Parent,What are they doing in that picture?
78,00:08:00,2021-06-09 15:36:44,Child,They're banging their heads together and tackle each other.
79,00:08:00,2021-06-09 15:36:44,Parent,That's right.
80,00:08:00,2021-06-09 15:36:44,Child,They shouldn't do that.
81,00:08:10,2021-06-09 15:36:54,Parent,The barn cat. Mice had better think twice. 'Cause what does the barn cat do?
82,00:08:15,2021-06-09 15:36:59,Child,Eats them.
83,00:08:16,2021-06-09 15:37:00,Parent,"That's right. The goat eats everything from trash to trillium. Hey, look out! He'll knock you silly. When he's bad we call him William. When he's good he's just our Billy."
84,00:08:28,2021-06-09 15:37:12,Child,Hmm.
85,00:08:28,2021-06-09 15:37:12,Parent,"(laughs). The pig, her tail as coy as a ringlet. In her eye there's a delicate sheen. Some look at her and see a sow. I see a beauty queen. Do you see a beauty queen in that pig?"
86,00:08:45,2021-06-09 15:37:29,Child,Yeah.
87,00:08:45,2021-06-09 15:37:29,Parent,Yeah? What is a beauty queen?
88,00:08:48,2021-06-09 15:37:32,Child,[inaudible 00:08:48] beautiful.
89,00:08:52,2021-06-09 15:37:36,Parent,"Yeah. The snake coils in the garden like a spring, or the wild and windy melody he hears but cannot sing. The bees tell their stories sweet and old. It begins in clover, it ends with gold. What do you think... Oh! I think he's on."
90,00:09:13,2021-06-09 15:37:57,Robot,"Time for a question. Meghan, can you ask us a question about bees?"
91,00:09:20,2021-06-09 15:38:04,Parent,How many... Or how much honey does a bee produce?
92,00:09:27,2021-06-09 15:38:11,Child,A lot.
93,00:09:28,2021-06-09 15:38:12,Parent,One bee?
94,00:09:29,2021-06-09 15:38:13,Child,Uh...
95,00:09:31,2021-06-09 15:38:15,Parent,Do you wanna find out how much one bee produces?
96,00:09:32,2021-06-09 15:38:16,Child,"Yeah. Hey, Jibo. How many, uh-"
97,00:09:39,2021-06-09 15:38:23,Robot,The average worker bee makes only about [inaudible 00:09:43] teaspoon of honey in it's lifetime.
98,00:09:47,2021-06-09 15:38:31,Parent,Just a teaspoon of honey. One bee. And you know a teaspoon?
99,00:09:55,2021-06-09 15:38:39,Child,Yeah.
100,00:09:58,2021-06-09 15:38:42,Parent,That's how much.
101,00:10:12,2021-06-09 15:38:56,Child,Okay. How many more pages?
102,00:10:13,2021-06-09 15:38:57,Parent,I don't know.
103,00:10:14,2021-06-09 15:38:58,Child,"Jibo, how many more pages?"
104,00:10:14,2021-06-09 15:38:58,Parent,Sit up so [inaudible 00:10:15].
105,00:10:14,2021-06-09 15:38:58,Child,"Jibo, how many more pages?"
106,00:10:14,2021-06-09 15:38:58,Robot,Sorry?
107,00:10:14,2021-06-09 15:38:58,Parent,Say how many more pages in the book.
108,00:10:14,2021-06-09 15:38:58,Child,"How, how many more pages in the book?"
109,00:10:21,2021-06-09 15:39:05,Robot,I don't know.
110,00:10:26,2021-06-09 15:39:10,Parent,[inaudible 00:10:26]. The bull. Know what he likes? Cows and corn. Know- knows what he is? Muscle and horn.
111,00:10:35,2021-06-09 15:39:19,Child,Yeah.
112,00:10:38,2021-06-09 15:39:22,Parent,"The turtle lifts her [inaudible 00:10:40] head and blinks one, two, three times in the awful light. In her house it's always night. What's her house?"
113,00:10:48,2021-06-09 15:39:32,Child,The ocean.
114,00:10:48,2021-06-09 15:39:32,Parent,"Well, look at her again. What's her house?"
115,00:10:48,2021-06-09 15:39:32,Child,The shell.
116,00:10:56,2021-06-09 15:39:40,Parent,"Mm-hmm (affirmative). The duck quacks, the hen squawks, the goose honks. The, but the rabbit listens, listens, listens and doesn't make a sound. Wait, stay. [inaudible 00:11:14]."
117,00:11:13,2021-06-09 15:39:57,Robot,"Meghan, there are so many animals in this book. Which do you remember?"
118,00:11:19,2021-06-09 15:40:03,Child,I remember...
119,00:11:20,2021-06-09 15:40:04,Parent,You wanna answer that one?
120,00:11:22,2021-06-09 15:40:06,Child,I [crosstalk 00:11:22].
121,00:11:22,2021-06-09 15:40:06,Parent,It looks like Luke wants to answer how many animals.
122,00:11:24,2021-06-09 15:40:08,Child,I-
123,00:11:25,2021-06-09 15:40:09,Parent,An animal he remembers.
124,00:11:26,2021-06-09 15:40:10,Child,I [inaudible 00:11:26] remember the bunny.
125,00:11:28,2021-06-09 15:40:12,Parent,You remember the bunnies?
126,00:11:30,2021-06-09 15:40:14,Child,[inaudible 00:11:30].
127,00:11:31,2021-06-09 15:40:15,Parent,"Oh, stay here."
128,00:11:31,2021-06-09 15:40:15,Child,Okay.
129,00:11:31,2021-06-09 15:40:15,Parent,"'Cause you need to help me fill out the survey, too."
130,00:11:33,2021-06-09 15:40:17,Child,Okay.
131,00:11:35,2021-06-09 15:40:19,Parent,So you remember that... I remember the snake.
132,00:11:36,2021-06-09 15:40:20,Child,"Yeah. Oh, yeah."
133,00:11:41,2021-06-09 15:40:25,Parent,And the bull.
134,00:11:41,2021-06-09 15:40:25,Child,And the turtles and the cow.
135,00:11:43,2021-06-09 15:40:27,Parent,And the ducks.
136,00:11:46,2021-06-09 15:40:30,Child,"Yeah, [inaudible 00:11:46]."
137,00:11:46,2021-06-09 15:40:30,Parent,And the cat.
138,00:11:46,2021-06-09 15:40:30,Child,Yeah.
139,00:11:48,2021-06-09 15:40:32,Parent,"And the, and the rams. Okay. So many fun [inaudible 00:11:57]. So many fun animals on the farm. And the pig."
140,00:12:00,2021-06-09 15:40:44,Robot,Maybe also bees.
141,00:12:04,2021-06-09 15:40:48,Child,"Yeah. Oh, yeah. [inaudible 00:12:06]."
142,00:12:07,2021-06-09 15:40:51,Parent,"And what, what is the gold that they produce?"
143,00:12:09,2021-06-09 15:40:53,Child,They... honey.
144,00:12:12,2021-06-09 15:40:56,Parent,Do you like to eat honey?
145,00:12:12,2021-06-09 15:40:56,Child,"Mm-hmm (affirmative). Is it time to stop, um, our [inaudible 00:12:17]? Is it time to [inaudible 00:12:24]?"
146,00:12:24,2021-06-09 15:41:08,Parent,Just wait. It's okay. Be patient.
147,00:12:29,2021-06-09 15:41:13,Robot,That was a great story.
148,00:12:30,2021-06-09 15:41:14,Child,(laughs).
149,00:12:33,2021-06-09 15:41:17,Robot,Want to read another one?
150,00:12:34,2021-06-09 15:41:18,Parent,Say no thanks.
151,00:12:36,2021-06-09 15:41:20,Child,No thanks. No thanks.
152,00:12:45,2021-06-09 15:41:29,Robot,Sure. Maybe next time.
153,00:12:47,2021-06-09 15:41:31,Child,Yeah.
154,00:12:48,2021-06-09 15:41:32,Parent,[inaudible 00:12:48] sign up for next time.
155,00:12:53,2021-06-09 15:41:37,Robot,That was a great story. That's it for today's session.
156,00:12:59,2021-06-09 15:41:43,Parent,Give a thumbs up.
157,00:13:01,2021-06-09 15:41:45,Robot,I had so much fun. I will now stop the recording to respect your privacy.
158,00:13:07,2021-06-09 15:41:51,Parent,[crosstalk 00:13:07].
159,00:13:06,2021-06-09 15:41:50,Robot,"Please give me a few minutes to reset. I will switch back to leisure mode shortly. Oh, and please complete the story survey with your child together."
160,00:13:16,2021-06-09 15:42:00,Parent,"Okay, let's do this."
161,00:13:17,2021-06-09 15:42:01,Child,[crosstalk 00:13:17].
162,00:13:16,2021-06-09 15:42:00,Robot,Thank you. Bye-bye.
