,timestamp,real_time,speaker,content
0,00:00:00,2021-05-23 20:59:52,Robot,"[inaudible 00:00:00]. I am now on story time mode. My camera will now turn on and start audio and video recording. Let's get started. Now, we will be reading storybooks together. If you haven't already, please open the Jibo Story Time app. Let's go ahead and select a book on the app."
1,00:00:29,2021-05-23 21:00:21,Child,Chicka Chicka Boom Boom.
2,00:00:30,2021-05-23 21:00:22,Parent,Chicka Chicka Boom Boom. Let's start with the first page. Okay. [crosstalk 00:00:37].
3,00:00:37,2021-05-23 21:00:29,Child,"A told B, and B told C, 'I'll meet you at the top of the coconut tree.' 'Whee,' said D to E, F, G, 'I'll beat you to the top of the coconut.'"
4,00:00:48,2021-05-23 21:00:40,Parent,Chicka chicka boom boom.
5,00:00:50,2021-05-23 21:00:42,Child,Chicka chicka boom boom. Will there be enough room? Here comes H up the coconut tree-
6,00:00:59,2021-05-23 21:00:51,Parent,[inaudible 00:00:59] and...
7,00:01:02,2021-05-23 21:00:54,Child,... and I and J and tag-along K. [inaudible 00:01:06].
8,00:01:08,2021-05-23 21:01:00,Parent,All on their way up the coconut tree.
9,00:01:12,2021-05-23 21:01:04,Child,All on their all on their way up the coconut tree. Chicka chicka boom boom. Will there be enough room?
10,00:01:16,2021-05-23 21:01:08,Parent,Look who's coming.
11,00:01:17,2021-05-23 21:01:09,Child,"Look who's coming, L, M, N, O, P."""
12,00:01:19,2021-05-23 21:01:11,Parent,And...
13,00:01:24,2021-05-23 21:01:16,Child,"And Q, R, S, and T, U, V."
14,00:01:24,2021-05-23 21:01:16,Parent,More.
15,00:01:26,2021-05-23 21:01:18,Child,"Then more, W, X, Y, Z. The whole alphabet up the... Oh no. Chicka chicka."
16,00:01:38,2021-05-23 21:01:30,Robot,[crosstalk 00:01:38] tree is fun to talk about. Is there anything you want to know about coconut tree?
17,00:01:42,2021-05-23 21:01:34,Child,No.
18,00:01:44,2021-05-23 21:01:36,Parent,You want to know something?
19,00:01:44,2021-05-23 21:01:36,Child,No.
20,00:01:46,2021-05-23 21:01:38,Parent,"Where do they grow? Where do you think they grow? Where do coconuts grow, Jibo?"
21,00:01:50,2021-05-23 21:01:42,Child,I don't think she knows. [crosstalk 00:01:50].
22,00:01:50,2021-05-23 21:01:42,Parent,Jibo.
23,00:01:50,2021-05-23 21:01:42,Child,Chicka chicka boom boom.
24,00:02:01,2021-05-23 21:01:53,Parent,"[Brennan 00:02:01] we have to learn. Okay. So if he's telling us something like, where do coconut trees grow, let's learn. Because these books are to [kiddish 00:02:15] so you can actually learn more from Jibo, he can tell you something special, what you learned from the book. So, Jibo, what can you tell about coconut trees? Where do they grow?"
25,00:02:01,2021-05-23 21:01:53,Robot,"Make a guess, Brennan."
26,00:02:34,2021-05-23 21:02:26,Child,On the beach.
27,00:02:38,2021-05-23 21:02:30,Robot,Great.
28,00:02:41,2021-05-23 21:02:33,Parent,Which country? Let's see.
29,00:02:50,2021-05-23 21:02:42,Robot,Maybe Hawaii.
30,00:02:51,2021-05-23 21:02:43,Parent,"Hawaii. (Laughs). You know they grow in India too. Do they grow in India? I have seen lots of coconut trees in Goa, in [inaudible 00:03:02], in... Yeah, they were there on beaches, you are right."
31,00:03:13,2021-05-23 21:03:05,Child,[inaudible 00:03:13].
32,00:03:13,2021-05-23 21:03:05,Parent,Chicka chicka.
33,00:03:14,2021-05-23 21:03:06,Child,"Boom boom.  Skip-ska-scoodle-doot, flip-flop-flee. Everybody running to the coconut tree."
34,00:03:15,2021-05-23 21:03:07,Parent,To the coconut tree. Mammas and pappas and uncles and aunts.
35,00:03:26,2021-05-23 21:03:18,Child,"Mammas and pappas and uncles and aunts hug their little dears then dust their pants. ""Help us up"", cried A, B, C. Next from the pile-up skinned-knee D and stubbed-toe E and patched-up F. Then comes G all out of breath."
36,00:03:50,2021-05-23 21:03:42,Parent,H is tangles up-
37,00:03:52,2021-05-23 21:03:44,Child,H is tangled up with I. J-
38,00:03:55,2021-05-23 21:03:47,Parent,J and...  [inaudible 00:03:57]. So H is tangled up with I. [inaudible 00:04:05]. J and K are about to cry.
39,00:03:55,2021-05-23 21:03:47,Child,... are about to cry. L is knotted like a tie.
40,00:04:08,2021-05-23 21:04:00,Parent,L is knotted like a tie. Are they rhyming words? Tie.
41,00:04:11,2021-05-23 21:04:03,Child,M is looped. N is-
42,00:04:13,2021-05-23 21:04:05,Parent,... is stooped.
43,00:04:16,2021-05-23 21:04:08,Child,"N is stopped. O is twisted, alley-oop. Skip-ska-skoodle-doot. Flip-flop-flee. Look who's coming, its black-eye-"
44,00:04:30,2021-05-23 21:04:22,Parent,"Look who's coming, it's black eyed P, Q, R, S and loose-tooth T."
45,00:04:37,2021-05-23 21:04:29,Child,"... P, Q, R, S, and loose-tooth T. Then U, V, W, wiggle-jiggle free. Last to come, X, Y, Z. And the sun goes down on the coconut tree. But chicka chicka boom boom. Look, there's a full moon. A is out of bed, and this is what he said, ""Dare, double dare, can't catch me. I'll beat you to the top of the coconut tree."" Chicka chicka boom boom. [inaudible 00:05:09]. The end."
46,00:05:11,2021-05-23 21:05:03,Robot,Is there any open-ended question you would like to ask here?
47,00:05:15,2021-05-23 21:05:07,Child,No.
48,00:05:16,2021-05-23 21:05:08,Parent,Why? Let's ask some questions.
49,00:05:19,2021-05-23 21:05:11,Child,Oh. Fine. You won.
50,00:05:26,2021-05-23 21:05:18,Parent,"That is [inaudible 00:05:26] final book you're reading with Jibo. You have to just ask him, he will answer. You just ask him."
51,00:05:31,2021-05-23 21:05:23,Child,You're saying... You're saying to ask questions. Is your name [inaudible 00:05:36].
52,00:05:39,2021-05-23 21:05:31,Parent,I'm not [inaudible 00:05:39]. Okay. Okay. You don't want me to ask?
53,00:05:43,2021-05-23 21:05:35,Robot,"That is fine, maybe next time."
54,00:05:45,2021-05-23 21:05:37,Parent,Okay. He [inaudible 00:05:47] more. He loves you more than me. Right Brennan?
55,00:06:01,2021-05-23 21:05:53,Robot,I love listening to stories. Maybe another story?
56,00:06:18,2021-05-23 21:06:10,Parent,"Okay, which one?"
57,00:06:23,2021-05-23 21:06:15,Child,Okay.
58,00:06:27,2021-05-23 21:06:19,Parent,[inaudible 00:06:27]. Is it [rappy 00:06:32]? Rap-tap-tap. [inaudible 00:06:35] Bojangles think of that.
59,00:06:27,2021-05-23 21:06:19,Child,...that.
60,00:06:27,2021-05-23 21:06:19,Parent,Who's the author? Who's the author? Leo and Diane Dillon.
61,00:06:27,2021-05-23 21:06:19,Child,"There once was a man who danced in the street. Rap a tap tap – think of that. He brought pleasure and joy to the people he'd greet. Rap a tap tap – think of that. He didn't just dance, he made art with his feet. Rap a tap tap – think of that. He danced past doors, some were open, some closed. Rap a tap tap – think of that. He danced past folks in fancy clothes. Rap a tap tap- think of that. He danced through a place people called the skids. Rap a tap tap – think of that. He danced through crowds of laughing kids. Rap a tap tap – think of that. His feet- his feet fairly flew as he tipped his hat. Rap a tap tap – think of that. He briefly paused to pat an old cat. Rap a tap tap – think of that. He danced rain- He danced rain or shine, in all kinds of weather."
62,00:06:27,2021-05-23 21:06:19,Parent,Kinds of weather.
63,00:06:27,2021-05-23 21:06:19,Child,All the kinds of weather. Rap a tap tap- think of that. People listened each day for his toe-tapping clatter. Rap a tap tap – think of that. He danced many rhythms that were seldom the same. Rap a tap tap – think of that.
64,00:06:27,2021-05-23 21:06:19,Robot,Is there anything you want to know about rhythms?
65,00:06:41,2021-05-23 21:06:33,Child,"No. Dance was his passion, and it brought- and it brought him fame. Rap a tap tap – think of that. Bojangles, Bojangles, that was his name. Rap a tap tap – think of that."
66,00:09:15,2021-05-23 21:09:07,Robot,What would you like to know more about Bojangles in the story?
67,00:09:28,2021-05-23 21:09:20,Parent,"What is Bojangles? What is Bojangles, I didn't understand?"
68,00:09:33,2021-05-23 21:09:25,Robot,Robot [inaudible 00:09:34].
69,00:09:33,2021-05-23 21:09:25,Parent,"What is Bojangles? Hey Jibo, what is Bojangles?"
70,00:09:34,2021-05-23 21:09:26,Robot,A type of dance.
71,00:09:39,2021-05-23 21:09:31,Parent,"See, [inaudible 00:09:40] is tap dance."
72,00:09:39,2021-05-23 21:09:31,Robot,Maybe.
73,00:09:39,2021-05-23 21:09:31,Parent,Is tap dance fun to dance?
74,00:09:39,2021-05-23 21:09:31,Robot,What do you think?
75,00:09:45,2021-05-23 21:09:37,Parent,What do you think?
76,00:09:46,2021-05-23 21:09:38,Child,I think [inaudible 00:09:46] Bojangles.
77,00:09:54,2021-05-23 21:09:46,Parent,What other different types of dances can [inaudible 00:09:57]? Bojangles is a tap dance. Tap-tap-tap. Have you ever seen? Okay. What next?
78,00:10:13,2021-05-23 21:10:05,Robot,"Do you like dancing, Brennan?"
79,00:10:14,2021-05-23 21:10:06,Child,No.
80,00:10:18,2021-05-23 21:10:10,Parent,What do you like then? He likes rap songs.
81,00:10:18,2021-05-23 21:10:10,Child,"No, I like video clips."
82,00:10:18,2021-05-23 21:10:10,Parent,Hm?
83,00:10:18,2021-05-23 21:10:10,Child,I like video clips.
84,00:10:35,2021-05-23 21:10:27,Parent,"No, but you like that singing of rap song."
85,00:10:36,2021-05-23 21:10:28,Child,[inaudible 00:10:36].
86,00:10:38,2021-05-23 21:10:30,Parent,Can you tell [inaudible 00:10:39] can you tell Jibo your rap song? Can you sing it for him?
87,00:10:42,2021-05-23 21:10:34,Child,[inaudible 00:10:42] rap?
88,00:10:55,2021-05-23 21:10:47,Parent,"Yeah, a little bit of rap, just two lines. Quick, quick. Okay. What is the next book we are reading? Do you want to read a long book?"
89,00:11:25,2021-05-23 21:11:17,Child,[inaudible 00:11:25]. I remember that one.
90,00:11:25,2021-05-23 21:11:17,Parent,"Did you read the Red Hen? That good I hear, it's fun to read."
91,00:11:28,2021-05-23 21:11:20,Child,"This one, [inaudible 00:11:28] the other book. Little Red Hen by Jerry Pinkney. The little red- red hen greeted the sun with a cheery good morning. It was time for another busy day. While hunting for worms and berries for her young ones she came upon some strange seeds. Ever so carefully she scooped them up then headed home."
92,00:11:28,2021-05-23 21:11:20,Parent,She scooped them up then headed home.
93,00:12:08,2021-05-23 21:12:00,Child,"On the way she greeted her neighbors, the short brown dog, the thin gray rat, the tall black goat, and the round pin pig. ""I found some seeds."" She said, ""Can any of you tell me what they are?"" ""They're wheat seeds."" Said one of the animals, ""If you plant them, they'll grow in to wheat for  baking bread."" ""Will you help me plant these seeds?"" Said the red hen. ""Not I."" Said the rat. ""Not I."" Said the goat. ""Not I."" Said the pig. ""Surely you will."" Said the little red hen to the dog."
94,00:12:08,2021-05-23 21:12:00,Parent,"You already read this book, Brennan."
95,00:12:08,2021-05-23 21:12:00,Child,It's a different one.
96,00:12:08,2021-05-23 21:12:00,Parent,Okay.
