,timestamp,real_time,speaker,content
0,00:00:00,2021-07-01 08:06:54,Robot,(Sound effect). Hello.
1,00:00:05,2021-07-01 08:06:59,Parent,Good morning Jibo.
2,00:00:07,2021-07-01 08:07:01,Robot,I am now on story time mode.
3,00:00:09,2021-07-01 08:07:03,Parent,Hmm.
4,00:00:09,2021-07-01 08:07:03,Robot,My camera will now turn on and start audio and video recording. Let's get started. Now we will be reading story books together.
5,00:00:20,2021-07-01 08:07:14,Child,[inaudible 00:00:20] let's start.
6,00:00:21,2021-07-01 08:07:15,Robot,"If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
7,00:00:38,2021-07-01 08:07:32,Parent,Sure.
8,00:00:38,2021-07-01 08:07:32,Child,There's more long stories than short stories.
9,00:00:38,2021-07-01 08:07:32,Parent,Okay. Choose one.
10,00:00:39,2021-07-01 08:07:33,Child,Brendan's in here.
11,00:00:39,2021-07-01 08:07:33,Parent,"Shh, shh. Okay, I'll go put the dog out. You look at this. What is the name of the story?"
12,00:00:39,2021-07-01 08:07:33,Child,The Three Billy Goats Gruff. Jibo.
13,00:00:39,2021-07-01 08:07:33,Parent,"The Three Billy Goats what, Sydney?"
14,00:00:39,2021-07-01 08:07:33,Child,Gruff.
15,00:00:39,2021-07-01 08:07:33,Parent,Gruff.
16,00:00:39,2021-07-01 08:07:33,Child,"Once upon the three billy goats and then in a rowling, and the name of all three billy goats was Gruff."
17,00:00:39,2021-07-01 08:07:33,Parent,Do you know what gruff means?
18,00:00:39,2021-07-01 08:07:33,Child,No.
19,00:00:39,2021-07-01 08:07:33,Parent,Do you want to ask Jibo?
20,00:00:39,2021-07-01 08:07:33,Child,Hey Jibo. Hey Jibo.
21,00:01:15,2021-07-01 08:08:09,Parent,Hey Jibo.
22,00:01:15,2021-07-01 08:08:09,Robot,Yes.
23,00:01:29,2021-07-01 08:08:23,Parent,Do you kn- What does gruff mean? Do you know what gruff means?
24,00:01:41,2021-07-01 08:08:35,Robot,Rough and low in pitch.
25,00:01:43,2021-07-01 08:08:37,Parent,Rough and low in pitch. They're like this brr. Thanks Jibo. Okay.
26,00:01:48,2021-07-01 08:08:42,Child,"There was very little grass, grass in the valley and, and the three billy goats were wa-, were hungry. They wanted to go, go up the hillside to a fine meadow full of grass and daisy where, daisies where they could eat and eat and eat and get fat."
27,00:02:30,2021-07-01 08:09:24,Parent,(Laughs). Sounds nice.
28,00:02:30,2021-07-01 08:09:24,Child,But on the way up there was a bridge over rushing river and under the bridge was a troll and make...
29,00:03:03,2021-07-01 08:09:57,Parent,He was as mean
30,00:03:03,2021-07-01 08:09:57,Child,As he was ugly.
31,00:03:03,2021-07-01 08:09:57,Parent,"Hmm, poor troll. He probably didn't want to be mean."
32,00:03:05,2021-07-01 08:09:59,Child,"The youngest billy goat was decided to cross the bridge. Trip, trap, trip, trap said the bridge. ""Who's that tripping over my bridge?"" Said the troll."
33,00:03:18,2021-07-01 08:10:12,Parent,"Make a tiny, little voice."
34,00:03:18,2021-07-01 08:10:12,Child,"""Oh it's only I the tiniest billy goat gruff,"" said the billy goat in his very small voice. ""I am not go-"""
35,00:03:18,2021-07-01 08:10:12,Parent,And I.
36,00:03:32,2021-07-01 08:10:26,Child,"""And I'm going to the meadow to make myself fat."" ""No, no, no,"" said the troll."
37,00:03:35,2021-07-01 08:10:29,Parent,[inaudible 00:03:35]. For.
38,00:03:40,2021-07-01 08:10:34,Child,"""For I am coming to gobble you up."" ""Oh please don't take me. I'm too little, that I am,"" said the billy goat, ""wait till the second billy goat gruff comes, he's much bigger."" ""Well then be off with you,"" said troll. Later the second billy go-, billy goat gruff come to cross the bridge. Trip, trap, trip, trap, trip, trap went the bridge. ""Who's that tripping over my bridge?"" Roared the troll. ""Oh it's only I the second billy goat gruff. I'm going to the meadow to make myself fat,"" said the billy goat. His voice was not so small. ""No you're not,"" said the troll, ""I'm coming to gobble you up."" ""Oh please don't take me. Wait a little till the third billy goat gruff comes, he's much bigger."" ""Very well, be off with you,"" said the troll. Then the third billy goat came, gruff, billy goat gruff came."
39,00:04:28,2021-07-01 08:11:22,Parent,Trip.
40,00:04:28,2021-07-01 08:11:22,Child,"Trip, trap, trip, trap, trip, trap, trip, trap went the bridge. The third billy goat gruff was heavy that the bridge creaked and groaned under him. ""Who's that tripping over my bridge?"" Cried the troll."
41,00:04:28,2021-07-01 08:11:22,Parent,"Big voice, deep voice."
