,timestamp,real_time,speaker,content
0,00:00:01,2021-05-13 17:14:43,Robot,I am now on story time mode.
1,00:00:03,2021-05-13 17:14:45,Parent,(Gasps).
2,00:00:04,2021-05-13 17:14:46,Robot,My camera will now turn on and start audio and video recording.
3,00:00:07,2021-05-13 17:14:49,Parent,(Gasps). Oh my goodness.
4,00:00:08,2021-05-13 17:14:50,Robot,"I may behave a little differently in story time mode. I will not be responding to Jibo and I will not turn blue, but we can still check. Because today is our first session I would first like to learn how you guys read books without me. Today I will just be listening here."
5,00:00:26,2021-05-13 17:15:08,Parent,(Gasps).
6,00:00:27,2021-05-13 17:15:09,Robot,"Let's get started. If you haven't already, please open the Jibo story time app."
7,00:00:32,2021-05-13 17:15:14,Parent,(Gasps).
8,00:00:33,2021-05-13 17:15:15,Robot,Let's go ahead and select a book on the app.
9,00:00:35,2021-05-13 17:15:17,Parent,Ava do you want to select a book on the app?
10,00:00:35,2021-05-13 17:15:17,Child 1,Mm-hmm (affirmative).
11,00:00:35,2021-05-13 17:15:17,Child 2,Yeah.
12,00:00:42,2021-05-13 17:15:24,Parent,(Gasps). Shall we start with a short story?
13,00:00:48,2021-05-13 17:15:30,Child 2,Yeah.
14,00:00:48,2021-05-13 17:15:30,Child 1,Of course.
15,00:00:48,2021-05-13 17:15:30,Parent,"Mm-hmm (affirmative). Sure, okay."
16,00:00:49,2021-05-13 17:15:31,Child 1,[inaudible 00:00:49] go to that one. We want the Three Billy Goats.
17,00:00:54,2021-05-13 17:15:36,Parent,Three Billy Goats?
18,00:00:54,2021-05-13 17:15:36,Child 1,The Three Billy Goats [crosstalk 00:00:55].
19,00:00:54,2021-05-13 17:15:36,Parent,Is this here?
20,00:00:54,2021-05-13 17:15:36,Child 1,Nope.
21,00:00:57,2021-05-13 17:15:39,Parent,Maybe it's a long story.
22,00:00:57,2021-05-13 17:15:39,Child 1,It's a long story.
23,00:00:57,2021-05-13 17:15:39,Parent,This one?
24,00:00:57,2021-05-13 17:15:39,Child 1,Uh-huh.
25,00:01:11,2021-05-13 17:15:53,Child 2,[inaudible 00:01:11]. I'm a baby.
26,00:01:18,2021-05-13 17:16:00,Child 1,The Three Billy Goats Gruff.
27,00:01:18,2021-05-13 17:16:00,Child 2,Gruffa.
28,00:01:18,2021-05-13 17:16:00,Child 1,Gruff.
29,00:01:18,2021-05-13 17:16:00,Parent,Gruff.
30,00:01:25,2021-05-13 17:16:07,Child 2,Gruffa. [inaudible 00:01:25] gruffa.
31,00:01:29,2021-05-13 17:16:11,Child 1,Ollie I'm making the L [inaudible 00:01:30]. Using gruff.
32,00:01:29,2021-05-13 17:16:11,Child 2,Gruffa. Gruff.
33,00:01:30,2021-05-13 17:16:12,Child 1,Ollie.
34,00:01:38,2021-05-13 17:16:20,Robot,[crosstalk 00:01:38] the bottom corners to flip pages.
35,00:01:40,2021-05-13 17:16:22,Parent,[inaudible 00:01:40].
36,00:01:45,2021-05-13 17:16:27,Child 1,It's not working Jibo.
37,00:01:49,2021-05-13 17:16:31,Parent,"Yeah, we're going to have to flip the pages."
38,00:01:51,2021-05-13 17:16:33,Robot,[crosstalk 00:01:51].
