,timestamp,real_time,speaker,content
0,00:00:00,2021-06-07 18:28:16,Child,[inaudible 00:00:00].
1,00:00:00,2021-06-07 18:28:16,Robot,Hello.
2,00:00:00,2021-06-07 18:28:16,Child,"Hello, Jibo."
3,00:00:04,2021-06-07 18:28:20,Robot,I am now on story-time mode. My camera will now turn on and start audio and video recording.
4,00:00:11,2021-06-07 18:28:27,Child,[inaudible 00:00:11].
5,00:00:11,2021-06-07 18:28:27,Robot,"Let's get started. Now, we will be reading story books together. If you haven't already, please open the Jibo story time app."
6,00:00:22,2021-06-07 18:28:38,Child,Done.
7,00:00:23,2021-06-07 18:28:39,Robot,Let's go ahead and select a book on the app.
8,00:00:30,2021-06-07 18:28:46,Child,"[inaudible 00:00:30]. Chicka chicka boom boom. Will there be enough room? Jibo, we want Chicka Chicka Boom Boom."
9,00:00:30,2021-06-07 18:28:46,Robot,Yes.
10,00:00:52,2021-06-07 18:29:08,Child,"Mom, [crosstalk 00:00:52]."
11,00:00:52,2021-06-07 18:29:08,Parent,"Do you wanna ask Jibo, should we start reading?"
12,00:00:54,2021-06-07 18:29:10,Child,"[inaudible 00:00:54]. Look, mom. I'm gonna do a really cool thing."
13,00:00:57,2021-06-07 18:29:13,Robot,Let's start.
14,00:00:59,2021-06-07 18:29:15,Child,No! We [inaudible 00:01:01].
15,00:01:02,2021-06-07 18:29:18,Parent,That's not [inaudible 00:01:03].
16,00:01:02,2021-06-07 18:29:18,Child,Press first.
17,00:01:08,2021-06-07 18:29:24,Parent,"Are you ready to read, Luke?"
18,00:01:08,2021-06-07 18:29:24,Child,Yes.
19,00:01:08,2021-06-07 18:29:24,Parent,Okay.
20,00:01:09,2021-06-07 18:29:25,Child,"I... First I have to press... First... A told B and B told C, meet me at the top of the coconut tree."
21,00:01:29,2021-06-07 18:29:45,Parent,Look. You got a heart for that page.
22,00:01:31,2021-06-07 18:29:47,Child,"""Whee!"" said D to E to F to G. I'll beat you to the top of the coconut tree. Chicka chicka boom boom. Will be enough room? Here comes H up the coconut tree."
23,00:01:31,2021-06-07 18:29:47,Parent,You got a thumbs up.
24,00:01:51,2021-06-07 18:30:07,Child,"I and J, tag-along J on there, all their way up the coconut tree. Chicka chicka boom boom. Will there be enough room? Look who's coming. L, M, N, O, P. [inaudible 00:02:03]."
25,00:01:51,2021-06-07 18:30:07,Parent,Hmm.
26,00:02:07,2021-06-07 18:30:23,Child,"And Q, R, S and T, U, V. W, X... I mean, it still don't work. W and X and Y and Z. Oh, no. The whole alphabet up the coconut tree."
27,00:02:24,2021-06-07 18:30:40,Robot,What would you like to know more about coconut tree in the story?
28,00:02:38,2021-06-07 18:30:54,Parent,Would you like to know more about coconut tree in the story?
29,00:02:38,2021-06-07 18:30:54,Child,Yes. Yes.
30,00:02:38,2021-06-07 18:30:54,Parent,Okay. Can you tell me about coconut tree?
31,00:02:47,2021-06-07 18:31:03,Child,Can you tell me about coconut trees?
32,00:02:49,2021-06-07 18:31:05,Robot,What would you like to know?
33,00:02:49,2021-06-07 18:31:05,Child,About coconut trees.
34,00:02:50,2021-06-07 18:31:06,Parent,Do you wonder where they grow?
35,00:02:52,2021-06-07 18:31:08,Child,Yeah.
36,00:02:52,2021-06-07 18:31:08,Parent,Then ask about that.
37,00:02:53,2021-06-07 18:31:09,Child,"Hey, Jibo. Where do-"
38,00:03:00,2021-06-07 18:31:16,Robot,Do you know where we can find coconut trees?
39,00:03:02,2021-06-07 18:31:18,Parent,Do you know where we can find coconut trees?
40,00:03:11,2021-06-07 18:31:27,Child,"Maybe on islands. Uh, Texas. I know, the [inaudible 00:03:11] spot."
41,00:03:11,2021-06-07 18:31:27,Parent,Mm.
42,00:03:11,2021-06-07 18:31:27,Child,California!
43,00:03:15,2021-06-07 18:31:31,Parent,[inaudible 00:03:15]. Do you wanna ask Jibo if coconut-
44,00:03:17,2021-06-07 18:31:33,Robot,Tropical weather.
45,00:03:17,2021-06-07 18:31:33,Child,So I was right?
46,00:03:20,2021-06-07 18:31:36,Parent,So beach and tropical weather.
47,00:03:29,2021-06-07 18:31:45,Child,"Chicka chicka boom boom. Skit skattle doodle. Flip flop flee. Everybody running to the coconut tree. Mamas, papas, uncles and aunts hug their little dears and dust their pants."
48,00:03:29,2021-06-07 18:31:45,Parent,(laughs).
49,00:03:40,2021-06-07 18:31:56,Child,"[inaudible 00:03:40]. ""Help us,"" cried A, B, C. Next on the pileup skinned-knee, knee, D and stubbed-toe E and then comes G all out of breath."
50,00:03:57,2021-06-07 18:32:13,Parent,"Did you see, do you see that patched up F?"
51,00:04:07,2021-06-07 18:32:23,Child,Yeah. It's tackled-
52,00:04:11,2021-06-07 18:32:27,Parent,H is tangled.
53,00:04:13,2021-06-07 18:32:29,Child,"H is tangled with I and J. And is K... Oh. And J, J and K are about to cry. It's okay."
54,00:04:13,2021-06-07 18:32:29,Parent,Mm-hmm (affirmative).
55,00:04:13,2021-06-07 18:32:29,Child,L is knotted like a tie.
56,00:04:13,2021-06-07 18:32:29,Parent,(laughs).
57,00:04:37,2021-06-07 18:32:53,Child,L doesn't deserve that. M is looped. N is stooped. O is twisted alley-oop. Skit skat doodle. Flip flop flee.
58,00:04:47,2021-06-07 18:33:03,Robot,Could you please ask us a [inaudible 00:04:49] question about stooped.
59,00:04:50,2021-06-07 18:33:06,Child,What?
60,00:04:58,2021-06-07 18:33:14,Robot,"Meghan, maybe you can ask Luke a question about stooped."
61,00:05:02,2021-06-07 18:33:18,Parent,"Oh, stooped. Luke, what does stooped mean?"
62,00:05:02,2021-06-07 18:33:18,Child,What does stoop... It means... I don't know.
63,00:05:02,2021-06-07 18:33:18,Parent,Oh. Do you wanna ask Jibo?
64,00:05:03,2021-06-07 18:33:19,Child,"Jibo, what does stooped, stooped mean?"
65,00:05:19,2021-06-07 18:33:35,Robot,Look at the picture. The letter N.
66,00:05:25,2021-06-07 18:33:41,Child,Uh...
67,00:05:32,2021-06-07 18:33:48,Robot,What does it look like?
68,00:05:36,2021-06-07 18:33:52,Child,Squished?
69,00:05:36,2021-06-07 18:33:52,Parent,Yeah. Say that. Squished.
70,00:05:36,2021-06-07 18:33:52,Child,Squished.
71,00:05:36,2021-06-07 18:33:52,Robot,Wonderful.
72,00:05:56,2021-06-07 18:34:12,Child,"Look who's coming. It's black-eyed P. Q, R, S and loosed tooth T. Then E... U, V, W wiggle-giggle free. [crosstalk 00:05:56]-"
73,00:05:56,2021-06-07 18:34:12,Parent,Jiggle. Wiggle-jiggle.
74,00:06:01,2021-06-07 18:34:17,Child,Jiggle... wiggle... [inaudible 00:06:01] cuts off.
75,00:06:04,2021-06-07 18:34:20,Parent,Yeah. They're a little cut off there. Wiggle-jiggle free.
76,00:06:12,2021-06-07 18:34:28,Child,"Free. Last come X, Y, and Z. And the sun goes down on the coconut tree. But chicka chicka boom boom. Look, there's a full moon. All out of bed."
77,00:06:12,2021-06-07 18:34:28,Parent,A.
78,00:06:25,2021-06-07 18:34:41,Child,"A is, A is all out of bed."
79,00:06:25,2021-06-07 18:34:41,Parent,A is out the bed.
80,00:06:25,2021-06-07 18:34:41,Child,And this is what he said.
81,00:06:25,2021-06-07 18:34:41,Parent,Mm-hmm (affirmative).
82,00:06:39,2021-06-07 18:34:55,Child,"Dare, double dare, you can't catch me. I'll beat you to the top of the coconut tree. Chicka chicka boom boom. Boom! Wait, [inaudible 00:06:42]."
83,00:06:42,2021-06-07 18:34:58,Parent,Mm-hmm (affirmative).
84,00:06:42,2021-06-07 18:34:58,Child,You... The end.
85,00:06:54,2021-06-07 18:35:10,Parent,You finished the book.
86,00:06:55,2021-06-07 18:35:11,Child,I need to go-
87,00:06:55,2021-06-07 18:35:11,Robot,That was a great story. Want to read another one?
88,00:07:02,2021-06-07 18:35:18,Child,No.
89,00:07:04,2021-06-07 18:35:20,Parent,"Well, I can read a book to you. You want me to read you a book?"
90,00:07:04,2021-06-07 18:35:20,Child,Yeah.
91,00:07:08,2021-06-07 18:35:24,Parent,Yeah. Let's go to the bookshelf and I can read a book to you.
92,00:07:11,2021-06-07 18:35:27,Child,I want you to read Chicka Chicka Boom Boom.
93,00:07:12,2021-06-07 18:35:28,Parent,"But we've read that one. Let's look at the other ones. Look, there's more books. We haven't even looked at this page of books. Well, that didn't work. More books. This says Rap a Tap Tap. On the Farm, Farm Animals or... Oh, there we go."
94,00:07:32,2021-06-07 18:35:48,Child,I didn't [inaudible 00:07:32].
95,00:07:32,2021-06-07 18:35:48,Parent,Mm-hmm (affirmative).
96,00:07:34,2021-06-07 18:35:50,Child,[inaudible 00:07:34].
97,00:07:35,2021-06-07 18:35:51,Parent,That's okay. We'll just reload the books. You wanna try a long story this time?
98,00:07:35,2021-06-07 18:35:51,Child,Yeah.
99,00:07:40,2021-06-07 18:35:56,Parent,And I can read it to you.
100,00:07:40,2021-06-07 18:35:56,Child,Chicka chicka boom boom. Will there be enough room?
101,00:07:45,2021-06-07 18:36:01,Parent,"You really like that story. Uh, we did the Little Red Hen last time. But look, there's-"
102,00:07:50,2021-06-07 18:36:06,Child,I wanna do Little Red Hen again.
103,00:07:52,2021-06-07 18:36:08,Parent,So what about-
104,00:07:52,2021-06-07 18:36:08,Child,"Wait, her."
105,00:07:54,2021-06-07 18:36:10,Parent,"Oh, it's Geraldine, the Music Mouse by Leo Lionni. What do you think this is gonna be about?"
106,00:08:01,2021-06-07 18:36:17,Child,"Uh, a mouse?"
107,00:08:01,2021-06-07 18:36:17,Parent,Mm-hmm (affirmative).
108,00:08:06,2021-06-07 18:36:22,Child,[crosstalk 00:08:06].
109,00:08:07,2021-06-07 18:36:23,Parent,Yeah. Do you think that they're playing music on their tail like in that picture for real? No.
110,00:08:17,2021-06-07 18:36:33,Child,[inaudible 00:08:17].
111,00:08:21,2021-06-07 18:36:37,Parent,Okay. Geraldine had never heard music before.
112,00:08:24,2021-06-07 18:36:40,Child,Oh!
113,00:08:24,2021-06-07 18:36:40,Parent,"Noises? Yes, many noises. The voices of people, the slamming of doors, the barking of dogs, the rushing of water, the meows of cats in the courtyard."
114,00:08:37,2021-06-07 18:36:53,Child,[inaudible 00:08:37].
115,00:08:37,2021-06-07 18:36:53,Parent,"And, of course, the soft peeping of mice. But music, never. How would you feel if you never heard music?"
116,00:08:46,2021-06-07 18:37:02,Child,Fine.
117,00:08:48,2021-06-07 18:37:04,Parent,Until you knew what music was?
118,00:08:48,2021-06-07 18:37:04,Child,Mm-hmm (affirmative).
119,00:08:50,2021-06-07 18:37:06,Parent,"Then one morning in the pantry of the empty house where Geraldine lived she discovered an enormous piece of Parmesan cheese, the largest she had ever seen. What does that matter? What does it matter that she found Parmesan cheese?"
120,00:09:06,2021-06-07 18:37:22,Child,[inaudible 00:09:06] to eat.
121,00:09:08,2021-06-07 18:37:24,Parent,"Oh. Eagerly she took a bite, a little bite from it. It was delicious. But how would she be able to take to her secret hideout in the barn?"
122,00:09:16,2021-06-07 18:37:32,Child,[crosstalk 00:09:16].
123,00:09:17,2021-06-07 18:37:33,Parent,Huh?
124,00:09:18,2021-06-07 18:37:34,Child,[inaudible 00:09:18].
125,00:09:18,2021-06-07 18:37:34,Parent,"Oh, my. I know. Isn't that great? How would they take it to a secret hideout? Do you have an idea of how she... Look how big it is and look how small Geraldine... Look she [inaudible 00:09:28]."
126,00:09:28,2021-06-07 18:37:44,Child,[inaudible 00:09:28] maybe use something to tear it.
127,00:09:28,2021-06-07 18:37:44,Parent,Should we see what happens?
128,00:09:28,2021-06-07 18:37:44,Child,Yeah.
129,00:09:35,2021-06-07 18:37:51,Parent,She ran to her friends who lived next door-
130,00:09:36,2021-06-07 18:37:52,Child,Oh.
131,00:09:36,2021-06-07 18:37:52,Parent,"... and told them about her discovery. ""If you help me carry it to my hideout,"" she said, ""I'll give each of you a big piece."" Her friends who loved cheese happily agreed. ""Let's go!"" they said. And off they went. It's enormous. It's gigantic. It's immense. It's fantastic. They shouted with joy when they saw the piece of cheese. They pushed and pulled and tugged, and finally they managed to carry it out to Geraldine's hideout."
132,00:10:11,2021-06-07 18:38:27,Robot,I am curious. What would be an interesting question to ask here? Could you help me come up with one?
