,timestamp,real_time,speaker,content
0,00:00:01,2021-05-27 18:22:11,Parent,[Foreign Language 00:00:01]
1,00:00:04,2021-05-27 18:22:14,Robot,I am now on [inaudible 00:00:05] time mode. My camera will now turn on and start audio and video recording. Let's get started.
2,00:00:13,2021-05-27 18:22:23,Parent,[Foreign Language 00:00:13]
3,00:00:13,2021-05-27 18:22:23,Robot,"We will be reading story books together. If you haven't already, please open the [Giba 00:00:21] Story time app. Let's go ahead and select a book on the app."
4,00:00:31,2021-05-27 18:22:41,Child 1,Okay. The three Billy Goats Gruff.
5,00:00:31,2021-05-27 18:22:41,Parent,Again?
6,00:00:32,2021-05-27 18:22:42,Child 1,Uh-huh (affirmative). [inaudible 00:00:32].
7,00:00:32,2021-05-27 18:22:42,Robot,[inaudible 00:00:32] can you move closer to EvaL
8,00:00:35,2021-05-27 18:22:45,Parent,"Yes, yes, yes."
9,00:00:41,2021-05-27 18:22:51,Robot,[inaudible 00:00:41] Thank you.[crosstalk 00:00:44]
10,00:00:44,2021-05-27 18:22:54,Child 1,The Three Billy Goats Gruff.
11,00:00:53,2021-05-27 18:23:03,Parent,Do you want to read or should I read?
12,00:00:54,2021-05-27 18:23:04,Child 1,You.
13,00:00:57,2021-05-27 18:23:07,Parent,"Once upon a time there were three billy goats gruff. There was a little Billy goat gruff, a middle sized Billy goat gruff and a big Billy goat gruff. Do you want to turn the pages? The three Billy goats gruff lived in a field and they spent their days munching the gr- green grass on the one side of the field there was a stream, and over the stream there was a rickety bridge. Next page? On the other side of the rickety bridge there was a hill, and there the grass grew greener and sweeter than it did in the field of the Billy goats gruff. Next page. Under the rickety bridge lived a big hairy troll in a big dark hole. It was damp and cold under the bridge, and that made the troll furious. He was also hungry. Whoop! Can you point to the troll?"
14,00:01:52,2021-05-27 18:24:02,Child 2,[inaudible 00:01:52]
15,00:01:56,2021-05-27 18:24:06,Parent,Yes. Awesome.
16,00:02:00,2021-05-27 18:24:10,Child 2,[inaudible 00:02:00].
17,00:02:00,2021-05-27 18:24:10,Parent,"One day, they ..."
18,00:02:01,2021-05-27 18:24:11,Robot,"Uh-huh (affirmative), yes!"
19,00:02:04,2021-05-27 18:24:14,Parent,"One day, the little Billy goats gruff looked up and saw that the grass [inaudible 00:02:08] on the other side of the screen-"
20,00:02:12,2021-05-27 18:24:22,Child 2,[inaudible 00:02:12].
21,00:02:11,2021-05-27 18:24:21,Parent,"... looked very sweet and green. ""I think I'll move over there for my next course,"" he said. ""Then I'll grow big and fat."" So the [inaudible 00:02:23] the grass."
22,00:02:23,2021-05-27 18:24:33,Child 2,[inaudible 00:02:23].
23,00:02:23,2021-05-27 18:24:33,Parent,That's okay. Why?
