,timestamp,real_time,speaker,content
0,00:00:05,2021-05-05 19:11:51,Parent,[inaudible 00:00:05].
1,00:00:07,2021-05-05 19:11:53,Robot,Hello.
2,00:00:08,2021-05-05 19:11:54,Parent,Hi.
3,00:00:09,2021-05-05 19:11:55,Child,Hi.
4,00:00:11,2021-05-05 19:11:57,Robot,"I am now on Story Time mode. My camera will now turn on and start an audio and video recording. Let's get started. Now, we will be reading storybooks together. If you haven't already, please open the Jibo Story Time app. Let's go ahead and select a book on the app."
5,00:00:33,2021-05-05 19:12:19,Parent,Okay.
6,00:00:34,2021-05-05 19:12:20,Child,Okay.
7,00:00:37,2021-05-05 19:12:23,Parent,"[inaudible 00:00:37]. The rooster crows and struts. He's got feathers. He's got guts. Oh, the rooster struts and crows. What's he thinking? No one knows. What he's thinking? Do you know? What's the rooster thinking? [inaudible 00:01:03]."
8,00:01:02,2021-05-05 19:12:48,Child,"Maybe the rooster thinkings of, um, being strong and it could speed fast, like a race car, (laughs) a race car, and it can zoom so-"
9,00:01:32,2021-05-05 19:13:18,Robot,I think so.
10,00:01:34,2021-05-05 19:13:20,Parent,"Oh, you think so? Okay. The cow-"
11,00:01:34,2021-05-05 19:13:20,Robot,Yeah.
12,00:01:42,2021-05-05 19:13:28,Parent,"Hmm. The cow makes milk, standing, grazing. Abracadabra. She's utterly amazing."
13,00:01:42,2021-05-05 19:13:28,Child,Uh-huh (affirmative).
14,00:01:55,2021-05-05 19:13:41,Parent,"The pony whinnies in the wind, kicks in his stall. He's as mighty as his cousin, just not as tall. [inaudible 00:02:08]."
15,00:02:09,2021-05-05 19:13:55,Robot,I think we should talk about pony in the story. Do you have anything you want to talk about pony?
16,00:02:15,2021-05-05 19:14:01,Parent,Do you wanna talk about the pony?
17,00:02:15,2021-05-05 19:14:01,Child,Yeah.
18,00:02:18,2021-05-05 19:14:04,Parent,Okay. Then talk about it.
19,00:02:37,2021-05-05 19:14:23,Child,"Pony has, like ... They have a horn, and people don't really have a horn, or they are, or they are known to be a unicorn people if they have horn on their head. (laughs)"
20,00:02:40,2021-05-05 19:14:26,Parent,"Okay. And, um, how, well, like, how pony kicks?"
21,00:02:48,2021-05-05 19:14:34,Robot,Are you talking about unicorn?
22,00:02:50,2021-05-05 19:14:36,Child,Mm-hmm (affirmative).
23,00:02:52,2021-05-05 19:14:38,Parent,Are you talking about unicorn or pony?
24,00:02:52,2021-05-05 19:14:38,Child,Yeah. Yeah. Yeah. (laughs) Yeah.
25,00:02:56,2021-05-05 19:14:42,Robot,I like unicorns.
26,00:02:56,2021-05-05 19:14:42,Parent,(laughs)
27,00:02:56,2021-05-05 19:14:42,Child,"Hey, my friend likes unicorns."
28,00:03:02,2021-05-05 19:14:48,Parent,Do you like unicorn or pony? Which one?
29,00:03:06,2021-05-05 19:14:52,Robot,"I've never seen them, though."
30,00:03:08,2021-05-05 19:14:54,Child,"Hmm, [crosstalk 00:03:09]."
31,00:03:11,2021-05-05 19:14:57,Parent,"Oh, me too. I, I have never seen, um, unicorn."
32,00:03:11,2021-05-05 19:14:57,Child,I like unicorn.
33,00:03:11,2021-05-05 19:14:57,Parent,"But I have seen, um, pony so many time."
34,00:03:11,2021-05-05 19:14:57,Child,I like unicorn.
35,00:03:17,2021-05-05 19:15:03,Parent,Did you saw pony before? Have you? Have you seen?
36,00:03:17,2021-05-05 19:15:03,Child,Yeah.
37,00:03:21,2021-05-05 19:15:07,Parent,Have you seen pony? Where?
38,00:03:34,2021-05-05 19:15:20,Child,"Um, here."
