,timestamp,real_time,speaker,content
0,00:00:00,2021-06-01 08:03:15,Robot,Hello.
1,00:00:02,2021-06-01 08:03:17,Parent,Hi Jibo.
2,00:00:04,2021-06-01 08:03:19,Robot,I am now on story time mode-
3,00:00:06,2021-06-01 08:03:21,Parent,Oh.
4,00:00:06,2021-06-01 08:03:21,Robot,"... my camera will now turn on and start audio and video recording. I may behave a little differently in story time mode. I will not be responding to hey Jibo, and I will not turn blue, but we can still chat. Because today is our first session, I would first like to learn how you guys read books without me. Today, I will just be listening here. Let's get started. If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
5,00:00:37,2021-06-01 08:03:52,Parent,"You want, oh, wait, this is a short story or a long story. Okay. Let me pick a book. All right this is called Gerladine The Music Mouse, The Three Billy Goats Gruff, The Little Red Hen, More Three Billy Goats Gruff and Red Hen, you can swipe for more books. The Three Little Pigs, this is a book about fall..."
6,00:01:03,2021-06-01 08:04:18,Child,The Three Little Pigs.
7,00:01:04,2021-06-01 08:04:19,Parent,That one? Okay. All right. The Three Little Pigs. First page. [inaudible 00:01:21].
8,00:01:25,2021-06-01 08:04:40,Robot,Touch the bottom corners to flip.
9,00:01:30,2021-06-01 08:04:45,Parent,Hmm. He's not flipping.
10,00:01:36,2021-06-01 08:04:51,Child,"Hey, Jibo."
11,00:01:39,2021-06-01 08:04:54,Parent,We can go back to the bookshop and-
12,00:01:40,2021-06-01 08:04:55,Robot,Touch the bottom right corner.
13,00:01:44,2021-06-01 08:04:59,Parent,"There we go, okay. Once upon a time an old sow sent three little pics out in the world to seek their fortune. ""Now be sure to write"", she said, ""And remember that I love you."" What do you think a sow is?"
14,00:01:56,2021-06-01 08:05:11,Child,I don't really know. Another pig?
15,00:01:57,2021-06-01 08:05:12,Parent,"Yeah, I think you're right. Look at this little pig. The first little pig met a man with a load of straw. ""I know."" Said the pig, ""I'll buy your straw and build a house."" ""That's not a good idea."" Said the man. You think the man knows?"
16,00:01:57,2021-06-01 08:05:12,Child,The wolf?
17,00:02:23,2021-06-01 08:05:38,Parent,"The wolf. ""Mind your own business, thank you."" Said the little pig and he brought the straw and set about building a house. It took him no time at all. Whoa, he's very, look at him balancing. Look at his little piggy tail."
18,00:02:23,2021-06-01 08:05:38,Child,(laughs)
19,00:02:37,2021-06-01 08:05:52,Parent,"(laughs) Soon, very soon, a lean and hungry wold happened by. Pig was just about his favorite food in the world. So he knocked on the door and said... do you remember, do you know what he says?"
20,00:02:50,2021-06-01 08:06:05,Child,I don't know.
21,00:02:50,2021-06-01 08:06:05,Parent,"""Little pig, little pig let me come in."" To which the little pig replied... do you remember?"
22,00:02:57,2021-06-01 08:06:12,Child,No.
23,00:02:58,2021-06-01 08:06:13,Parent,"""No, no, no, not by the hair on my chinny chin chin."" This annoyed the wolf to no end and he said, ""Then I'll huff, and I'll puff and I'll blow your house in."" ""Go right ahead."" Said the little pig. So the wolf huffed and he puffed and he blew the house in and gobbled up the little pig. The second little pig met a man with a load of sticks. ""I've got it."" Said the little pig, ""I'll buy those sticks and build a house."" ""I'd think twice about that."" Said the man. ""Oh, pooh."" Said the little pig, ""What would you know?"" And he bought the sticks and went to work building a house. ""Very pretty."" He said. Do you think that a pig could lie on a stick like that? What do you think would happen?"
24,00:03:52,2021-06-01 08:07:07,Child,"Plop, bang, splat."
25,00:03:52,2021-06-01 08:07:07,Parent,"(laughs) I agree. Look at those skinny legs sticking out. No sooner had the little pig settled into his pretty house the noble pack went by. He was still hungry and he said, ""Little pig, little pig let me come in."" To which the little pig replied..."
26,00:04:15,2021-06-01 08:07:30,Child,"Not on the hair of my chinny, chin, chin."
27,00:04:15,2021-06-01 08:07:30,Parent,"""Not by the hair of my chinny, chin, chin."""
28,00:04:21,2021-06-01 08:07:36,Child,Can you just read it?
29,00:04:22,2021-06-01 08:07:37,Parent,"Yes, I'll just read it. The wolf didn't care for that at all and he said, ""I'll huff and I'll puff and I'll blow your house in."" ""Huff, huff, huff."" Said the little pig. So the wolf huffed and he puffed and he blew the house in and gobbled up the little pig. Now the third little pig met a man with a load of bricks, ""These bricks will make a fine, sturdy house."" Said the man. ""Capital idea, my good fellow."" Said the little pig."" So he bought the bricks and set about building a house. It took him quite a bit of time, but it was well worth it. ""Nice and solid."" Said the little pig, ""Nice and solid."" His little piggy glasses."
30,00:05:07,2021-06-01 08:08:22,Child,Mm-hmm (affirmative).
31,00:05:10,2021-06-01 08:08:25,Parent,But no sooner had the little pig moved in that he noticed the wolf loitering about. You know what loitering means?
32,00:05:16,2021-06-01 08:08:31,Child,No.
33,00:05:16,2021-06-01 08:08:31,Parent,What do you think it might mean?
34,00:05:18,2021-06-01 08:08:33,Child,Um...
35,00:05:19,2021-06-01 08:08:34,Parent,Well what's the pig do- what's the wolf doing?
36,00:05:22,2021-06-01 08:08:37,Child,Hunting.
37,00:05:23,2021-06-01 08:08:38,Parent,Hunting. It's kind of like waiting around outside.
38,00:05:25,2021-06-01 08:08:40,Child,Mm-hmm (affirmative).
39,00:05:26,2021-06-01 08:08:41,Parent,'Cause what happened when he waited around outside the other houses?
40,00:05:30,2021-06-01 08:08:45,Child,"Blew them in, gobbled up the pigs."
41,00:05:30,2021-06-01 08:08:45,Parent,So what do you think he's thinking now?
42,00:05:31,2021-06-01 08:08:46,Child,He's gonna gobble up that pig.
43,00:05:33,2021-06-01 08:08:48,Parent,"He's trying to gobble up the third pig, I think you're right. And the wolf who was still hungry said, ""Little pig, little pig let me come in."" To which the little pig replied, ""No, no, no, not by the hair of my chinny, chin, chin."" Well, the wolf had heard that before and he said, ""Then I'll huff, and I'll puff and I'll blow your house in."" ""Oh don't do that."" Said the little pig. But the wolf huffed and he puffed and he huffed and puffed until he was quite blue in the face. The house stood firm. ""I'll try another option, muttered the wolf."" And he put on his most dazzling smile. ""Little pig, I was only teasing."" He said. ""By the way, I hear tell that farmer James has the most scrumptious turnips. Shall we go pick a few?"" ""Oh, I'm much too busy now."" Said the little pig, ""What about tomorrow morning?"" ""Excellent."" Said the wolf, ""I'll come for you at 6:00."" What do you think the wolf's trying to do?"
44,00:05:33,2021-06-01 08:08:48,Child,Trick him to eat him.
45,00:05:33,2021-06-01 08:08:48,Parent,"What is he, how's he trying to trick him?"
46,00:06:49,2021-06-01 08:10:04,Child,Let him come outside so he can eat him.
47,00:06:50,2021-06-01 08:10:05,Parent,Since he can't get into the house?
48,00:06:52,2021-06-01 08:10:07,Child,Yeah.
49,00:06:53,2021-06-01 08:10:08,Parent,"Yeah. The next morning, the little pig got up at 5:00, hurried off to farmer Jones' turnip field, picked a basked full of scrumptious turnips and dashed back home. When the wolf arrived at 6:00, the turnips were already boiling in the pot. ""Sorry, I couldn't wait."" Said the little pig. The wolf tried not to show his displeasure. ""No harm done."" He said, ""By the way, there's a lovely apple tree in Mary Meadow. Shall we go help ourselves to a few apples?"" ""I must cook my turnips."" Said the little pig, ""Let's meet there tomorrow morning."" ""Splendid."" Said the wolf, ""Shall we say at 5:00?"""
50,00:07:29,2021-06-01 08:10:44,Child,Yeah.
51,00:07:29,2021-06-01 08:10:44,Parent,Home sweet home.
52,00:07:29,2021-06-01 08:10:44,Child,Yeah.
53,00:07:37,2021-06-01 08:10:52,Parent,"The next morning the little pig was up at 4:00 and went off for the apples. It took longer than he'd expected to reach Mary Meadow. And while busy gathering apples in the highest tree, he saw the wolf approaching. ""Do try one of these."" He called down throwing an apple as hard as he could. When the wolf chased after the apple, the little big- pig, shimmied down the tree and made it safely home. The next day the wolf came again. Really he was quite put out, ""Would you care to go to a fair with me tomorrow?"" ""Why don't we meet there."" Said the little pig, ""Would 3:00 suite you?"" ""Colossal."" Said the wolf, ""3:00 it is."" Just to make sure, he would be there at 2:00. Who goes to a fair at 2:00 in the morning?"
54,00:08:23,2021-06-01 08:11:38,Child,I don't know.
55,00:08:23,2021-06-01 08:11:38,Parent,"(laughs), Oh, maybe they meant two in the afternoon. Oh, there we go. At 1:00 in the afternoon the little pig went to the fair and had a fine time, so fine that he lost track of the hour. Suddenly out of the corner of his eye he saw the wolf coming up the hill. Look what this says."
56,00:08:43,2021-06-01 08:11:58,Child,What?
