,timestamp,real_time,speaker,content
0,00:00:00,2021-04-25 19:07:55,Parent,"So, can you start the story?"
1,00:00:05,2021-04-25 19:08:00,Robot,Now you can start reading.
2,00:00:10,2021-04-25 19:08:05,Parent,"Um, uh, [inaudible 00:00:10]."
3,00:00:12,2021-04-25 19:08:07,Child,The little red hen.
4,00:00:20,2021-04-25 19:08:15,Parent,[inaudible 00:00:20]. We'll go to the next page.
5,00:00:25,2021-04-25 19:08:20,Child,I think it's here. I can't [inaudible 00:00:25].
6,00:00:28,2021-04-25 19:08:23,3rd Person,[inaudible 00:00:28] say it.
7,00:00:30,2021-04-25 19:08:25,Child,The little red hen.
8,00:00:35,2021-04-25 19:08:30,Parent,Now we go to next page. [inaudible 00:00:35]. Swipe up.
9,00:00:38,2021-04-25 19:08:33,Robot,You can click the bottom right of the tablet to turn next page.
10,00:00:44,2021-04-25 19:08:39,Parent,"Yeah, yeah."
11,00:00:46,2021-04-25 19:08:41,Child,"One summer day, uh, a day the little red hen-"
12,00:00:50,2021-04-25 19:08:45,Parent,Found.
13,00:00:56,2021-04-25 19:08:51,Child,"... found a grain of wheat. ""A grain of wheat,"" said the hen to herself, ""I will plant it."""
14,00:01:10,2021-04-25 19:09:05,Parent,[inaudible 00:01:18].
15,00:01:12,2021-04-25 19:09:07,Child,Grasshopper.
16,00:01:12,2021-04-25 19:09:07,Parent,Grasshopper. Grasshopper [inaudible 00:01:18].
17,00:01:21,2021-04-25 19:09:16,Child,"She asked [inaudible 00:01:21], ""Not I,"" said the duck. Wait, where is the duck?"
18,00:01:32,2021-04-25 19:09:27,Parent,I don't know. [inaudible 00:01:39].
19,00:01:35,2021-04-25 19:09:30,Child,"She asked- she asked the goose, ""Will you help me plant this grain of wheat?"" ""Not I,"" said the goose. She asked the cat, ""Will you plant-"""
20,00:01:50,2021-04-25 19:09:45,Parent,Will you help.
21,00:01:51,2021-04-25 19:09:46,Child,"""Will you help me plant this grain of wheat?"" ""Not I,"" said the cat."
22,00:01:53,2021-04-25 19:09:48,Parent,[inaudible 00:01:57] what the cat is doing.
23,00:02:00,2021-04-25 19:09:55,3rd Person,Fishing.
24,00:02:00,2021-04-25 19:09:55,Child,Fishing.
25,00:02:02,2021-04-25 19:09:57,Parent,"Oh, you see. He had a hook, and a fish, and the net, and he has his picnic basket. [inaudible 00:02:09]."
26,00:02:13,2021-04-25 19:10:08,Child,"She asked the pig, ""Will you help me plant this grain of wheat?"" ""Not I,"" said the pig."
27,00:02:23,2021-04-25 19:10:18,Parent,W- what the pig is doing?
28,00:02:26,2021-04-25 19:10:21,Child,"Playing a violin, having- having wat-"
29,00:02:29,2021-04-25 19:10:24,Parent,Watermelon picnic.
30,00:02:30,2021-04-25 19:10:25,Child,"[inaudible 00:02:32], whatever that is."
31,00:02:33,2021-04-25 19:10:28,Parent,"[inaudible 00:02:32], you know, and he has also picnic basket and he's [inaudible 00:02:39]."
32,00:02:40,2021-04-25 19:10:35,Child,"Mommy, what is that thing?"
33,00:02:44,2021-04-25 19:10:39,Parent,"Oh, um, you know, that looks like the cigar. You know, some old people, um, use that or maybe [inaudible 00:02:51]. I don't know. Looks like that cigar. Next page."
34,00:02:57,2021-04-25 19:10:52,Child,"Oh, look, this is the title page picture."
35,00:03:00,2021-04-25 19:10:55,Parent,"Oh, oh, yeah. You get it. [inaudible 00:03:03]-"
36,00:03:10,2021-04-25 19:11:05,Child,And whatever that is- is [inaudible 00:03:04].
37,00:03:13,2021-04-25 19:11:08,Parent,[inaudible 00:03:04].
38,00:03:15,2021-04-25 19:11:10,Child,And maybe it's a bumblebee.
39,00:03:18,2021-04-25 19:11:13,Parent,"Maybe, [inaudible 00:03:04]."
40,00:03:22,2021-04-25 19:11:17,Child,"Yeah, mosquito."
41,00:03:23,2021-04-25 19:11:18,Parent,[inaudible 00:03:04].
42,00:03:25,2021-04-25 19:11:20,Child,And [inaudible 00:03:04].
43,00:03:26,2021-04-25 19:11:21,Parent,[inaudible 00:03:04].
44,00:03:27,2021-04-25 19:11:22,Child,"Look, the sea."
45,00:03:28,2021-04-25 19:11:23,Parent,"Yeah, look, the sea."
46,00:03:30,2021-04-25 19:11:25,Child,"""Then I will plant it myself,""-"
47,00:03:33,2021-04-25 19:11:28,Parent,Yeah.
48,00:03:34,2021-04-25 19:11:29,Child,... said the little red hen. And she did.
49,00:03:38,2021-04-25 19:11:33,Parent,"Yes, she did. She did. She... What do we do for, uh,- what do we do for [inaudible 00:03:43]."
50,00:03:44,2021-04-25 19:11:39,Child,You garden.
51,00:03:46,2021-04-25 19:11:41,Parent,You dig in.
52,00:03:47,2021-04-25 19:11:42,Child,You dig.
53,00:03:48,2021-04-25 19:11:43,Parent,You make a hole.
54,00:03:50,2021-04-25 19:11:45,Child,You make a hole and then you put the seeds in.
55,00:03:52,2021-04-25 19:11:47,Parent,Put the seeds in then cover it in soil.
56,00:03:54,2021-04-25 19:11:49,Child,Then water it.
57,00:03:57,2021-04-25 19:11:52,Parent,"Water it, yeah. It's like [inaudible 00:03:57] carrots, right?"
58,00:04:01,2021-04-25 19:11:56,Child,Soon the wheat will- soon the wheat grew tall.
59,00:04:06,2021-04-25 19:12:01,Parent,"Mm-hmm (affirmative), yeah, [inaudible 00:04:07]."
60,00:04:10,2021-04-25 19:12:05,Child,I bet it's-
61,00:04:10,2021-04-25 19:12:05,Parent,"[inaudible 00:04:12], right?"
62,00:04:11,2021-04-25 19:12:06,Child,"I bet it's taller than you, Mommy."
63,00:04:15,2021-04-25 19:12:10,Parent,"Yeah, maybe, and maybe taller than you."
64,00:04:18,2021-04-25 19:12:13,Child,(Laughs) it is taller than me. And the little red hen knew it was time to reap it.
65,00:04:24,2021-04-25 19:12:19,Parent,Knew it was time to reap it.
66,00:04:27,2021-04-25 19:12:22,Child,What does reaping mean?
67,00:04:29,2021-04-25 19:12:24,Parent,"Um, you [inaudible 00:04:29]."
68,00:04:36,2021-04-25 19:12:31,Child,"I know, I know the story. I've read it before."
69,00:04:41,2021-04-25 19:12:36,Parent,Yes? [inaudible 00:04:41].
70,00:04:44,2021-04-25 19:12:39,Child,"""Who will help me reap the wheat?"" She asked."
71,00:04:49,2021-04-25 19:12:44,Parent,It looks like she's going to ask to everyone.
72,00:04:56,2021-04-25 19:12:51,Child,"""N- not I,"" said the duck. ""Not I,"" said the goose."
73,00:04:59,2021-04-25 19:12:54,Parent,"Oh, they are... What they are doing there? Looks like they're having-"
74,00:05:00,2021-04-25 19:12:55,Child,"""Not I,"" said the cat. ""Not I"", said the pig. Then I will reap it myself."
75,00:05:07,2021-04-25 19:13:02,Parent,Said the little red hen.
76,00:05:08,2021-04-25 19:13:03,Child,Red hen and she-
77,00:05:08,2021-04-25 19:13:03,Parent,And she did.
78,00:05:13,2021-04-25 19:13:08,Child,She reaped the wheat and-
79,00:05:13,2021-04-25 19:13:08,Parent,And.
80,00:05:18,2021-04-25 19:13:13,Child,"... it was ready to be taken into the mi- into the mill and made into flour. ""Who- who will help me [inaudible 00:05:28]?"" She asked. ""Not I,"" said the goo- the duck."
81,00:05:32,2021-04-25 19:13:27,Parent,Duck.
82,00:05:32,2021-04-25 19:13:27,Child,"""Not I,"" said the goose. ""Not I,"" said the cat. Hmm. ""Not I,"" said the pug."
83,00:05:38,2021-04-25 19:13:33,Parent,Pig.
84,00:05:38,2021-04-25 19:13:33,Child,Pig.
85,00:05:39,2021-04-25 19:13:34,Parent,[inaudible 00:05:42] to help her-
86,00:05:44,2021-04-25 19:13:39,Child,"Wait, this is another vision."
87,00:05:46,2021-04-25 19:13:41,Parent,Mm-hmm (affirmative).
88,00:05:46,2021-04-25 19:13:41,Child,There was a cat
89,00:05:47,2021-04-25 19:13:42,Parent,"Oh, really?"
90,00:05:48,2021-04-25 19:13:43,Child,There was [inaudible 00:05:49].
91,00:05:50,2021-04-25 19:13:45,Parent,[inaudible 00:05:50].
92,00:05:51,2021-04-25 19:13:46,Child,No. There was a cow.
93,00:05:54,2021-04-25 19:13:49,Parent,Oh. Okay.
94,00:05:56,2021-04-25 19:13:51,Child,And a- and a dog.
95,00:05:57,2021-04-25 19:13:52,Parent,Mm-hmm (affirmative).
96,00:06:00,2021-04-25 19:13:55,Child,But since it-
97,00:06:02,2021-04-25 19:13:57,Parent,There's... And there was enough corn
98,00:06:02,2021-04-25 19:13:57,Child,"Oh, look. Oh, look."
99,00:06:03,2021-04-25 19:13:58,Parent,Corn.
100,00:06:05,2021-04-25 19:14:00,Child,I found the cow. Maybe that's the cow.
101,00:06:06,2021-04-25 19:14:01,Parent,Yeah.
102,00:06:09,2021-04-25 19:14:04,Child,But we're missing the dog.
103,00:06:11,2021-04-25 19:14:06,Parent,Mm-hmm (affirmative).
104,00:06:11,2021-04-25 19:14:06,Child,"""Then I will [inaudible 00:06:12] myself,"" said the little red hen. And she did. She carried the wheat to the mill and the- and the miller and-"
105,00:06:24,2021-04-25 19:14:19,Parent,Made it.
106,00:06:26,2021-04-25 19:14:21,Child,Into flour. [inaudible 00:06:39] flour.
107,00:06:30,2021-04-25 19:14:25,Parent,[inaudible 00:06:39] nobody helped her.
108,00:06:34,2021-04-25 19:14:29,Child,"[inaudible 00:06:40], ""Who will help me make the flour into dough?"" ""Not I,"" said the duck."
109,00:06:44,2021-04-25 19:14:39,Parent,"""Not I,"" said the duck. Not I-"
110,00:06:44,2021-04-25 19:14:39,Child,"""Not I,"" said the-"
111,00:06:44,2021-04-25 19:14:39,Parent,Goose.
112,00:06:44,2021-04-25 19:14:39,Child,"... goose. ""Not I,"" said the cat."
113,00:06:47,2021-04-25 19:14:42,Parent,"""Not I,"" said the pig."
114,00:06:47,2021-04-25 19:14:42,Child,"""Not I,"" said the pig."
115,00:06:53,2021-04-25 19:14:48,Parent,Yeah. None of them wants to help.
116,00:06:56,2021-04-25 19:14:51,Child,"""Then I will make the dough myself,"" said the little- little red hen."
117,00:07:08,2021-04-25 19:15:03,Parent,Mm-hmm (affirmative).
118,00:07:09,2021-04-25 19:15:04,Child,"And she did. Soon the bad was ready to go in the oven. ""Who will help me bake the bread?"" Said the little he- red hen."
119,00:07:17,2021-04-25 19:15:12,Parent,[inaudible 00:07:15].
120,00:07:20,2021-04-25 19:15:15,Child,"""Not I,"" said the duck. ""Not I,"" said the goose."
121,00:07:25,2021-04-25 19:15:20,Parent,"Mm-hmm (affirmative), they are still [inaudible 00:07:22]."
122,00:07:30,2021-04-25 19:15:25,Child,"""Not I,"" said the cat. ""Not I,"" said the pig."
123,00:07:35,2021-04-25 19:15:30,Parent,"Yeah, [inaudible 00:07:36]."
124,00:07:50,2021-04-25 19:15:45,Child,"""Then I will bake it myself,"" said the little red hen. And she did. After the loaf- loave..."
125,00:08:00,2021-04-25 19:15:55,Parent,"Loaf, um-"
126,00:08:01,2021-04-25 19:15:56,Child,"... had been taken from the oven, it was set on the window-"
127,00:08:09,2021-04-25 19:16:04,Parent,Windsill.
128,00:08:09,2021-04-25 19:16:04,Child,Windsill.
129,00:08:10,2021-04-25 19:16:05,Parent,Window- window sill.
130,00:08:10,2021-04-25 19:16:05,Child,Window sill to cool.
131,00:08:12,2021-04-25 19:16:07,Parent,The bread [inaudible 00:08:13].
132,00:08:16,2021-04-25 19:16:11,Child,"And now the littler red hen, ""Who will help me eat the bread?"" ""I will,"" said the duck. ""I will,"" said the goose."
133,00:08:24,2021-04-25 19:16:19,Parent,"Mm-hmm (affirmative), now they [inaudible 00:08:24]."
