,timestamp,real_time,speaker,content
0,00:00:00,2021-05-28 13:33:03,Robot,Hello.
1,00:00:01,2021-05-28 13:33:04,Parent,Hello.  [crosstalk 00:00:05]
2,00:00:04,2021-05-28 13:33:07,Robot,"I am now on Storytime mode. My camera will now turn on and start audio and video recording. Let's get started. Now, we will be reading story books together. If you haven't already, please open the Jibo Storytime app. Let's go ahead and select a book on the app."
3,00:00:27,2021-05-28 13:33:30,Parent,We chose one Jibo. We chose a book. Okay. Ready Jibo? Are you reading or am I reading?
4,00:00:44,2021-05-28 13:33:47,Child,You are.
5,00:00:46,2021-05-28 13:33:49,Parent,We're reading Geraldine... What is the name of it [TT 00:00:48]?
6,00:00:46,2021-05-28 13:33:49,Child,Geraldine the Music Mouse.
7,00:00:51,2021-05-28 13:33:54,Parent,"Geraldine the Music Mouse. Geraldine had never heard music before. Noise? Yes. Many noises, the voices of people, the slamming of doors, the barking of dogs, the rushing of water, the meows of the cats in the courtyard. And of course, the soft peeping of my... What do you think a mouse sounds like? But music? Never. Then one morning in the pantry of the empty house where Geraldine lived, she discovered an enormous piece of Parmesan cheese, the largest she had ever seen. Eagerly she took a little bite from it. It was delicious. But how would she be able to take it to her secret hideout in the barn?"
8,00:01:42,2021-05-28 13:34:45,Robot,Can you point to the cheese?
9,00:01:43,2021-05-28 13:34:46,Parent,Do you see the cheese? Is that cheese? I don't know. It might be a sponge or it might be some cheese. It looks like just... I don't know. Is that really cheese? I don't know if it's cheese. That must be the cheese but I don't know who put the cheese next to cleaning stuff.
10,00:02:05,2021-05-28 13:35:08,Child,That's a sponge.
11,00:02:08,2021-05-28 13:35:11,Parent,"It might be a sponge. Oh, I see, it's in the sponge. She ran to her friends who lived next door and told them about her discovery. ""If you help me carry it to my hideout"" she said, ""I'll give you each a big piece."" Her friends, who loved cheese, happily agreed. ""Let's go"" they said. And off they went. That must be the cheese. ""It's enormous! It's gigantic! It's immense! It's..."
12,00:02:36,2021-05-28 13:35:39,Child,Fascinating.
13,00:02:38,2021-05-28 13:35:41,Parent,"Fantastic!"" They shouted with joy when they saw the..."
14,00:02:44,2021-05-28 13:35:47,Child,Piece of cheese.
15,00:02:46,2021-05-28 13:35:49,Parent,"They pushed and pulled and tugged and finally they managed to carry it to Geraldine's hideout. There Geraldine climbed to the very top of the cheese. She dug her little teeth into it and pulled away, crumb after crumb, chunk after chunk. Which one's a crumb and which one's a chunk?"
16,00:03:07,2021-05-28 13:36:10,Child,Um.
17,00:03:09,2021-05-28 13:36:12,Parent,"Oh. As her friends carried away their cheese tidbits, Geraldine peered in amazement at the hole she was gnawed. There, she saw the shapes of two enormous ears."
18,00:03:09,2021-05-28 13:36:12,Child,Cheese ears.
19,00:03:24,2021-05-28 13:36:27,Parent,"Cheese ears? What? As soon as her friends were gone, she went back to work again, nibbling away at the cheese as fast as she could. When she was halfway through, Geraldine climbed down to have a look at the form she had freed. She could hardly..."
20,00:03:41,2021-05-28 13:36:44,Child,Believe what she saw.
21,00:03:45,2021-05-28 13:36:48,Parent,"The ears were those of a giant mouse, still partly hidden, of solid cheese. To it's puckered lips it held a..."
22,00:03:56,2021-05-28 13:36:59,Child,Flute.
23,00:03:59,2021-05-28 13:37:02,Parent,Geraldine gnawed and gnawed until she had finally uncovered the entire...
24,00:04:07,2021-05-28 13:37:10,Child,Mouse.
25,00:04:07,2021-05-28 13:37:10,Parent,"That would be a surprise. Then she realized that the flute was really the tip of the mouse's tail. Huh. Astonished, exhausted, and a little frightened, Geraldine stared at the cheese statue. With the dimming of the last daylight, she fell asleep."
26,00:04:26,2021-05-28 13:37:29,Robot,What does frightened mean?
27,00:04:29,2021-05-28 13:37:32,Parent,"What does frightened mean, TT?"
28,00:04:32,2021-05-28 13:37:35,Child,Scared.
29,00:04:35,2021-05-28 13:37:38,Parent,"Scared? Oh, he said, ""Love you."" Suddenly, she was awakened by some strange sounds. They seemed to come from the direction of the mouse's flute. She jumped to her feet. As it grew darker, the sounds became clearer and more melodious until they seemed to move lightly through the air like invisible strings of silver and gold. Never had Geraldine heard anything so beautiful."
30,00:05:04,2021-05-28 13:38:07,Child,Music.
31,00:05:05,2021-05-28 13:38:08,Parent,...she thought. This must be...
32,00:05:05,2021-05-28 13:38:08,Child,...music.
33,00:05:11,2021-05-28 13:38:14,Parent,"She listened all through the night until the first glow of dawn filtered through the dusty window panes. But, as the cheese mouse was slowly bathed in light, the music became softer until it stopped altogether."
34,00:05:24,2021-05-28 13:38:27,Child,"""Play, play."""
35,00:05:27,2021-05-28 13:38:30,Parent,"Geraldine begged. ""Play some more."" But not a sound came from the flute. You wanna read? You. Can you read this one and I'll read the next one?"
36,00:05:47,2021-05-28 13:38:50,Child,Will it ever play again?
37,00:05:47,2021-05-28 13:38:50,Parent,"Geraldine thought as she gobbled up some of the crumbs that lay around. When the next evening approached, it brought the answer to her question. The music began faintly at dusk and lasted until the break of day. And so night after night, the cheese flutist played for Geraldine. She learned to recognize the melodies and even in daylight they lingered in her ears. Then one day she met her friends on the street. They were desperate. ""Geraldine"" they said. ""We have no more food and there is none to be found anywhere. You must share your cheese with us."""
38,00:06:22,2021-05-28 13:39:25,Child,"""That's impossible."""
39,00:06:23,2021-05-28 13:39:26,Parent,"Geraldine shouted. ""Why?"" asked the others angrily. ""Because..."
40,00:06:29,2021-05-28 13:39:32,Child,"""Because, because it's music."""
