,timestamp,real_time,speaker,content
0,00:00:00,2021-06-07 09:49:14,Robot,Hello.
1,00:00:02,2021-06-07 09:49:16,Parent,"[inaudible 00:00:02]. Hi, Jibo."
2,00:00:04,2021-06-07 09:49:18,Robot,I am now on story-time mode.
3,00:00:07,2021-06-07 09:49:21,Parent,[crosstalk 00:00:07]
4,00:00:06,2021-06-07 09:49:20,Robot,My camera will now turn on and start audio and video recording.
5,00:00:10,2021-06-07 09:49:24,Parent,Just wait a second.
6,00:00:10,2021-06-07 09:49:24,Robot,"Let's get started. Now, we will be reading story books together. If you haven't already, please open the Jibo story-time app. Let's go ahead and select a book on the app."
7,00:00:10,2021-06-07 09:49:24,Parent,"Want to read one of the ones we have, like The Little Red Hen?"
8,00:00:10,2021-06-07 09:49:24,Child,Hey.
9,00:00:32,2021-06-07 09:49:46,Parent,Or one of the season books?
10,00:00:33,2021-06-07 09:49:47,Child,Hey.
11,00:00:34,2021-06-07 09:49:48,Parent,"Yeah, well let ... We've read that one a lot."
12,00:00:35,2021-06-07 09:49:49,Child,Yeah. Ding-ding-ding.
13,00:00:37,2021-06-07 09:49:51,Parent,Let's pick a different one. You want to read this one again?
14,00:00:39,2021-06-07 09:49:53,Child,[inaudible 00:00:39]
15,00:00:39,2021-06-07 09:49:53,Parent,Okay.
16,00:00:39,2021-06-07 09:49:53,Child,This one. This one.
17,00:00:41,2021-06-07 09:49:55,Parent,"Okay, okay, okay. Ready?"
18,00:00:43,2021-06-07 09:49:57,Child,Mm-hmm (affirmative).
19,00:00:45,2021-06-07 09:49:59,Parent,"Um, The Three Little Pigs. Once upon a time, an old sow sent her Three Little Pigs out into the world to seek their fortune. ""Now be sure to write,"" she said, ""And remember that I love you."" Aw, Momma Pig looks sad. The first Little Pig met a man with a load of straw. ""I know,"" said Little Pig, ""I'll buy your straw and build a house."" ""That's not a good idea,"" said the man. ""Mind your own business, thank you,"" said the Little Pig, and he bought the straw and set about building a house. It took him no time at all."
20,00:01:23,2021-06-07 09:50:37,Robot,"Why did the Little Pig say to the man, ""Mind your own business""?"
21,00:01:27,2021-06-07 09:50:41,Child,"Because the man said, ""That's not a good idea."""
22,00:01:34,2021-06-07 09:50:48,Robot,Nice.
23,00:01:38,2021-06-07 09:50:52,Parent,"So- very soon, a lean and hungry wolf happened by. Pig was just about his favorite food in the world, so he knocked on the door and said, ""Little Pig, Little Pig, let me come in."" To which the Little Pig replied, ""No, no, no."""
