,timestamp,real_time,speaker,content
0,00:00:00,2021-06-04 17:49:15,Robot,Hello.
1,00:00:02,2021-06-04 17:49:17,Parent,Hi Jibo.
2,00:00:04,2021-06-04 17:49:19,Child,[inaudible 00:00:04].
3,00:00:04,2021-06-04 17:49:19,Robot,"I am now on story time mode. My camera will now turn on and start audio and video recording. Let's get started. Now we will be reading storybooks together. If you haven't all ready, please open the Jibo's story time app. Let's go ahead and select a book on the app."
4,00:00:31,2021-06-04 17:49:46,Parent,"Oh, we need, we need new books Jibo. We are tired of reading the same ones."
5,00:00:38,2021-06-04 17:49:53,Child,[inaudible 00:00:38] to read [inaudible 00:00:41].
6,00:00:45,2021-06-04 17:50:00,Robot,Sorry about that.
7,00:00:47,2021-06-04 17:50:02,Parent,[inaudible 00:00:47] to try.
8,00:00:47,2021-06-04 17:50:02,Child,That. On the farm.
9,00:00:54,2021-06-04 17:50:09,Parent,"Okay. On the farm the rooster crows and struts. He's got feathers. He's got guts. Oh, the rooster struts and crows. What's he thinking? No one knows. Do you want to, to do like animal sounds?"
10,00:01:11,2021-06-04 17:50:26,Child,Moo.
11,00:01:11,2021-06-04 17:50:26,Parent,And? A cow makes milk standing grazing. Abracadabra. She's utterly amazing.
12,00:01:26,2021-06-04 17:50:41,Child,Neigh.
13,00:01:26,2021-06-04 17:50:41,Parent,"The pony whinnies in the [inaudible 00:01:30], kicks in his stall. He's as mighty as his cousin, just not as tall. Do you know it?"
14,00:01:38,2021-06-04 17:50:53,Robot,Why do you think he kicks his stall?
15,00:01:42,2021-06-04 17:50:57,Child,I don't know.
16,00:01:44,2021-06-04 17:50:59,Parent,Who is the cousin of the pony? Do you know?
17,00:01:44,2021-06-04 17:50:59,Child,The black toy.
18,00:01:49,2021-06-04 17:51:04,Parent,Yeah. The dog sleeps with one eye open.
19,00:01:53,2021-06-04 17:51:08,Child,Woof woof.
20,00:01:54,2021-06-04 17:51:09,Parent,"In the shady farmhouse yard. You might think he's keeping cool. Beware, he's keeping guard."
21,00:02:03,2021-06-04 17:51:18,Child,[inaudible 00:02:03].
22,00:02:05,2021-06-04 17:51:20,Parent,"[inaudible 00:02:05], did you hear the doggy? Jibo showed us a doggy. Can you make animal sounds, Jibo?"
23,00:02:11,2021-06-04 17:51:26,Child,"Neigh, neigh, neigh, neigh."
24,00:02:17,2021-06-04 17:51:32,Parent,"The sheep began his wolly life has turned the [inaudible 00:02:20], too bad he tried to turn around. Bam."
25,00:02:23,2021-06-04 17:51:38,Child,Meow.
26,00:02:25,2021-06-04 17:51:40,Parent,The guard cat. The mice had better think twice.
27,00:02:32,2021-06-04 17:51:47,Child,Meow.
28,00:02:32,2021-06-04 17:51:47,Parent,She's going to eat all the corn. The goat. Do you know how the goat sounds?
29,00:02:32,2021-06-04 17:51:47,Child,"Achoo, achoo, achoo."
30,00:02:44,2021-06-04 17:51:59,Parent,The goat is sneezing?
31,00:02:47,2021-06-04 17:52:02,Child,Yeah.
32,00:02:47,2021-06-04 17:52:02,Parent,That's weird. A goat is everything [inaudible 00:02:49]-
33,00:02:49,2021-06-04 17:52:04,Child,Mom.
34,00:02:51,2021-06-04 17:52:06,Parent,"Jobi's having fun with you. Hey, look out. He'll knock you silly when he's bad we, we call him William. When he's good he's just our Billy."
35,00:03:04,2021-06-04 17:52:19,Child,"Oink, oink, oink, oink, oink, oink, oink, oink, oink, oink."
36,00:03:06,2021-06-04 17:52:21,Parent,"The pig. The tail ... Look at that, you got the heart ... as coil as a ringlet. In her eye there is a delicate sheen. Come look at her and see it as so. I see a beauty queen. Do you think pigs are beautiful?"
