,timestamp,real_time,speaker,content
0,00:00:00,2021-06-15 19:40:32,Robot,I will now turn on a start audio video recording.
1,00:00:00,2021-06-15 19:40:32,Child,I think it's on... What?
2,00:00:04,2021-06-15 19:40:36,Robot,"Let's get started. Now, we will be reading story books together. If you haven't already, please open the Jibo story time app."
3,00:00:17,2021-06-15 19:40:49,Child,Done. [inaudible 00:00:17].
4,00:00:17,2021-06-15 19:40:49,Robot,Go ahead and select book on the application.
5,00:00:17,2021-06-15 19:40:49,Child,Okay.
6,00:00:17,2021-06-15 19:40:49,Parent,Pick a new one this time.
7,00:00:23,2021-06-15 19:40:55,Child,(singing) [inaudible 00:00:23].
8,00:00:23,2021-06-15 19:40:55,Parent,Pick a new one.
9,00:00:22,2021-06-15 19:40:54,Robot,Today I will not be very proactive. But you can always ask me questions in the chat.
10,00:00:34,2021-06-15 19:41:06,Child,What does that mean?
11,00:00:34,2021-06-15 19:41:06,Parent,"Like um, do you want to ask Jibo what proactive means?"
12,00:00:35,2021-06-15 19:41:07,Child,"Jibo, what does proactive mean?"
13,00:00:42,2021-06-15 19:41:14,Robot,Very active.
14,00:00:44,2021-06-15 19:41:16,Parent,Hm. So is Jibo going to be active?
15,00:00:46,2021-06-15 19:41:18,Child,No.
16,00:00:47,2021-06-15 19:41:19,Parent,"But if you wanted to ask Jibo a question, you can."
17,00:00:54,2021-06-15 19:41:26,Child,I can. So I- [inaudible 00:00:54] Five Senses [inaudible 00:00:56] Five Senses.
18,00:00:58,2021-06-15 19:41:30,Parent,My Five Senses by Margaret Miller.
19,00:01:01,2021-06-15 19:41:33,Child,Okay.
20,00:01:01,2021-06-15 19:41:33,Parent,Right. I want you to read this one to me.
21,00:01:27,2021-06-15 19:41:59,Child,"I have two eyes and a nose. I have a mouth, too. Two ears and- and two hands. With my eyes, I can see more. My- my shadow. My dog. And my [inaudible 00:01:28]. I can smell. With my nose, I smell popcorn. Or s- flowers. And garbage."
22,00:01:27,2021-06-15 19:41:59,Parent,(laughs)
23,00:01:28,2021-06-15 19:42:00,Child,With my mouth I can taste watermelon. The [inaudible 00:01:28]. Medicine. Ice cream. And with my ears I can- with my ears I can hear my baby brother. And a fire engine. And my piano. Whis- and whisper secrets. Wait.
24,00:01:33,2021-06-15 19:42:05,Parent,"Oh, you skipped a few- couple pages."
25,00:02:21,2021-06-15 19:42:53,Child,Oh.
26,00:02:21,2021-06-15 19:42:53,Parent,"Here we go. With my hands, I will-"
27,00:02:23,2021-06-15 19:42:55,Child,With my hands I will-
28,00:02:24,2021-06-15 19:42:56,Parent,... Finger paint.
29,00:02:30,2021-06-15 19:43:02,Child,"With hand. Or... Wait. Wow, mom, look there's water."
