,timestamp,real_time,speaker,content
0,00:00:00,2021-05-29 08:34:12,Robot,[crosstalk 00:00:00] and select a book on the app.
1,00:00:02,2021-05-29 08:34:14,Parent,"Which book did you want, buddy?"
2,00:00:05,2021-05-29 08:34:17,Child,"Uh, [inaudible 00:00:05] boom boom."
3,00:00:06,2021-05-29 08:34:18,Parent,[inaudible 00:00:06] that book.
4,00:00:08,2021-05-29 08:34:20,Child,That's it. [inaudible 00:00:10]
5,00:00:08,2021-05-29 08:34:20,Parent,Good job.
6,00:00:18,2021-05-29 08:34:30,Child,Oh no. I touched it. I touched it.
7,00:00:18,2021-05-29 08:34:30,Parent,You touched it? [crosstalk 00:00:26]
8,00:00:26,2021-05-29 08:34:38,Child,[inaudible 00:00:26]
9,00:00:26,2021-05-29 08:34:38,Parent,B.
10,00:00:26,2021-05-29 08:34:38,Child,B B.
11,00:00:28,2021-05-29 08:34:40,Parent,And B told C...
12,00:00:29,2021-05-29 08:34:41,Child,C.
13,00:00:29,2021-05-29 08:34:41,Parent,... I'll meet you at the top of the
14,00:00:29,2021-05-29 08:34:41,Child,[inaudible 00:00:29].
15,00:00:29,2021-05-29 08:34:41,Parent,What is this [inaudible 00:00:29]? What is that?
16,00:00:29,2021-05-29 08:34:41,Child,Huh!
17,00:00:29,2021-05-29 08:34:41,Parent,What's that? [crosstalk 00:00:32] On top the the- what is this?
18,00:00:29,2021-05-29 08:34:41,Child,Acorn.
19,00:00:50,2021-05-29 08:35:02,Parent,"Oh, those are coconuts."
20,00:00:51,2021-05-29 08:35:03,Child,Coconut.
21,00:00:52,2021-05-29 08:35:04,Parent,That's a coconut tree.
22,00:00:53,2021-05-29 08:35:05,Child,"Um, a coconut tree."
23,00:00:56,2021-05-29 08:35:08,Parent,"Ooh, okay. Should we turn the page?"
24,00:00:57,2021-05-29 08:35:09,Child,Yeah.
25,00:00:57,2021-05-29 08:35:09,Parent,You can do it.
26,00:00:59,2021-05-29 08:35:11,Child,Okay. [crosstalk 00:01:01]
27,00:01:02,2021-05-29 08:35:14,Parent,I don't know. Let's see. Tap. Maybe tap. So you just tap on it. Oh. [inaudible 00:01:07] said-
28,00:01:07,2021-05-29 08:35:19,Child,D.
29,00:01:07,2021-05-29 08:35:19,Parent,... to-
30,00:01:07,2021-05-29 08:35:19,Child,To E.
31,00:01:12,2021-05-29 08:35:24,Parent,"F, G. I'll beat you to the top of the coconut tree. Chicka chicka boom boom. Will there be enough room? Here comes-"
32,00:01:28,2021-05-29 08:35:40,Child,A.
33,00:01:28,2021-05-29 08:35:40,Parent,... H up the coconut tree. Wanna turn the page?
34,00:01:31,2021-05-29 08:35:43,Child,How do I do it?
35,00:01:32,2021-05-29 08:35:44,Parent,"Uh, hit the top of the screen. Tap, tap... okay. And I-"
36,00:01:42,2021-05-29 08:35:54,Child,I.
37,00:01:42,2021-05-29 08:35:54,Parent,... and-
38,00:01:42,2021-05-29 08:35:54,Child,Just.
39,00:01:44,2021-05-29 08:35:56,Parent,... and tag-along-
40,00:01:44,2021-05-29 08:35:56,Child,K.
41,00:01:46,2021-05-29 08:35:58,Parent,"... K all on their way up the coconut tree. [crosstalk 00:01:53] Oh, you-"
42,00:01:57,2021-05-29 08:36:09,Child,[inaudible 00:01:57] boom boom.
43,00:01:59,2021-05-29 08:36:11,Parent,Will there be enough room?
44,00:02:01,2021-05-29 08:36:13,Child,Enough room.
45,00:02:02,2021-05-29 08:36:14,Parent,Look who's coming?
46,00:02:03,2021-05-29 08:36:15,Child,I-
47,00:02:06,2021-05-29 08:36:18,Parent,L.
48,00:02:06,2021-05-29 08:36:18,Child,"L, M, N, O, P."
49,00:02:25,2021-05-29 08:36:37,Parent,"Good job. All right, turn the page."
50,00:02:26,2021-05-29 08:36:38,Others,[inaudible 00:02:26]
