,timestamp,real_time,speaker,content
0,00:00:00,2021-06-09 12:21:03,Parent,"Cool. Wanna do it [inaudible 00:00:01], how about short stories? You want to do one long and one short?"
1,00:00:04,2021-06-09 12:21:07,Robot,"I am now on story time mode. My camera will now turn on and start audio and video recording. Let's get started. Now, we will be reading story books together."
2,00:00:17,2021-06-09 12:21:20,Parent,Want to choose a book?
3,00:00:18,2021-06-09 12:21:21,Robot,"If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app."
4,00:00:25,2021-06-09 12:21:28,Parent,"All right, here we go. Rap-a-Tap-Tap, Here's Bojangles, Think of That."
5,00:00:31,2021-06-09 12:21:34,Child,Bojangles think of that.
6,00:00:36,2021-06-09 12:21:39,Parent,"There once was a man who danced in the street, rap-a-tap-tap, think of that. He brought pleasure and joy to the people he'd greet, rap-a-tap-tap, think of that. He didn't just dance, he made art with his feet, rap-a-tap-tap, think of that. He danced past doors, some were open, some closed, rap-a-tap-tap, think of that. He danced past folks in fancy clothes, rap-a-tap-tap, think of that. [inaudible 00:01:12]"
7,00:01:13,2021-06-09 12:22:16,Robot,Is there anything you want to know about rap-a-tap-tap?
8,00:01:18,2021-06-09 12:22:21,Child,"Uh, now? Rap-a-tap-tap."
9,00:01:30,2021-06-09 12:22:33,Parent,"He danced through a place people call the Skid, rap-a-tap-tap, think of that. Can you grab it? Come back over. He danced through crowds of laughing kids, rap-a-tap-tap, think of that."
10,00:01:30,2021-06-09 12:22:33,Child,(Laughs)
11,00:01:49,2021-06-09 12:22:52,Parent,"His feet fairly flew as he tipped his hat, rap-a-tap-tap, think of that. He'd briefly pause to pat an old cat, rap-a-tap-tap, think of that. Ooh, why do you think the fish is standing there? I mean, the cat is standing there."
12,00:02:10,2021-06-09 12:23:13,Child,Because the fish is [crosstalk 00:02:11]
13,00:02:11,2021-06-09 12:23:14,Parent,It's outside the fish market.
14,00:02:11,2021-06-09 12:23:14,Child,Yeah.
15,00:02:12,2021-06-09 12:23:15,Parent,"He danced rain or shine, in all kinds of weather, rap-a-tap-tap, think of that. People listened each day for his toe-tapping clatter, rap-a-tap-tap, think of that."
16,00:02:27,2021-06-09 12:23:30,Robot,I am curious. What would be an interesting question to ask here? Could you help me come up with one?
17,00:02:33,2021-06-09 12:23:36,Parent,"Hmm, what shall we ask?"
18,00:02:43,2021-06-09 12:23:46,Child,What's his name? What's his name?
19,00:02:54,2021-06-09 12:23:57,Robot,Do you know his name?
20,00:02:54,2021-06-09 12:23:57,Child,Rap-a-tap-tap.
21,00:02:54,2021-06-09 12:23:57,Parent,You think his name is rap-a-tap-tap?
22,00:02:54,2021-06-09 12:23:57,Child,Yes.
23,00:02:56,2021-06-09 12:23:59,Parent,Where do you think he's going to tap-
24,00:02:56,2021-06-09 12:23:59,Robot,Bojangle.
25,00:02:56,2021-06-09 12:23:59,Parent,Bojangle is his name.
26,00:02:56,2021-06-09 12:23:59,Child,Bojangle.
27,00:02:56,2021-06-09 12:23:59,Parent,Where do you think he's going to tap next?
28,00:02:56,2021-06-09 12:23:59,Child,There.
29,00:03:04,2021-06-09 12:24:07,Parent,"Let's see. Dance was his passion, and it brought him fame, rap-a-tap-tap, think of that. Bojangles, Bojangles, that was his name, rap-a-tap-tap, think of that."
30,00:03:15,2021-06-09 12:24:18,Child,Bojangles.
31,00:03:19,2021-06-09 12:24:22,Parent,We found out his name.
32,00:03:19,2021-06-09 12:24:22,Child,Bo-
33,00:03:21,2021-06-09 12:24:24,Parent,"All right, which one ... what do you want to read next? You want one of the long books?"
34,00:03:21,2021-06-09 12:24:24,Child,Bojangles.
35,00:03:31,2021-06-09 12:24:34,Parent,"Oh, [inaudible 00:03:32], honey. You can't ... you have to play that on the table. We can't play that right now. No, sorry. Not on the floor. What do you want to ... do you want to ... Let's pick one of the ones we haven't read. Do you want to read this one? This- Okay. It's another Three Billy Goats Gruff, but it's a different version. Okay?"
36,00:03:49,2021-06-09 12:24:52,Child,Mm-hmm (affirmative).
37,00:03:51,2021-06-09 12:24:54,Parent,"Once upon a time, there were three Billy Goats gruff. They lived in a valley and the name of all three Billy Goats was Gruff."
38,00:03:51,2021-06-09 12:24:54,Child,Gruff.
39,00:03:57,2021-06-09 12:25:00,Parent,"(Laughs) aw, this one's cute."
40,00:04:04,2021-06-09 12:25:07,Child,Yeah. He's fierce.
41,00:04:04,2021-06-09 12:25:07,Parent,He looks fierce?
42,00:04:04,2021-06-09 12:25:07,Child,Yeah.
43,00:04:05,2021-06-09 12:25:08,Parent,With those ... with ... how- why does he look fierce?
44,00:04:09,2021-06-09 12:25:12,Child,"He just doesn't look fierce, because his horns are going [inaudible 00:04:12]."
45,00:04:11,2021-06-09 12:25:14,Parent,"But in this picture, you think he looks fierce?"
46,00:04:13,2021-06-09 12:25:16,Child,"Yeah, because his horns are like that. And in this picture, it's like ..."
47,00:04:19,2021-06-09 12:25:22,Parent,"They're going backwards. Yeah, I see it. There was very little grass in the valley, and the Billy Goats were hungry. They wanted to go up the hillside to the fine meadow full of grass and daisies, where they could eat, and eat, and eat, and get fat. But on the way up, there was a bridge over a rushing river, and under the bridge lived a troll who was as mean as he was ugly. Can you see the troll? He's a little bit camouflaged, huh? I like his hair. First, the youngest Billy Goat Gruff decided to cross the bridge. Trip-trap, trip-trap went the bridge. ""Who's that tripping over my bridge?"" roared the troll. ""It is only I, the tiniest Billy Goat Gruff."" said the Billy Goat, in his very small voice. ""And I am going to the meadow to make myself fat."" ""No you're not."" said the troll. ""I'm co- I'm coming to gobble you up."" ""Oh, please don't take me. I'm too little for that, I am"" said the Billy Goat. ""Wait 'til the second Billy Goat Gruff comes, he's much bigger."" ""Well then, be off with you."" said the troll. A little later, the second Billy Goat Gruff came to cross the bridge. Trip-trap, trip-trap,  trip-trap. When-"
48,00:05:37,2021-06-09 12:26:40,Child,"He has an ugly voice, right?"
49,00:05:37,2021-06-09 12:26:40,Parent,Hmm?
50,00:05:37,2021-06-09 12:26:40,Child,He has an ugly voice.
51,00:05:45,2021-06-09 12:26:48,Parent,"Here, talk to Daddy. His phone. What, the bridge? ""Who's that-"" Go in the other room. ""Who's that tripping over my bridge?"" roared the troll. ""Oh, it's only I, the second Billy Goat Gruff, and I'm going up to the meadow to make myself fat."" said the Billy Goat. And his voice was not so small."
52,00:06:01,2021-06-09 12:27:04,Robot,I wonder what questions we can come up about second Billy Goat Gruff. Can you help me come up with one?
53,00:06:08,2021-06-09 12:27:11,Child,No.
54,00:06:10,2021-06-09 12:27:13,Parent,What do you think Billy Goat Gruff is going to say to the troll?
55,00:06:14,2021-06-09 12:27:17,Child,"""Wait, my brother is much bigger."""
56,00:06:17,2021-06-09 12:27:20,Parent,You think he's going to try to trick him too?
57,00:06:19,2021-06-09 12:27:22,Child,Mm-hmm (affirmative). Yeah.
