,timestamp,real_time,speaker,content
0,00:00:00,2021-06-06 18:33:11,Robot,"Hello. I am now on story time mode. My camera will now turn on and start audio and video recording. I may behave a little differently in story time mode. I will not be responding to ""Hey Jibo"", and I will not turn blue, but we can still chat. Because today is our first session, I would first like to learn how you guys read books without me. Today, I will just be listening here. Let's get started. If you haven't already, please open the Jibo story time app. Let's go ahead and select a book on the app. Check any books you like."
1,00:01:01,2021-06-06 18:34:12,Parent,Do you want one about farm animals or on the farm? You like that one?
2,00:01:10,2021-06-06 18:34:21,Child,"Yeah. Yeah, I seen that one before I think."
3,00:01:13,2021-06-06 18:34:24,Parent,Okay.
4,00:01:19,2021-06-06 18:34:30,Child,What's it called?
5,00:01:22,2021-06-06 18:34:33,Parent,It's called Chicka Chicka Boom Boom.
6,00:01:24,2021-06-06 18:34:35,Child,"Oh, oh, I have."
7,00:01:32,2021-06-06 18:34:43,Parent,"A told B, and B told C, I'll meet you at the top of the coconut tree."
8,00:01:58,2021-06-06 18:35:09,Robot,Touch the bottom right corner to flip pages.
9,00:02:04,2021-06-06 18:35:15,Parent,"Thank you, Jibo. Whee! Said D to E-F-G. I'll beat you to the top of the coconut tree. Chicka chicka boom boom! Will there be enough room? Here comes H up the coconut tree. And I and J, and tag-along K all on their way up the coconut tree. Chicka chicka boom boom! Will there be enough room? Look who's coming. L-M-N-O-P. And Q-R-S and T-U-V. Still more. W and X, Y, and Z. A whole alphabet up the... Oh, no! Chicka chicka boom boom! Skit scat skoodle doot. Flip flop flee. Everybody's running to the coconut tree. Mamas and papas and uncles and aunts hug their little dears and then dust their pants. ""Help us up!"" cried A-B-C. Next from the pileup, skinned-knee D and stubbed-toe E and patched-up F. Then comes G, all out of breath."
10,00:03:54,2021-06-06 18:37:05,Child,G's all out of breath?
11,00:03:54,2021-06-06 18:37:05,Parent,Apparently.
12,00:03:59,2021-06-06 18:37:10,Child,No [inaudible 00:03:59]. We should get him to a doctor.
13,00:04:04,2021-06-06 18:37:15,Parent,(laughs) He should. He should go to a doctor if he can't breathe. That's good.
14,00:04:06,2021-06-06 18:37:17,Child,Mm-hmm (affirmative)-
15,00:04:09,2021-06-06 18:37:20,Parent,H is tangled up with I. J and K are about to cry.
16,00:04:14,2021-06-06 18:37:25,Child,"And look, and it looks like a bow-tie."
17,00:04:19,2021-06-06 18:37:30,Parent,"(laughs) It does look like a bow-tie. L is knotted like a tie. Hey, there you go. M is looped. N is stooped. O is twisted the alley-oop. Skip skat skoodle doot. Flip flop flee. Look who's coming. It's black-eyed P. Q-R-S and loose-tooth T."
18,00:04:55,2021-06-06 18:38:06,Child,"What, like T has a loose tooth. Which is gold."
19,00:04:59,2021-06-06 18:38:10,Parent,"Oh, look at that. He does have a loose tooth, doesn't he?"
20,00:05:00,2021-06-06 18:38:11,Child,"Uh, and it's orange."
21,00:05:04,2021-06-06 18:38:15,Parent,"That's, that's kind of weird, huh?"
