turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,571cea664ca277001153c045,0.9,24.06,Okay. I don't know. Yeah. Yeah. Yeah. Yeah. Yeah. Right okay.,,23.16,0,False,False,12
1,5f612984e5033f09587f0faf,25.34,26.33,Hello?,1.2800000000000011,0.9899999999999984,1,True,False,1
2,571cea664ca277001153c045,26.34,27.0,Hey?,0.010000000000001563,0.6600000000000001,1,True,False,1
3,5f612984e5033f09587f0faf,26.34,26.96,Can you hear me,-0.6600000000000001,0.620000000000001,0,False,True,4
4,571cea664ca277001153c045,27.01,29.06,Yeah yeah. How you doing?,0.05000000000000071,2.049999999999997,1,True,False,5
5,5f612984e5033f09587f0faf,29.44,30.66,doing? Pretty good? And you?,0.38000000000000256,1.2199999999999989,3,True,False,5
6,571cea664ca277001153c045,31.04,37.35,"Good good. Alright here we go. I got my volume at a good level now, what's going?",0.379999999999999,6.310000000000002,1,True,False,18
7,5f612984e5033f09587f0faf,38.04,40.56,"I'm going pretty good can't complain. How about you,",0.6899999999999977,2.520000000000003,0,False,False,11
8,571cea664ca277001153c045,40.84,46.38,"Good good, not too bad. Um so I guess we just do this talk for 25 minutes is it?",0.28000000000000114,5.539999999999999,1,True,False,19
9,5f612984e5033f09587f0faf,46.34,46.77,yep,-0.03999999999999915,0.4299999999999997,0,False,True,1
10,571cea664ca277001153c045,46.39,46.86,Yeah.,-0.38000000000000256,0.46999999999999886,0,False,True,1
11,5f612984e5033f09587f0faf,46.78,47.96,yep. Pretty much.,-0.0799999999999983,1.1799999999999997,0,False,True,3
12,571cea664ca277001153c045,48.44,48.94,All right,0.4799999999999969,0.5,0,False,False,2
13,5f612984e5033f09587f0faf,48.74,49.07,So,-0.19999999999999574,0.3299999999999983,0,False,True,1
14,571cea664ca277001153c045,48.94,49.66,cool.,-0.13000000000000256,0.7199999999999989,0,False,True,1
15,5f612984e5033f09587f0faf,49.07,49.85,where are you from?,-0.5899999999999963,0.7800000000000011,1,True,True,4
16,571cea664ca277001153c045,50.24,57.16,"Uh From Chicago but we live in florida now. Winter garden florida, so like central.",0.39000000000000057,6.919999999999995,0,False,False,15
17,5f612984e5033f09587f0faf,56.34,57.15,Oh cool.,-0.8199999999999932,0.8099999999999952,0,False,True,2
18,571cea664ca277001153c045,57.74,63.56,"Yeah it's nice, we moved down here three years ago, me and my girlfriend and we like it a lot but it's nice to get out of the cold.",0.5900000000000034,5.82,0,False,False,31
19,5f612984e5033f09587f0faf,64.34,65.06,Mhm.,0.7800000000000011,0.7199999999999989,0,False,False,1
20,571cea664ca277001153c045,64.44,65.25,Where are you?,-0.6200000000000045,0.8100000000000023,1,True,True,3
21,5f612984e5033f09587f0faf,65.84,79.81,I'm in Washington State. Born and raised there so just been here for most of my life. It's kind of funny that you mentioned that you are in florida right now. The last person I talked to was originally from florida and moved to Washington State.,0.5900000000000034,13.969999999999999,0,False,False,48
22,571cea664ca277001153c045,79.64,79.85,Mhm.,-0.1700000000000017,0.20999999999999375,0,False,True,1
23,5f612984e5033f09587f0faf,79.81,81.05,So that's pretty funny.,-0.03999999999999204,1.2399999999999949,0,False,True,5
24,571cea664ca277001153c045,81.14,87.26,Oh I've only been watching the State once a couple years ago. I went for the first time I liked it. That was really cool.,0.09000000000000341,6.1200000000000045,0,False,False,26
25,5f612984e5033f09587f0faf,88.14,88.87,Yeah it's a really,0.8799999999999955,0.730000000000004,0,False,False,5
26,571cea664ca277001153c045,88.84,89.16,Yeah.,-0.030000000000001137,0.3199999999999932,0,False,True,1
27,5f612984e5033f09587f0faf,88.87,93.28,fun place. I live in the non evergreen part of the state but,-0.28999999999999204,4.409999999999997,0,False,True,13
28,571cea664ca277001153c045,93.04,93.55,Right.,-0.23999999999999488,0.5099999999999909,0,False,True,1
29,5f612984e5033f09587f0faf,93.29,96.26,but yeah but the rest of it is really beautiful.,-0.2599999999999909,2.969999999999999,0,False,True,10
30,571cea664ca277001153c045,96.64,108.93,"Yeah. Yeah it was really nice. We're hoping to go back sometimes when everything kind of gets back to normal, like maybe we want to do a little road trip from florida all the way up, hit all the baseball parks and stuff going up",0.37999999999999545,12.290000000000006,0,False,False,46
31,5f612984e5033f09587f0faf,108.84,109.18,Oh,-0.09000000000000341,0.3400000000000034,0,False,True,1
32,571cea664ca277001153c045,108.94,109.35,and,-0.2400000000000091,0.4099999999999966,0,False,True,1
33,5f612984e5033f09587f0faf,109.18,110.45,yeah yeah,-0.1699999999999875,1.269999999999996,0,False,True,2
34,571cea664ca277001153c045,110.84,115.36,that was our goal this summer. But obviously you know there wasn't a normal summer so things got,0.39000000000000057,4.519999999999996,0,False,False,19
35,5f612984e5033f09587f0faf,115.34,115.52,and,-0.01999999999999602,0.1799999999999926,0,False,True,1
36,571cea664ca277001153c045,115.36,115.54,kind,-0.1599999999999966,0.18000000000000682,0,False,True,1
37,5f612984e5033f09587f0faf,115.52,115.56,I,-0.020000000000010232,0.04000000000000625,0,False,True,1
38,571cea664ca277001153c045,115.54,115.61,of,-0.01999999999999602,0.06999999999999318,0,False,True,1
39,5f612984e5033f09587f0faf,115.56,116.06,mean,-0.04999999999999716,0.5,0,False,True,1
40,571cea664ca277001153c045,115.61,118.55,postponed but,-0.45000000000000284,2.9399999999999977,0,False,True,2
41,5f612984e5033f09587f0faf,117.94,118.74,yeah,-0.6099999999999994,0.7999999999999972,0,False,True,1
42,571cea664ca277001153c045,118.94,122.66,yeah it's a goal so,0.20000000000000284,3.719999999999999,0,False,False,6
43,5f612984e5033f09587f0faf,122.04,123.36,have you been to Mount rainier?,-0.6199999999999903,1.3199999999999932,1,True,True,6
44,571cea664ca277001153c045,123.74,131.75,yeah actually just kind of past it and around it though I didn't get to really walk around on it or do anything too much.,0.37999999999999545,8.010000000000005,0,False,False,26
45,5f612984e5033f09587f0faf,132.34,134.35,You have to hike around. It is very beautiful.,0.5900000000000034,2.009999999999991,0,False,False,9
46,571cea664ca277001153c045,134.74,141.21,"Yeah I definitely want to. And we had the rainier beer, the Mount Rainier Beer I think it was a",0.3900000000000148,6.469999999999999,0,False,False,20
47,5f612984e5033f09587f0faf,141.14,141.39,Oh,-0.0700000000000216,0.25,0,False,True,1
48,571cea664ca277001153c045,141.22,141.53,beer,-0.1699999999999875,0.3100000000000023,0,False,True,1
49,5f612984e5033f09587f0faf,141.39,141.64,yeah,-0.14000000000001478,0.25,0,False,True,1
50,571cea664ca277001153c045,141.53,147.16,called Mount Rainier um In Washington. Uh We don't get it here so I thought it was kind of cool to try.,-0.10999999999998522,5.6299999999999955,0,False,True,23
51,5f612984e5033f09587f0faf,147.84,149.46,yeah yeah that's cool.,0.6800000000000068,1.6200000000000045,0,False,False,5
52,571cea664ca277001153c045,150.24,162.06,Yeah it's a nice state. Um Really hope to go back and do some more visiting and stuff. My girlfriend's got a lot of family that her mom's side is out from there so a lot of cousins and stuff so we have a good reason you know that we have to go back anyway.,0.7800000000000011,11.819999999999993,0,False,False,58
53,5f612984e5033f09587f0faf,162.54,164.96,Yeah. Yeah good excuse. That's cool.,0.47999999999998977,2.420000000000016,0,False,False,7
54,571cea664ca277001153c045,165.24,169.06,"Yeah, definitely. So how things going over there? Um",0.28000000000000114,3.819999999999993,1,False,False,9
55,5f612984e5033f09587f0faf,170.04,176.78,Um Right now they're going way better than they were like a month or two ago when we had the wildfires. Um,0.9799999999999898,6.740000000000009,0,False,False,23
56,571cea664ca277001153c045,175.94,177.25,Oh yeah.,-0.8400000000000034,1.3100000000000023,0,False,True,2
57,5f612984e5033f09587f0faf,176.79,203.95,"Yeah yeah it's much better now it's like you wouldn't you would see things that you wouldn't have known that there was a wildfire going on so so I'm doing much better than that. That was that was interesting but um things over here I think they're going pretty good. Uh otherwise you know we're starting to get into that shill now so so just starting to bundle up more, you know I'm grabbing out on my winter clothes and everything",-0.46000000000000796,27.159999999999997,0,False,True,89
58,571cea664ca277001153c045,203.84,204.76,"Hey,",-0.10999999999998522,0.9199999999999875,0,False,True,1
59,5f612984e5033f09587f0faf,203.95,204.36,so,-0.8100000000000023,0.410000000000025,0,False,True,1
60,571cea664ca277001153c045,205.24,205.49,how,0.8799999999999955,0.25,0,False,False,1
61,5f612984e5033f09587f0faf,205.24,205.75,hey,-0.25,0.5099999999999909,0,False,True,1
62,571cea664ca277001153c045,205.49,210.85,cold does it get there? Do you guys have like uh like what's your january like typical with like?,-0.2599999999999909,5.359999999999985,2,True,True,20
63,5f612984e5033f09587f0faf,211.54,230.66,um it really depends from year to year and I think that's just because like I said we live in the non evergreen part it's like a whole day it's like a complete desert where we live but but it's it tends to be for the most part um Pretty cold. I mean it's not like we get a lot of snow but we do get snow and we do get a lot device so.,0.6899999999999977,19.120000000000005,0,False,False,80
64,571cea664ca277001153c045,230.74,238.75,Okay. Yeah. I don't know if you get like the nasty Chicago winners or it's maybe a little milder than that because I know the winners there were pretty rough.,0.0800000000000125,8.009999999999991,0,False,False,32
65,5f612984e5033f09587f0faf,240.74,243.86,Yeah no I'm sure Chicago has it works.,1.990000000000009,3.1200000000000045,0,False,False,9
66,571cea664ca277001153c045,244.34,257.15,"Yeah, they were bad. I couldn't take him anymore. Um I liked it there, but I was like these winners, did they take five months out of your life and you know, you just live for the summer and spring basically. So I was like, I'm out of here, couldn't take it anymore,",0.47999999999998977,12.809999999999974,0,False,False,56
67,5f612984e5033f09587f0faf,257.44,259.01,Um That's,0.29000000000002046,1.5699999999999932,0,False,False,3
68,571cea664ca277001153c045,258.94,259.36,right?,-0.06999999999999318,0.4200000000000159,1,True,True,1
69,5f612984e5033f09587f0faf,259.01,259.76,"too bad,",-0.35000000000002274,0.75,0,False,True,2
70,571cea664ca277001153c045,260.04,267.56,"Yeah. You know it was time to go. It's a it's a beautiful city, but it's so expensive to live there. Um It's",0.28000000000002956,7.519999999999982,0,False,False,27
71,5f612984e5033f09587f0faf,267.34,268.45,I'm sure.,-0.22000000000002728,1.1100000000000136,0,False,True,3
72,571cea664ca277001153c045,268.44,281.28,"it's unbelievable how much rent and uh Just parking your car. I mean I parked one of the last straws. I parked once just to run into Jimmy John's and it cost me like 250 just to park the car for three minutes and I was like, I can't",-0.009999999999990905,12.839999999999975,0,False,True,52
73,5f612984e5033f09587f0faf,281.14,282.06,Mm,-0.13999999999998636,0.9200000000000159,0,False,True,1
74,571cea664ca277001153c045,281.28,282.75,do this every day for,-0.7800000000000296,1.4700000000000273,0,False,True,5
75,5f612984e5033f09587f0faf,282.74,283.16,um,-0.009999999999990905,0.4200000000000159,0,False,True,1
76,571cea664ca277001153c045,282.75,283.56,the rest of my life.,-0.410000000000025,0.8100000000000023,0,False,True,5
77,5f612984e5033f09587f0faf,283.64,285.76,"Really nece yeah, no kidding,",0.07999999999998408,2.1200000000000045,0,False,False,5
78,571cea664ca277001153c045,286.14,286.33,"Yeah,",0.37999999999999545,0.18999999999999773,0,False,False,1
79,5f612984e5033f09587f0faf,286.24,286.45,wow.,-0.08999999999997499,0.20999999999997954,0,False,True,1
80,571cea664ca277001153c045,286.33,294.31,they sold the streets to a third party company. So every street in Chicago is a meter. Now there's nowhere to park for free. So,-0.12000000000000455,7.980000000000018,0,False,True,26
81,5f612984e5033f09587f0faf,293.54,294.46,"Oh, wow.",-0.7699999999999818,0.9199999999999591,0,False,True,2
82,571cea664ca277001153c045,294.32,306.46,"yeah, free parking. Any of the like business streets, It's like a thing of the past. So that was kind of like one of the last straw was when you got to pay money every time you want to run into a store and you know, so it's nice",-0.13999999999998636,12.139999999999986,0,False,True,51
83,5f612984e5033f09587f0faf,306.34,306.96,"Yeah,",-0.12000000000000455,0.6200000000000045,0,False,True,1
84,571cea664ca277001153c045,306.46,307.15,down here.,-0.5,0.6899999999999977,0,False,True,2
85,5f612984e5033f09587f0faf,308.24,310.25,that's good. That's good. I'm glad,1.0900000000000318,2.009999999999991,0,False,False,9
86,571cea664ca277001153c045,310.34,323.56,"Yeah, I mean, you know uh you hear a lot of crazy stories about florida florida man in florida people, But we're I we've been here three years and I haven't really seen anything crazy yet. I mean I saw a lot of crazier stuff in Chicago.",0.08999999999997499,13.220000000000027,0,False,False,50
87,5f612984e5033f09587f0faf,324.04,330.26,"Chicago is big city, so I'm sure versus the whole state, you know,",0.4800000000000182,6.21999999999997,0,False,False,14
88,571cea664ca277001153c045,330.44,334.45,"Yeah. Yeah we're by Orlando, so I think it's pretty tame around here. It's pretty",0.18000000000000682,4.009999999999991,0,False,False,18
89,5f612984e5033f09587f0faf,334.44,335.16,"Okay,",-0.009999999999990905,0.7200000000000273,0,False,True,1
90,571cea664ca277001153c045,334.45,344.16,"hot. Pretty good people. Um So yeah, how is how's things going with like covid restrictions up there? You guys lock down or?",-0.7100000000000364,9.710000000000036,2,True,True,24
91,5f612984e5033f09587f0faf,344.94,378.15,"so we're kind of um kind of a little bit more, we're kind of in between. Most, most things are open again, not everything, but most things are open again. Uh we're just of course taking precautions with limits of we limit the number of people who are, you know, going into started building. Of course everybody wears facemasks. We do have, it is mandatory for us to wear a face mask. It's, you know, it's against the law for not with exceptions to, I think, um old age and um, of course, you know, babies can't wear masks, but",0.7799999999999727,33.20999999999998,0,False,False,106
92,571cea664ca277001153c045,377.54,379.06,"Yeah,",-0.6099999999999568,1.5199999999999818,0,False,True,1
93,5f612984e5033f09587f0faf,378.64,387.25,"but any or anybody with a significant health issue that prevents them from wearing a mask. So, but other than that, everybody else wears masks. So",-0.4200000000000159,8.610000000000014,0,False,True,26
94,571cea664ca277001153c045,387.74,390.21,that's good. Yeah,0.4900000000000091,2.4699999999999704,0,False,False,4
95,5f612984e5033f09587f0faf,389.94,390.34,yeah. How,-0.2699999999999818,0.39999999999997726,0,False,True,2
96,571cea664ca277001153c045,390.22,390.46,we,-0.1199999999999477,0.23999999999995225,0,False,True,1
97,5f612984e5033f09587f0faf,390.34,390.53,about,-0.12000000000000455,0.18999999999999773,0,False,True,1
98,571cea664ca277001153c045,390.46,390.75,were,-0.06999999999999318,0.29000000000002046,0,False,True,1
99,5f612984e5033f09587f0faf,390.53,390.96,you guys?,-0.22000000000002728,0.4300000000000068,1,True,True,2
100,571cea664ca277001153c045,390.75,405.56,"are we wear ours all the time. Things opened up around here, like there's Uh indoor dining is open and bars are open to like a 20% capacity maybe or something like that. But we're not really going and doing any of that kind of stuff for two.",-0.20999999999997954,14.810000000000002,0,False,True,50
101,5f612984e5033f09587f0faf,405.64,406.26,Mm hmm.,0.07999999999998408,0.6200000000000045,0,False,False,2
102,571cea664ca277001153c045,406.64,412.83,We're still playing it pretty safe. Um We go to the beach because I feel the beach is pretty safe. I mean you're outdoors and we can walk the beach,0.37999999999999545,6.189999999999998,0,False,False,32
103,5f612984e5033f09587f0faf,412.54,413.46,Yeah.,-0.2899999999999636,0.9199999999999591,0,False,True,1
104,571cea664ca277001153c045,412.83,428.95,"and nobody's anywhere near us. I mean um the tourism was way down this year, so the beaches were actually uh we're actually pretty empty, which was pretty cool. Um We're not doing bars, are indoor dining yet, so we do a lot of carry out and just kind of stay home. But",-0.6299999999999955,16.120000000000005,0,False,True,56
105,5f612984e5033f09587f0faf,429.04,431.46,"Yeah, I feel like that's the safest way to go.",0.09000000000003183,2.419999999999959,0,False,False,11
106,571cea664ca277001153c045,432.04,439.65,"yeah definitely. I mean I don't mind waiting a little longer. Hopefully. You know, there was some good news with the vaccines this week which was cool. Um",0.5800000000000409,7.609999999999957,0,False,False,29
107,5f612984e5033f09587f0faf,439.34,441.35,"Oh, I know, I know.",-0.3100000000000023,2.0100000000000477,0,False,True,5
108,571cea664ca277001153c045,441.44,446.26,"I mean they showed to be pretty efficient, which is good. I think that was the big thing a lot of us are waiting for.",0.08999999999997499,4.819999999999993,0,False,False,25
109,5f612984e5033f09587f0faf,446.74,447.55,Mhm.,0.4800000000000182,0.8100000000000023,0,False,False,1
110,571cea664ca277001153c045,447.84,457.56,"So hopefully. Uh It seems like the projections from, I was reading an article Fauci today was saying he thinks like by april like someone like you or I should be able to walk in and get one, you know,",0.2899999999999636,9.720000000000027,0,False,False,40
111,5f612984e5033f09587f0faf,458.34,460.35,"Oh, that's great, fingers crossed.",0.7799999999999727,2.0100000000000477,0,False,False,6
112,571cea664ca277001153c045,460.44,470.98,I don't. And uh the good thing is like elderly people and nurses and doctors are gonna get at first but you know that's really gonna help you know cut the spread and the hospitalizations,0.08999999999997499,10.54000000000002,0,False,False,39
113,5f612984e5033f09587f0faf,470.74,471.21,"Oh,",-0.2400000000000091,0.46999999999997044,0,False,True,1
114,571cea664ca277001153c045,470.98,471.27,down a,-0.22999999999996135,0.2899999999999636,0,False,True,2
