turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5f0298ad4a1b58435567e7d4,4.24,5.56,Hello.,,1.3199999999999994,0,False,False,1
1,5e9732d6bafec41daaf8fc30,5.34,6.66,"Hello, how's it going?",-0.21999999999999975,1.3200000000000003,1,True,True,5
2,5f0298ad4a1b58435567e7d4,7.14,8.46,"Good, how are you doing?",0.47999999999999954,1.3200000000000012,1,True,False,5
3,5e9732d6bafec41daaf8fc30,8.14,18.85,"Good good. The times that I've done this before, I always just uh if it's cool, I just say we give first names and location if you're cool with that. Uh",-0.3200000000000003,10.71,0,False,True,34
4,5f0298ad4a1b58435567e7d4,18.64,19.76,"Yeah,",-0.21000000000000085,1.120000000000001,0,False,True,1
5,5e9732d6bafec41daaf8fc30,19.44,20.01,My,-0.3200000000000003,0.5700000000000003,0,False,True,1
6,5f0298ad4a1b58435567e7d4,19.76,20.56,I forgot.,-0.25,0.7999999999999972,0,False,True,2
7,5e9732d6bafec41daaf8fc30,20.01,29.38,"name is Andy uh live in Missouri, lived here my whole life, it's way too hot right now so I'm happy to be actually took vacation this week so",-0.5499999999999972,9.369999999999997,0,False,True,31
8,5f0298ad4a1b58435567e7d4,29.34,29.54,Yeah.,-0.03999999999999915,0.1999999999999993,0,False,True,1
9,5e9732d6bafec41daaf8fc30,29.39,30.19,I'm,-0.14999999999999858,0.8000000000000007,0,False,True,2
10,5f0298ad4a1b58435567e7d4,30.14,33.42,Nice.,-0.05000000000000071,3.280000000000001,0,False,True,1
11,5e9732d6bafec41daaf8fc30,30.19,32.36,home not doing much of anything.,-3.2300000000000004,2.169999999999998,0,False,True,6
12,5f0298ad4a1b58435567e7d4,33.43,50.75,"I'm Cindy, I'm from texas and yeah the heat has been pretty brutal these past few days so just mostly chilling indoors, you know just doing some stuff before college starts. So.",1.0700000000000003,17.32,0,False,False,34
13,5e9732d6bafec41daaf8fc30,47.34,71.26,"Yeah I hear that. I've been to texas a couple different times. Most recently I went to Austin, my wife and I took a trip. This has been I guess a year and a half ago, almost two years now. Um And we're really excited to see like some of the outdoorsy stuff gets outside of outside of Austin, there's some like collapsed dome cave",-3.4099999999999966,23.92,0,False,True,68
14,5f0298ad4a1b58435567e7d4,70.94,71.26,Yeah.,-0.3200000000000074,0.3200000000000074,0,False,True,1
15,5e9732d6bafec41daaf8fc30,71.26,72.01,thing,0.0,0.75,0,False,False,1
16,5f0298ad4a1b58435567e7d4,71.34,74.78,Yeah.,-0.6700000000000017,3.4399999999999977,0,False,True,1
17,5e9732d6bafec41daaf8fc30,72.02,74.55,when it's got like a waterfall coming out of the top of it.,-2.760000000000005,2.530000000000001,0,False,True,14
18,5f0298ad4a1b58435567e7d4,74.79,76.65,"Yeah, I know what you're talking about.",0.2400000000000091,1.8599999999999994,0,False,False,8
19,5e9732d6bafec41daaf8fc30,76.14,80.49,But when when we went it was in like March I think. And,-0.5100000000000051,4.349999999999994,0,False,True,13
20,5f0298ad4a1b58435567e7d4,80.14,80.65,Okay.,-0.3499999999999943,0.5100000000000051,0,False,True,1
