turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5e9679a26b86610fdf2c766a,21.94,206.76,"Hello. An echo. Okay. Yeah. Yeah. Mhm Yeah. Uh huh. Yeah. Oh, wow. Yeah. Mhm. Mhm Yeah. Yeah. Okay, suffer. Mhm Yeah. So yeah. Mhm, mm. Mhm Yeah, yeah, yeah. Mm hmm. Yeah. Good man. Oh, so",,184.82,0,False,False,37
1,5d4a1c61be2a040001beaedb,206.04,210.89,um people I,-0.7199999999999989,4.849999999999994,0,False,True,3
2,5e9679a26b86610fdf2c766a,210.34,211.06,hello?,-0.549999999999983,0.7199999999999989,1,True,True,1
3,5d4a1c61be2a040001beaedb,210.9,212.43,need to work currently,-0.1599999999999966,1.5300000000000011,0,False,True,4
4,5e9679a26b86610fdf2c766a,212.44,212.76,"Sorry,",0.009999999999990905,0.3199999999999932,0,False,False,1
5,5d4a1c61be2a040001beaedb,212.44,216.69,"believe. Yeah, that's fueled by the front door",-0.3199999999999932,4.25,0,False,True,9
6,5e9679a26b86610fdf2c766a,217.74,219.26,do you see many?,1.0500000000000114,1.5199999999999818,1,True,False,4
7,5d4a1c61be2a040001beaedb,220.95,230.2,a,1.6899999999999977,9.25,0,False,False,1
8,5e9679a26b86610fdf2c766a,222.54,226.86,Yeah. Right.,-7.659999999999997,4.320000000000022,0,False,True,2
9,5d4a1c61be2a040001beaedb,230.21,231.24,couple hours,3.3499999999999943,1.0300000000000011,0,False,False,2
10,5e9679a26b86610fdf2c766a,233.14,233.76,Uh huh,1.8999999999999773,0.6200000000000045,0,False,False,2
11,5d4a1c61be2a040001beaedb,233.96,234.97,thinking worst case,0.20000000000001705,1.009999999999991,0,False,False,3
12,5e9679a26b86610fdf2c766a,234.74,235.25,Right.,-0.22999999999998977,0.5099999999999909,0,False,True,1
13,5d4a1c61be2a040001beaedb,234.97,240.21,scenario I can set up my tent in the croquet field and work,-0.28000000000000114,5.240000000000009,0,False,True,13
14,5e9679a26b86610fdf2c766a,240.14,240.46,Oh.,-0.0700000000000216,0.3200000000000216,0,False,True,1
15,5d4a1c61be2a040001beaedb,240.21,252.49,"out of that. Well, if people are coming up and say equally now tell you the white fly up there because I've",-0.25,12.280000000000001,0,False,True,23
16,5e9679a26b86610fdf2c766a,252.44,252.76,Oh,-0.05000000000001137,0.3199999999999932,0,False,True,1
17,5d4a1c61be2a040001beaedb,252.49,259.06,"got to like CNN from work and everything and I'm just concerned that that's not gonna work. Oh,",-0.2699999999999818,6.569999999999993,0,False,True,21
18,5e9679a26b86610fdf2c766a,258.44,259.25,hello?,-0.6200000000000045,0.8100000000000023,1,True,True,1
19,5d4a1c61be2a040001beaedb,259.54,260.29,I,0.29000000000002046,0.75,0,False,False,1
20,5e9679a26b86610fdf2c766a,259.64,260.36,Mhm,-0.6500000000000341,0.7200000000000273,0,False,True,1
21,5d4a1c61be2a040001beaedb,260.3,262.15,don't know.,-0.060000000000002274,1.849999999999966,0,False,True,3
22,5e9679a26b86610fdf2c766a,262.54,262.75,mhm,0.3900000000000432,0.20999999999997954,0,False,False,1
23,5d4a1c61be2a040001beaedb,262.94,263.96,Okay. Say,0.18999999999999773,1.0199999999999818,0,False,False,2
24,5e9679a26b86610fdf2c766a,263.84,264.26,Okay.,-0.12000000000000455,0.4200000000000159,0,False,True,1
25,5d4a1c61be2a040001beaedb,263.97,270.52,"use the old PPI or Okay, I okay,",-0.2899999999999636,6.5499999999999545,0,False,True,8
26,5e9679a26b86610fdf2c766a,269.34,269.76,Mhm,-1.1800000000000068,0.4200000000000159,0,False,True,1
27,5d4a1c61be2a040001beaedb,270.53,271.22,I,0.7699999999999818,0.6900000000000546,0,False,False,1
28,5e9679a26b86610fdf2c766a,270.54,272.06,Yeah. Mhm.,-0.6800000000000068,1.5199999999999818,0,False,True,2
