turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5dae16d241fbb6001160ce72,1.44,1.97,Okay.,,0.53,0,False,False,1
1,5e87fee4c740a748f50a63bb,5.34,7.55,"Yeah, yeah. Hey,",3.37,2.21,0,False,False,3
2,5dae16d241fbb6001160ce72,7.74,9.26,"Hi there, how are you?",0.1900000000000004,1.5199999999999996,1,True,False,5
3,5e87fee4c740a748f50a63bb,9.64,11.56,"I'm Julia, nice to meet you.",0.3800000000000008,1.92,0,False,False,7
4,5dae16d241fbb6001160ce72,11.64,15.96,Hi Julia. Am I supposed to press the next button on the survey?,0.08000000000000007,4.32,1,True,False,13
5,5e87fee4c740a748f50a63bb,17.24,22.75,Um Let me check. I've done this one too for,1.2799999999999976,5.510000000000002,0,False,False,11
6,5dae16d241fbb6001160ce72,22.74,23.49,Do not move on to the,-0.010000000000001563,0.75,0,False,True,6
7,5e87fee4c740a748f50a63bb,23.44,23.57,I,-0.04999999999999716,0.129999999999999,0,False,True,1
8,5dae16d241fbb6001160ce72,23.49,24.06,language.,-0.08000000000000185,0.5700000000000003,0,False,True,1
9,5e87fee4c740a748f50a63bb,23.57,27.66,"think after we, I think it's after we do the 20 minute conversation,",-0.48999999999999844,4.09,0,False,True,14
10,5dae16d241fbb6001160ce72,27.94,28.86,Got it. Okay.,0.28000000000000114,0.9199999999999982,0,False,False,3
11,5e87fee4c740a748f50a63bb,29.94,33.25,so how have you been doing?,1.0800000000000018,3.3099999999999987,1,True,False,6
12,5dae16d241fbb6001160ce72,33.34,35.26,I'm doing good. How are you?,0.09000000000000341,1.9199999999999946,1,True,False,7
13,5e87fee4c740a748f50a63bb,34.54,44.1,"Not too bad. That's why I almost didn't make this. I did just happen to check my prolific email right, like 10 minutes ago and I'm like, oh crap, I'm like,",-0.7199999999999989,9.560000000000002,0,False,True,35
14,5dae16d241fbb6001160ce72,43.94,44.74,Uh huh.,-0.1600000000000037,0.8000000000000043,0,False,True,2
15,5e87fee4c740a748f50a63bb,44.11,46.32,I don't get my laptop upstairs because my kids,-0.6300000000000026,2.210000000000001,0,False,True,10
16,5dae16d241fbb6001160ce72,46.24,46.45,Right.,-0.0799999999999983,0.21000000000000085,0,False,True,1
17,5e87fee4c740a748f50a63bb,46.32,49.25,"are downstairs being, you know kids and I'm like,",-0.13000000000000256,2.9299999999999997,0,False,True,10
18,5dae16d241fbb6001160ce72,49.04,49.36,Yeah.,-0.21000000000000085,0.3200000000000003,0,False,True,1
19,5e87fee4c740a748f50a63bb,49.26,50.46,"okay, wait,",-0.10000000000000142,1.2000000000000028,0,False,True,2
20,5dae16d241fbb6001160ce72,50.54,51.26,Oh,0.0799999999999983,0.7199999999999989,0,False,False,1
21,5e87fee4c740a748f50a63bb,51.44,57.46,"and of course my computer, I bump the battery so I didn't want to restart and took it and I'm like, come on,",0.17999999999999972,6.020000000000003,0,False,False,25
22,5dae16d241fbb6001160ce72,57.24,58.16,yeah.,-0.21999999999999886,0.9199999999999946,0,False,True,1
23,5e87fee4c740a748f50a63bb,57.84,59.25,why are you so slow?,-0.3199999999999932,1.4099999999999966,1,True,True,5
24,5dae16d241fbb6001160ce72,60.14,62.71,Uh huh. All,0.8900000000000006,2.5700000000000003,0,False,False,3
25,5e87fee4c740a748f50a63bb,62.64,62.85,Mhm,-0.07000000000000028,0.21000000000000085,0,False,True,1
26,5dae16d241fbb6001160ce72,62.71,67.51,right. So are we supposed,-0.14000000000000057,4.800000000000004,0,False,True,5
27,5e87fee4c740a748f50a63bb,67.44,67.64,"Yeah,",-0.07000000000000739,0.20000000000000284,0,False,True,1
28,5dae16d241fbb6001160ce72,67.51,70.46,to just have a conversation about?,-0.12999999999999545,2.9499999999999886,1,True,True,6
29,5e87fee4c740a748f50a63bb,69.64,79.74,"yeah, we're just going to talk about whatever I did this once before, a few weeks ago and then a really nice girl. Um I think she was in michigan or when the northern, I'm in texas, so,",-0.8199999999999932,10.099999999999994,0,False,True,40
30,5dae16d241fbb6001160ce72,79.14,79.56,Got it.,-0.5999999999999943,0.4200000000000017,0,False,True,2
31,5e87fee4c740a748f50a63bb,79.75,80.41,"and yeah, we",0.18999999999999773,0.6599999999999966,0,False,False,3
32,5dae16d241fbb6001160ce72,80.34,80.55,I,-0.06999999999999318,0.20999999999999375,0,False,True,1
33,5e87fee4c740a748f50a63bb,80.41,88.15,"just chitchat whatever came to mind for like 20 minutes and then we answered simple questions about the conversation and yeah, easy way to make",-0.14000000000000057,7.740000000000009,0,False,True,25
34,5dae16d241fbb6001160ce72,88.14,88.56,Okay.,-0.010000000000005116,0.4200000000000017,0,False,True,1
35,5e87fee4c740a748f50a63bb,88.15,90.15,money. Right?,-0.4099999999999966,2.0,1,True,True,2
36,5dae16d241fbb6001160ce72,89.64,94.48,"Yeah. So yeah, if you don't mind, I'll start. Um so",-0.5100000000000051,4.840000000000003,0,False,True,13
37,5e87fee4c740a748f50a63bb,94.24,94.56,Sure.,-0.2400000000000091,0.3200000000000074,0,False,True,1
38,5dae16d241fbb6001160ce72,94.48,107.33,"I am currently in New york city. Um a lot has been going on right now due to the covid outbreaks. Um and you know what, the protests going on and being such a dense city. Um",-0.0799999999999983,12.849999999999994,0,False,True,37
39,5e87fee4c740a748f50a63bb,106.84,107.25,Yeah.,-0.4899999999999949,0.4099999999999966,0,False,True,1
40,5dae16d241fbb6001160ce72,107.34,114.42,it's been a lot again and just like living in New york city in general has been challenging with everything that's going on. Um,0.09000000000000341,7.079999999999998,0,False,False,26
41,5e87fee4c740a748f50a63bb,113.94,114.45,"Yes,",-0.480000000000004,0.5100000000000051,0,False,True,1
42,5dae16d241fbb6001160ce72,114.43,117.54,"I haven't been using transportation, I haven't been going",-0.01999999999999602,3.1099999999999994,0,False,True,11
43,5e87fee4c740a748f50a63bb,117.34,117.54,"yeah,",-0.20000000000000284,0.20000000000000284,0,False,True,1
44,5dae16d241fbb6001160ce72,117.54,118.5,to work,0.0,0.9599999999999937,0,False,False,2
45,5e87fee4c740a748f50a63bb,118.14,118.34,"yeah,",-0.35999999999999943,0.20000000000000284,0,False,True,1
46,5dae16d241fbb6001160ce72,118.51,121.65,to the office and seven working remote for the last,0.1700000000000017,3.1400000000000006,0,False,False,10
47,5e87fee4c740a748f50a63bb,121.44,122.25,positions.,-0.21000000000000796,0.8100000000000023,0,False,True,1
48,5dae16d241fbb6001160ce72,121.65,125.15,3.5 months. So it's been pretty intense,-0.5999999999999943,3.5,0,False,True,8
