turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5c7a4ca80b94ca00164122a1,2.84,343.75,"Yeah. Mhm. Mhm. Mhm. Mhm Hi. Who? Mm hmm. Mhm, mm hmm, mm. Yeah. Yeah. Mhm Yes please. Mhm. A cut up a lot of but mm, mm hmm. It's 50 yeah. Mhm. Mhm. Mhm. Mhm Oh. Mhm. Mhm. Mhm. Good. Mm. Yeah. Thank you. Yeah. Yeah. Mhm. Yeah. Mhm. Mhm. Mhm. Mhm Oh, come on the show. Uh you show uh Mhm. Mhm. Mhm, mm hmm. Yeah. Mhm Yeah. Yeah. Yeah. Mhm. Mhm Come on. Mhm. Okay. Mhm. Yeah. Mhm. Mhm Oh. Mhm Okay. Then they have them, Yeah. Mhm Yeah. Yeah. Mhm. Uh huh Oh. Mhm, mm hmm. Okay. Uh huh Oh Oh Oh, Uh huh. Mm Yeah. Mhm I do. Mm hmm. Oh. Mhm Yeah. Mhm. Uh huh Oh well, thank you. Pop, mm. Mhm Oh, it's Oh yeah, mm hmm. Mhm Okay. Mhm Oh,",,340.91,1,False,False,140
1,5f6b75742bd7e60776191cb4,344.34,344.62,I don't,0.589999999999975,0.28000000000002956,0,False,False,3
2,5c7a4ca80b94ca00164122a1,344.54,346.25,hello?,-0.07999999999998408,1.7099999999999795,1,True,True,1
3,5f6b75742bd7e60776191cb4,344.62,347.26,know bye.,-1.6299999999999955,2.6399999999999864,0,False,True,2
4,5c7a4ca80b94ca00164122a1,346.94,350.13,How are you?,-0.3199999999999932,3.1899999999999977,1,True,True,3
5,5f6b75742bd7e60776191cb4,349.14,351.78,I'm doing good. How about you?,-0.9900000000000091,2.6399999999999864,1,True,True,7
6,5c7a4ca80b94ca00164122a1,350.14,352.16,I'm good.,-1.6399999999999864,2.0200000000000387,0,False,True,3
7,5f6b75742bd7e60776191cb4,351.79,352.84,That's good,-0.37000000000000455,1.0499999999999545,0,False,True,3
8,5c7a4ca80b94ca00164122a1,352.74,353.06,No.,-0.0999999999999659,0.3199999999999932,0,False,True,1
9,5f6b75742bd7e60776191cb4,352.84,354.31,to hear. So,-0.22000000000002728,1.4700000000000273,0,False,True,3
10,5c7a4ca80b94ca00164122a1,353.94,354.45,"Oh,",-0.37000000000000455,0.5099999999999909,0,False,True,1
11,5f6b75742bd7e60776191cb4,354.32,356.06,um where are you from? A region?,-0.12999999999999545,1.740000000000009,2,True,True,7
12,5c7a4ca80b94ca00164122a1,356.44,358.56,"I'm from, I'm live in",0.37999999999999545,2.1200000000000045,0,False,False,7
13,5f6b75742bd7e60776191cb4,358.54,358.75,Mhm.,-0.01999999999998181,0.20999999999997954,0,False,True,1
14,5c7a4ca80b94ca00164122a1,358.56,359.57,Chicago. I,-0.18999999999999773,1.009999999999991,0,False,True,2
