turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5f1b95cfe2161c3aeea48077,0.94,222.56,"mm hmm. Weird. Mm. Yeah. Oh yeah. Mhm. Mhm. Yeah, it's mhm half and half now. Bring to a boil. Shred your chicken at two tablespoons of flour to a quarter cup of water and mix it added to your pan, add your chicken finger about a tablespoon of the dumplings, Bring this to a simmer and cook uncovered for 10 minutes apiece. Cover and cook for another 10 minutes. Place your dumplings with parsley and there you have it. It's very we gotta go, go give your aunt a hug. I don't want to, She's mean to me. Well she'll think you don't like her and then I'll never hear the end of it. I don't like her and I don't feel comfortable hugging her. Come on. Just do this for me. Just don't pressure me. I'll say goodbye and I'm not going to hug her. You're being so dramatic. I could never say no to something like that to my parents. I know you couldn't and it's okay to not do things that make you feel uncomfortable even if it upsets the other person. Okay, fine. Just say goodbye hey. Yeah bitch. I'm a cow bitch. I'm a cow. I'm not a coward. I don't say now I'm a cow bitch. I'm a cow bitch. I'm a cow bitch. I'm a cow. Go move. Yeah bitch. I'm a cow bitch. I'm a cow. I'm not, I don't say now I'm I wanna. Yeah. Mm hmm. Yeah. Yeah. Uh huh. Uh huh. Oh happy. Yeah. Oh yeah. Uh huh. Mhm. Oh mm hmm. Oop. Mhm. Uh huh. Okay. Mhm. Uh huh. Yeah.",,221.62,0,False,False,302
1,5bd8d97c26903900018579d3,222.54,223.16,we're here about.,-0.020000000000010232,0.6200000000000045,0,False,True,4
2,5f1b95cfe2161c3aeea48077,223.84,225.16,"Oh my god. Hi,",0.6800000000000068,1.3199999999999932,0,False,False,4
3,5bd8d97c26903900018579d3,225.44,226.55,How are you?,0.28000000000000114,1.1100000000000136,1,True,False,3
4,5f1b95cfe2161c3aeea48077,226.74,227.37,I'm good. I'm,0.18999999999999773,0.6299999999999955,0,False,False,5
5,5bd8d97c26903900018579d3,227.24,227.44,"Yeah,",-0.12999999999999545,0.19999999999998863,0,False,True,1
6,5f1b95cfe2161c3aeea48077,227.37,228.74,talking. Just sending an email. one,-0.06999999999999318,1.3700000000000045,0,False,True,6
7,5bd8d97c26903900018579d3,228.54,228.74,yeah.,-0.20000000000001705,0.20000000000001705,0,False,True,1
8,5f1b95cfe2161c3aeea48077,228.74,230.46,sec. um,0.0,1.7199999999999989,0,False,False,2
9,5bd8d97c26903900018579d3,229.24,230.14,What's it,-1.2199999999999989,0.8999999999999773,0,False,True,3
10,5f1b95cfe2161c3aeea48077,232.44,236.58,Our permit. Okay.,2.3000000000000114,4.140000000000015,0,False,False,3
11,5bd8d97c26903900018579d3,236.29,237.75,what?,-0.29000000000002046,1.460000000000008,1,True,True,1
12,5f1b95cfe2161c3aeea48077,236.59,238.3,So I think we're gonna come. I just had a tab,-1.1599999999999966,1.710000000000008,0,False,True,13
13,5bd8d97c26903900018579d3,238.14,238.78,Oh,-0.160000000000025,0.6400000000000148,0,False,True,1
14,5f1b95cfe2161c3aeea48077,238.3,239.3,open in the corner,-0.47999999999998977,1.0,0,False,True,4
15,5bd8d97c26903900018579d3,238.79,239.24,"yeah,",-0.5100000000000193,0.45000000000001705,0,False,True,1
16,5f1b95cfe2161c3aeea48077,239.3,240.46,"and I was like,",0.060000000000002274,1.1599999999999966,0,False,False,4
17,5bd8d97c26903900018579d3,240.43,241.45,yeah.,-0.030000000000001137,1.0199999999999818,0,False,True,1
18,5f1b95cfe2161c3aeea48077,240.84,242.85,I'm still trying to get my $2.,-0.6099999999999852,2.009999999999991,0,False,True,9
19,5bd8d97c26903900018579d3,242.64,245.3,I'm sorry. I am I,-0.21000000000000796,2.660000000000025,0,False,True,6
20,5f1b95cfe2161c3aeea48077,244.84,245.04,Yeah.,-0.46000000000000796,0.19999999999998863,0,False,True,1
21,5bd8d97c26903900018579d3,245.31,253.35,"completely lost track of time. This is why I used my calendar so much and I'm working on like a bunch of recipes right now, so it's in the kitchen cooking, thinking about, this is",0.27000000000001023,8.039999999999992,0,False,False,37
22,5f1b95cfe2161c3aeea48077,253.34,253.76,Well,-0.009999999999990905,0.4199999999999875,0,False,True,1
23,5bd8d97c26903900018579d3,253.35,257.25,"gonna taste so good, I can't wait to have it. And then my alarm went off and I'm like, shit,",-0.4099999999999966,3.9000000000000057,0,False,True,23
24,5f1b95cfe2161c3aeea48077,257.84,258.56,I,0.589999999999975,0.7200000000000273,0,False,False,1
25,5bd8d97c26903900018579d3,257.84,258.35,"okay,",-0.7200000000000273,0.5100000000000477,0,False,True,1
26,5f1b95cfe2161c3aeea48077,258.57,259.23,"was like,",0.21999999999997044,0.660000000000025,0,False,False,2
27,5bd8d97c26903900018579d3,259.14,259.35,mm.,-0.09000000000003183,0.21000000000003638,0,False,True,1
28,5f1b95cfe2161c3aeea48077,259.23,260.16,"I want to say,",-0.12000000000000455,0.9300000000000068,0,False,True,4
29,5bd8d97c26903900018579d3,259.84,260.16,Okay.,-0.32000000000005,0.32000000000005,0,False,True,1
30,5f1b95cfe2161c3aeea48077,260.17,260.87,"you know, you",0.009999999999990905,0.6999999999999886,0,False,False,3
31,5bd8d97c26903900018579d3,260.84,261.04,"Yeah,",-0.03000000000002956,0.20000000000004547,0,False,True,1
32,5f1b95cfe2161c3aeea48077,260.87,261.56,never know.,-0.17000000000001592,0.6899999999999977,0,False,True,2
33,5bd8d97c26903900018579d3,261.74,262.36,yeah.,0.18000000000000682,0.6200000000000045,0,False,False,1
34,5f1b95cfe2161c3aeea48077,261.94,264.16,But do you cook a lot? That's like you're saying?,-0.4200000000000159,2.2200000000000273,2,True,True,12
35,5bd8d97c26903900018579d3,264.34,283.12,"So it is, I've been doing keto since March and um, being stuck at home working at home. I have a lot of time on my hands. Um, and I did, I started instagram account. Um, and somebody I follow spice ology I guess is like a mix that chefs use or something",0.17999999999994998,18.78000000000003,0,False,False,54
36,5f1b95cfe2161c3aeea48077,282.64,283.26,Mhm.,-0.4800000000000182,0.6200000000000045,0,False,True,1
37,5bd8d97c26903900018579d3,283.12,291.69,"like that. Uh, they were doing a contest, so it's for the National kidney Foundation, so it's cooking without salt, which is really difficult because",-0.13999999999998636,8.569999999999993,0,False,True,27
38,5f1b95cfe2161c3aeea48077,291.54,291.95,Yeah.,-0.14999999999997726,0.40999999999996817,0,False,True,1
39,5bd8d97c26903900018579d3,291.69,303.86,"I love thought. Um, but I've, I've created like four or five recipes, so I'm really enjoying it and I love to eat food. I mean look at me, I'm a big girl, I love to eat food and I'm picky, it has to be good food. I can't just eat just anything.",-0.2599999999999909,12.170000000000016,0,False,True,59
40,5f1b95cfe2161c3aeea48077,304.04,304.4,Has,0.18000000000000682,0.3599999999999568,0,False,False,1
41,5bd8d97c26903900018579d3,304.34,305.5,Yeah.,-0.060000000000002274,1.160000000000025,0,False,True,1
42,5f1b95cfe2161c3aeea48077,304.4,305.56,"the key to open like working,",-1.1000000000000227,1.160000000000025,0,False,True,6
43,5bd8d97c26903900018579d3,305.51,306.04,Yeah.,-0.05000000000001137,0.5300000000000296,0,False,True,1
44,5f1b95cfe2161c3aeea48077,305.56,307.08,"you know? Have you been like, because I know for the",-0.4800000000000182,1.5199999999999818,1,False,True,11
45,5bd8d97c26903900018579d3,306.94,308.27,Uh,-0.13999999999998636,1.329999999999984,0,False,True,1
46,5f1b95cfe2161c3aeea48077,307.08,308.42,duke it on. They just save,-1.1899999999999977,1.3400000000000318,0,False,True,6
47,5bd8d97c26903900018579d3,308.27,308.64,huh.,-0.1500000000000341,0.37000000000000455,0,False,True,1
48,5f1b95cfe2161c3aeea48077,308.43,309.65,so much way.,-0.20999999999997954,1.2199999999999704,0,False,True,3
