turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5a135875074b1900012527a9,8.64,12.96,Hello? You hear me? Yeah.,,4.32,2,False,False,5
1,5f9ebe0aef3e674711654bab,12.54,13.16,Yeah.,-0.4200000000000017,0.620000000000001,0,False,True,1
2,5a135875074b1900012527a9,13.74,14.46,Okay.,0.5800000000000001,0.7200000000000006,0,False,False,1
3,5f9ebe0aef3e674711654bab,14.24,14.45,"Oh,",-0.22000000000000064,0.20999999999999908,0,False,True,1
4,5a135875074b1900012527a9,15.24,17.25,Doing.,0.7900000000000009,2.01,0,False,False,1
5,5f9ebe0aef3e674711654bab,15.54,18.55,nick. I'm good.,-1.7100000000000009,3.0100000000000016,0,False,True,4
6,5a135875074b1900012527a9,19.64,19.85,Mhm.,1.0899999999999999,0.21000000000000085,0,False,False,1
7,5f9ebe0aef3e674711654bab,20.84,21.56,What's your name?,0.9899999999999984,0.7199999999999989,1,True,False,4
8,5a135875074b1900012527a9,21.34,23.16,And uh,-0.21999999999999886,1.8200000000000003,0,False,True,2
9,5f9ebe0aef3e674711654bab,21.94,26.56,Mhm. Can you hear me?,-1.2199999999999989,4.619999999999997,1,True,True,5
10,5a135875074b1900012527a9,26.24,27.56,"yeah, I can",-0.3200000000000003,1.3200000000000003,0,False,True,3
11,5f9ebe0aef3e674711654bab,28.84,29.56,What's your name?,1.2800000000000011,0.7199999999999989,1,True,False,4
12,5a135875074b1900012527a9,30.24,30.75,Caroline,0.6799999999999997,0.5100000000000016,0,False,False,1
13,5f9ebe0aef3e674711654bab,31.74,33.45,Nice to meet you Caroline. I'm nick.,0.9899999999999984,1.7100000000000044,0,False,False,8
14,5a135875074b1900012527a9,33.84,35.66,"in a, what's up?",0.39000000000000057,1.8199999999999932,1,True,False,5
15,5f9ebe0aef3e674711654bab,35.74,38.83,All right. Not much. A little bit tired.,0.0800000000000054,3.0899999999999963,0,False,False,8
16,5a135875074b1900012527a9,38.74,39.24,Me,-0.0899999999999963,0.5,0,False,True,1
17,5f9ebe0aef3e674711654bab,38.84,39.28,Early,-0.3999999999999986,0.4399999999999977,0,False,True,1
18,5a135875074b1900012527a9,39.24,39.85,too?,-0.03999999999999915,0.6099999999999994,1,True,True,1
19,5f9ebe0aef3e674711654bab,39.28,39.76,morning,-0.5700000000000003,0.4799999999999969,0,False,True,1
20,5a135875074b1900012527a9,40.44,41.06,I know.,0.6799999999999997,0.6200000000000045,0,False,False,2
21,5f9ebe0aef3e674711654bab,40.94,43.96,"AM and eight am on a Saturday, but that's all right.",-0.12000000000000455,3.020000000000003,0,False,True,12
22,5a135875074b1900012527a9,44.24,48.35,"Oh yeah, that's nine here, but still was about five",0.28000000000000114,4.109999999999999,0,False,False,11
23,5f9ebe0aef3e674711654bab,47.94,50.05,Mhm. Yes. Why?,-0.4100000000000037,2.1099999999999994,1,True,True,3
24,5a135875074b1900012527a9,50.64,51.15,family.,0.5900000000000034,0.509999999999998,0,False,False,1
25,5f9ebe0aef3e674711654bab,51.74,52.55,Uh huh.,0.5900000000000034,0.8099999999999952,0,False,False,2
