turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5f4f29b8c154ed17df64546b,1.34,32.86,good chance baby and characterized 25 minutes. Mm hmm. Mhm. Mhm. Okay. Yeah. Mhm.,,31.52,0,False,False,14
1,5f5fdd9ae0a5c90b28f6372e,39.44,40.23,I quit. The,6.579999999999998,0.7899999999999991,0,False,False,3
2,5f4f29b8c154ed17df64546b,40.14,40.35,Okay.,-0.0899999999999963,0.21000000000000085,0,False,True,1
3,5f5fdd9ae0a5c90b28f6372e,40.23,49.76,"short looks upon josh brown. Come I see. No, actually taken a total chapter detector.",-0.12000000000000455,9.530000000000001,0,False,True,15
4,5f4f29b8c154ed17df64546b,49.24,49.86,Hello?,-0.519999999999996,0.6199999999999974,1,True,True,1
5,5f5fdd9ae0a5c90b28f6372e,50.34,57.05,G Bolin opal obviously,0.480000000000004,6.709999999999994,0,False,False,4
6,5f4f29b8c154ed17df64546b,54.24,54.45,Mhm.,-2.809999999999995,0.21000000000000085,0,False,True,1
7,5f5fdd9ae0a5c90b28f6372e,57.05,58.65,obviously like them.,2.5999999999999943,1.6000000000000014,0,False,False,3
8,5f4f29b8c154ed17df64546b,59.14,90.95,What? Yeah. Uh huh. Okay. Hello? Yeah. Mhm.,0.490000000000002,31.810000000000002,2,False,False,8
9,5f5fdd9ae0a5c90b28f6372e,92.14,92.46,Yeah.,1.1899999999999977,0.3199999999999932,0,False,False,1
10,5f4f29b8c154ed17df64546b,92.34,94.16,I can't see anything.,-0.11999999999999034,1.8199999999999932,0,False,True,5
11,5f5fdd9ae0a5c90b28f6372e,94.04,96.25,Uh,-0.11999999999999034,2.2099999999999937,0,False,True,1
12,5f4f29b8c154ed17df64546b,94.94,95.36,"Oh,",-1.3100000000000023,0.4200000000000017,0,False,True,1
13,5f5fdd9ae0a5c90b28f6372e,96.26,106.16,"The problem with my camera actually, so I think it's better for us to have a video. What do you say? Oh",0.9000000000000057,9.899999999999991,1,False,False,23
14,5f4f29b8c154ed17df64546b,108.04,111.78,yeah. Can,1.8800000000000097,3.739999999999995,0,False,False,2
15,5f5fdd9ae0a5c90b28f6372e,111.54,112.7,hello.,-0.23999999999999488,1.1599999999999966,0,False,True,1
16,5f4f29b8c154ed17df64546b,111.78,112.46,you see mine?,-0.9200000000000017,0.6799999999999926,1,True,True,3
17,5f5fdd9ae0a5c90b28f6372e,112.71,130.02,Uh I was able to see before but now you are just the same as me. The black screen. Yeah.,0.25,17.310000000000016,0,False,False,20
18,5f4f29b8c154ed17df64546b,121.94,129.79,"Oh, weird. Yeah, I see like a black screen with like a person outline and some headphones. Mhm. Damn.",-8.080000000000013,7.849999999999994,0,False,True,19
19,5f5fdd9ae0a5c90b28f6372e,130.03,145.77,I'm sorry about the previous sound sexual. Actually there was some uh our own public right there. Uh never made uh uh,0.2400000000000091,15.740000000000009,0,False,False,23
20,5f4f29b8c154ed17df64546b,140.34,145.35,I wonder if they want us to keep going. Mhm.,-5.430000000000007,5.009999999999991,0,False,True,10
21,5f5fdd9ae0a5c90b28f6372e,145.78,154.46,"Actually, so what do you think about starting this conversation with?",0.4300000000000068,8.680000000000007,1,True,False,11
