turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5d1ff768c1dc1c0016162bf6,21.94,23.26,"Okay,",,1.3200000000000003,0,False,False,1
1,5ca7a84f6c0307000114930b,23.44,25.96,"wow, how are you? Mhm.",0.17999999999999972,2.5199999999999996,1,False,False,5
2,5d1ff768c1dc1c0016162bf6,25.24,27.44,"how are you doing? Yeah,",-0.7200000000000024,2.200000000000003,1,False,True,5
3,5ca7a84f6c0307000114930b,28.94,34.45,I'm quite sick. I got the flu. So I've been home for three days now.,1.5,5.510000000000002,0,False,False,17
4,5d1ff768c1dc1c0016162bf6,34.84,37.36,I'm only on day two.,0.39000000000000057,2.519999999999996,0,False,False,6
5,5ca7a84f6c0307000114930b,37.84,40.96,"You got to, yeah it's it's up,",0.480000000000004,3.1199999999999974,0,False,False,9
6,5d1ff768c1dc1c0016162bf6,41.54,42.86,Yeah. Yeah.,0.5799999999999983,1.3200000000000003,0,False,False,2
7,5ca7a84f6c0307000114930b,42.64,43.04,it,-0.21999999999999886,0.3999999999999986,0,False,True,1
8,5d1ff768c1dc1c0016162bf6,42.87,43.36,So,-0.1700000000000017,0.490000000000002,0,False,True,1
9,5ca7a84f6c0307000114930b,43.04,47.05,"came up, it hit me like a train. It was awful.",-0.3200000000000003,4.009999999999998,0,False,True,11
10,5d1ff768c1dc1c0016162bf6,48.14,53.06,"no, I had warning. I was staying with friends who got sick. I thought I escaped it, but I didn't",1.0900000000000034,4.920000000000002,0,False,False,21
11,5ca7a84f6c0307000114930b,53.74,61.87,"Okay. Yeah I had I had no warning, I was walking around and then it just hit me And I have been Bedridden since I",0.6799999999999997,8.129999999999995,0,False,False,25
12,5d1ff768c1dc1c0016162bf6,61.84,62.05,mhm,-0.02999999999999403,0.20999999999999375,0,False,True,1
13,5ca7a84f6c0307000114930b,61.87,64.16,was up to like 5:00 AM with chills.,-0.17999999999999972,2.289999999999999,0,False,True,8
14,5d1ff768c1dc1c0016162bf6,64.14,64.46,mhm,-0.01999999999999602,0.3199999999999932,0,False,True,1
15,5ca7a84f6c0307000114930b,64.94,66.86,It's really not pleasant.,0.480000000000004,1.9200000000000017,0,False,False,5
16,5d1ff768c1dc1c0016162bf6,67.14,68.55,"Yeah, it's a lot of fun.",0.28000000000000114,1.4099999999999966,0,False,False,7
17,5ca7a84f6c0307000114930b,69.64,72.46,Yeah. What are you in the States I'm assuming?,1.0900000000000034,2.819999999999993,1,True,False,10
18,5d1ff768c1dc1c0016162bf6,73.14,73.86,I am,0.6800000000000068,0.7199999999999989,0,False,False,2
19,5ca7a84f6c0307000114930b,74.34,76.47,Nice. Yeah. Yeah it's,0.480000000000004,2.1299999999999955,0,False,False,5
20,5d1ff768c1dc1c0016162bf6,76.44,78.45,good.,-0.030000000000001137,2.010000000000005,0,False,True,1
21,5ca7a84f6c0307000114930b,76.47,79.55,gotten cold which definitely isn't helping.,-1.980000000000004,3.0799999999999983,0,False,True,7
22,5d1ff768c1dc1c0016162bf6,79.54,81.72,Mhm. I,-0.009999999999990905,2.1799999999999926,0,False,True,2
23,5ca7a84f6c0307000114930b,81.64,82.35,Uh huh.,-0.0799999999999983,0.7099999999999937,0,False,True,2
24,5d1ff768c1dc1c0016162bf6,81.72,83.16,don't know. I'm ready for summer.,-0.6299999999999955,1.4399999999999977,0,False,True,8
25,5ca7a84f6c0307000114930b,83.64,96.26,"Yeah. Yeah. No it was it was awful. Was sitting around doing nothing for like a week and then classes start last semester of college and I get sick one day into it, so. Yeah.",0.480000000000004,12.620000000000005,0,False,False,35
26,5d1ff768c1dc1c0016162bf6,95.94,99.32,"Yeah, that's the way it works. Yeah,",-0.3200000000000074,3.3799999999999955,0,False,True,8
27,5ca7a84f6c0307000114930b,98.94,99.35,Yeah.,-0.37999999999999545,0.4099999999999966,0,False,True,1
28,5d1ff768c1dc1c0016162bf6,99.33,104.06,"I had this great vacation plan to go visit friends in Japan,",-0.01999999999999602,4.730000000000004,0,False,True,12
29,5ca7a84f6c0307000114930b,104.24,105.05,Mhm.,0.1799999999999926,0.8100000000000023,0,False,False,1
30,5d1ff768c1dc1c0016162bf6,105.84,109.35,get there three days into it. We all get sick.,0.7900000000000063,3.509999999999991,0,False,False,10
31,5ca7a84f6c0307000114930b,109.64,111.35,It's awful.,0.29000000000000625,1.7099999999999937,0,False,False,3
32,5d1ff768c1dc1c0016162bf6,110.44,118.96,I thought I escaped and I was watching the kids while the parents were sick. I get home and I go back to work for one day that I have to take off the next.,-0.9099999999999966,8.519999999999996,0,False,True,35
33,5ca7a84f6c0307000114930b,119.74,121.58,Yeah. How long were you in Japan,0.7800000000000011,1.8400000000000034,0,False,False,7
34,5d1ff768c1dc1c0016162bf6,121.44,122.24,"Yeah,",-0.14000000000000057,0.7999999999999972,0,False,True,1
35,5ca7a84f6c0307000114930b,121.58,122.26,for?,-0.6599999999999966,0.6800000000000068,1,True,True,1
36,5d1ff768c1dc1c0016162bf6,123.04,124.56,almost two weeks.,0.7800000000000011,1.519999999999996,0,False,False,3
37,5ca7a84f6c0307000114930b,124.84,125.86,Okay.,0.28000000000000114,1.019999999999996,0,False,False,1
38,5d1ff768c1dc1c0016162bf6,126.54,126.96,"Well,",0.6800000000000068,0.4199999999999875,0,False,False,1
39,5ca7a84f6c0307000114930b,127.34,130.76,"Did you did you spend a lot of time, did you go to any seven? 11 there?",0.38000000000000966,3.4199999999999875,2,True,False,17
40,5d1ff768c1dc1c0016162bf6,131.64,136.56,one time unfortunately we were all sick so we couldn't go out much.,0.8799999999999955,4.920000000000016,0,False,False,14
41,5ca7a84f6c0307000114930b,136.84,139.06,"That's awful, that's rough.",0.28000000000000114,2.219999999999999,0,False,False,6
