turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5d49b7be18ecc30017428cd2,1.34,565.44,"Oh daniela. Yeah. What? Yeah. Uh huh. Yeah. Mm. Uh Yeah. Yeah. Okay. Mhm, mm hmm, mm. Yeah.",,564.1,1,False,False,18
1,561d98e03d7fe8000b0f5e09,728.54,731.66,Hello. Hello.,163.0999999999999,3.1200000000000045,0,False,False,2
2,5d49b7be18ecc30017428cd2,731.74,734.88,"Hello, are you",0.08000000000004093,3.1399999999999864,0,False,False,3
3,561d98e03d7fe8000b0f5e09,733.74,734.25,Arena.,-1.1399999999999864,0.5099999999999909,0,False,True,1
4,5d49b7be18ecc30017428cd2,734.89,735.56,finding you?,0.6399999999999864,0.6699999999999591,1,True,False,2
5,561d98e03d7fe8000b0f5e09,735.44,737.14,"Yeah,",-0.11999999999989086,1.6999999999999318,0,False,True,1
6,5d49b7be18ecc30017428cd2,735.94,737.47,You are uh,-1.1999999999999318,1.5299999999999727,0,False,True,3
7,561d98e03d7fe8000b0f5e09,737.73,754.16,I'm pretty good. I had had some difficulty getting in here. I wasn't sure about taking the survey. Like if I was going to have to um they wanted they wanted us to take some kind of survey first.,0.2599999999999909,16.42999999999995,0,False,False,41
8,5d49b7be18ecc30017428cd2,753.64,753.96,Uh huh,-0.5199999999999818,0.32000000000005,0,False,True,2
9,561d98e03d7fe8000b0f5e09,754.16,771.65,"I mean I didn't even I didn't get here till like, you know, 10-10. I didn't think I was going to have time to take it. I asked if I could take it afterwards. I didn't know I needed to do this in order to access a chat. So that's why I was a few minutes late, finally decided I better click on it and see what happens. So",0.1999999999999318,17.49000000000001,0,False,False,75
10,5d49b7be18ecc30017428cd2,771.44,772.16,This is it.,-0.2099999999999227,0.7199999999999136,0,False,True,3
11,561d98e03d7fe8000b0f5e09,772.14,774.87,"anyway, I'm from the",-0.01999999999998181,2.730000000000018,0,False,True,5
12,5d49b7be18ecc30017428cd2,774.84,775.05,Mhm.,-0.029999999999972715,0.2099999999999227,0,False,True,1
13,561d98e03d7fe8000b0f5e09,774.87,777.7,"United States. My name's Karen. What about, where are you",-0.17999999999994998,2.830000000000041,0,False,True,11
14,5d49b7be18ecc30017428cd2,777.64,777.85,Mhm.,-0.06000000000005912,0.21000000000003638,0,False,True,1
15,561d98e03d7fe8000b0f5e09,777.7,778.46,from? What's,-0.14999999999997726,0.7599999999999909,1,False,True,3
16,5d49b7be18ecc30017428cd2,778.34,778.54,Yeah.,-0.12000000000000455,0.1999999999999318,0,False,True,1
17,561d98e03d7fe8000b0f5e09,778.46,778.96,your name?,-0.07999999999992724,0.5,1,True,True,2
18,5d49b7be18ecc30017428cd2,779.44,781.36,My name is victor.,0.4800000000000182,1.919999999999959,0,False,False,4
19,561d98e03d7fe8000b0f5e09,781.46,782.06,He speaks.,0.10000000000002274,0.599999999999909,0,False,False,2
20,5d49b7be18ecc30017428cd2,782.54,792.06,I am from chile. That's my home country where I was born and where I lived until january. Um,0.4800000000000182,9.519999999999982,0,False,False,20
21,561d98e03d7fe8000b0f5e09,791.94,792.56,Oh,-0.11999999999989086,0.6199999999998909,0,False,True,1
22,5d49b7be18ecc30017428cd2,793.24,797.05,but now I am in the United States in Maryland.,0.6800000000000637,3.8099999999999454,0,False,False,10
23,561d98e03d7fe8000b0f5e09,797.14,802.06,"okay. My son, my son is living in brazil right now.",0.09000000000003183,4.919999999999959,0,False,False,11
24,5d49b7be18ecc30017428cd2,803.44,804.46,Oh,1.3800000000001091,1.0199999999999818,0,False,False,1
25,561d98e03d7fe8000b0f5e09,804.04,806.7,He loves it. I wish he was here though.,-0.42000000000007276,2.660000000000082,0,False,True,9
26,5d49b7be18ecc30017428cd2,806.64,806.85,mm,-0.06000000000005912,0.21000000000003638,0,False,True,1
27,561d98e03d7fe8000b0f5e09,806.71,810.43,"I'm really happy. He's been there for several months now,",-0.13999999999998636,3.7199999999999136,0,False,True,12
28,5d49b7be18ecc30017428cd2,810.04,810.9,"Yeah,",-0.38999999999998636,0.8600000000000136,0,False,True,1
29,561d98e03d7fe8000b0f5e09,810.44,812.05,so.,-0.4599999999999227,1.6099999999999,0,False,True,1
30,5d49b7be18ecc30017428cd2,810.91,817.75,sure. And I guess that brazil is not like a good place to be like exactly enough.,-1.1399999999999864,6.840000000000032,0,False,True,17
31,561d98e03d7fe8000b0f5e09,818.64,822.64,"Well, I mean he's enjoying it. I mean I think he thinks",0.8899999999999864,4.0,0,False,False,13
32,5d49b7be18ecc30017428cd2,822.54,822.75,Mhm.,-0.10000000000002274,0.21000000000003638,0,False,True,1
33,561d98e03d7fe8000b0f5e09,822.64,824.5,that he uh,-0.11000000000001364,1.8600000000000136,0,False,True,3
34,5d49b7be18ecc30017428cd2,823.44,823.65,Mhm.,-1.0599999999999454,0.2099999999999227,0,False,True,1
35,561d98e03d7fe8000b0f5e09,824.51,826.51,"may have already had Covid,",0.8600000000000136,2.0,0,False,False,5
36,5d49b7be18ecc30017428cd2,826.24,826.56,Okay.,-0.2699999999999818,0.31999999999993634,0,False,True,1
37,561d98e03d7fe8000b0f5e09,826.51,832.05,"he said he didn't feel like himself a few days, but he never got checked for it or anything. So",-0.049999999999954525,5.539999999999964,0,False,True,21
38,5d49b7be18ecc30017428cd2,831.74,833.15,Mm. Okay.,-0.30999999999994543,1.4099999999999682,0,False,True,2
39,561d98e03d7fe8000b0f5e09,832.54,838.77,"I think that I think that he should have though. Because you know, if",-0.6100000000000136,6.230000000000018,0,False,True,14
40,5d49b7be18ecc30017428cd2,838.64,839.14,Yeah.,-0.12999999999999545,0.5,0,False,True,1
41,561d98e03d7fe8000b0f5e09,838.77,839.91,he if he did have,-0.37000000000000455,1.1399999999999864,0,False,True,5
42,5d49b7be18ecc30017428cd2,839.74,839.95,Mhm.,-0.16999999999995907,0.21000000000003638,0,False,True,1
43,561d98e03d7fe8000b0f5e09,839.91,840.85,it and recover,-0.04000000000007731,0.9400000000000546,0,False,True,3
44,5d49b7be18ecc30017428cd2,840.34,840.46,Yeah.,-0.5099999999999909,0.12000000000000455,0,False,True,1
45,561d98e03d7fe8000b0f5e09,840.85,846.16,"then, I mean, he could he could, you know, donate his plasma and help save some lives.",0.38999999999998636,5.309999999999945,0,False,False,17
46,5d49b7be18ecc30017428cd2,845.54,847.36,No. Yeah.,-0.6200000000000045,1.82000000000005,0,False,True,2
47,561d98e03d7fe8000b0f5e09,846.74,850.55,"Well, you're screwed going all over the place.",-0.6200000000000045,3.8099999999999454,0,False,True,9
48,5d49b7be18ecc30017428cd2,849.94,854.2,"Yeah. Yeah, I was I was closing the door because my wife was",-0.6099999999999,4.259999999999991,0,False,True,13
49,561d98e03d7fe8000b0f5e09,853.74,854.25,Oh.,-0.4600000000000364,0.5099999999999909,0,False,True,1
50,5d49b7be18ecc30017428cd2,854.21,860.52,"using the dryer how to say this, the he's drying her hair. So",-0.03999999999996362,6.309999999999945,0,False,True,14
