turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5c5da579bfe5280001448433,2.34,58.66,wow cool.,,56.31999999999999,0,False,False,2
1,5f352e9b8ad4af48c58d8143,58.94,59.14,Yeah.,0.28000000000000114,0.20000000000000284,0,False,False,1
2,5c5da579bfe5280001448433,59.04,60.25,Right. Mhm.,-0.10000000000000142,1.2100000000000009,0,False,True,2
3,5f352e9b8ad4af48c58d8143,60.24,61.05,Hello? Hello?,-0.00999999999999801,0.8099999999999952,2,True,True,2
4,5c5da579bfe5280001448433,61.14,61.86,How are you?,0.09000000000000341,0.7199999999999989,1,True,False,3
5,5f352e9b8ad4af48c58d8143,61.54,64.76,Uh huh. Pretty good. How about yourself?,-0.3200000000000003,3.220000000000006,1,True,True,7
6,5c5da579bfe5280001448433,64.64,65.26,Won't,-0.12000000000000455,0.6200000000000045,0,False,True,2
7,5f352e9b8ad4af48c58d8143,65.14,65.56,"Oh,",-0.12000000000000455,0.4200000000000017,0,False,True,1
8,5c5da579bfe5280001448433,65.64,67.65,I'm calling pennsylvania.,0.0799999999999983,2.010000000000005,0,False,False,4
9,5f352e9b8ad4af48c58d8143,68.14,70.45,I'm in uh California,0.4899999999999949,2.3100000000000023,0,False,False,5
10,5c5da579bfe5280001448433,70.54,72.36,Okay so it's,0.09000000000000341,1.8199999999999932,0,False,False,4
11,5f352e9b8ad4af48c58d8143,72.24,72.6,a lot.,-0.12000000000000455,0.35999999999999943,0,False,True,2
12,5c5da579bfe5280001448433,72.74,75.05,really early in the morning of the,0.14000000000000057,2.3100000000000023,0,False,False,7
13,5f352e9b8ad4af48c58d8143,74.94,76.45,"Yeah, it's that little little",-0.10999999999999943,1.5100000000000051,0,False,True,6
14,5c5da579bfe5280001448433,76.24,76.86,Mhm.,-0.21000000000000796,0.6200000000000045,0,False,True,1
15,5f352e9b8ad4af48c58d8143,76.45,78.06,"dark outside,",-0.4099999999999966,1.6099999999999994,0,False,True,2
16,5c5da579bfe5280001448433,77.34,78.75,Yeah I'm sitting,-0.7199999999999989,1.4099999999999966,0,False,True,4
17,5f352e9b8ad4af48c58d8143,78.74,78.95,Okay.,-0.010000000000005116,0.21000000000000796,0,False,True,1
18,5c5da579bfe5280001448433,78.75,83.16,"outside, it's nine It's 9 a.m. here so",-0.20000000000000284,4.409999999999997,0,False,True,10
19,5f352e9b8ad4af48c58d8143,83.14,83.65,Mhm.,-0.01999999999999602,0.5100000000000051,0,False,True,1
20,5c5da579bfe5280001448433,83.84,84.56,um,0.18999999999999773,0.7199999999999989,0,False,False,1
21,5f352e9b8ad4af48c58d8143,84.14,87.05,Angry. Mhm.,-0.4200000000000017,2.9099999999999966,0,False,True,2
22,5c5da579bfe5280001448433,86.94,88.37,yeah I'm getting,-0.10999999999999943,1.4300000000000068,0,False,True,4
23,5f352e9b8ad4af48c58d8143,88.04,88.55,Uh,-0.3299999999999983,0.5099999999999909,0,False,True,1
24,5c5da579bfe5280001448433,88.37,94.26,a little chillier weather too so it's uh no snow yet but getting chilly here so,-0.1799999999999926,5.890000000000001,0,False,True,17
25,5f352e9b8ad4af48c58d8143,94.24,95.79,Mhm. It's,-0.020000000000010232,1.5500000000000114,0,False,True,3
26,5c5da579bfe5280001448433,95.54,95.74,yeah.,-0.25,0.19999999999998863,0,False,True,1
27,5f352e9b8ad4af48c58d8143,95.79,98.34,"almost november, It's crazy. Huh?",0.05000000000001137,2.549999999999997,1,True,False,6
28,5c5da579bfe5280001448433,97.14,99.36,Yeah. Where in California are you?,-1.2000000000000028,2.219999999999999,1,True,True,6
29,5f352e9b8ad4af48c58d8143,99.54,102.61,I live in uh basically Los Angeles suddenly,0.18000000000000682,3.069999999999993,0,False,False,8
30,5c5da579bfe5280001448433,102.34,102.76,Uh,-0.269999999999996,0.4200000000000017,0,False,True,1
31,5f352e9b8ad4af48c58d8143,102.61,105.09,uh it's called a covert city. It's,-0.15000000000000568,2.480000000000004,0,False,True,9
32,5c5da579bfe5280001448433,104.94,105.75,Okay,-0.15000000000000568,0.8100000000000023,0,False,True,1
33,5f352e9b8ad4af48c58d8143,105.09,110.76,"almost almost within Los Angeles, that's where Sony Sony Sony pictures is,",-0.6599999999999966,5.670000000000002,0,False,True,13
34,5c5da579bfe5280001448433,111.14,111.85,culver,0.37999999999999545,0.7099999999999937,0,False,False,1
35,5f352e9b8ad4af48c58d8143,111.44,112.1,"It's like, I don't know.",-0.4099999999999966,0.6599999999999966,0,False,True,7
36,5c5da579bfe5280001448433,111.86,112.22,city?,-0.23999999999999488,0.35999999999999943,1,True,True,1
37,5f352e9b8ad4af48c58d8143,112.11,112.75,"Yeah,",-0.10999999999999943,0.6400000000000006,0,False,True,1
38,5c5da579bfe5280001448433,112.22,112.96,Yeah,-0.5300000000000011,0.7399999999999949,0,False,True,1
39,5f352e9b8ad4af48c58d8143,113.14,118.06,"on the on the west side, so about maybe 66 or about six miles from the ocean",0.18000000000000682,4.920000000000002,0,False,False,17
40,5c5da579bfe5280001448433,117.94,118.74,like Price is,-0.12000000000000455,0.7999999999999972,0,False,True,3
41,5f352e9b8ad4af48c58d8143,118.64,118.85,if.,-0.09999999999999432,0.20999999999999375,0,False,True,1
42,5c5da579bfe5280001448433,118.74,120.85,"right, is there? Right and",-0.10999999999999943,2.1099999999999994,1,False,True,5
43,5f352e9b8ad4af48c58d8143,121.04,121.55,Mhm.,0.19000000000001194,0.5099999999999909,0,False,False,1
44,5c5da579bfe5280001448433,121.34,122.05,yeah.,-0.20999999999999375,0.7099999999999937,0,False,True,1
45,5f352e9b8ad4af48c58d8143,122.44,122.86,"Yeah,",0.39000000000000057,0.4200000000000017,0,False,False,1
46,5c5da579bfe5280001448433,122.54,123.04,Yeah.,-0.3199999999999932,0.5,0,False,True,1
47,5f352e9b8ad4af48c58d8143,122.87,130.06,"me and my and my friends actually went on, went on uh jeopardy. Uh like a like a last year.",-0.1700000000000017,7.189999999999998,0,False,True,20
48,5c5da579bfe5280001448433,130.04,130.57,Oh you're,-0.020000000000010232,0.5300000000000011,0,False,True,3
49,5f352e9b8ad4af48c58d8143,130.44,130.64,Yeah.,-0.12999999999999545,0.19999999999998863,0,False,True,1
50,5c5da579bfe5280001448433,130.57,132.42,actually on the show as a contest,-0.06999999999999318,1.8499999999999943,0,False,True,7
51,5f352e9b8ad4af48c58d8143,132.24,132.93,"Yeah,",-0.1799999999999784,0.6899999999999977,0,False,True,1
52,5c5da579bfe5280001448433,132.42,132.76,Mint?,-0.5100000000000193,0.3400000000000034,1,True,True,1
53,5f352e9b8ad4af48c58d8143,132.94,134.76,"no, as audience",0.18000000000000682,1.8199999999999932,0,False,False,3
54,5c5da579bfe5280001448433,134.64,136.26,Okay.,-0.12000000000000455,1.6200000000000045,0,False,True,1
55,5f352e9b8ad4af48c58d8143,134.77,147.47,"audience member. Yeah, I think they I think they did three shows, I think uh it was like I can't stay long and they're like they're like half days, I think they do like they try to do like all the week's show was on the set of the single day,",-1.4899999999999807,12.699999999999989,0,False,True,55
56,5c5da579bfe5280001448433,147.44,148.22,Yeah.,-0.030000000000001137,0.7800000000000011,0,False,True,1
57,5f352e9b8ad4af48c58d8143,147.48,148.95,it's kind of cool.,-0.7400000000000091,1.4699999999999989,0,False,True,5
58,5c5da579bfe5280001448433,148.23,152.26,Is there like a lottery system for the tickets or do you just show up or?,-0.7199999999999989,4.030000000000001,1,True,True,16
59,5f352e9b8ad4af48c58d8143,152.04,162.95,I think you can just show up uh that they do have like uh like reserves for like contestants uh families.,-0.21999999999999886,10.909999999999997,0,False,True,21
60,5c5da579bfe5280001448433,163.14,163.95,Okay.,0.18999999999999773,0.8100000000000023,0,False,False,1
61,5f352e9b8ad4af48c58d8143,163.44,168.54,"That's like I think they're they're they're they're they're filming so much that's probably like, you know, they probably",-0.5099999999999909,5.099999999999994,0,False,True,26
62,5c5da579bfe5280001448433,168.34,169.26,Yeah.,-0.19999999999998863,0.9199999999999875,0,False,True,1
63,5f352e9b8ad4af48c58d8143,168.54,171.16,won't fill up all the time.,-0.7199999999999989,2.6200000000000045,0,False,True,7
64,5c5da579bfe5280001448433,170.84,171.74,Yeah. The only thing,-0.3199999999999932,0.9000000000000057,0,False,True,4
65,5f352e9b8ad4af48c58d8143,171.64,171.84,Yeah.,-0.10000000000002274,0.20000000000001705,0,False,True,1
66,5c5da579bfe5280001448433,171.74,179.6,like here on the east coast is like um David David Letterman used to have his show in new york city so you could go,-0.09999999999999432,7.859999999999985,0,False,True,25
67,5f352e9b8ad4af48c58d8143,179.24,179.66,On.,-0.3599999999999852,0.4199999999999875,0,False,True,1
68,5c5da579bfe5280001448433,179.61,189.79,"I never did it personally but you can go and wait in line, I don't know if you actually get a ticket or you just go and the first x number of people in line get to go",-0.04999999999998295,10.179999999999978,0,False,True,39
69,5f352e9b8ad4af48c58d8143,189.64,190.15,Mhm.,-0.15000000000000568,0.5100000000000193,0,False,True,1
70,5c5da579bfe5280001448433,189.79,193.86,in and watch and um saturday night live is also from,-0.36000000000001364,4.070000000000022,0,False,True,11
71,5f352e9b8ad4af48c58d8143,194.54,195.25,Yeah.,0.6799999999999784,0.710000000000008,0,False,False,1
72,5c5da579bfe5280001448433,194.64,208.34,new york city and they would have so I've never gotten of any game shows on the east coast that do anything I'd love to go and just you know they have like a traveling prices right? And,-0.6100000000000136,13.700000000000017,1,False,True,40
73,5f352e9b8ad4af48c58d8143,207.64,208.86,Uh huh.,-0.700000000000017,1.2200000000000273,0,False,True,2
74,5c5da579bfe5280001448433,208.35,216.31,um in lancaster pennsylvania they have a theater that and actually here on her she I live near Hershey pennsylvania. We,-0.5100000000000193,7.960000000000008,0,False,True,21
75,5f352e9b8ad4af48c58d8143,216.24,216.66,Mhm.,-0.06999999999999318,0.4199999999999875,0,False,True,1
76,5c5da579bfe5280001448433,216.31,222.26,actually have the traveling prices right that obviously not drew Carey I don't think that hosted,-0.3499999999999943,5.949999999999989,0,False,True,17
77,5f352e9b8ad4af48c58d8143,222.14,222.56,Mhm,-0.12000000000000455,0.4200000000000159,0,False,True,1
78,5c5da579bfe5280001448433,222.74,224.83,but they do that. So I guess that,0.18000000000000682,2.0900000000000034,0,False,False,8
79,5f352e9b8ad4af48c58d8143,224.74,225.25,difficult.,-0.09000000000000341,0.5099999999999909,0,False,True,1
80,5c5da579bfe5280001448433,224.83,228.26,would be the next best thing I guess so,-0.4199999999999875,3.4299999999999784,0,False,True,9
81,5f352e9b8ad4af48c58d8143,228.04,228.45,Uh huh.,-0.21999999999999886,0.4099999999999966,0,False,True,2
82,5c5da579bfe5280001448433,228.64,229.45,so,0.18999999999999773,0.8100000000000023,0,False,False,1
83,5f352e9b8ad4af48c58d8143,228.94,232.36,Actually uh I grew up in Ohio um,-0.5099999999999909,3.420000000000016,0,False,True,8
84,5c5da579bfe5280001448433,231.74,232.76,okay.,-0.6200000000000045,1.0199999999999818,0,False,True,1
85,5f352e9b8ad4af48c58d8143,232.84,243.38,"and they had I don't want to columbus had they did have jeopardy come through like the where you can like that thing where you can uh to take a test to see it like that like traveling thing, we can go and like",0.0800000000000125,10.539999999999992,0,False,False,45
