turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5f9d9521d0edb72c4a201709,5.94,564.54,Yes. Good. Yeah. Yeah. Yeah. Mhm. Mhm. Teaching what? Okay. Yeah. Mhm. Mhm. Mhm. What? Yeah. Yeah. The next. Uh huh. Thank you clinical actually. Yeah. Mhm. Yeah. Uh huh. Yeah. Mhm. Cool. Thank you complications. But yes. Uh huh. All right. Mhm. Yeah. Yeah. Uh huh. Which was used to kill but to that school. Okay. Yeah. Yeah. Yeah. Yeah. Okay. Thank you. To speak. Yeah. Yeah. Okay toothpaste mm. Mhm. Mhm. Mhm. Yeah. Okay. Mhm. What? Thank you. Okay. Yeah. Mhm. It's taking register. Okay. Yeah. Mhm. Yeah. Oh yeah. People to decide. Okay. Because first feature. Mhm. Yeah. Mhm. Excuse me? Christine. Okay 60 60. Okay. Mhm. Yeah. Okay. Mm. She's trying to look well initially. Oh. Oh yeah. Mhm. You know? Yeah. Mhm. Yeah. Okay. Okay. Uh huh. Oh that's okay. Which Yeah. Mhm. Yeah. Look at that. Right. Yeah. The investigation. Oh people the bigger the oh 66.,,558.5999999999999,5,False,False,156
1,5d437b12e2051e0001a248ca,565.54,568.92,Mhm. Uh,1.0,3.3799999999999955,0,False,False,2
2,5f9d9521d0edb72c4a201709,569.04,571.86,Hello.,0.12000000000000455,2.82000000000005,0,False,False,1
3,5d437b12e2051e0001a248ca,569.19,573.96,"huh Hi, sorry.",-2.669999999999959,4.769999999999982,0,False,True,3
4,5f9d9521d0edb72c4a201709,574.44,575.76,Problem.,0.4800000000000182,1.3199999999999363,0,False,False,1
5,5d437b12e2051e0001a248ca,574.84,577.56,"Pretty and align on, Hey, how are you?",-0.9199999999999591,2.7199999999999136,1,True,True,8
6,5f9d9521d0edb72c4a201709,577.79,584.49,All right. For you. Well,0.2300000000000182,6.7000000000000455,0,False,False,5
7,5d437b12e2051e0001a248ca,579.94,584.64,Good. Um These things are always so weird. Have,-4.5499999999999545,4.699999999999932,0,False,True,9
8,5f9d9521d0edb72c4a201709,584.49,584.84,have you?,-0.14999999999997726,0.35000000000002274,1,True,True,2
9,5d437b12e2051e0001a248ca,584.64,584.95,you done,-0.20000000000004547,0.3100000000000591,0,False,True,2
10,5f9d9521d0edb72c4a201709,584.85,587.28,I,-0.10000000000002274,2.42999999999995,0,False,True,1
11,5d437b12e2051e0001a248ca,584.95,587.35,that before? Uh,-2.3299999999999272,2.3999999999999773,1,False,True,3
12,5f9d9521d0edb72c4a201709,587.29,588.96,haven't,-0.06000000000005912,1.6700000000000728,0,False,True,2
13,5d437b12e2051e0001a248ca,587.35,591.66,"huh. I have a couple of times. Yes,",-1.6100000000000136,4.309999999999945,0,False,True,8
14,5f9d9521d0edb72c4a201709,591.14,591.76,Yeah.,-0.5199999999999818,0.6200000000000045,0,False,True,1
15,5d437b12e2051e0001a248ca,592.04,594.45,best. Um Where are you from?,0.2799999999999727,2.410000000000082,1,True,False,6
16,5f9d9521d0edb72c4a201709,594.1,598.24,Oh sorry. That's my cat. I'm from texas.,-0.35000000000002274,4.139999999999986,0,False,True,10
17,5d437b12e2051e0001a248ca,597.94,599.16,"Oh,",-0.2999999999999545,1.2199999999999136,0,False,True,1
18,5f9d9521d0edb72c4a201709,598.24,598.86,What about you?,-0.9199999999999591,0.6200000000000045,1,True,True,3
19,5d437b12e2051e0001a248ca,599.74,602.25,michigan. I love cats.,0.8799999999999955,2.509999999999991,0,False,False,4
20,5f9d9521d0edb72c4a201709,602.04,604.56,Mhm. What was it? Cool? You want to see them,-0.21000000000003638,2.519999999999982,2,False,True,10
21,5d437b12e2051e0001a248ca,605.44,605.76,"Oh,",0.8800000000001091,0.31999999999993634,0,False,False,1
22,5f9d9521d0edb72c4a201709,605.64,606.06,yourself?,-0.12000000000000455,0.4199999999999591,1,True,True,1
23,5d437b12e2051e0001a248ca,605.76,606.96,"I love to,",-0.2999999999999545,1.2000000000000455,0,False,True,3
24,5f9d9521d0edb72c4a201709,607.14,607.54,There's,0.17999999999994998,0.39999999999997726,0,False,False,2
25,5d437b12e2051e0001a248ca,607.34,607.75,I had,-0.1999999999999318,0.40999999999996817,0,False,True,2
26,5f9d9521d0edb72c4a201709,607.54,607.95,one,-0.21000000000003638,0.41000000000008185,0,False,True,1
27,5d437b12e2051e0001a248ca,607.75,610.33,"a cat for Oh,",-0.20000000000004547,2.580000000000041,0,False,True,4
28,5f9d9521d0edb72c4a201709,609.65,610.4,this is war,-0.6800000000000637,0.75,0,False,True,3
29,5d437b12e2051e0001a248ca,610.34,611.36,what a cutie.,-0.05999999999994543,1.0199999999999818,0,False,True,3
30,5f9d9521d0edb72c4a201709,611.04,613.46,that's,-0.32000000000005,2.4200000000000728,0,False,True,2
31,5d437b12e2051e0001a248ca,612.74,613.76,Oh.,-0.7200000000000273,1.0199999999999818,0,False,True,1
32,5f9d9521d0edb72c4a201709,614.44,622.05,and then this is luna. Uh That's,0.6800000000000637,7.6099999999999,0,False,False,8
33,5d437b12e2051e0001a248ca,621.64,622.1,Oh my,-0.40999999999996817,0.4600000000000364,0,False,True,2
34,5f9d9521d0edb72c4a201709,622.05,622.36,the,-0.05000000000006821,0.3100000000000591,0,False,True,1
35,5d437b12e2051e0001a248ca,622.1,625.04,"gosh, luna is beautiful.",-0.2599999999999909,2.939999999999941,0,False,True,4
36,5f9d9521d0edb72c4a201709,624.44,625.36,thank,-0.599999999999909,0.9199999999999591,0,False,True,1
37,5d437b12e2051e0001a248ca,625.05,625.59,I love,-0.3100000000000591,0.5400000000000773,0,False,True,2
38,5f9d9521d0edb72c4a201709,625.36,625.66,you.,-0.2300000000000182,0.2999999999999545,0,False,True,1
39,5d437b12e2051e0001a248ca,625.59,626.46,black cats.,-0.06999999999993634,0.8700000000000045,0,False,True,2
40,5f9d9521d0edb72c4a201709,626.04,628.36,Yeah I do too.,-0.42000000000007276,2.32000000000005,0,False,True,4
41,5d437b12e2051e0001a248ca,628.24,631.56,"I had a cap for 18 years, but he passed away um",-0.12000000000000455,3.3199999999999363,0,False,True,12
42,5f9d9521d0edb72c4a201709,631.44,631.78,One,-0.11999999999989086,0.33999999999991815,0,False,True,1
43,5d437b12e2051e0001a248ca,631.56,631.78,like,-0.22000000000002728,0.22000000000002728,0,False,True,1
44,5f9d9521d0edb72c4a201709,631.78,632.08,miss,0.0,0.3000000000000682,0,False,False,1
45,5d437b12e2051e0001a248ca,631.78,632.09,a year,-0.3000000000000682,0.3100000000000591,0,False,True,2
46,5f9d9521d0edb72c4a201709,632.08,632.66,Murray.,-0.009999999999990905,0.5799999999999272,0,False,True,1
47,5d437b12e2051e0001a248ca,632.09,634.49,ago right,-0.5699999999999363,2.3999999999999773,0,False,True,2
48,5f9d9521d0edb72c4a201709,633.94,634.82,Oh.,-0.5499999999999545,0.8799999999999955,0,False,True,1
49,5d437b12e2051e0001a248ca,634.49,635.73,"now, I'm working on taming a",-0.3300000000000409,1.240000000000009,0,False,True,7
50,5f9d9521d0edb72c4a201709,635.64,638.83,Oh,-0.09000000000003183,3.1900000000000546,0,False,True,1
51,5d437b12e2051e0001a248ca,635.73,638.55,wild cat that comes and hangs out on my porch.,-3.1000000000000227,2.8199999999999363,0,False,True,10
52,5f9d9521d0edb72c4a201709,638.84,641.92,my God. I,0.2900000000000773,3.0799999999999272,0,False,False,3
53,5d437b12e2051e0001a248ca,640.84,641.85,Uh huh.,-1.0799999999999272,1.009999999999991,0,False,True,2
54,5f9d9521d0edb72c4a201709,641.93,650.25,"think I'm just having like, you know like local cats and stuff but like when I'm in an apartment and stuff you don't really get it quite as much as with the house.",0.07999999999992724,8.32000000000005,0,False,False,36
55,5d437b12e2051e0001a248ca,650.84,652.21,Yeah. Yeah.,0.5900000000000318,1.3700000000000045,0,False,False,2
56,5f9d9521d0edb72c4a201709,651.94,653.76,Mhm.,-0.2699999999999818,1.8199999999999363,0,False,True,1
57,5d437b12e2051e0001a248ca,652.22,654.36,"Um We live in like a farming area, so",-1.5399999999999636,2.1399999999999864,0,False,True,9
58,5f9d9521d0edb72c4a201709,654.24,654.56,Mhm.,-0.12000000000000455,0.31999999999993634,0,False,True,1
59,5d437b12e2051e0001a248ca,654.36,655.71,people dump cats off,-0.1999999999999318,1.3500000000000227,0,False,True,4
60,5f9d9521d0edb72c4a201709,655.54,657.58,Uh,-0.17000000000007276,2.0400000000000773,0,False,True,1
61,5d437b12e2051e0001a248ca,655.71,657.84,"to like,",-1.8700000000000045,2.1299999999999955,0,False,True,2
62,5f9d9521d0edb72c4a201709,657.59,657.96,That's,-0.25,0.37000000000000455,0,False,True,2
63,5d437b12e2051e0001a248ca,657.84,658.17,I think,-0.12000000000000455,0.32999999999992724,0,False,True,2
64,5f9d9521d0edb72c4a201709,657.96,658.36,it.,-0.2099999999999227,0.39999999999997726,0,False,True,1
65,5d437b12e2051e0001a248ca,658.17,663.56,"that's probably where Yeah, that's probably where he came from, he just showed up so I started getting them cat food.",-0.19000000000005457,5.389999999999986,0,False,True,23
66,5f9d9521d0edb72c4a201709,663.34,666.88,I,-0.2199999999999136,3.5399999999999636,0,False,True,1
67,5d437b12e2051e0001a248ca,665.04,666.26,Oh,-1.8400000000000318,1.2200000000000273,0,False,True,1
68,5f9d9521d0edb72c4a201709,666.89,678.67,"got used to my old college, they used to have cats that would like they had like a cat they call it the cattle lions or we like go and feed all the cats",0.6299999999999955,11.779999999999973,0,False,False,34
69,5d437b12e2051e0001a248ca,678.24,679.16,whoa!,-0.42999999999995,0.9199999999999591,0,False,True,1
70,5f9d9521d0edb72c4a201709,678.67,680.22,and photograph them for like,-0.4900000000000091,1.5500000000000682,0,False,True,5
71,5d437b12e2051e0001a248ca,680.04,680.37,"Black,",-0.18000000000006366,0.3300000000000409,0,False,True,1
72,5f9d9521d0edb72c4a201709,680.22,684.57,a blog and everything. Yeah,-0.14999999999997726,4.350000000000023,0,False,True,5
73,5d437b12e2051e0001a248ca,682.24,683.95,that's really cute.,-2.330000000000041,1.7100000000000364,0,False,True,4
74,5f9d9521d0edb72c4a201709,684.58,685.25,it was fun.,0.6299999999999955,0.6699999999999591,0,False,False,3
75,5d437b12e2051e0001a248ca,684.94,688.15,Where do you go to school? That was it down there in texas?,-0.30999999999994543,3.2099999999999227,2,True,True,13
76,5f9d9521d0edb72c4a201709,688.04,689.75,Uh Yeah I'm a to trinity.,-0.11000000000001364,1.7100000000000364,0,False,True,7
77,5d437b12e2051e0001a248ca,690.64,691.86,"Oh cool, cool.",0.8899999999999864,1.2200000000000273,0,False,False,3
78,5f9d9521d0edb72c4a201709,692.04,692.54,Yeah.,0.17999999999994998,0.5,0,False,False,1
79,5d437b12e2051e0001a248ca,692.34,696.96,"I went to school in Illinois, but I moved back up to michigan a couple of years ago.",-0.1999999999999318,4.6200000000000045,0,False,True,18
80,5f9d9521d0edb72c4a201709,697.44,697.72,Oh,0.4800000000000182,0.2799999999999727,0,False,False,1
81,5d437b12e2051e0001a248ca,697.54,697.91,I lived,-0.18000000000006366,0.37000000000000455,0,False,True,2
82,5f9d9521d0edb72c4a201709,697.72,697.99,yeah we,-0.18999999999994088,0.2699999999999818,0,False,True,2
83,5d437b12e2051e0001a248ca,697.91,698.39,in Chicago,-0.08000000000004093,0.4800000000000182,0,False,True,2
84,5f9d9521d0edb72c4a201709,697.99,698.36,did that.,-0.39999999999997726,0.37000000000000455,0,False,True,2
85,5d437b12e2051e0001a248ca,698.39,701.6,for like For like 10 years. University,0.029999999999972715,3.2100000000000364,0,False,False,7
86,5f9d9521d0edb72c4a201709,701.04,701.85,You know what?,-0.5600000000000591,0.8100000000000591,1,True,True,3
87,5d437b12e2051e0001a248ca,701.6,703.44,"of Illinois. Yeah,",-0.25,1.8400000000000318,0,False,True,3
88,5f9d9521d0edb72c4a201709,703.14,709.86,"All right. I mean I don't know why I ask because I don't really know anything about it, but",-0.3000000000000682,6.720000000000027,0,False,True,21
89,5d437b12e2051e0001a248ca,709.24,717.76,"yeah, yeah, it's like something to ask. I know it's kind of weird like these conversations are always so awkward, you're like, oh hey,",-0.6200000000000045,8.519999999999982,0,False,True,27
90,5f9d9521d0edb72c4a201709,717.64,718.74,"yeah,",-0.12000000000000455,1.1000000000000227,0,False,True,1
91,5d437b12e2051e0001a248ca,718.24,720.04,"I don't know anything about you, like it was",-0.5,1.7999999999999545,0,False,True,10
92,5f9d9521d0edb72c4a201709,720.04,720.76,yep.,0.0,0.7200000000000273,0,False,False,1
93,5d437b12e2051e0001a248ca,720.04,721.33,one time I was talking to this older,-0.7200000000000273,1.2900000000000773,0,False,True,8
94,5f9d9521d0edb72c4a201709,721.14,721.46,What?,-0.19000000000005457,0.32000000000005,1,True,True,1
95,5d437b12e2051e0001a248ca,721.33,723.14,lady and I could tell she was like really,-0.12999999999999545,1.8099999999999454,0,False,True,9
96,5f9d9521d0edb72c4a201709,722.99,723.26,Yeah.,-0.14999999999997726,0.2699999999999818,0,False,True,1
97,5d437b12e2051e0001a248ca,723.14,723.74,right wing and,-0.12000000000000455,0.6000000000000227,0,False,True,3
98,5f9d9521d0edb72c4a201709,723.64,723.84,Yeah.,-0.10000000000002274,0.20000000000004547,0,False,True,1
99,5d437b12e2051e0001a248ca,723.74,725.16,"conservative and I was like, oh",-0.10000000000002274,1.419999999999959,0,False,True,6
100,5f9d9521d0edb72c4a201709,724.94,725.26,Mhm.,-0.2199999999999136,0.31999999999993634,0,False,True,1
101,5d437b12e2051e0001a248ca,725.16,726.11,"man, they really had",-0.10000000000002274,0.9500000000000455,0,False,True,4
102,5f9d9521d0edb72c4a201709,725.94,726.15,Mhm.,-0.16999999999995907,0.2099999999999227,0,False,True,1
103,5d437b12e2051e0001a248ca,726.11,729.25,"to me, it was like not this photo opposite,",-0.03999999999996362,3.1399999999999864,0,False,True,9
104,5f9d9521d0edb72c4a201709,728.64,728.84,Yeah.,-0.6100000000000136,0.20000000000004547,0,False,True,1
105,5d437b12e2051e0001a248ca,729.26,729.48,like,0.4199999999999591,0.22000000000002728,0,False,False,1
106,5f9d9521d0edb72c4a201709,729.44,729.65,Mhm.,-0.03999999999996362,0.2099999999999227,0,False,True,1
107,5d437b12e2051e0001a248ca,729.48,732.16,"I felt afraid to say anything, I was like, oh,",-0.16999999999995907,2.67999999999995,0,False,True,10
108,5f9d9521d0edb72c4a201709,732.84,737.25,Okay. I'm glad like I'm really glad you're not conservative because no,0.6800000000000637,4.409999999999968,0,False,False,15
109,5d437b12e2051e0001a248ca,736.34,739.96,"oh man, yeah",-0.9099999999999682,3.6200000000000045,0,False,True,3
110,5f9d9521d0edb72c4a201709,739.04,746.86,I don't know how I would actually be able to react with that. Like I'm not good at keeping my mouth shut and I don't believe in something. So,-0.9200000000000728,7.82000000000005,0,False,True,32
111,5d437b12e2051e0001a248ca,746.14,753.55,"man. And then you're like trying not to be rude, but you're just like, oh I don't agree with that, let's talk about some nails.",-0.7200000000000273,7.409999999999968,0,False,True,29
112,5f9d9521d0edb72c4a201709,752.64,757.05,yeah basically my entire relationship with my parents. But,-0.9099999999999682,4.409999999999968,0,False,True,9
113,5d437b12e2051e0001a248ca,756.84,758.8,"Oh man, it's crazy",-0.2099999999999227,1.9599999999999227,0,False,True,5
114,5f9d9521d0edb72c4a201709,758.44,759.54,yeah.,-0.35999999999989996,1.099999999999909,0,False,True,1
115,5d437b12e2051e0001a248ca,758.8,761.54,"like the generation divide, like I",-0.7400000000000091,2.740000000000009,0,False,True,6
116,5f9d9521d0edb72c4a201709,761.44,762.06,Right.,-0.09999999999990905,0.6199999999998909,0,False,True,1
117,5d437b12e2051e0001a248ca,761.54,765.25,"don't know, a lot of the older people really got sucked into all that Fox news bull crap.",-0.5199999999999818,3.7100000000000364,0,False,True,19
118,5f9d9521d0edb72c4a201709,765.04,767.66,Yeah. Yeah.,-0.21000000000003638,2.6200000000000045,0,False,True,2
119,5d437b12e2051e0001a248ca,766.74,767.55,That's crazy.,-0.9199999999999591,0.8099999999999454,0,False,True,3
120,5f9d9521d0edb72c4a201709,768.54,771.15,I don't get it like,0.9900000000000091,2.6100000000000136,0,False,False,6
121,5d437b12e2051e0001a248ca,770.94,773.16,Yeah it like totally devised logic.,-0.2099999999999227,2.2199999999999136,0,False,True,6
122,5f9d9521d0edb72c4a201709,773.64,775.46,right Especially when you're like,0.4800000000000182,1.82000000000005,0,False,False,6
123,5d437b12e2051e0001a248ca,775.04,775.36,Uh huh,-0.42000000000007276,0.32000000000005,0,False,True,2
124,5f9d9521d0edb72c4a201709,776.04,777.3,also,0.67999999999995,1.259999999999991,0,False,False,1
125,5d437b12e2051e0001a248ca,776.34,776.55,Right.,-0.9599999999999227,0.2099999999999227,0,False,True,1
126,5f9d9521d0edb72c4a201709,777.31,787.66,"a minority like like oh yeah let's just vote for the guy who basically only is willing to help out, well corporations really, but mainly rich,",0.7599999999999909,10.350000000000023,0,False,False,27
127,5d437b12e2051e0001a248ca,787.04,788.44,Really? Yeah.,-0.6200000000000045,1.400000000000091,1,False,True,2
128,5f9d9521d0edb72c4a201709,788.04,790.86,great white men. So.,-0.40000000000009095,2.82000000000005,0,False,True,4
129,5d437b12e2051e0001a248ca,790.94,792.19,Yeah or people just,0.08000000000004093,1.25,0,False,False,4
130,5f9d9521d0edb72c4a201709,792.04,792.96,Yes.,-0.15000000000009095,0.9200000000000728,0,False,True,1
131,5d437b12e2051e0001a248ca,792.19,793.59,"exactly like him, like the right",-0.7699999999999818,1.3999999999999773,0,False,True,6
132,5f9d9521d0edb72c4a201709,793.54,793.74,Yeah.,-0.05000000000006821,0.20000000000004547,0,False,True,1
133,5d437b12e2051e0001a248ca,793.59,795.52,wing asshole uptight,-0.14999999999997726,1.92999999999995,0,False,True,3
134,5f9d9521d0edb72c4a201709,794.84,795.65,Exactly.,-0.67999999999995,0.8099999999999454,0,False,True,1
135,5d437b12e2051e0001a248ca,795.52,797.45,"guys,",-0.12999999999999545,1.9300000000000637,0,False,True,1
136,5f9d9521d0edb72c4a201709,796.64,804.31,"I mean he just really helped like his followers who are like lower income and stuff, so I don't get",-0.8100000000000591,7.669999999999959,0,False,True,21
137,5d437b12e2051e0001a248ca,804.24,804.44,I,-0.06999999999993634,0.20000000000004547,0,False,True,1
138,5f9d9521d0edb72c4a201709,804.31,804.65,it.,-0.13000000000010914,0.34000000000003183,0,False,True,1
139,5d437b12e2051e0001a248ca,804.44,806.47,swear like a cult they vote against,-0.2099999999999227,2.0299999999999727,0,False,True,7
140,5f9d9521d0edb72c4a201709,806.34,806.7,Look,-0.12999999999999545,0.36000000000001364,0,False,True,1
141,5d437b12e2051e0001a248ca,806.47,806.89,like their,-0.2300000000000182,0.4199999999999591,0,False,True,2
142,5f9d9521d0edb72c4a201709,806.71,807.06,how,-0.17999999999994998,0.34999999999990905,0,False,True,1
143,5d437b12e2051e0001a248ca,806.89,807.74,own needs.,-0.16999999999995907,0.8500000000000227,0,False,True,2
144,5f9d9521d0edb72c4a201709,807.44,807.76,Mhm.,-0.2999999999999545,0.31999999999993634,0,False,True,1
145,5d437b12e2051e0001a248ca,807.75,809.02,It's insane.,-0.009999999999990905,1.2699999999999818,0,False,True,3
