turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5ea6467fe88f00661eb5638b,3.04,8.09,mm. Mhm. You are for me?,,5.05,1,True,False,6
1,5c4534332b1bda0001f5791f,8.24,9.76,Hello.,0.15000000000000036,1.5199999999999996,0,False,False,1
2,5ea6467fe88f00661eb5638b,9.44,10.84,Uh huh.,-0.3200000000000003,1.4000000000000004,0,False,True,2
3,5c4534332b1bda0001f5791f,11.04,12.26,Mhm. Mhm.,0.1999999999999993,1.2200000000000006,0,False,False,2
4,5ea6467fe88f00661eb5638b,12.64,14.11,Can you hear me,0.3800000000000008,1.4699999999999989,0,False,False,4
5,5c4534332b1bda0001f5791f,13.94,14.19,Yeah.,-0.16999999999999993,0.25,0,False,True,1
6,5ea6467fe88f00661eb5638b,14.12,15.34,okay?,-0.07000000000000028,1.2200000000000006,1,True,True,1
7,5c4534332b1bda0001f5791f,14.19,14.75,Here he is.,-1.1500000000000004,0.5600000000000005,0,False,True,3
8,5ea6467fe88f00661eb5638b,15.35,18.96,Cool. What is up,0.5999999999999996,3.610000000000001,0,False,False,4
9,5c4534332b1bda0001f5791f,19.34,21.46,What's up?,0.379999999999999,2.120000000000001,1,True,False,3
10,5ea6467fe88f00661eb5638b,20.44,21.95,definitely? I'm,-1.0199999999999996,1.509999999999998,1,False,True,3
11,5c4534332b1bda0001f5791f,21.84,22.04,Yeah.,-0.10999999999999943,0.1999999999999993,0,False,True,1
12,5ea6467fe88f00661eb5638b,21.95,23.35,a headache.,-0.08999999999999986,1.4000000000000021,0,False,True,2
13,5c4534332b1bda0001f5791f,22.54,25.17,Mhm. That sucks.,-0.8100000000000023,2.6300000000000026,0,False,True,3
14,5ea6467fe88f00661eb5638b,25.04,25.84,Yeah.,-0.13000000000000256,0.8000000000000007,0,False,True,1
15,5c4534332b1bda0001f5791f,25.18,30.15,I'm zack.,-0.6600000000000001,4.969999999999999,0,False,True,3
16,5ea6467fe88f00661eb5638b,29.24,44.21,You quiet? Don't say that. I feel like it's so weird because now if I don't sleep before like one a.m. in the morning,-0.9100000000000001,14.970000000000002,1,False,True,27
17,5c4534332b1bda0001f5791f,43.93,50.68,That's,-0.28000000000000114,6.75,0,False,True,2
18,5ea6467fe88f00661eb5638b,44.21,50.65,I get a headache even though I wake up at like 11. So I don't know why it's.,-6.469999999999999,6.439999999999998,0,False,True,20
19,5c4534332b1bda0001f5791f,50.68,52.45,"weird,",0.030000000000001137,1.7700000000000031,0,False,False,1
20,5ea6467fe88f00661eb5638b,51.44,56.66,I know. Are you a gamer?,-1.0100000000000051,5.219999999999999,1,True,True,6
21,5c4534332b1bda0001f5791f,56.24,58.07,yep.,-0.4199999999999946,1.8299999999999983,0,False,True,1
22,5ea6467fe88f00661eb5638b,57.24,58.76,What do you play?,-0.8299999999999983,1.519999999999996,1,True,True,4
23,5c4534332b1bda0001f5791f,58.08,60.62,Like Minecraft G. T. A.,-0.6799999999999997,2.539999999999999,0,False,True,5
24,5ea6467fe88f00661eb5638b,60.74,63.56,"Cool, cool. What do you play on?",0.12000000000000455,2.8200000000000003,1,True,False,7
25,5c4534332b1bda0001f5791f,63.85,69.64,P. S. Four. I,0.28999999999999915,5.789999999999999,0,False,False,4
26,5ea6467fe88f00661eb5638b,66.14,69.86,I have the next box. Oh yes boy.,-3.5,3.719999999999999,0,False,True,8
27,5c4534332b1bda0001f5791f,69.65,73.2,had an Xbox but I sold it because I didn't use it.,-0.20999999999999375,3.549999999999997,0,False,True,13
28,5ea6467fe88f00661eb5638b,72.94,81.68,"Uh I just don't like how the PS four control. What is I like? Like, well there's symmetrical but I don't like how the tuning",-0.2600000000000051,8.740000000000009,1,False,True,28
