3.25;3.51; Servus.;1.00
3.53;3.85;Hallo, wie geht's?;1.00
3.87;6.21;Gut, dir?;1.00
6.25;9.70;Kannst du mich bewerben?;1.00
9.73;10.62;Ja, du mich?;1.00
12.66;17.18;Auch gut.;1.00
17.26;18.06;Okay.;1.00
18.10;25.36;Also, ich möchte was von meinem Hobby erzählen.;1.00
25.42;26.79;Okay.;1.00
26.80;29.25;Weil ich meine gerne mit Öl fahre, um ein bisschen Stress abzubauen.;1.00
29.27;30.17;Und ich mag auch sehr gerne Sport.;1.00
30.19;30.25;Mhm.;1.00
33.14;34.30; Okay, ganz kurze Frage zu den Ölfarben.;1.00
34.32;34.60;Machst du das?;1.00
34.62;35.62;Hast du da irgendwie einen Kurs oder sowas besucht?;1.00
35.64;41.52;Nein, das Amateurwissenschaften habe ich damals mit 13 Jahren angefangen, weil meine Mutter auch ein bisschen Erfahrung in diesem Thema hatte und sie hat mich sozusagen dazu gewidmet.;1.00
79.51;82.29; Du kennst dich schon anscheinend aus damit.;1.00
82.99;85.51;Ja, cool.;1.00
85.55;89.19;Und Sport, machst du das täglich oder...;1.00
90.37;90.59; Vielen Dank.;1.00
122.06;122.14; Okay.;1.00
122.16;123.10;Und machst du es zu Hause oder im Fitnessstudio?;1.00
123.12;123.20;Okay.;1.00
123.22;124.68;Und machst du es dann mit Freunden oder mit, keine Ahnung, alleine?;1.00
124.70;125.18;Mit meinem Freund, ja.;1.00
125.20;125.54;Achso, okay.;1.00
125.56;128.16;Ich bin Sportlieb und der hat mich halt so, weil ich da auch dazu geritten bin, irgendwie so zu machen.;1.00
128.19;128.84;Und wir machen das hier jetzt.;1.00
153.68;155.48; Zu zweit macht es ja wahrscheinlich dann mehr Spaß.;1.00
158.00;159.70;Ja, und ansonsten?;1.00
159.78;159.84;Ja.;1.00
184.58;200.99; Und in was für einem Themengebiet würdest du dein Master schreiben?;1.00
201.05;203.50;Du hast gesagt, dass es im nächsten Semester dann ist, oder?;1.00
203.54;204.44;Das mit der Masterarbeit?;1.00
204.46;204.82;Ja, wahrscheinlich.;1.00
204.84;211.70;Also wenn es mit den Prüfungen jetzt ganz gut klappt, dann habe ich das so vor.;1.00
211.72;211.90;Okay, cool.;1.00
218.11;227.06; Ja, spontan fällt mir jetzt nichts ein, aber ja.;1.00
227.10;233.34;Dann kommen wir doch nochmal zurück zu der gestalterischen Sache.;1.00
233.38;238.12;Zeichnest du auch gerne oder ist es nur Malen, also Ölfarben und so?;1.00
238.16;239.56;Zeichnen tue ich auch gerne, aber...;1.00
246.99;247.21; Vielen Dank.;1.00
277.16;277.38; Super, danke.;1.00
277.40;277.48;Mhm.;1.00
305.93;308.79; Also die Bilder sind gut genug, dass man die auch verschenken kann.;1.00
308.81;309.11;Okay, sehr schön.;1.00
309.13;309.17;Ja.;1.00
309.19;309.61;Mir fällt nichts rein.;1.00
309.63;310.09;Wir kennen uns ja auch.;1.00
341.44;348.86; Ich wusste zwar, dass du es schon verschenkt hast und so, aber ja, dass deine Mami das auch gerne macht.;1.00
353.66;357.06;Ja, ja.;1.00
357.12;358.08;Und sonst?;1.00
358.12;360.88;Was für Sportarten interessieren dich sonst so?;1.00
364.83;366.17;Schwimmen würde ich gerne.;1.00
366.19;366.47;Gerätetraining.;1.00
367.23;384.19; Aber ich habe öfters gejoggt, aber dann hatte ich mein Vorderkreuzmantel, da war es ein bisschen problematisch mit Joggen.;1.00
384.25;386.69;Und dafür habe ich auch Taekwondo gemacht und ich habe mir halt dann Vorderkreuzmantel gekauft.;1.00
386.71;389.07;Und Taekwondo warst du dann schon in so einer Gruppe, oder?;1.00
389.11;389.93;Also in dem Kurs?;1.00
389.95;392.39;Taekwondo?;1.00
392.43;392.75;Genau.;1.00
395.73;396.45;Ja, das habe ich, glaube ich,;1.00
421.98;424.94; Gestärkt hat dich das aber schon, oder?;1.00
424.98;425.98;Wie alt warst du, hast du gesagt?;1.00
427.21;427.37; Achso, ja.;1.00
427.39;427.43;Ja.;1.00
470.33;472.05; Du hast keine Schmerzen oder so, oder?;1.00
472.09;473.41;Jetzt?;1.00
473.45;477.36;Aber joggen kannst du jetzt joggen, oder?;1.00
477.46;479.56;Okay.;1.00
479.62;480.70;Gut.;1.00
480.74;481.04;Sauber.;1.00
484.45;484.97; Ich weiß es nicht, oder?;1.00
484.99;485.33;Ich weiß es nicht.;1.00
485.35;486.27;Ich weiß nicht, ob jemand uns zuhört oder nicht.;1.00
486.29;487.29;Dann fragen wir, ob wir uns nicht beendet haben.;1.00
