2.86;32.02; hey so today's topic is cooking and and since i'm from bangladesh south asia so we can talk about a fusion of cooking styles in uk and compare it with how the cooking styles goes in back in south asia like india bangladesh all right i'm from bangladesh yeah yeah yeah;1.00
33.23;39.57; So what do you guys generally have in your specific meal time, right?;1.00
39.83;42.07;Breakfast, lunch, dinner?;1.00
48.77;48.99;Yeah.;1.00
52.03;52.90;Yeah, same.;1.00
61.80;61.94;Yeah.;1.00
66.69;76.14; lunch tends to be just grabbing whatever's on campus and then getting back to my desk, which is quite sad, really.;1.00
76.20;87.85;But, yeah, usually I'm grabbing, you know, I might go to Starbucks or French for lunch or something like that, or I could go to the Inspire Cafe.;1.00
87.87;93.46;But then, you know, I'll tend to cook something that varies from, you know, my hour to;1.00
97.48;111.99; mm-hmm so like in dinner what kind of dishes do you cook like if you divide up the week like you go for meats vegetables eggs;1.00
140.28;158.44; yeah okay cool Italian yeah yeah the names are yeah mostly Italian French teachers yeah but;1.00
158.93;160.44; One thing is the quantity.;1.00
160.84;163.06;It's really, it's not that much, right?;1.00
163.52;164.52;Small quantities, right?;1.00
165.60;165.78;Yeah.;1.00
167.16;179.79;But in our part of the countries, you know, in our part of the areas like India, Bangladesh, and in these places, yeah, breakfast, we tend to have, I also tend to skip breakfast most of the time.;1.00
180.17;186.54;But in generally, if we have breakfast, we generally have, you know, you call it here flatbreads, you know.;1.00
187.37;190.17; but it's very soft in breakfast.;1.00
190.21;194.35;It is very soft compared to what's been sold in Tesco or Sainsbury's.;1.00
195.25;198.07;Very fine, thin, soft bread, flat bread.;1.00
199.47;215.08;And it goes with, you know, what we call potatoes sliced in thin slices, you know, and cooked sort of, it's not gravy, but it's like sort of fried, but with some spices, you know.;1.00
215.10;215.16;So,;1.00
217.31;223.33; There is a lot of spice in every food that we make, compared to the Italian ones or French ones.;1.00
224.05;225.91;So that goes for the breakfast.;1.00
225.97;232.51;And yeah, we have omelets or other different versions of the eggs being cooked.;1.00
233.59;236.23;But generally, students generally skip the breakfast.;1.00
236.29;239.63;And for lunch, it varies, actually.;1.00
239.65;242.06;You might have a couple of sandwiches.;1.00
242.63;246.36;Or we might have, have you ever eaten;1.00
247.11;263.70; uh... indian food here yeah yeah;1.00
300.29;303.51; yeah the what's been offered in the restaurant yeah yeah;1.00
304.25;318.10; That's true because when we cook at home or back in the country, you know, we tend to have proper spices, the spice level, how hot it would be, you know, the chilies and everything.;1.00
318.52;322.08;But here I think they don't follow the exact procedures.;1.00
322.12;328.44;They tend to lower the heat, lower the spices and all the other variants, you know.;1.00
329.48;332.21;It doesn't feel exactly like what's been cooked.;1.00
332.81;352.00; yeah in the especially in the restaurants and that's that's what we feel like it's because he used to be doing this kind of where many very actually were here i don't go to any uh... uh... indian or a pakistani restaurants because the i would feel like okay this is not the actual beach that i i was looking for it doesn't just like that;1.00
370.62;371.31; Yeah, no worries.;1.00
374.49;374.69;Yeah.;1.00
375.87;381.93;So that's one of the things that I've missed about foods from my country.;1.00
383.33;390.71;What I like to highlight is there's a lot of difference between food habits from India to Bangladesh.;1.00
391.36;417.08; what we tend to eat is a lot of rice in every meal we will have rice even lunch we will have some rice you know then we can have like lentil soups you call it lentil soup but there is a different very numerous varieties of lentil soups that we can we make you know with different levels of spice you know other ingredients herbs so we have lentils we have probably have vegetable vegetable curries maybe;1.00
417.98;444.68; um uh either a chicken or a beef you know um cooked um obviously there will be gravies yeah um and yeah but this goes on not just in lunch also in dinner so the lunch is also heavy if i now here i don't have i don't have time to cook like this so but back in at home my mom would be cooking all this in the in for the lunch you know and;1.00
445.15;446.15; Similarly for the dinner.;1.00
446.58;464.70;What's what would be the difference is the dinner might be a bit more Special the lunch would be a bit less, you know, there might be just one vegetable and you know a gravy of Chicken, you know or or there might be some fish but in the dinner the number of items would increase probably;1.00
465.29;476.48; Apart from one vegetable, you know, there might be a variety of vegetables like aubergine or maybe cauliflowers, you know, with potatoes or maybe some other variants of vegetables.;1.00
476.50;478.68;You know, one or two, at least two would be there.;1.00
479.18;488.65;Then there would be boiled egg curries, probably, or there might be chicken or beef curries.;1.00
489.21;493.95; So this pattern would go on every day for the luncheon and the dinner.;1.00
500.77;503.89;Well, I might name it, but it would be difficult for you to understand.;1.00
505.63;508.12;You know, there is a lot of biryani dishes, right?;1.00
509.04;509.90;In the Indian restaurants.;1.00
509.92;514.08;So there are a lot of variants of biryani throughout India, Pakistan, Bangladesh.;1.00
