2.96;3.20; Bonjour !;1.00
3.80;7.48;Ça va bien ?;1.00
7.56;7.98;Oui, et toi ?;1.00
8.02;9.10;Bon, je m'appelle Usra.;1.00
9.16;12.19;Ok, enchantée, je suis Nadine.;1.00
12.27;13.57;Enchantée aussi.;1.00
13.61;16.75;Bon, là, on va essayer de parler de musique.;1.00
16.79;17.07;D'accord.;1.00
18.49;19.33;D'accord.;1.00
19.39;24.77;Alors, est-ce que tu fais un peu de musique à temps libre ?;1.00
24.82;28.08;Pas maintenant, mais quand j'étais petite, oui.;1.00
28.10;29.08;Tu faisais quoi ?;1.00
29.12;32.00;De clarinette.;1.00
32.06;32.20;Ok.;1.00
32.82;34.28; C'était avec un prof et tout ?;1.00
35.03;39.07;Oui, avec un prof, des cours une fois par semaine.;1.00
39.09;41.87;Mais maintenant, à Paris, j'ai peur des voisins, donc je n'aime plus.;1.00
41.95;45.49;Oui, j'avoue, c'est tout le temps le souci.;1.00
45.51;48.02;Les petits appartements, c'est un peu compliqué.;1.00
48.05;49.54;Oui, c'est ça.;1.00
49.60;51.10;Et toi, tu joues à un instrument ?;1.00
52.48;55.54;Oui, je fais partie d'un orchestre.;1.00
55.56;58.40;C'est une musique qui n'est pas très connue ici en France.;1.00
58.50;60.91;C'est ce qu'on appelle la musique à Vandalus.;1.00
60.92;61.16;D'accord.;1.00
61.73;62.45;Est-ce que tu as déjà entendu ?;1.00
63.91;66.55; Bon, arabe et andalouse, ça dit tout.;1.00
66.57;70.91;Donc, un peu de flamenco.;1.00
71.09;72.44;Oui, ça ressemble beaucoup.;1.00
72.47;73.80;Donc, en fait, c'est un mélange.;1.00
73.88;80.20;En fait, c'est une musique qui est née pendant l'Andalusie, pendant que les Arabes étaient en Espagne.;1.00
80.24;87.91;Et donc, ça date... Nous, c'est revenu au Maghreb en 14e siècle, on va dire.;1.00
87.94;90.51;Et donc, c'est une très, très vieille musique.;1.00
90.53;90.81;D'accord.;1.00
92.24;95.22; Et en fait, c'est un orchestre.;1.00
95.25;96.83;Donc, il y a différents instruments.;1.00
97.55;99.79;Moi, personnellement, je joue à la monoline.;1.00
99.81;100.23;D'accord.;1.00
100.25;101.11;Tu sais à quoi ça ressemble ?;1.00
101.15;103.17;C'est la petite monoline.;1.00
103.21;104.69;C'est une sorte de petite guitare.;1.00
104.71;105.63;Donc, c'est à cordes.;1.00
105.65;107.03;Il y a genre quatre cordes.;1.00
107.07;108.69;C'est en métal et tout.;1.00
108.73;110.00;C'est une sorte de guitare, en fait.;1.00
110.02;111.12;Mais elle est toute petite.;1.00
111.18;114.28;Oui, elle rentre arrière.;1.00
114.32;116.72;Donc, en fait, elle ressemble au luth.;1.00
116.74;117.58;Tu vois le luth arabe.;1.00
119.27;122.51; Donc, c'est un mélange de luth, de guitare, et elle est toute petite, en fait.;1.00
122.53;123.15;D'accord.;1.00
123.23;125.79;Et elle a un son qui est super, super aigu.;1.00
125.81;128.29;Donc, c'est assez compliqué à jouer tout seul.;1.00
128.31;133.90;Même si, en fait, je pense que la mandoline, elle est assez connue dans l'Europe de l'Est.;1.00
135.30;136.28;Oui, peut-être.;1.00
136.48;137.08;Je ne sais pas.;1.00
137.46;138.58;Ouais.;1.00
138.64;138.94;Ouais.;1.00
138.98;140.04;Enfin, bon.;1.00
140.08;141.62;Ouais, donc, voilà.;1.00
141.64;143.92;Donc, en gros, c'est une musique qui est super ancienne.;1.00
144.00;146.99;Et, enfin, voilà.;1.00
