0.01;28.08; Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru Baru;1.00
30.61;58.37; hal yang gue agak bingung itu adalah penempatan lampu jadi lampu utama di kamar gue itu bukan di atas langit-langit kamar gue, tapi nempel di tempat oh iya? itu kayaknya cuma di cuma di broad gate deh kayaknya tapi enggak, ada beberapa ruangan di Jubilee itu;1.00
60.50;88.51; Oh iya. Gelap ya. Iya sih.;1.00
89.70;107.00; Kalo menurut... Gue jarang, tapi gue sadarnya itu lampu rumah atau lampu kamar suka gelap. Bukan... Iya, tapi gue ngomong sama landlord gue, saya pas kita baru pindah masuk, kita kayak nanya, oh can we have brighter light bulbs, kan?;1.00
107.30;134.26; Dia bilang rata-rata bulb di sini emang begini semua terus lebih efisien buat energinya gitu. Jadi kalau mau cari lampu putih mereka bilang lebih susah kecuali lampu putih. Tapi kalau lampu-lampu kayak kantor uni gitu sih emang putih semua itu sih. Mungkin kayak buat working area sih. Iya. Iya.;1.00
137.74;164.00; Ya sih gelap. Itu yang pertama. Terus yang kedua. Urusan di toilet. Lo pasti tau lah. Water type-nya itu. Oh yang. Iya-iya bener ya. Yang. Nah ini gimana cara pakaiannya. Lo pake yang dingin. Terlalu dingin buat tangan lo. Pake yang panas. Yang kayak. Kayak gitu ya. Kayak. Pokoknya awal-awal disini tuh. Ya. Kesel aja gitu. Bener-bener sih.;1.00
169.77;195.01; Iya. Iya, gue dari Jakarta. Oh iya, sini tutup. Semuanya tutup semua. Iya. Iya, mau belakang.;1.00
200.83;229.77; Di sini nongkrongnya pada di Resto, Pub semua sih kebanyakan kan. Soalnya kalau nggak, udah nggak ada tempat nongkrong lagi. Iya. Toko-toko yang model kayak mall yang lu bisa. Iya. Tapi kayak... Itu semuanya tutup. Iya. Kayak Victoria loh. Tapi kan Victoria kalau dibandingin sama mall Indo gitu kayak... Victoria sampah lah. Jelek banget lah. Bener. Nggak ada ini-nya kan. Maksudnya di kita tuh yang kayak... Semuanya bibit. Semuanya kayak...;1.00
232.82;253.59; Iya Iya lama ya Iya sih;1.00
262.86;290.90; Oh bus driver ya Iya;1.00
293.90;322.72; Kayak, makasih mas, gitu. Kalau turun angkot, ya. Iya. Iya, deket. Iya. Iya. Yes. Tapi, sini orang lebih sopan lah, gue rasa, in general.;1.00
322.84;351.08; Tapi mereka kurang friendly. Mereka sopan tapi gak gitu friendly. Iya. Iya, bener ya. Iya, emang. Tapi... Kalau menurut gue kayak yang...;1.00
351.31;379.50; Reflected-nya itu biasa kalau di service restoran sih, kayak waiters-waiternya itu biasa servicenya lebih bagus kalau di Asia, kalau banding sini. Kayak Indo, walaupun in general population-nya kayak nggak gitu sopan, tapi kalau kita ke resto gitu, biasa pelayannya sopan-sopan semua. Iya, banget. Banget banget bisa dibilang kalau di sini. Oh, sama kalau ngomongin masalah tempat makan, nggak tahu kenapa di sini tuh;1.00
381.71;409.50; Karena kalau di Indonesia kan kita punya Jalanan ya Sampai ke Ya lo misalnya Pendagang pitek-pek lah Apalagi yang tengah malam masih lo bisa panggil Di rumah lo Karena kalau disini ya kayak Sini ya take away loh Yang equivalentnya itu ya Take away Paling yang kayak gitu sih Pilihannya juga kan Urusan makanan lagi-lagi ya Disini gak tau kenapa negara dingin Tapi mereka gak doyan sama;1.00
413.32;440.40; Panas ya sih. Tapi di sini udah tempat yang dingin, tapi makannya yang kayak datar-datar aja gitu loh. Gak spicy, gak kayak... Ya, tapi mereka gak tahan sih kayak... Gue waktu itu pas Malaysia Fest, gue coba rendangnya nada budaya. Kan tata jaga stol. Itu kayak dagingnya emang lembut, tapi rasanya itu kayak hampir gak berasa gitu. Kayak... Gimana ya kayak...;1.00
441.54;467.58; Iya gak ada pedes-pedesnya sama sekali. Rendangnya gitu. Kalau sendiri ada gak sih hal-hal kecil yang. Hal baru yang lo temuin. Yang lo ngerasain. Cuman. Kayak. Kalau gue. Hal-hal gak penting sih. Kayak kesini. Oh hagendas murah gitu kan. Jadi kayak. Jadi gue sering beli es krim. Hagendas murah. Terus apalagi ya.;1.00
469.87;498.22; Iya sih, ceri-ceri gitu. Iya. Iya. Tapi, di satu sisi buang-buang strokin di sini. Iya, kayak pisang gitu loh. Atau papaya-papaya sini kan kecil-kecil semua. Iya. Oke, oke. Terus kita lihat, udah di supermarket namanya giant papaya masih kecil. Namanya udah giant papaya lah. Dia belum lihat, dia di Indo kayak alpaya. Iya.;1.00
500.23;529.63; Tapi gue lebih doyan tinggal sini sih. Kayak bedanya cuma makanan sih menurut gue ya. Tapi disini kayak lu mau pergi gak usah pake mobil. Semuanya jalan, naik bus, semua bisa ada. Terus kayak... Ya, sebenernya kita Nottingham juga cukup Asian. Aduh, bentar. Ini bagian studi mereka. Halo? Halo? Iya? Oh, oke. Oke, yuk.;1.00
531.89;559.26; Eh, udah. Eh, udah belum ya? Udah. Oke. Ini baru setengah lima sih, tapi kalau mau udah, kayaknya suka-suka Kak Lenny deh. Kak Lenny mau udahan, kita bisa udahan. Kayaknya gue udah gak ada topik lagi sih. Oh, satu hal baru gue bilang Chinese food sini lebih Chinese daripada Chinese food Indo. Soalnya kayaknya lebih otentik deh.;1.00
559.53;588.75; Orang yang masak-masak itu kayak dari Hongkong sama bener-bener dari Cina. Kayak kita Indo itu Chinese foodnya udah campur sama lidah sini. Bener-bener. Bener banget. Dan satu lagi. Makanan Korea juga disini bener-bener lebih enak daripada Indonesia. Gue di Indo jarang banget yang makan-makan Korea. Tapi gue di Malaysia itu sering banget. Soalnya Malaysia banyak orang Korea. Gak gitu enak ya? Oke. Oke.;1.00
590.69;593.85; Oke yuk Sip Cut Cut;1.00
