1.45;1.65; Ah, hello.;1.00
2.75;11.07;Hello, can you hear me?;1.00
11.09;11.19;Yep.;1.00
11.23;13.19;Right, okay.;1.00
13.21;14.12;So, video games.;1.00
16.26;17.94;You said you played some.;1.00
18.92;20.60;What have you played?;1.00
20.62;22.36;What are your favourite games?;1.00
25.90;26.10;Yeah.;1.00
27.96;28.12;Yeah.;1.00
33.47;34.75; Ah, cool, the new one.;1.00
37.47;38.87;Yeah, I used to play that quite a lot.;1.00
44.56;45.50;Oh, right, okay, okay.;1.00
49.90;52.08;It's almost guaranteed, isn't it, really, if you play online.;1.00
57.60;61.73;At the moment, I'm playing a lot of a game called Rocket League, which is...;1.00
62.40;86.13; basically like, how do you describe it, sort of little cars in an arena and it's basically like football and you have to play with this ball that's got this kind of beach ball physics and you have to kind of smash it into the opponent's goal and that is online and it can be very entertaining.;1.00
87.55;89.41;So yeah, spending a bit of time playing that.;1.00
91.97;101.76; Yeah, kind of like that, yeah, but in a game and you've got a little car and you can apply some boost and sort of fly through the sky, which is pretty cool.;1.00
101.80;105.88;So you get all these mad exchanges where you're bouncing all over the place.;1.00
107.06;108.14;Yeah, that's pretty cool.;1.00
112.48;119.32;I always play with one of my friends called Jeff and we play kind of ranked, so it's not like a league.;1.00
119.71;126.96; but you play against people of similar skill levels, so you're kind of progressing up the rankings, I guess.;1.00
128.12;129.10;So that's quite entertaining.;1.00
137.36;142.63;Yeah, I read a couple of reviews and I saw it about and I thought, yeah, that looks like it might be fun.;1.00
143.67;146.57;And we used to play a lot of FIFA, but it's...;1.00
149.72;153.58; it got really turgid, so we decided to play something else.;1.00
154.26;156.02;We played it too much, basically.;1.00
156.06;157.74;We had to give something else a go.;1.00
157.76;159.94;So yeah, that's why we tried that.;1.00
159.97;160.97;So you used to play FIFA?;1.00
164.37;164.55;Yes.;1.00
164.57;167.43;Was that your game of choice?;1.00
168.35;178.10;We played it a lot when we were at uni, just because we could sit next to each other and play a game, and that was a good enough reason to play it, not because we were specifically;1.00
178.91;181.85; love playing football games or anything like that.;1.00
