1.56;17.50; K yeah yep can you hear me cool yeah okay over to you;1.00
53.49;55.43; Yeah, absolutely.;1.00
57.26;62.16;I'm really interested in the notion of different regions having different characteristics and different traditions.;1.00
62.28;70.24;Are there any that particularly stand out or any that are sort of polar opposites that would be interesting to see the differences between?;1.00
70.40;72.92;Do you have any favourites for that matter?;1.00
86.53;88.07; around four to five cities.;1.00
89.43;93.29;So let's say I'm from Jakarta, the capital city.;1.00
116.84;121.21; he'd become quite a cosmopolitan, and, oh right, he'd do the Taurican.;1.00
121.23;138.12;Yeah, so, but when you go to, let's say, this province called Central Java, that's where my parents are from, they still have pretty good traditional values, so;1.00
150.24;150.46; Yeah.;1.00
150.48;165.49;And, like, there were this, like, sword called Karis.;1.00
165.81;167.15;I can't really remember how to describe it.;1.00
167.17;168.53;Like, a small sword, but it's, like, not straight.;1.00
168.57;168.73;Yeah.;1.00
168.75;169.95;Oh, yes, I can picture what you mean.;1.00
169.97;170.31;Yeah, yeah, yeah.;1.00
170.33;171.63;I didn't know the name, but I can picture it.;1.00
171.67;173.53;It's called Karis, so it has very... The people from Java, they...;1.00
185.57;190.69; if you go to the traditional market there;1.00
219.70;242.28; uh... well uh... uh... can imagine that being quite shocking;1.00
252.31;278.81; Yeah, I think that, as we were talking before, I think that that tells you a lot about a culture, because everywhere cooks with what's around them, so what's in the sea and the ground, and there's years of history there of before the world became so much smaller and importing and exporting food all over the world.;1.00
279.38;283.60; you'd have the traditional food of this was the flavour of the region and this, you know.;1.00
284.52;285.46;I love that sort of thing.;1.00
287.06;288.73;Yeah.;1.00
289.49;298.37;Sort of about any sort of activities, any sort of, like on the Greek islands, they have saints festivals and things like this.;1.00
298.47;301.42;Any sort of things like that that I should be aware of or...;1.00
308.93;309.35; Yeah.;1.00
316.75;328.38;Yeah.;1.00
329.44;331.69;Sure, I've just got a call coming in.;1.00
331.75;332.81;I'll be with you in just a sec.;1.00
344.65;344.71; OK.;1.00
344.79;346.69;All right.;1.00
346.73;347.27;Thank you.;1.00
347.83;348.03;Bye.;1.00
350.73;350.87;OK.;1.00
350.89;353.33;Sorry about that.;1.00
353.35;355.51;Yeah, that's fine.;1.00
355.53;355.87;I'm back.;1.00
355.89;357.59;So yeah, you were saying?;1.00
357.61;357.85;The mountain.;1.00
357.87;357.95;Yeah.;1.00
357.99;364.67;And then if you go to the Monado, there's this very beautiful coast called Monaco.;1.00
365.39;372.81;And people like to go there to dive, snorkeling.;1.00
373.24;373.54;Oh, wow.;1.00
375.30;377.26; uh... yes;1.00
406.93;410.15; equal yet yet;1.00
435.77;436.09; Okay.;1.00
465.47;494.13; uh... ticketed i'm not desperate to traveling yes absolutely uh... yeah i just i'd love to happen i i love how you you just get a sort of window into a whole different way of of of life in a different culture a different set of traditions and values in each every time i go traveling i come back uh... and sort of instantly want to book another plane ticket to somewhere else in;1.00
495.03;519.50; it's yeah i'm i'm desperately looking forward to when i'm when i'm free of their phd and should wanting to do this sort of uh... freelance funded gap year and indonesia definitely on my on my list so yeah thanks thanks thanks for the advice yeah be fantastic;1.00
532.09;535.29; uh... uh... uh... uh... uh... uh... uh... uh...;1.00
562.11;584.02; i think i'll be or she actually did that it we should have edited that to try scorpion uh... i tried it again in in morocco as well uh... uh... well it would have had that that stink removed i shamefully i'd like to buy it here and yeah uh...;1.00
589.36;616.50; but no i'm definitely a perfect fit for trying anything once and she's uh... well he's one of things or i think he expected in the u.k.;1.00
616.54;616.82;people;1.00
618.34;622.20; we get a bit too detached from what we're eating.;1.00
622.98;627.97;Everyone goes to the supermarket and they have their cling film wrapped, pre-prepared.;1.00
628.40;639.79;I think there's something quite dishonest about that in a way and removed from the... It's one of the things... I'm practically a carnivore.;1.00
639.81;642.25;I'm a huge fan of meat and fish and everything.;1.00
642.55;647.68;But the one thing that would make me re-evaluate my eating is if I found that I couldn't.;1.00
648.22;676.84; do the hunting because I think that would be terribly hypocritical and I don't think you should divorce yourself from the fact that you are eating an animal sort of thing but yeah and I think a lot of other places I've been to other places in Europe as well have a sort of better relationship with food in general and a better sort of understanding and more of that;1.00
678.68;705.31; just as you were saying in Jakarta it sort of lost some of its cultural ties from the influx of tourism I feel like in the UK with sort of the influx of supermarkets and everyone sort of going to Tesco's on a Sunday we've sort of become very detached from our relationship of what food is and where it comes from and I think in sort of other places I've been to there's more of that sort of openness and honesty sort of;1.00
705.67;735.13; still there people have a better relationship better understanding of food and where it comes from and and how to prepare things yeah all right which we which we head back in or have you there any other sort of tips you want to give me um i don't think i can't can't think of anything off the top of my head um if i do i'll have to message you on facebook or something now yeah um;1.00
735.62;735.80; Yeah.;1.00
736.39;736.57;All right.;1.00
