3.05;3.59; Hello?;1.00
4.85;5.55;Can you hear me?;1.00
5.57;7.07;Okay.;1.00
8.43;8.73;Yes.;1.00
12.74;13.52;Yeah, yeah.;1.00
14.74;18.06;I'm speaking about geography, so I hope that's okay.;1.00
18.98;28.23;But I'm going to speak about my experience of geography at university when I did that, because I did that for my undergrad, master's and PhD.;1.00
30.15;31.35;But it's not geography...;1.00
31.91;35.22; as you might think of it, at A-level or GCSE.;1.00
36.00;42.18;A lot of people don't think it sounds all that geography-ish, so I'll explain a little bit.;1.00
42.44;58.92;I was a human geographer, so we were more concerned about people and their experiences rather than physical geographers, which are more interested in volcanoes and rivers and land processes and change and things like that.;1.00
61.65;64.71; Yeah, so I was a social and cultural geographer.;1.00
64.73;71.31;So my PhD, for example, was about young people's alcohol consumption practices.;1.00
72.00;75.00;And people always say, oh, is that sociology?;1.00
75.04;76.00;Is that psychology?;1.00
76.02;80.62;But it was actually a human geography PhD.;1.00
81.62;86.95;And it was because I was interested in comparing the drinking practices between two different areas.;1.00
86.97;90.65;And they were Chorlton and Withenshaw in Manchester.;1.00
91.11;92.47; I don't know if you're familiar with them.;1.00
94.09;94.93;Have you heard of them?;1.00
95.31;95.61;No.;1.00
96.03;101.85;So, yeah, so Chiltern's quite a middle-class area.;1.00
101.87;106.50;It's got quite a high ethnic diversity.;1.00
107.44;112.96;Quite a high majority of the students get, like, five A-stars to see at GCSE.;1.00
113.74;119.30;And in comparison, Wyvernshaw is a predominantly white working-class area.;1.00
119.89;148.03; drinking environment and it's got really low um educational achievements and um like a much lower proportion of people going to university than the rest of manchester and it's also got the a very high proportion of council housing in comparison to more privately owned housing um and it's been labeled one of europe's largest council estates because of that;1.00
148.86;150.64; So, yeah, they're very different areas.;1.00
150.76;153.54;And I was sort of looking at the drinking practices between them.;1.00
155.50;160.05;But actually what came through more was the similarities between the areas.;1.00
160.77;168.71;So I was looking at caring strategies between friends on their nights out and how they look after each other and things like that.;1.00
168.73;172.60;So I don't know if you have any questions from what I've said so far, if you want me to carry on.;1.00
172.62;175.00;Okay.;1.00
175.02;175.22;Okay.;1.00
175.86;177.94; Yeah, so I was looking at the caring strategy.;1.00
177.98;186.40;So some friends had a buddy system where they'd say to one friend, which one of you wants to get more drunk and which one of you wants to stay sober?;1.00
186.82;196.70;And they'd sort of designate a sober person who would look after the drunker friend on nights out and sort of like, you know, walking in friendship groups to keep safe.;1.00
196.74;203.94;But then that would sort of go against the police who wanted to disperse the young people into small groups because they saw them as a threat and;1.00
204.42;205.84; sort of like a gang culture.;1.00
205.86;209.42;So that was one of the things I looked at.;1.00
209.56;220.72;And I also looked at intergenerational relationships between parents and the children and how parents might buy their children alcohol.;1.00
222.06;232.48;And some parents were more supportive and thought that if they didn't treat it as a taboo, then that would make the children drink in a more sensible manner than if it was sort of a forbidden fruit.;1.00
233.09;234.39; and things like that.;1.00
234.63;243.81;And then in the drinking literature and human geography, most people think that young people and parents are quite separate in the spaces that they drink in.;1.00
244.25;249.85;So they think that parents, if they do drink, they drink more in the home and young people go out more.;1.00
249.99;259.45;But I found that when young people pre-drink at home, which is quite common now, then they would drink there and their parents would be drinking with them and they'd be listening to music together.;1.00
259.47;260.73;And it was actually...;1.00
261.89;266.21; there was like a cohesion between the generations rather than a separation between them.;1.00
267.07;276.55;And then another thing I looked at, which was the bit where it was more sort of geography-ish was like the micro geographies of the places where young people were drinking.;1.00
276.65;285.73;So like music, lighting, like soundscapes and things like that and how that influenced young people's drinking practices.;1.00
286.65;287.94;So like...;1.00
289.10;294.70; If a good song was playing, for example, then the young people wouldn't want to go to the bar then to drink.;1.00
295.06;299.93;But they used the moment when there was a bad song being played as a reason to go to the bar to get a drink.;1.00
300.53;309.62;And sort of ending the night on an upbeat song would make them leave to go on the streets in a better mood and might be less likely to lead to violence.;1.00
311.63;312.43; and things like that.;1.00
313.01;316.55;And then I spoke about lighting practices as well.;1.00
316.61;326.65;And some young people use candlelight in the home as like a gentle suggestion to say to their friends that they wanted a quiet night in rather than like a big night out.;1.00
326.67;329.79;So it was thought to be quite relaxing and therapeutic.;1.00
330.41;332.11;So those are some of the things I looked at.;1.00
332.13;334.99;I don't know if you have any questions so far.;1.00
335.01;338.09;I was wondering...;1.00
340.26;348.17; Because you're comparing between the same country that has the same regulation.;1.00
348.29;362.83;So I was wondering if the regulation or the culture affect the drinking problem as well.;1.00
363.05;363.13;Yeah.;1.00
363.15;365.41;If you compare England with... Sorry.;1.00
365.43;365.67;Don't worry.;1.00
365.69;366.07;Do you mind?;1.00
366.11;366.15;No.;1.00
383.76;399.19; don't worry yeah for example if you compare between like England which has like like not strict quite strict yeah used to drink;1.00
399.76;417.97; with some countries, Asia, Asia, which, like, drinking, well, drinking is allowed by the law, but in the cultural side, it's, like, it's considered as a taboo.;1.00
419.29;419.77;Yeah.;1.00
419.79;419.87;Yeah.;1.00
419.89;425.43;I was wondering if there are any, like, studies there as well.;1.00
427.29;432.03; I think there's this whole distinction between wet and dry drinking cultures.;1.00
432.81;435.27;Europe has quite a wet drinking culture.;1.00
435.73;447.26;France and Spain, for example, it's quite common there to have a glass of wine with your meal and stuff like that, which is quite different to the UK and also America because they have a higher drinking age.;1.00
447.28;451.40;I think the minimum drinking age there is 21.;1.00
451.48;453.70;The UK is probably more liberal than America.;1.00
454.86;459.87; in some ways, but it's still quite strict in comparison to Europe, for example.;1.00
460.03;468.06;And there was this whole sort of idea that like Europe has a more liberal and relaxed drinking style, but they have less problems around alcohol.;1.00
468.16;478.43;And I think it's sort of like drinking is associated with eating meals in sort of the European countries rather than in the UK, some people would like more just drink to get drunk and things like that.;1.00
478.49;480.43;But I found even within;1.00
481.38;486.68; like the areas themselves, like Chorlton and Wivenshaw, there were different sort of like micro drinking cultures.;1.00
486.74;500.98;And like some people might associate a certain place of like drinking to get drunk and then they might choose, they strategically chose where they drunk if they wanted to like have like a more like European drinking style night where they would have drink with their wine.;1.00
501.02;506.40;So I think they could sort of mix and match the different drinking styles within the environments.;1.00
508.75;509.07;Yeah.;1.00
523.26;541.61; yeah yeah yeah yeah i looked i looked at that a little bit as well but my supervisors made me take out my thesis but um;1.00
542.53;543.73; It was more the other way around.;1.00
543.75;551.28;So like in summer, for example, there'd be more drinking in the day because it was nice weather and people would go to the park and they would drink different kind of drinks.;1.00
551.36;570.65;So like refreshing drinks and they would more like drink with a barbecue or drink in outdoors, public spaces, but it wouldn't be so frowned upon to be like having a drink in the day in the park as it would if it was just the odd drink as it would if it was drinking at night in the park because sort of like the darkness and everything all adds to sort of fear;1.00
572.18;575.61; like a moral panic about young people up to no good.;1.00
575.95;579.49;But yeah, what you said about drinking to keep warm is quite true.;1.00
579.91;589.35;I know when I was younger, I used to have the odd drink on a night out because it was so cold and we couldn't get into any clubs or anything just to try and help me keep warm.;1.00
589.39;590.57;So that is true as well.;1.00
591.59;591.97;Yeah.;1.00
598.61;598.73;Mm-hmm.;1.00
607.75;626.11; um they're um not quite a lot of places now have like alcohol-free zones so in quite a lot of streets uh like alcohol-free zones and quite a lot of parks are but um i don't think all of them are i don't think it's too heavily enforced either so;1.00
626.85;628.77; you're not going to go to prison for it or anything.;1.00
628.89;634.66;But if a police officer found you, they might ask you to move on or confiscate your alcohol.;1.00
635.22;642.02;But quite a lot of those things are sort of handled by, like, police support officers now.;1.00
642.06;647.47;You know, like, PCO... Yeah, rather than, like, more established police officers.;1.00
647.52;650.29;And people sort of get on with them better and see them more...;1.00
652.25;662.17; yeah, they're easier to get, take them less seriously a little bit, but sometimes their strategies are more effective because they're more on the same level rather than police who they sort of associate with authority and things like that.;1.00
662.20;662.32;Yeah.;1.00
662.38;675.06;Do you think it's helped to reduce, I don't know, what the sort of laws in, what do you mean?;1.00
676.34;677.08;The laws in the UK or?;1.00
677.10;677.78;Yeah, the laws in, the law that...;1.00
686.16;709.19; yeah um not in some ways it's worse because like young people are having to go to more discreet less safe places to drink alcohol so whereas before it's sort of just shifting the problem elsewhere rather than reducing it but i do think yeah i do think there are more young people drinking at home now rather than drinking on the streets and that's sort of like;1.00
709.54;711.82; shifting the problem to behind closed doors.;1.00
712.96;714.76;So it's sort of making it less visible.;1.00
714.88;716.90;So I don't know if it's reducing it that much.;1.00
716.94;719.72;It's kind of just shifting the problem elsewhere where it's harder to police and harder to keep an eye on what's going on.;1.00
719.74;728.78;But wouldn't it, like, if young people are treating at home that the family member can, like, sort of know and then know the problem?;1.00
737.48;763.26; Yeah well it is good because some parents sort of moderated like they would specifically get the alcohol for their children because they knew if they got it they would be able to check what volume of alcohol it had and how many drinks they were having but then there's still the fear that young people will go out and drink more after that but it's sort of you know what they've drunk under your surveillance but other young people even though their parents were in the house with them they would sort of;1.00
763.84;789.41; like relegate their parents to a specific room in the house so they didn't really know what was going on they sort of had like ownership of the house and could tell their parents like stay in your bedroom for the rest of the nights and having my friends around and so it's sort of like a shifting of power as well because whilst the parents are meant to have the authority and tell the children what to do it's kind of the other way around as well i found yeah yeah yeah;1.00
794.04;796.98; What's the drinking culture like from where you come from, did you say?;1.00
797.00;797.83;So is it?;1.00
797.85;798.39;Yeah, so I'm from Indonesia.;1.00
798.41;804.59;Indonesia is, drinking in public is considered as taboo.;1.00
804.77;804.87;Yeah.;1.00
804.89;814.34;So although we don't have like a specific law like for drinking in public.;1.00
814.36;814.44;Yeah.;1.00
814.46;822.81;But when you're drinking in public, then people start to see you like a freak.;1.00
822.83;822.95;Mm-hmm.;1.00
824.48;826.86; yeah yeah;1.00
854.76;880.99; yeah I think in the UK as well whilst you have to be 18 to buy alcohol you have to look 25 now in the vast majority of places so I forgot my ID the other day for example and I was only getting my boyfriend a beer to have with his meal but they wouldn't let me;1.00
881.52;909.64; buy it because they said that I didn't look old enough even though I went in there all the time and they probably should have recognized me but so it they do it's quite good I suppose in some ways but it wasn't good for me at the time but I think they are quite strict with you having to look a certain age improve your age yeah that's probably helped cut it down yeah;1.00
910.13;918.82; They have that here as well, and I think their fear of them, sometimes they do spot checks to get, like, an underage person to go round to see if they can get served.;1.00
918.86;924.92;They have big fines, and especially the smaller off-licences can't afford to pay a sort of fine like that.;1.00
924.95;931.35;So I think there's better training of the staff to make sure they're prompt and ID people and don't serve anyone if they have any doubts.;1.00
931.37;931.55;Yeah, yeah.;1.00
931.57;936.49;That's a good idea, because, like, in Indonesia, like...;1.00
952.33;958.01; okay yeah yeah okay;1.00
967.91;968.53; Yeah.;1.00
971.23;971.83;Yeah.;1.00
973.33;973.65;Yeah.;1.00
974.73;981.73;Smoking in the UK is, it used to be much more common, even when I was growing up, so probably like 10 years ago.;1.00
981.75;985.73;But now it's much more stigmatized.;1.00
986.17;991.08;People that smoke are thought of like much more negatively, whereas when I was growing up, it's quite a cool thing.;1.00
991.10;992.50;But now because there's so many healthy,;1.00
993.21;994.43; fears about it and everything.;1.00
994.47;997.67;People think it's a bit more silly now when someone's smoking.;1.00
998.46;1003.78;So I think they're trying to make drink go the same way to sort of like stigmatise it more, to stop people from doing it.;1.00
1003.80;1009.34;But I don't know if that'll work because of the culture we live in where people are working so hard all the time.;1.00
1009.38;1011.98;They need some sort of release at the weekend.;1.00
1012.40;1016.67;I'll say I just feel like they're a slave working nine to five or more all the time.;1.00
1016.79;1020.97;So I think they need something a little bit to let go of it.;1.00
1022.05;1022.25;Yeah.;1.00
1022.27;1022.35;Yeah.;1.00
1032.38;1051.15; yeah see yeah I don't know because I if someone asked me to get them alcohol or cigarettes from a shop obviously I shouldn't do either and I haven't done either but I would feel more happy getting them alcohol I think rather than cigarettes but I know for some people it's the other way around;1.00
1051.80;1055.18; I know that both of them have been, well, they have different health problems.;1.00
1055.20;1058.62;So smoking's more like lung cancer and things like that.;1.00
1059.76;1066.66;Well, but alcohol apparently as well, unlike smoking, can, well, some people say smoking helps them to de-stress and relax.;1.00
1066.68;1069.90;So for them, it can have apparent health benefits.;1.00
1069.98;1080.99;But with red wine, for example, there's some evidence that for people over, I think it's in their 50s, that a glass of red wine every day, for example, can be positive for their heart and things like that.;1.00
1081.38;1088.78; So I think there's lots of mixed messages about it which make it hard to say definitively that alcohol's bad or smoking's bad and things like that.;1.00
1088.82;1100.17;Personally, I think alcohol is better, but there are other people as well that want, like, weed to be legalised because they think that that's much less harmful than alcohol.;1.00
1100.19;1104.87;So I think everyone has their own different perspective and it's hard to say sort of unanimously.;1.00
1104.89;1104.97;Yeah.;1.00
1104.99;1105.29;Yeah.;1.00
1105.45;1108.94;But because, like, if you're smoking,;1.00
1114.15;1115.11; Exactly, yeah.;1.00
1115.85;1119.23;And they've recently made it illegal in the UK to smoke.;1.00
1119.75;1133.46;Well, I assumed it was illegal anyway, but to smoke if you have a passenger in the car is now illegal, which is quite good, I suppose, because if you have young children, then they shouldn't be subjected to that when they have no choice but to be in the car.;1.00
1133.54;1136.14;So I'm quite happy that that's come about, yeah.;1.00
1138.32;1138.72;Yeah.;1.00
1141.05;1142.99;I don't know if you have any other questions.;1.00
1146.81;1148.63; I don't know, how long have we been speaking for?;1.00
1148.67;1150.79;Have we been speaking for an okay amount of time?;1.00
1150.81;1155.45;Okay.;1.00
1157.61;1158.59;Okay, perfect.;1.00
1158.83;1159.71;Thank you very much.;1.00
1159.75;1160.43;That's okay.;1.00
1160.51;1160.85;Thank you.;1.00
1160.91;1161.85;Nice to speak to you.;1.00
1162.41;1162.73;Thanks.;1.00
1164.27;1164.67;Okay.;1.00
1165.13;1165.57;Bye.;1.00
