1.79;2.29; Hello.;1.00
5.13;11.37;So my name's Talitha, and I'm doing veterinary here.;1.00
11.39;19.06;And I'm on my fourth year, so I have one more year to go, hopefully, before I graduate and be a vet.;1.00
20.10;24.72;So do you have any pets or animal that you like?;1.00
29.20;29.52;Pets.;1.00
33.58;38.97; Like, do you have any favorite animal?;1.00
43.51;43.79;Yeah.;1.00
46.85;47.59;Oh, rabbit.;1.00
48.97;51.77;Yeah, quite a lot of people own rabbit here.;1.00
51.91;62.67;But it's always so really weird because with the animal, you always have, oh, the domestic small animal, veterinary, the pets.;1.00
63.26;68.67; And we always think of them or just cats and dogs, you know, because it's how it is.;1.00
69.17;82.30;And then with the rabbits, hamsters, all the rodents, people call them exotic pets, even though they're not that exotic.;1.00
83.32;90.35;When you're talking about, you know, snakes, reptiles and stuff, maybe they're a little bit more exotic, but...;1.00
91.03;104.00; I personally always think rabbits are, yeah, they're quite common pets, people like them, people have them, but we still call them exotics anyway.;1.00
104.02;106.44;Yeah, do you?;1.00
108.79;109.19;Yes.;1.00
110.35;114.21;Not here, I don't think they eat rabbits here, not much, anyway.;1.00
114.73;117.55;Maybe, what do you call it, hair?;1.00
117.57;117.65;Hair?;1.00
118.21;144.66; there's a like wild rabbits that the one they hunt or something they might eat that but if it i don't think they sell rabbit meats and stuff in tesco and stuff i don't think so i haven't seen it at least but back home indonesia um they do eat it again not very common i'm from indonesia yes i am;1.00
146.88;150.64; So yeah, back home they do have it a bit, but not that many.;1.00
151.06;151.78;Not that many.;1.00
151.80;174.04;Yeah, because I'm in my fourth year, so between first and the fourth year, we still mostly do normal lectures, a bit of practicals.;1.00
174.18;176.10;Most of our practicals are still;1.00
176.82;182.03; you know, just physical exam just to try to observe what's wrong.;1.00
182.69;190.99;And then, you know, do the basic procedures, giving injection, giving tablets, medication and stuff like that.;1.00
191.03;193.12;So it's still pretty basic.;1.00
193.78;197.34;But next year, I'm going to my rotation.;1.00
198.08;202.78;So in the rotation, we're going to go to different practices for;1.00
203.43;211.34; or two weeks in a small animal practice, two weeks in a farm animal, two weeks with horses, and we kind of move about.;1.00
212.22;221.82;And because it's our final year, we are kind of expected to know a lot, which I don't think I know that much yet, but we'll see.;1.00
222.56;233.05;But, and then you might be given the chance to do more things, more advanced things like, well, maybe start doing a bit more on the surgery,;1.00
