1.58;2.10; Salut, salut !;1.00
2.22;4.58;Salut !;1.00
4.64;7.04;Donc, c'est bon, tu me reçois bien ?;1.00
7.08;8.56;Tout à fait.;1.00
8.59;9.43;Tu es bien dans la matrice ?;1.00
10.03;10.15;Oui.;1.00
10.17;12.63;Parfait.;1.00
12.67;12.77;Ouais.;1.00
12.79;16.55;Donc alors, l'idée, moi, c'était que je parle un peu du Japon, et particulièrement du Japon médiéval.;1.00
16.57;19.86;C'est juste pour savoir, avant que je commence, est-ce que tu connais un petit peu le sujet ou pas du tout ?;1.00
19.89;26.20;Alors, moi, je connais absolument rien à l'histoire du Japon, mais vraiment rien.;1.00
26.22;27.12;Alors, on va faire un truc simple, je vais;1.00
27.50;46.29; globalement résumé les premiers siècles assez vite après je passerai sur la passage de transition en fait du Japon pré-médiéval à l'époque médiévale puis relativement rapidement aussi le travers, la transition à l'époque moderne ça te convient ?;1.00
46.35;56.86;ok donc s'il y a une question, s'il y a un truc qui est pas clair n'hésite pas du tout à m'interrompre c'est pas... ça me semble quand même plus... mieux à faire comme ça ok parfait donc en fait;1.00
57.44;63.46; Un truc qu'il faut savoir déjà sur le Japon qui est assez intéressant, c'est que la dynastie régnante est la même depuis la création du pays.;1.00
63.48;64.64;Il n'y a jamais eu d'interruption.;1.00
65.78;77.99;C'est-à-dire que depuis, globalement, le 3ème, 4ème siècle après Jésus-Christ, c'est toujours la même famille qui a régné sur le Japon.;1.00
78.03;81.89;Par contre, ce qui était différent, c'était son implication et son rôle dans la gouvernance.;1.00
83.67;86.30;En gros, au départ, l'empereur est vraiment le rôle;1.00
87.56;92.44; Le chef d'état contrôle tout et les nobles sont à son service.;1.00
92.50;110.11;Au fur et à mesure que les époques passent, l'empereur est de plus en plus marginalisé par les grands nobles de la cour qui commencent à se tailler des domaines importants et à avoir un vrai pouvoir qui échappe à l'empereur.;1.00
110.13;114.93;C'est pour ça que dès le 10e-11e siècle,;1.00
116.48;125.12; il va essayer de prendre les nobles par surprise en anoblissant les soldats.;1.00
125.16;134.32;En forçant les nobles à répondre à des soldats et en nommant un généralissime qui, en théorie, devrait être l'expression de la volonté impériale.;1.00
134.37;144.85;Donc un mec qui contrôle tous les soldats, qui s'appelle le shogun, et dont le rôle est à la fois d'étendre le territoire japonais, car au départ il se limite...;1.00
145.68;151.66; au sud vraiment de l'île de Kyushu, donc celle où il y a Tokyo et tout ça.;1.00
151.74;158.33;Et du coup, de remonter vers le nord et de prendre le contrôle aux peuples qui ne sont pas japonais, qui sont encore à ce moment-là ici.;1.00
161.95;173.98;Oui, bien sûr, bien sûr.;1.00
174.00;174.34;Pas de soucis.;1.00
175.96;183.50; Donc du coup, le généralissime réussit à battre les armées que les nobles avaient commencé à assembler.;1.00
183.52;192.56;Puisqu'en fait, il est entouré de soldats de métier alors que les nobles ont trouvé une garde d'honneur et se font rappel à beaucoup la conscription.;1.00
192.60;201.43;Mais en fait, le problème c'est que vu que finalement le généralissime contrôle le pays, finalement l'empereur n'a aucun moyen de lui reprendre le pouvoir.;1.00
202.15;204.47;Donc finalement, l'empereur devient complètement...;1.00
