4.80;7.37; Ciao Beatrice, come va?;1.00
11.25;21.53;Ti andrebbe di parlare un po' dei piatti tipici italiani e soprattutto, diciamo, quelli del sud Italia, per quanto mi riguarda.;1.00
28.02;30.14;In primis c'è la pizza.;1.00
31.49;42.20; che è conosciuta in tutto il mondo e con degli ingredienti semplici che sono farina, acqua, lievito si può fare un'ottima pizza napoletana.;1.00
42.70;54.09;Diciamo che la classica ricetta della pizza è la Margherita che è conosciuta in tutto il mondo perché è anche stata la prima pizza che è nata in onore della regina Margherita.;1.00
55.87;56.43;Si fa con;1.00
57.58;63.01; come ben sai con i pomodori, la mozzarella e il basilico.;1.00
63.87;74.16;Infatti un altro prodotto tipico della Campania è la mozzarella, che è fatta con il latte di bufala.;1.00
75.48;83.99;Diciamo che in Campania ci sono principalmente due tipi di mozzarella, uno è di pestum,;1.00
84.45;111.67; un'altra di aversa che si differenziano un pochettino per il latte che viene prodotto dalle bufale io sono di parte quindi è quella di Pestum ma sono buone entrambe per chi non sa queste piccole differenze può dire che sono uguali però;1.00
112.58;115.48; Per noi del posto le riusciamo a riconoscere.;1.00
116.50;120.81;E invece, quali sono i prodotti tipici delle tue zone?;1.00
120.83;135.76;È come da molti sono le mozzarella, che voi sapete distinguere.;1.00
135.78;135.84;Sì.;1.00
135.86;142.24;Potrei fare il paragone con la palmizzano, il palmizzano lezzano e il grano palano, che sembrano uguali, sono due formaggi simili, però...;1.00
142.77;157.54; Per me il parmigiano è molto meglio perché cambiano i modi di lavorazione del formaggio, anche il cibo che dai da mangiare alle mische, quindi la qualità è molto bella.;1.00
157.60;159.77;Sì, anche io lo preferisco.;1.00
159.87;162.41;Lo preferisco, sì, il parmigiano.;1.00
162.45;172.06;Infatti sabato scorso siamo andati in Italia a Parma e abbiamo avuto il piacere di andare direttamente nella fabbrica di parmigiano a vedere tutte le fasi del...;1.00
173.14;200.56; del parmigiano come viene creato come viene prodotto sì diciamo che c'è un po' più di controllo sì perché solo certe mucche cioè le mucche devono aver mangiato certe mesi devono essere state allevate in un certo modo sì infatti chi ci ha diciamo spiegato durante questo iter nella fabbrica del parmigiano ha detto che;1.00
201.49;212.47; Il parmigiano è al 100% naturale, invece col grana ci sono alcuni conservanti che nel parmigiano non ci sono.;1.00
212.51;229.86;Poi ha detto che se si vede la pasta gialla del parmigiano è perché è stato fatto con il latte che viene prodotto dalle mucche in estate.;1.00
230.48;260.06; invece se di pasta bianca viene prodotto con il latte delle mucche che viene fatto in inverno quindi hai visto te l'ho detto io che sono del sud sì sì sì infatti e;1.00
260.48;265.29; E oltre al parmigiano c'è qualche altra cosa, tipo insaccati?;1.00
265.31;268.51;C'è il salame.;1.00
268.53;271.41;C'è il salame mantovano.;1.00
271.47;271.57;Ah.;1.00
271.81;275.35;Il salame mantovano.;1.00
275.37;282.06;Però diciamo che il piatto forte nella mia zona sono i tortelli di pizza.;1.00
282.07;282.12;Ah.;1.00
282.13;282.75;Non li hai mai mangiati?;1.00
282.80;287.60;No, ho assaggiato quelli di Parma sabato, penso che siano differenti.;1.00
288.34;289.48;I tortelli e le erbette.;1.00
290.49;318.54; anche per i tortelli di zucca dipende proprio dalla provincia la ricetta da noi prevede la pasta ripiena con la zucca, l'amaretto e un po' di mostarda l'amaretto ma l'amaretto dolce ah quindi diciamo è un gusto un po' agrodolce;1.00
321.71;349.51; no figurati e che si il gusto agrodolce esatto però la mostarda si mette da noi ma se vai in un'altra provincia;1.00
353.43;366.42; non si mette la mostarda quindi se metti solo la zucca e l'amaretto risulta molto più dolce invece con la mostarda si fa un mix che è ma non ho capito la mostarda dove si mette?;1.00
366.46;368.92;all'interno dell'impasto dei tortelli o?;1.00
369.32;382.09;all'interno del ripieno ah si è da provare dopo dipende se uno non piace la zucca vabbè non si mangia nemmeno però;1.00
383.44;387.06; La mostarda toglie un po' il troppo dolce.;1.00
387.66;389.54;Sì, perché è tra zucche ed amaretti.;1.00
390.94;391.50;Esatto.;1.00
392.20;403.67;E poi anche lì dipende, il condimento dei tortelli può essere burro e salvia, classico, se sia quello che hai mangiato anche tu con i tortelli del Bette.;1.00
404.39;404.69;Sì, sì.;1.00
404.75;409.65;Oppure, proprio nel mio paesino, che è in provincia di Mantua, si.;1.00
414.40;419.34; Ah, leggeri!;1.00
419.44;419.68;Sì.;1.00
419.76;422.30;Ah, sì.;1.00
422.32;443.51;No, e invece da noi come secondo piatto c'è la parmigiana, un piatto leggero, anche questo, perché... Sì, impanate... Allora, prima impanate nella farina, poi impanate nell'uovo e poi dopo fritta, quindi leggerissime.;1.00
444.07;457.69; Si crea quindi questo strato di melanzane fritte, pomodoro, scamorza, basilico e tutti questi strati per finire con la copertura di parmigiano.;1.00
459.77;462.94;E va in forno?;1.00
462.95;468.92;Sì, in forno a 180° per circa mezz'ora in modo tale che si asciuga un pochino il sugo.;1.00
474.09;476.23; Però è buonissimo.;1.00
476.27;477.81;Ma lo usate come secondo piatto?;1.00
478.53;481.13;Non è un piatto unico?;1.00
481.15;482.92;No, Beatrice, da noi si mangia molto.;1.00
482.98;487.22;Ok.;1.00
