2.36;10.67; Bonjour, moi aussi, je m'appelle Rida.;1.00
10.93;11.43;D'accord.;1.00
11.47;11.73;D'accord.;1.00
32.38;34.62; D'accord.;1.00
34.64;38.59;J'avais envie de te raconter un petit peu mon petit voyage, comment ça s'était passé.;1.00
38.60;42.81;Donc du coup, j'ai commencé mon voyage chez Terry à Sao Paulo.;1.00
42.85;50.77;J'ai fait tout le tour d'Amérique du Sud un peu.;1.00
50.79;54.70;J'étais au Brésil, en Argentine, en Uruguay, en Bolivie, au Chili, en Équateur, au Pérou et en Côte d'Ivoire.;1.00
54.72;55.02;T'as tout fait.;1.00
55.05;55.38;Et... D'accord.;1.00
61.05;62.21; Je pense que tu as fait tous les pays.;1.00
62.25;62.89;Oui, j'ai fait tous les pays.;1.00
62.91;64.11;Certains plus que d'autres.;1.00
64.15;64.91;Mais j'ai au moins traversé ceux-là.;1.00
64.93;70.11;J'ai passé aussi un jour dans... Comment ça s'appelle ?;1.00
70.17;71.99;Bon, c'est pas grave, ça m'en vient plus.;1.00
72.05;79.25;Mais il y en a un où j'ai juste traversé, donc je vais le montrer.;1.00
79.30;79.59;D'accord.;1.00
79.64;82.44;Donc du coup, j'ai commencé à Sao Paulo.;1.00
82.46;84.98;J'ai atterri là-bas.;1.00
85.06;89.46;Le problème, c'est que je ne parlais pas trop portugais.;1.00
89.48;89.96;C'est sympa.;1.00
89.98;90.76;J'ai rencontré quand même les gens.;1.00
91.54;101.37; Je suis arrivé à São Paulo, et c'est vrai que je suis arrivé en auberge, bien évidemment, là-bas, il y avait surtout des gens qui parlaient portugais, et beaucoup de gens qui travaillaient, en fait, des gens ou de jeunes travailleurs qui, en fait, étaient dans des auberges de jeunesse, pas parce qu'ils voyagent, et du coup, j'étais avec ces mecs-là, qui ne parlent pas du tout anglais, qui ne parlent pas du tout espagnol non plus, et qui parlent portugais.;1.00
101.43;104.83;Donc déjà, tu arrives dans cette ambiance-là, et c'est le premier jour, tu vois, tu as toujours un peu l'impression que tu es en voyage,;1.00
121.40;128.00; Et là tu rencontres ces mecs là, et malgré la difficulté de la langue, tu te fais comprendre.;1.00
128.06;134.05;Et tu t'aperçois que c'est ton premier jour de voyage, et que tu vas passer 4 mois de voyage assez exceptionnel.;1.00
134.07;145.09;Parce que tu te dis, le premier jour il y a des mecs en face, je ne les comprends pas, ils ne me comprennent pas, et pourtant, pas de soucis là-dessus, ça communique.;1.00
145.12;146.72;Donc du coup, il y a plein de confiance et compagnie.;1.00
146.76;149.14;Donc de là, Sao Paulo c'est une grande ville.;1.00
152.41;162.54; Je suis allé voir juste après ça des chutes d'Iguassou.;1.00
162.60;167.20;Les chutes d'Iguassou, c'est l'intersection entre le Péridil et l'Argentine.;1.00
167.24;167.98;Je ne sais pas si tu vois.;1.00
168.00;170.74;Oui, je pense que j'ai déjà vu sur Internet ou sur un documentaire, je ne me rappelle plus.;1.00
170.78;171.84;Oui, il y a des chances, ça se passe assez souvent.;1.00
171.86;172.92;C'est vraiment un truc qui est assez monumental.;1.00
172.94;173.00;Oui.;1.00
182.80;206.31; les chutes d'Iguazú, c'est quand même un peu le Disneyland du touriste, parce qu'à la fois, il y a beaucoup de monde, mais à la fois, c'est quand même, c'est splendide, tu vois, tu es devant toi, tu ne sais pas combien de litres d'eau qui passent là, tu passes, tu vois, tu passes juste en bas, et tu vois ces énormes chutes qui tombent devant toi, tu es trempé jusqu'au bout, mais c'est magnifique, quoi.;1.00
206.35;208.87;Donc, j'ai vu ça apparemment, j'ai croisé;1.00
247.86;248.98; Et tout ça est changé en piste de danse.;1.00
249.00;252.53;Et t'as les mecs qui sont là.;1.00
252.55;253.09;C'est fabuleux.;1.00
253.11;261.77;Tu peux rester là pendant des heures et juste les voir danser.;1.00
261.79;262.19;C'est magnifique.;1.00
262.21;262.97;Tu tapes du pied comme ça.;1.00
263.01;263.69;C'est vraiment splendide.;1.00
263.71;265.05;Tu te retrouves là.;1.00
265.07;268.83;Bref, j'ai rencontré un certain nombre de personnes là-bas.;1.00
268.89;271.23;Et que j'ai rencontré ensuite de mon voyage.;1.00
271.25;273.69;Je t'en reparlerai juste après.;1.00
273.73;276.18;Après de là, je suis parti en Uruguay.;1.00
276.21;277.07;J'ai beaucoup d'amis uruguayens;1.00
283.34;294.06; C'est une grande réserve qui est au bord de plage.;1.00
294.88;299.22;Et en fait, tu as des petites cahutes, mais sans électricité parce que c'est une grande réserve.;1.00
299.24;302.38;Donc, il n'y a pas d'électricité, il n'y a pas de Wi-Fi, très, très peu.;1.00
302.40;304.58;Le seul truc qu'il y a, c'est le grand phare.;1.00
304.64;308.02;Et du coup, dès que la nuit tombe, tu as tout le ciel étoilé.;1.00
308.12;308.19;Oui.;1.00
311.77;329.51; Pardon, excuse-moi.;1.00
329.54;329.65;Allô ?;1.00
329.69;333.70;Oui, c'est bon.;1.00
333.74;334.34;Oui, d'accord, ok.;1.00
336.17;336.89; Merci, merci, pardon, ok, salut.;1.00
336.91;337.29;Pardon, excuse-moi.;1.00
337.33;337.87;Non, t'inquiète pas.;1.00
337.91;350.55;Et du coup, après ça, après les étoiles et tout, du coup, après, j'ai pris l'avion, je suis allé tout au sud de l'Argentine, à, comment ça s'appelle, la terre de feu, Choya.;1.00
350.57;364.24;Donc, je trouve que c'est la Patagonie, en fait, il y a une très grande famille, Choya, c'est assez grand, en fait, c'est une ville un peu artificielle,;1.00
369.35;398.47; ouais je connais je connais;1.00
402.93;403.67; Et la ville en soi, non.;1.00
403.71;404.85;Par contre, ce qu'il y a autour, oui, c'est assez joli.;1.00
404.87;405.95;T'as des énormes parcs avec des montagnes.;1.00
405.99;407.37;C'est un endroit le plus au sud du monde, à part l'Antarctique.;1.00
407.39;407.93;C'est très bas au sud.;1.00
407.95;408.79;Mais en fait, c'est assez marrant.;1.00
408.81;410.83;Moi, je me suis dit, Apple, tu vas tout au sud, tu vas peut-être voir des aurores australes.;1.00
410.85;411.19;Et en fait, non.;1.00
411.21;411.48;Si tu fais le;1.00
432.51;435.49; On reprend l'équivalent d'un hémisphère nord, ça correspond à Londres peut-être.;1.00
435.51;436.79;Mais en fait, je ne me suis pas très très reçu.;1.00
436.85;437.81;Et du coup, je suis resté là-bas.;1.00
437.83;438.75;Après, je suis reparti.;1.00
438.77;440.57;J'ai voyagé pas mal en Patagonie.;1.00
440.61;442.07;Donc le Patagonie, côté Argentine, c'est très très désertique.;1.00
442.09;442.95;C'est des déserts, des montagnes.;1.00
442.97;444.39;Et c'est des paysages qui sont très beaux quand même.;1.00
444.41;444.79;C'est très rouge.;1.00
444.83;446.77;Et en fait, je suis allé plus à la frontière entre le Chili et l'Argentine.;1.00
461.61;465.21; Et là, c'est assez marrant parce qu'en fait, d'un côté, t'as vraiment une limite.;1.00
465.23;466.67;D'un côté, t'as l'Argentine avec le désert.;1.00
467.39;473.93;Et de l'autre côté, t'as les montagnes blanches avec de la végétation, beaucoup d'eau.;1.00
473.99;476.80;Et entre les deux, t'as les glaciers.;1.00
476.82;480.78;T'as les glaciers qui fondent petit à petit et qui descendent sur l'Argentine.;1.00
480.82;481.20;D'accord.;1.00
482.40;488.62;Et à cet endroit-là, t'as un équivalent, on va dire, de l'Iguazú qui s'appelle le Perito Moreno.;1.00
488.64;490.80;Le Perito Moreno, c'est un énorme glacier.;1.00
492.35;492.55; Et voilà.;1.00
522.40;530.18; je suis passé un peu dans les fjords chiliens et je suis remonté donc un peu plus au nord dans la région des Lacs aux Chiliens.;1.00
530.20;534.06;Donc cette région est très très volcanique à ce moment-là, il y a beaucoup de volcans.;1.00
534.08;541.52;D'ailleurs, tu as peut-être entendu parler d'eux, parce que l'année dernière, il y en a deux qui ont fait parler d'eux un petit peu.;1.00
541.60;549.19;Et alors tu as le Vilarica, donc le Vilarica, je ne sais pas si tu as vu les photos, mais c'est un gros qui a fait une énorme éruption, donc tu voyais la lave qui sortait.;1.00
553.39;558.71; d'accord ok ok malheureusement d'accord;1.00
583.11;583.31; Sable noir ?;1.00
614.30;641.24; et du coup voilà c'est des plages assez étranges tout sombre et le lac du coup vu qu'il n'y a pas beaucoup de vent t'as beaucoup de montagnes autour le lac est pratiquement tout stable ça fait comme un miroir et du coup t'es là c'est très apaisant t'as ce miroir qui à la fois reflète les montagnes reflète le ciel c'est magnifique du coup après j'ai continué mon voyage je vais le faire en version rapide mais;1.00
642.57;645.05; Je suis allé à Santiago.;1.00
645.07;647.89;Là, j'ai traversé par le col de l'Inca.;1.00
647.91;656.02;Le col de l'Inca, c'est la frontière entre le Santiago et... Non, ça s'appelle le col de l'Inca, mais ce n'est pas le Pérou.;1.00
656.06;656.38;D'accord.;1.00
656.44;657.96;En fait, c'est entre Santiago et Mendoza.;1.00
658.14;660.16;C'est vraiment la frontière entre l'Argentine et le Chili.;1.00
660.22;663.91;Et tu as un col qui est à 3000, un truc comme ça.;1.00
663.95;665.37;Du coup, là, je suis allé à Mendoza.;1.00
665.41;668.45;J'ai recroisé un ami de Buenos Aires.;1.00
668.47;671.03;Parce que finalement, même si on ne s'est pas mis d'accord, le monde là-bas est très différent.;1.00
671.72;673.44; On croise des gens dans la longueur de journée.;1.00
673.48;680.25;Et là, je lui dis, hé copain, j'ai un mec, j'ai croisé un autre mec qui m'a dit, il y a un tour à faire à cet endroit-là en Argentine.;1.00
680.26;681.00;Je compte aller là-bas.;1.00
681.04;683.79;Je ne sais pas quel est ton plan, mais on peut se louer une voiture et se faire ce truc.;1.00
683.81;684.85;Il fait, ah, mais ça tombe bien.;1.00
684.87;685.41;J'y pars demain.;1.00
685.43;687.83;Je lui dis, ça tombe bien parce que moi aussi.;1.00
687.85;689.35;Du coup, on y part ensemble.;1.00
689.39;690.05;On se fait le truc.;1.00
690.17;690.83;On se loue une voiture.;1.00
690.87;691.87;On recroise deux personnes.;1.00
691.91;693.72;Oh, et nous, on a trop envie de le faire.;1.00
693.77;694.58;Et on part là-bas.;1.00
694.60;695.84;Donc cet endroit, c'est Salta.;1.00
696.00;697.28;C'est tout au nord de l'Argentine.;1.00
697.32;698.74;Vraiment juste à la limite avec la Bolivie.;1.00
701.06;704.37; Et alors, cet endroit, c'est vraiment magnifique.;1.00
704.39;705.93;Quand tu loues une voiture, tu as deux boucles.;1.00
705.95;708.35;Tu as la boucle du nord, tu as la boucle du sud.;1.00
708.37;713.47;La boucle du nord, tu as un truc qui s'appelle la montagne ursette couleur, qui est assez jolie.;1.00
713.49;714.37;Tu vois, c'est une montagne.;1.00
714.41;717.39;Tu vois, en fait, il y a différents minéraux.;1.00
735.84;743.05; Tu roules un peu et là tu as l'impression de te croire à Yellowstone.;1.00
743.07;744.31;Tu vois à peu près à quoi ça peut ressembler.;1.00
