1.75;30.82; today's topic is cooking and since I'm from Bangladesh, South Asia so we can talk about a few cooking styles in the UK and compare it with how the cooking styles go back in South Asia like India, Bangladesh I'm from Bangladesh;1.00
44.37;64.10; I know they say breakfast is the most important meal of the day but I'm horrendously eating breakfast I'm always out the door if I do have breakfast I might grab some yogurt with granola or something like that but often I don't eat breakfast but then;1.00
66.17;72.99; lunch tends to be just grabbing sort of whatever's on campus and then sort of getting back to my desk, which is quite sad really.;1.00
74.87;84.42;But yeah, usually I'm grabbing, I might go to Starbucks with a couple of friends for lunch or something like that, or the Aspire Cafe.;1.00
86.58;92.99;But then dinner, I'll tend to cook something, it will vary from my paella to;1.00
94.26;123.33; uh... whatever i thank you making basically uh... uh... g generally actually he's fairly i thought i'll tend to make should take the meals shall make like except that next uh... or i'll make uh...;1.00
124.05;149.86; spanish omelette or uh... if i've got friends and i might be something a bit more elaborate like you did uh... i don't know uh... cheesesteaks on sort of uh... take a crash and which but i i like cooking inside uh... yeah uh... really quite varies uh... uh... so i probably quite a lot of italian french;1.00
153.98;157.16; yeah yeah yeah yeah;1.00
186.97;187.33; uh... uh...;1.00
217.77;217.81; uh...;1.00
250.08;253.60; Yes, but with few exceptions.;1.00
253.64;259.86;It's generally been a very sort of American or UK sort of variant.;1.00
259.96;263.18;If you went to Bangladesh, I'm sure it would have very little resemblance to.;1.00
265.55;274.09;So with few exceptions, at my father's place, we've got a neighbour who comes from India.;1.00
274.15;279.01;I forget precisely where, but a couple of times he had dinner around here and he's made something that's;1.00
279.68;303.62; properly Indian food which is delicious one thing I noticed when he was cooking compared to if you go to an Indian restaurant typically in a city in this country is the food is a lot more delicate and a lot more there's a lot more subtlety to it than a lot of the sort of yeah that's true because um;1.00
313.24;338.50; spice level the uh how hot it would be you know cheese and everything but here i think they they don't follow the exact procedures they tend to lower the heat uh lord these spices and all the other variants you know it doesn't feel exactly like like what's been cooked yeah especially in the restaurant that's that's what we feel like yeah because it's too;1.00
342.29;352.97; Actually, over here, I don't go to any Indian or Pakistani stores because I would feel like, okay, this is not the actual dish that I was looking for.;1.00
353.21;353.81;Sorry, one second.;1.00
353.85;354.17;My phone's gone.;1.00
354.23;354.65;I've got to get this.;1.00
355.93;356.11;Sorry.;1.00
357.31;357.63;Hello?;1.00
359.87;361.09;Yep, everything's going good.;1.00
364.33;364.49;Cool.;1.00
364.51;365.75;Alright, thank you.;1.00
366.87;367.15;Bye.;1.00
369.15;369.80;Sorry about that.;1.00
371.58;371.94; I'm back.;1.00
372.54;373.56;Yeah, he was saying.;1.00
374.90;375.14;Yeah.;1.00
376.28;381.07;So that's one of the things that I miss about food in my country.;1.00
381.11;390.48;What I like to highlight is there's a lot of difference between food habits from India and back to back.;1.00
401.52;430.37; but there is a different very numerous varieties of lentil soups that we make with different levels of spice other ingredients, herbs so we have lentils we probably have vegetable vegetable curries maybe either a chicken or a beef cooked obviously there will be gravies and yeah but;1.00
431.16;431.62; uh... uh... uh...;1.00
460.37;460.79; uh... uh... uh...;1.00
490.20;494.40; this pattern would go on every day for the luncheon and the dinner.;1.00
494.68;496.64;Do you have a favorite dish yourself?;1.00
496.99;498.81;Is there something that's particularly your favorite?;1.00
501.25;505.05;Well, I might name it, but it would be difficult for you to understand.;1.00
506.09;508.57;You know, there is a lot of biryani dishes, right?;1.00
508.87;510.39;In the Indian restaurants.;1.00
510.41;514.45;So there are a lot of variants of biryani throughout India, Pakistan, Bangladesh.;1.00
515.23;518.98;The famous one in Bangladesh is called Kachi Biryani.;1.00
525.57;526.47; with biryani.;1.00
526.97;529.43;It has tamarind and all the other spices.;1.00
529.55;532.17;But it's not very hot.;1.00
532.23;533.85;It's very light and subtle.;1.00
534.51;541.15;There's no actual replacement of this biryani in here.;1.00
541.19;542.25;They don't make it like that.;1.00
542.45;543.43;I tried third places.;1.00
543.53;549.53;I went to London or went to Cambridge and other places where they have specific restaurants.;1.00
549.59;551.99;But they don't make these dishes.;1.00
552.17;552.57;They don't.;1.00
552.59;552.71;Sure.;1.00
552.73;552.83;Yeah.;1.00
552.85;553.05;Sure.;1.00
555.57;578.61; as that was going to be my question if she was how much uh... which will variation you get in the dishes in the style of cooking uh... pictures in uh... yet showed from two different cities in different regions do you have to do yeah uh...;1.00
585.39;599.18; completely different, you know, and they had some of them use less chilies, more herbs, and the bottom part of the country, you know, southern part, it would be more spicy.;1.00
599.20;601.94;That's interesting, so as you go south, it gets hotter.;1.00
603.06;603.84;Yeah, yeah.;1.00
604.38;614.28;And if you go north, some of them would vary, probably on the nearer of the capital or another part, it might just vary randomly, you know, but the number;1.00
615.49;618.67; dish or or or or or;1.00
649.90;650.84; I'm starving now.;1.00
652.42;653.28;I'm starving now.;1.00
661.06;662.02;Yeah.;1.00
662.50;667.93;Well, this neighbor of my father's, one of the things that he made was actually very, very simple.;1.00
668.27;672.47;I can't for the life of me remember what he called it, but it was essentially, it was yogurt.;1.00
673.12;699.89; that he'd make thank you had a little bit of preacher in it and making cucumber and it was sort of it was used as a garnish into the bag addressing with sort of uh... over a trickle over the rice or with uh... to the onion bar chicken if you're trying to make and i think that if we for and uh... it was just delicious i mean it it was kind of really simple i i wish i could move in the name of it you could tell me more about it but it is;1.00
702.20;703.56; That's it, yes, that's it.;1.00
704.08;704.50;Right there?;1.00
704.56;705.36;Yeah, right there.;1.00
705.70;712.40;I think in India, there are almost hundreds of, almost many different regions.;1.00
712.44;714.40;So in India, you will get more varieties.;1.00
715.01;719.11;I don't know from where the person, your neighbor is from.;1.00
720.25;723.83;If he's from the south, they will use more coconuts in their cooking.;1.00
723.95;731.62;If you go up towards Delhi or Kashmir, you will have more, less of coconuts and other spices, herbs.;1.00
731.98;733.14; yeah yeah yeah yeah yeah yeah;1.00
759.89;779.20; and then mix this yogurt and a little bit of, you know, there's some spices I don't know, especially the names, but I know all of them, yeah, I'm just learning to cook, but yeah, with the yogurt, they mix a little bit of onion, I guess, and some other spices, a small amount, and then they mix it with the salad, and yeah.;1.00
779.38;780.49;It was so good.;1.00
781.71;787.25;And it was, yeah, I've... You can use the yogurt with anything else, you know, you can even use it with biryani or other...;1.00
792.58;816.14; and like say I absolutely can sort of get what you're saying about how I mean this I mean everything else was lovely but this particular say the name again the writer yeah it was I've not had anything like that in any sort of Indian restaurant that I've been to in the UK that sort of matched this I mean it was incredible yeah;1.00
819.16;819.86; uh... no uh... uh...;1.00
852.35;864.18; yeah brilliant absolutely yeah thank you thank you very much;1.00
