3.08;3.22; Hallo.;1.00
3.26;4.28;Gut, ich glaube, wir können schon mal loslegen, oder?;1.00
4.30;4.36;Ja.;1.00
4.38;6.78;Also hi, ich bin der Fabi.;1.00
6.80;6.84;Hi.;1.00
6.86;14.21;Und ich erzähle dir heute was über Fahrradfahren, speziell über Langdistanzfahrradfahren.;1.00
14.79;22.03;Hast du irgendwie schon einen Hintergrund in dem Bereich Sport im Allgemeinen?;1.00
22.07;25.55;Ich kann Fahrradfahren, also da hört es dann auch schon auf.;1.00
25.57;25.65;Okay.;1.00
25.67;30.47;Machst du sonst irgendwie Leistungssport oder sowas in die Richtung?;1.00
30.51;31.69;Ich fahre ab und zu ein bisschen Longboard.;1.00
32.84;37.34; Aber ansonsten jetzt nichts, was ich wirklich regelmäßig, leistungsmäßig mache.;1.00
37.48;37.70;Alles klar.;1.00
37.72;38.22;Ich eigentlich auch nicht.;1.00
38.24;39.78;Genau, also den Bereich, den ich speziell ansprechen möchte, heißt Randonneuring.;1.00
39.80;40.54;Kommt irgendwie aus dem Französischen.;1.00
40.56;40.64;Okay.;1.00
40.66;42.16;Und die haben tatsächlich so Anrecht auf das älteste Fahrradrennen der Welt.;1.00
42.18;42.74;Nennt sich Paris-Brest-Paris.;1.00
62.90;64.64; Und das ist damals noch vor der Tour de France und einigen anderen Landen entstanden.;1.00
64.66;65.58;Die sind Paris, weiß nicht, weiß man so ungefähr.;1.00
65.60;65.64;Ja.;1.00
65.66;67.44;Und der Rest ist halt genau an der Atlantikspitze oben in dieser Zacke von den Sechsecken.;1.00
67.46;68.30;Und es sind dann hin und zurück 1200 Kilometer.;1.00
68.32;69.86;Und das ist kein richtiges Rennen im Sinne von als erster Umkunft und sowas.;1.00
69.88;70.50;Da gibt es keine Platzierungen.;1.00
70.52;71.56;Sondern es gibt einfach eine Mindestgeschwindigkeit.;1.00
71.58;72.62;Und du kriegst so eine kleine Karte mit Checkpoints.;1.00
92.66;94.88; und der Vorgänger in der Route und dann musst du einfach nur beweisen, dass du da warst und den Stempel abholst.;1.00
