,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,[inaudible 00:00:00 foreign language],0,0.0,2019-03-29 18:06:19,
1,child,0 days 00:00:00.000000000,[inaudible 00:00:02 foreign language],0,0.0,2019-03-29 18:06:19,
2,parent,0 days 00:00:06.000000000,Horton Hatches the Egg. Ahh!,180,6.0,2019-03-29 18:06:24,
3,Speaker 3,0 days 00:00:07.000000000,You can begin now.,210,7.0,2019-03-29 18:06:25,
4,parent,0 days 00:00:17.000000000,"Okay, let's go. So the name is Hatch the Egg.",510,17.0,2019-03-29 18:06:35,
5,parent,0 days 00:00:26.000000000,"Sighed Mayzie, a lazy bird hatching an egg: ""I'm tired and I'm bored and I've kinks in my leg from sitting, just sitting here day after day. It's work! How I hate it! I'd much rather play. I will take a vacation, fly off for a rest, if I could find someone to stay on my nest. If I could find someone, I would fly away free.""",780,26.0,2019-03-29 18:06:44,
6,parent,0 days 00:00:55.000000000,"Then Horton the Elephant passed by her tree. ""Hello,"" calls the lazy bird, smiling her best. ""You have nothing to do and I do need a rest. Would you like to sit on the egg in my nest?""",1650,55.0,2019-03-29 18:07:13,
7,parent,0 days 00:01:07.000000000,"That was helpful. The elephant laughed. Ha-ha-ha-ha! ""Why, of all silly things, I haven't feathers and I haven't wings. Me on your egg? Why, that doesn't make sense. Your egg is so small, madam, and so immense.""",2010,67.0,2019-03-29 18:07:25,
8,parent,0 days 00:01:28.000000000,"""Tut-tut,"" answers Mayzie, ""I know you are not small, but I'm sure you can do it, no trouble at all. Just sit on my egg softly. You are gentle and can. Come, be a good fellow, I know you won't mind.""",2640,88.0,2019-03-29 18:07:46,
9,parent,0 days 00:01:41.000000000,"""I can't,"" said the elephant. ""Please,"" begged the bird. ""I won't be gone long.""",3030,101.0,2019-03-29 18:07:59,
10,parent,0 days 00:01:48.000000000,"Ahh, I haven't finished yet.",3240,108.0,2019-03-29 18:08:06,
11,parent,0 days 00:01:50.000000000,"""Sir, I gave you my word. I will hurry right back. Why, I will never be missed."" Just what happen?",3300,110.0,2019-03-29 18:08:08, Just what happen
12,parent,0 days 00:01:59.000000000,"""Very well"", said elephant. ""Since you insist. You want a vacation. Go fly off and take it. I will sit on your egg and I will try not to break it. I'll stay and be faithful. I mean what I say.""",3570,119.0,2019-03-29 18:08:17,
13,parent,0 days 00:02:14.000000000,"""Toodle-oo!"" Sang out Mayzie and fluttered away.",4017,133.9,2019-03-29 18:08:32,
14,parent,0 days 00:02:19.000000000,How could that happened? Sit on egg.,4170,139.0,2019-03-29 18:08:37,How could that happened
