,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,[foreign language 00:00:00].,0,0.0,2019-03-16 09:49:36,
1,Speaker 2,0 days 00:00:00.000000000,All right. So now we're going to start going through the stories. Let me show you really quick how it works.,0,0.0,2019-03-16 09:49:36,
2,child,0 days 00:00:21.000000000,What is this?,630,21.0,2019-03-16 09:49:57,What is this
3,Speaker 2,0 days 00:00:24.000000000,Okay. So here you-,720,24.0,2019-03-16 09:50:00,
4,child,0 days 00:00:25.000000000,A robot.,750,25.0,2019-03-16 09:50:01,
5,Speaker 2,0 days 00:00:26.000000000,... can either pick a short story or a long story.,780,26.0,2019-03-16 09:50:02,
6,parent,0 days 00:00:29.000000000,Mm-hmm (affirmative).,870,29.0,2019-03-16 09:50:05,
7,Speaker 2,0 days 00:00:29.000000000,Let's just go with long story.,870,29.0,2019-03-16 09:50:05,
8,child,0 days 00:00:30.000000000,Short.,900,30.0,2019-03-16 09:50:06,
9,Speaker 4,0 days 00:00:30.000000000,Long stories are often stories that-,900,30.0,2019-03-16 09:50:06,
10,child,0 days 00:00:31.000000000,"Short, short.",930,31.0,2019-03-16 09:50:07,
11,Speaker 4,0 days 00:00:32.000000000,... are longer than five minutes. Maybe between five to 10 minutes. Short stories are often less than five minutes.,960,32.0,2019-03-16 09:50:08,
12,parent,0 days 00:00:38.000000000,Mm-hmm (affirmative).,1140,38.0,2019-03-16 09:50:14,
13,child,0 days 00:00:40.000000000,[inaudible 00:00:40].,1200,40.0,2019-03-16 09:50:16,
14,Speaker 2,0 days 00:00:40.000000000,Once you get here you can swipe to see all the different ...,1200,40.0,2019-03-16 09:50:16,
15,parent,0 days 00:00:43.000000000,[inaudible 00:00:43].,1290,43.0,2019-03-16 09:50:19,
16,Speaker 4,0 days 00:00:43.000000000,"Oh swipe, yeah. [crosstalk 00:00:48].",1290,43.0,2019-03-16 09:50:19,
17,Speaker 2,0 days 00:00:48.000000000,"oh, there we go. To see all the different stories [crosstalk 00:00:50].",1440,48.0,2019-03-16 09:50:24,
18,parent,0 days 00:00:50.000000000,What story? Okay.,1500,50.0,2019-03-16 09:50:26,What story
19,child,0 days 00:00:54.000000000,[inaudible 00:00:54].,1620,54.0,2019-03-16 09:50:30,
20,Speaker 4,0 days 00:00:54.000000000,You can pick any stories that you want. She will just show you how to-,1620,54.0,2019-03-16 09:50:30,
21,child,0 days 00:00:56.000000000,What is this?,1680,56.0,2019-03-16 09:50:32,What is this
22,Speaker 4,0 days 00:00:57.000000000,"... use the app, and then later you can pick the story that you want.",1710,57.0,2019-03-16 09:50:33,
23,child,0 days 00:00:59.000000000,What is this?,1770,59.0,2019-03-16 09:50:35,What is this
24,Speaker 2,0 days 00:01:00.000000000,"From here you can tap on the corners to turn pages, and then you can go to the first page here, and then back to the bookshelf right there.",1800,60.0,2019-03-16 09:50:36,
25,parent,0 days 00:01:08.000000000,"Bookshelf, mm-hmm (affirmative).",2040,68.0,2019-03-16 09:50:44,
26,Speaker 2,0 days 00:01:10.000000000,Then if you want to go back [crosstalk 00:01:11] and [crosstalk 00:01:11].,2100,70.0,2019-03-16 09:50:46,
27,parent,0 days 00:01:10.000000000,Okay.,2100,70.0,2019-03-16 09:50:46,
28,Speaker 4,0 days 00:01:10.000000000,In 30 seconds we'll [crosstalk 00:01:13] let you know when to start.,2100,70.0,2019-03-16 09:50:46,
29,parent,0 days 00:01:14.000000000,Okay.,2220,74.0,2019-03-16 09:50:50,
30,child,0 days 00:01:14.000000000,"I want a short, ma.",2220,74.0,2019-03-16 09:50:50,
31,parent,0 days 00:01:17.000000000,"Yeah, this is a short story. This is a long story. Wait.",2310,77.0,2019-03-16 09:50:53,
32,child,0 days 00:01:19.000000000,I'll turn it on.,2370,79.0,2019-03-16 09:50:55,
33,parent,0 days 00:01:23.000000000,[foreign language 00:01:23].,2490,83.0,2019-03-16 09:50:59,
34,child,0 days 00:01:34.000000000,Now he moved.,2820,94.0,2019-03-16 09:51:10,
35,Speaker 4,0 days 00:01:35.000000000,You can start any time you want.,2850,95.0,2019-03-16 09:51:11,
36,parent,0 days 00:01:37.000000000,Okay. We can start.,2910,97.0,2019-03-16 09:51:13,
37,child,0 days 00:01:39.000000000,A long.,2970,99.0,2019-03-16 09:51:15,
38,parent,0 days 00:01:39.000000000,"Long story, okay.",2970,99.0,2019-03-16 09:51:15,
39,child,0 days 00:01:39.000000000,"I want a long story. Yay, I love this story.",2970,99.0,2019-03-16 09:51:15,
40,parent,0 days 00:01:49.000000000,Okay. Let's begin up here.,3270,109.0,2019-03-16 09:51:25,
41,child,0 days 00:01:56.000000000,[inaudible 00:01:56].,3480,116.0,2019-03-16 09:51:32,
42,parent,0 days 00:01:57.000000000,"No, no, no. Here, here. Okay. At the far end of town where the Grickle-grass grows and the wind smells slow and sour when it blows.",3510,117.0,2019-03-16 09:51:33,
43,child,0 days 00:02:11.000000000,"Ma, [inaudible 00:02:11] it is.",3930,131.0,2019-03-16 09:51:47,
44,parent,0 days 00:02:13.000000000,"Yeah, it is. And no birds ever sing excepting old crows is the Street of the Lifted Lorax.",3990,133.0,2019-03-16 09:51:49,
45,child,0 days 00:02:21.000000000,Lorax.,4230,141.0,2019-03-16 09:51:57,
46,parent,0 days 00:02:21.000000000,Lorax.,4230,141.0,2019-03-16 09:51:57,
47,child,0 days 00:02:27.000000000,"No, no. [Rarack 00:02:28]. No, [Rorax 00:02:31].",4410,147.0,2019-03-16 09:52:03,
48,parent,0 days 00:02:31.000000000,Lorax.,4530,151.0,2019-03-16 09:52:07,
49,child,0 days 00:02:37.000000000,Yeah.,4710,157.0,2019-03-16 09:52:13,
50,parent,0 days 00:02:37.000000000,Should we change? Some people say if you look deep enough you can still see today where the Lorax once stood just as long as it could before somebody lifted-,4710,157.0,2019-03-16 09:52:13,Should we change
51,child,0 days 00:02:54.000000000,Lorax.,5220,174.0,2019-03-16 09:52:30,
52,parent,0 days 00:02:55.000000000,... the Lorax away.,5250,175.0,2019-03-16 09:52:31,
53,child,0 days 00:03:02.000000000,[foreign language 00:03:02].,5460,182.0,2019-03-16 09:52:38,
54,parent,0 days 00:03:02.000000000,Okay.,5460,182.0,2019-03-16 09:52:38,
55,child,0 days 00:03:06.000000000,[inaudible 00:03:06] that story.,5580,186.0,2019-03-16 09:52:42,
