,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,The Giving Tree. You like this one?,0,0.0,2019-03-30 09:59:16, You like this one
1,child,0 days 00:00:08.000000000,Mm-hmm (affirmative).,240,8.0,2019-03-30 09:59:24,
2,parent,0 days 00:00:10.000000000,"Once there was a tree and she loved a little boy. And every day the boy would come and he would gather her leaves, her leaves. And make them into crowns and play king of the forest.",300,10.0,2019-03-30 09:59:26,
3,parent,0 days 00:00:43.000000000,He would climb up her trunk and swing from her branches. Where's the boy? [inaudible 00:00:55]. And eat apples.,1290,43.0,2019-03-30 09:59:59, Where's the boy
4,child,0 days 00:00:56.000000000,There's the apple tree.,1680,56.0,2019-03-30 10:00:12,
5,parent,0 days 00:00:56.000000000,How do you know it's an apple tree?,1680,56.0,2019-03-30 10:00:12,How do you know it's an apple tree
6,child,0 days 00:01:04.000000000,"Because, [inaudible 00:01:04] apples.",1920,64.0,2019-03-30 10:00:20,
7,parent,0 days 00:01:04.000000000,And they would play hide-and-go-seek. [inaudible 00:01:09] if you can do that?,1920,64.0,2019-03-30 10:00:20, [inaudible 00:01:09] if you can do that
8,child,0 days 00:01:11.000000000,Mm-hmm (affirmative).,2130,71.0,2019-03-30 10:00:27,
9,parent,0 days 00:01:11.000000000,Yeah?,2130,71.0,2019-03-30 10:00:27,Yeah
10,child,0 days 00:01:13.000000000,"No, not for real life.",2190,73.0,2019-03-30 10:00:29,
11,parent,0 days 00:01:14.000000000,"Ah, okay.",2220,74.0,2019-03-30 10:00:30,
12,parent,0 days 00:01:15.000000000,"And when he was tired, he would sleep in her shade. And the boy loved the tree, very much. [inaudible 00:01:29].",2250,75.0,2019-03-30 10:00:31,
13,child,0 days 00:01:32.000000000,Read it.,2760,92.0,2019-03-30 10:00:48,
14,parent,0 days 00:01:33.000000000,"He loved tree. And the tree was happy. But time went by, and the boy grew older. And the tree was often alone. Then one day the boy came to the tree, and the tree said, ""Come, boy! Come and climb up my trunk and swing from my branches and eat apples and play in my shade, and be happy.""",2790,93.0,2019-03-30 10:00:49,
