,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,Gonna start with the easier book?,0,0.0,2019-03-23 09:51:13,Gonna start with the easier book
1,child,0 days 00:00:09.000000000,"Are there any more long books? If this is it then, I'm- can we read now?",270,9.0,2019-03-23 09:51:22,"Are there any more long books::: If this is it then, I'm- can we read now"
2,parent,0 days 00:00:11.000000000,Not yet.,330,11.0,2019-03-23 09:51:24,
3,Speaker 3,0 days 00:00:11.000000000,Just two seconds. You can read in two seconds.,330,11.0,2019-03-23 09:51:24,
4,child,0 days 00:00:11.000000000,"One, two!",330,11.0,2019-03-23 09:51:24,
5,Speaker 3,0 days 00:00:11.000000000,"Okay, you can read now.",330,11.0,2019-03-23 09:51:24,
6,parent,0 days 00:00:17.000000000,Which one?,510,17.0,2019-03-23 09:51:30,Which one
7,child,0 days 00:00:17.000000000,Walden.,510,17.0,2019-03-23 09:51:30,
8,parent,0 days 00:00:17.000000000,Okay.,510,17.0,2019-03-23 09:51:30,
9,parent,0 days 00:00:17.000000000,Camilla Crane laughed- [crosstalk 00:00:18],510,17.0,2019-03-23 09:51:30,
10,child,0 days 00:00:18.000000000,"[inaudible 00:00:18], I wanna do something.",540,18.0,2019-03-23 09:51:31,
11,parent,0 days 00:00:20.000000000,"You don't wanna be too picky, okay? Sure. Short story would be... too easy for you.",600,20.0,2019-03-23 09:51:33,"You don't wanna be too picky, okay"
12,child,0 days 00:00:40.000000000,"No, I saw one that I liked.",1200,40.0,2019-03-23 09:51:53,
13,parent,0 days 00:00:43.000000000,Okay.,1290,43.0,2019-03-23 09:51:56,
14,Speaker 3,0 days 00:00:43.000000000,"And also, some tips: you can also ask questions, you can also have a conversation along the stories, so [crosstalk 00:00:50].",1290,43.0,2019-03-23 09:51:56,
15,parent,0 days 00:00:49.000000000,Okay.,1470,49.0,2019-03-23 09:52:02,
16,child,0 days 00:00:49.000000000,Is there a book on [inaudible 00:00:55] safety... ships.,1470,49.0,2019-03-23 09:52:02,
17,parent,0 days 00:00:57.000000000,Tips.,1710,57.0,2019-03-23 09:52:10,
18,child,0 days 00:00:58.000000000,"Tips, then. Anyone else in Naple...",1740,58.0,2019-03-23 09:52:11,
19,parent,0 days 00:01:02.000000000,Napoleon. Napoleon.,1860,62.0,2019-03-23 09:52:15,
20,child,0 days 00:01:07.000000000,Dad?,2010,67.0,2019-03-23 09:52:20,Dad
21,parent,0 days 00:01:08.000000000,Mm-hmm (affirmative)?,2040,68.0,2019-03-23 09:52:21,Mm-hmm (affirmative)
22,child,0 days 00:01:08.000000000,Is this the two dogs one?,2040,68.0,2019-03-23 09:52:21,Is this the two dogs one
23,parent,0 days 00:01:11.000000000,Is what?,2130,71.0,2019-03-23 09:52:24,Is what
24,child,0 days 00:01:12.000000000,"Nevermind. Oh, my god.",2160,72.0,2019-03-23 09:52:25,
25,parent,0 days 00:01:15.000000000,Read it again. That's- (foreign language),2250,75.0,2019-03-23 09:52:28,
26,Speaker 3,0 days 00:01:15.000000000,"Um, (foreign language)",2250,75.0,2019-03-23 09:52:28,
27,parent,0 days 00:01:23.000000000,"Okay, okay.",2490,83.0,2019-03-23 09:52:36,
28,child,0 days 00:01:26.000000000,No!,2580,86.0,2019-03-23 09:52:39,
29,parent,0 days 00:01:29.000000000,You don't want that book? [inaudible 00:01:31] dog? (foreign language),2670,89.0,2019-03-23 09:52:42,You don't want that book::: [inaudible 00:01:31] dog
30,child,0 days 00:01:35.000000000,"... white dog with black spots. Like everything except getting a bath, so one day when he heard the [inaudible 00:01:45], running in the tub, he took the scrubbing-",2850,95.0,2019-03-23 09:52:48,
31,parent,0 days 00:01:56.000000000,Scrubbing.,3480,116.0,2019-03-23 09:53:09,
