,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,Crew,0 days 00:00:10.000000000,You guys can start now.,300,10.0,2019-05-12 16:17:51,
1,parent,0 days 00:00:11.000000000,"All right. Okay, let's read. Harry-",330,11.0,2019-05-12 16:17:52,
2,child,0 days 00:00:19.000000000,Harry was a white dog with black sp-,570,19.0,2019-05-12 16:18:00,
3,parent,0 days 00:00:24.000000000,Spots.,720,24.0,2019-05-12 16:18:05,
4,child,0 days 00:00:25.000000000,Spots. Who like...,750,25.0,2019-05-12 16:18:06,
5,parent,0 days 00:00:28.000000000,Liked everything.,840,28.0,2019-05-12 16:18:09,
6,child,0 days 00:00:28.000000000,Everything except...,840,28.0,2019-05-12 16:18:09,
7,parent,0 days 00:00:33.000000000,Getting a?,990,33.0,2019-05-12 16:18:14,Getting a
8,child,0 days 00:00:34.000000000,... a bath.,1020,34.0,2019-05-12 16:18:15,
9,parent,0 days 00:00:34.000000000,Bath.,1020,34.0,2019-05-12 16:18:15,
10,child,0 days 00:00:36.000000000,So...,1080,36.0,2019-05-12 16:18:17,
11,parent,0 days 00:00:36.000000000,One day.,1080,36.0,2019-05-12 16:18:17,
12,child,0 days 00:00:38.000000000,"... one day, when he...",1140,38.0,2019-05-12 16:18:19,
13,parent,0 days 00:00:40.000000000,Heard.,1200,40.0,2019-05-12 16:18:21,
14,child,0 days 00:00:42.000000000,"... heard the water running in the tub, he took the s-",1260,42.0,2019-05-12 16:18:23,
15,parent,0 days 00:00:54.000000000,Scrubbing...,1620,54.0,2019-05-12 16:18:35,
16,child,0 days 00:00:56.000000000,... brush...,1680,56.0,2019-05-12 16:18:37,
17,parent,0 days 00:00:57.000000000,... brush.,1710,57.0,2019-05-12 16:18:38,
18,child,0 days 00:01:02.000000000,... and buried it in a...,1860,62.0,2019-05-12 16:18:43,
19,parent,0 days 00:01:04.000000000,In the...,1920,64.0,2019-05-12 16:18:45,
20,child,0 days 00:01:05.000000000,... the back-,1950,65.0,2019-05-12 16:18:46,
21,parent,0 days 00:01:08.000000000,Poop.,2040,68.0,2019-05-12 16:18:49,
22,child,0 days 00:01:08.000000000,"... backyard. Then, he ran away from home.",2040,68.0,2019-05-12 16:18:49,
23,child,0 days 00:01:16.000000000,He played where they were fixing the s-,2280,76.0,2019-05-12 16:18:57,
24,parent,0 days 00:01:22.000000000,Street.,2460,82.0,2019-05-12 16:19:03,
25,child,0 days 00:01:23.000000000,... street. And it got very dirty.,2490,83.0,2019-05-12 16:19:04,
26,parent,0 days 00:01:29.000000000,Mm-hmm (affirmative).,2670,89.0,2019-05-12 16:19:10,
27,child,0 days 00:01:35.000000000,He played at the railway.,2850,95.0,2019-05-12 16:19:16,
28,parent,0 days 00:01:38.000000000,Rail road.,2940,98.0,2019-05-12 16:19:19,
29,child,0 days 00:01:40.000000000,Rail road and got very dirty.,3000,100.0,2019-05-12 16:19:21,
30,parent,0 days 00:01:43.000000000,Got even dirtier.,3090,103.0,2019-05-12 16:19:24,
31,child,0 days 00:01:44.000000000,Even dirtier.,3120,104.0,2019-05-12 16:19:25,
32,parent,0 days 00:01:50.000000000,He.,3300,110.0,2019-05-12 16:19:31,
33,child,0 days 00:01:51.000000000,He- He played tag with other dogs that- and-,3330,111.0,2019-05-12 16:19:32,
34,parent,0 days 00:02:00.000000000,Became.,3600,120.0,2019-05-12 16:19:41,
35,child,0 days 00:02:01.000000000,... became dirty.,3630,121.0,2019-05-12 16:19:42,
36,parent,0 days 00:02:03.000000000,Dirty. Became dirtier- dirtier skill- still. He.,3690,123.0,2019-05-12 16:19:44,
37,child,0 days 00:02:08.000000000,He.,3840,128.0,2019-05-12 16:19:49,
38,parent,0 days 00:02:08.000000000,Slid.,3840,128.0,2019-05-12 16:19:49,
39,child,0 days 00:02:11.000000000,He slid down the-,3930,131.0,2019-05-12 16:19:52,
40,parent,0 days 00:02:19.000000000,Coal chute.,4170,139.0,2019-05-12 16:20:00,
41,child,0 days 00:02:21.000000000,... chute.,4230,141.0,2019-05-12 16:20:02,
42,parent,0 days 00:02:21.000000000,And got the.,4230,141.0,2019-05-12 16:20:02,
43,child,0 days 00:02:25.000000000,And got the dirtiest of all.,4350,145.0,2019-05-12 16:20:06,
44,parent,0 days 00:02:27.000000000,Dirtiest of all. Right.,4410,147.0,2019-05-12 16:20:08,
45,child,0 days 00:02:29.000000000,"In fact, he-",4470,149.0,2019-05-12 16:20:10,
46,parent,0 days 00:02:34.000000000,Changed.,4620,154.0,2019-05-12 16:20:15,
47,child,0 days 00:02:35.000000000,"... changed from a white dog with black spots, to a black dog with white spots.",4650,155.0,2019-05-12 16:20:16,
48,parent,0 days 00:02:44.000000000,(laughs) go on.,4920,164.0,2019-05-12 16:20:25,
49,child,0 days 00:02:52.000000000,All-,5160,172.0,2019-05-12 16:20:33,
50,parent,0 days 00:02:52.000000000,Although.,5160,172.0,2019-05-12 16:20:33,
51,child,0 days 00:02:53.000000000,"Although, where-",5190,173.0,2019-05-12 16:20:34,
52,parent,0 days 00:02:54.000000000,There were.,5220,174.0,2019-05-12 16:20:35,
53,child,0 days 00:02:54.000000000,There were m-,5220,174.0,2019-05-12 16:20:35,
54,parent,0 days 00:02:57.000000000,Many,5310,177.0,2019-05-12 16:20:38,
55,child,0 days 00:02:58.000000000,... many-,5340,178.0,2019-05-12 16:20:39,
56,parent,0 days 00:02:59.000000000,Other.,5370,179.0,2019-05-12 16:20:40,
57,child,0 days 00:03:00.000000000,... other-,5400,180.0,2019-05-12 16:20:41,
58,parent,0 days 00:03:00.000000000,Things.,5400,180.0,2019-05-12 16:20:41,
59,child,0 days 00:03:01.000000000,... things-,5430,181.0,2019-05-12 16:20:42,
60,parent,0 days 00:03:01.000000000,To do.,5430,181.0,2019-05-12 16:20:42,
61,child,0 days 00:03:02.000000000,Do.,5460,182.0,2019-05-12 16:20:43,
62,parent,0 days 00:03:05.000000000,Harry.,5550,185.0,2019-05-12 16:20:46,
63,child,0 days 00:03:06.000000000,Harry ...,5580,186.0,2019-05-12 16:20:47,
64,parent,0 days 00:03:07.000000000,Began.,5610,187.0,2019-05-12 16:20:48,
65,child,0 days 00:03:08.000000000,... began to wonder.,5640,188.0,2019-05-12 16:20:49,
66,parent,0 days 00:03:11.000000000,Wonder,5730,191.0,2019-05-12 16:20:52,
67,child,0 days 00:03:12.000000000,In if- h-,5760,192.0,2019-05-12 16:20:53,
68,parent,0 days 00:03:15.000000000,His.,5850,195.0,2019-05-12 16:20:56,
69,child,0 days 00:03:15.000000000,His family ...,5850,195.0,2019-05-12 16:20:56,
70,parent,0 days 00:03:16.000000000,Thought.,5880,196.0,2019-05-12 16:20:57,
71,child,0 days 00:03:18.000000000,... thought that he had really ran away.,5940,198.0,2019-05-12 16:20:59,
72,parent,0 days 00:03:25.000000000,Mm-hmm (affirmative). He felt.,6150,205.0,2019-05-12 16:21:06,
73,child,0 days 00:03:29.000000000,He felt.,6270,209.0,2019-05-12 16:21:10,
74,parent,0 days 00:03:31.000000000,Tired.,6330,211.0,2019-05-12 16:21:12,
75,child,0 days 00:03:32.000000000,Tired and hungry too. So-,6360,212.0,2019-05-12 16:21:13,
76,parent,0 days 00:03:39.000000000,Without.,6570,219.0,2019-05-12 16:21:20,
77,child,0 days 00:03:39.000000000,... without-,6570,219.0,2019-05-12 16:21:20,
78,parent,0 days 00:03:41.000000000,Stopping.,6630,221.0,2019-05-12 16:21:22,
79,child,0 days 00:03:43.000000000,"... on a- the way, he ran back home.",6690,223.0,2019-05-12 16:21:24,
80,parent,0 days 00:03:48.000000000,Mm-hmm (affirmative). Go.,6840,228.0,2019-05-12 16:21:29,
81,child,0 days 00:03:55.000000000,"When harry got him to his house, he-",7050,235.0,2019-05-12 16:21:36,
82,parent,0 days 00:04:01.000000000,Crawled.,7230,241.0,2019-05-12 16:21:42,
83,child,0 days 00:04:02.000000000,... crawled.,7260,242.0,2019-05-12 16:21:43,
84,parent,0 days 00:04:04.000000000,Through.,7320,244.0,2019-05-12 16:21:45,
85,child,0 days 00:04:05.000000000,Through the ...,7350,245.0,2019-05-12 16:21:46,
86,parent,0 days 00:04:06.000000000,Fence.,7380,246.0,2019-05-12 16:21:47,
87,child,0 days 00:04:07.000000000,... fence and sat l-,7410,247.0,2019-05-12 16:21:48,
88,parent,0 days 00:04:13.000000000,Looking.,7590,253.0,2019-05-12 16:21:54,
89,child,0 days 00:04:14.000000000,... looking at the back door.,7620,254.0,2019-05-12 16:21:55,
90,parent,0 days 00:04:16.000000000,Mm-hmm (affirmative).,7680,256.0,2019-05-12 16:21:57,
91,child,0 days 00:04:22.000000000,"One of the family looked at- out and said ""There is a-""",7860,262.0,2019-05-12 16:22:03,
92,parent,0 days 00:04:33.000000000,Strange.,8190,273.0,2019-05-12 16:22:14,
93,child,0 days 00:04:34.000000000,""" ... dog in the back yard-""",8220,274.0,2019-05-12 16:22:15,
94,parent,0 days 00:04:39.000000000,Back yard.,8370,279.0,2019-05-12 16:22:20,
95,child,0 days 00:04:40.000000000,""" ... by the-""",8400,280.0,2019-05-12 16:22:21,
96,parent,0 days 00:04:44.000000000,Way.,8520,284.0,2019-05-12 16:22:25,
97,child,0 days 00:04:44.000000000,"""... way.""",8520,284.0,2019-05-12 16:22:25,
98,parent,0 days 00:04:46.000000000,Has.,8580,286.0,2019-05-12 16:22:27,
99,child,0 days 00:04:47.000000000,"""Has anyone seen Harry?""",8610,287.0,2019-05-12 16:22:28,
100,parent,0 days 00:04:51.000000000,Mm-hmm (affirmative).,8730,291.0,2019-05-12 16:22:32,
101,child,0 days 00:04:57.000000000,When Harry-,8910,297.0,2019-05-12 16:22:38,
102,parent,0 days 00:05:00.000000000,Heard.,9000,300.0,2019-05-12 16:22:41,
103,child,0 days 00:05:01.000000000,... heard this he-,9030,301.0,2019-05-12 16:22:42,
104,parent,0 days 00:05:06.000000000,Tried.,9180,306.0,2019-05-12 16:22:47,
105,child,0 days 00:05:07.000000000,... tried very hard to show them he was Harry. He-,9210,307.0,2019-05-12 16:22:48,
106,parent,0 days 00:05:17.000000000,Started.,9510,317.0,2019-05-12 16:22:58,
107,child,0 days 00:05:18.000000000,He started ...,9540,318.0,2019-05-12 16:22:59,
108,parent,0 days 00:05:23.000000000,To do.,9690,323.0,2019-05-12 16:23:04,
109,child,0 days 00:05:24.000000000,... to do all he- his old- his old-,9720,324.0,2019-05-12 16:23:05,
110,parent,0 days 00:05:33.000000000,Clever.,9990,333.0,2019-05-12 16:23:14,
111,child,0 days 00:05:34.000000000,... clever tricks.,10020,334.0,2019-05-12 16:23:15,
112,parent,0 days 00:05:36.000000000,Mm-hmm (affirmative).,10080,336.0,2019-05-12 16:23:17,
113,child,0 days 00:05:36.000000000,He flip flop-,10080,336.0,2019-05-12 16:23:17,
114,parent,0 days 00:05:38.000000000,Flip flopped.,10140,338.0,2019-05-12 16:23:19,
115,child,0 days 00:05:43.000000000,... and he flopped.,10290,343.0,2019-05-12 16:23:24,
116,parent,0 days 00:05:46.000000000,Flop flipped.,10380,346.0,2019-05-12 16:23:27,
117,child,0 days 00:05:48.000000000,He rolled over and played dead.,10440,348.0,2019-05-12 16:23:29,
118,parent,0 days 00:05:53.000000000,Mm-hmm (affirmative). Here. [inaudible 00:06:05],10590,353.0,2019-05-12 16:23:34,
119,child,0 days 00:06:05.000000000,He-,10950,365.0,2019-05-12 16:23:46,
120,parent,0 days 00:06:06.000000000,Danced.,10980,366.0,2019-05-12 16:23:47,
121,child,0 days 00:06:07.000000000,... danced and he sang.,11010,367.0,2019-05-12 16:23:48,
122,parent,0 days 00:06:10.000000000,Mm-hmm (affirmative).,11100,370.0,2019-05-12 16:23:51,
123,child,0 days 00:06:11.000000000,"He did these tricks over and over again, but-",11130,371.0,2019-05-12 16:23:52,
124,parent,0 days 00:06:19.000000000,Everyone.,11370,379.0,2019-05-12 16:24:00,
125,child,0 days 00:06:20.000000000,... everybody- everyone-,11400,380.0,2019-05-12 16:24:01,
126,parent,0 days 00:06:24.000000000,Everyone shook their.,11520,384.0,2019-05-12 16:24:05,
127,child,0 days 00:06:27.000000000,"... shook their head and said ""Oh no, it couldn't be Harry.""",11610,387.0,2019-05-12 16:24:08,
128,parent,0 days 00:06:32.000000000,Mm-hmm (affirmative). Harry.,11760,392.0,2019-05-12 16:24:13,
129,child,0 days 00:06:32.000000000,Harry gave up.,11760,392.0,2019-05-12 16:24:13,
130,parent,0 days 00:06:32.000000000,Right here.,11760,392.0,2019-05-12 16:24:13,
131,child,0 days 00:06:32.000000000,And walked-,11760,392.0,2019-05-12 16:24:13,
132,parent,0 days 00:06:32.000000000,Slowly.,11760,392.0,2019-05-12 16:24:13,
133,child,0 days 00:06:32.000000000,... slowly-,11760,392.0,2019-05-12 16:24:13,
134,parent,0 days 00:06:32.000000000,Toward.,11760,392.0,2019-05-12 16:24:13,
135,child,0 days 00:06:32.000000000,The- the-,11760,392.0,2019-05-12 16:24:13,
136,parent,0 days 00:06:32.000000000,Gate.,11760,392.0,2019-05-12 16:24:13,
137,child,0 days 00:06:32.000000000,... gate. But suddenly he stopped.,11760,392.0,2019-05-12 16:24:13,
138,parent,0 days 00:06:32.000000000,Stopped. Okay. Not yet.,11760,392.0,2019-05-12 16:24:13,
139,child,0 days 00:06:32.000000000,What do you mean?,11760,392.0,2019-05-12 16:24:13,What do you mean
140,parent,0 days 00:07:09.000000000,He ran-,12870,429.0,2019-05-12 16:24:50,
141,child,0 days 00:07:09.000000000,He ran to a-,12870,429.0,2019-05-12 16:24:50,
142,parent,0 days 00:07:13.000000000,Corner.,12990,433.0,2019-05-12 16:24:54,
143,child,0 days 00:07:14.000000000,... corner-,13020,434.0,2019-05-12 16:24:55,
144,parent,0 days 00:07:14.000000000,Of the.,13020,434.0,2019-05-12 16:24:55,
145,child,0 days 00:07:16.000000000,... of the gate.,13080,436.0,2019-05-12 16:24:57,
146,parent,0 days 00:07:18.000000000,Garden.,13140,438.0,2019-05-12 16:24:59,
147,child,0 days 00:07:20.000000000,Garden and-,13200,440.0,2019-05-12 16:25:01,
148,parent,0 days 00:07:20.000000000,Started.,13200,440.0,2019-05-12 16:25:01,
149,child,0 days 00:07:22.000000000,Started to dig f-,13260,442.0,2019-05-12 16:25:03,
150,parent,0 days 00:07:25.000000000,Furiously.,13350,445.0,2019-05-12 16:25:06,
151,child,0 days 00:07:25.000000000,... furiously. S- s-,13350,445.0,2019-05-12 16:25:06,
152,parent,0 days 00:07:27.000000000,"Soon, he.",13410,447.0,2019-05-12 16:25:08,
153,child,0 days 00:07:30.000000000,... he-,13500,450.0,2019-05-12 16:25:11,
154,parent,0 days 00:07:30.000000000,"Jumped away from the hole, barking short happy barks.",13500,450.0,2019-05-12 16:25:11,
155,child,0 days 00:07:32.000000000,"... jumped away from the hole, barking short happy barks.",13560,452.0,2019-05-12 16:25:13,
156,parent,0 days 00:07:41.000000000,He'd...,13830,461.0,2019-05-12 16:25:22,
157,child,0 days 00:07:47.000000000,He'd...,14010,467.0,2019-05-12 16:25:28,
158,parent,0 days 00:07:49.000000000,Found...,14070,469.0,2019-05-12 16:25:30,
159,child,0 days 00:07:49.000000000,Found the scrubbing...,14070,469.0,2019-05-12 16:25:30,
160,parent,0 days 00:07:53.000000000,Brush.,14190,473.0,2019-05-12 16:25:34,
161,child,0 days 00:07:54.000000000,Brush and couldn't...,14220,474.0,2019-05-12 16:25:35,
162,parent,0 days 00:07:58.000000000,Carrying... It.,14340,478.0,2019-05-12 16:25:39,
163,child,0 days 00:07:59.000000000,It in...,14370,479.0,2019-05-12 16:25:40,
164,parent,0 days 00:08:00.000000000,His.,14400,480.0,2019-05-12 16:25:41,
165,child,0 days 00:08:03.000000000,His mouth. He ran into the house.,14490,483.0,2019-05-12 16:25:44,
166,parent,0 days 00:08:08.000000000,Mm-hmm (affirmative),14640,488.0,2019-05-12 16:25:49,
167,child,0 days 00:08:09.000000000,Up the stairs he...,14670,489.0,2019-05-12 16:25:50,
168,parent,0 days 00:08:12.000000000,Dashed.,14760,492.0,2019-05-12 16:25:53,
169,child,0 days 00:08:13.000000000,Dashed with the family following closely...,14790,493.0,2019-05-12 16:25:54,
170,parent,0 days 00:08:22.000000000,Behind.,15060,502.0,2019-05-12 16:26:03,
171,child,0 days 00:08:23.000000000,Behind.,15090,503.0,2019-05-12 16:26:04,
172,parent,0 days 00:08:28.000000000,He.,15240,508.0,2019-05-12 16:26:09,
173,child,0 days 00:08:28.000000000,He...,15240,508.0,2019-05-12 16:26:09,
174,parent,0 days 00:08:32.000000000,Jumped.,15360,512.0,2019-05-12 16:26:13,
175,child,0 days 00:08:32.000000000,Jumped into the bathtub and sat...,15360,512.0,2019-05-12 16:26:13,
176,parent,0 days 00:08:38.000000000,Up.,15540,518.0,2019-05-12 16:26:19,
177,child,0 days 00:08:38.000000000,Up begging with the...,15540,518.0,2019-05-12 16:26:19,
178,parent,0 days 00:08:45.000000000,Scrubbing.,15750,525.0,2019-05-12 16:26:26,
179,child,0 days 00:08:47.000000000,Scrubbing brush in his mouth. A trick he...,15810,527.0,2019-05-12 16:26:28,
180,parent,0 days 00:08:55.000000000,Certainly.,16050,535.0,2019-05-12 16:26:36,
181,child,0 days 00:08:57.000000000,Certainly had never done before.,16110,537.0,2019-05-12 16:26:38,
182,parent,0 days 00:09:00.000000000,Mm-hmm (affirmative),16200,540.0,2019-05-12 16:26:41,
183,child,0 days 00:09:02.000000000,This little dog...,16260,542.0,2019-05-12 16:26:43,
184,parent,0 days 00:09:04.000000000,Doggy.,16320,544.0,2019-05-12 16:26:45,
185,child,0 days 00:09:05.000000000,Doggy wants a bath.,16350,545.0,2019-05-12 16:26:46,
186,parent,0 days 00:09:07.000000000,Mm-hmm (affirmative),16410,547.0,2019-05-12 16:26:48,
187,parent,0 days 00:09:09.000000000,Cried.,16470,549.0,2019-05-12 16:26:50,
188,child,0 days 00:09:11.000000000,The little...,16530,551.0,2019-05-12 16:26:52,
189,parent,0 days 00:09:14.000000000,Girl.,16620,554.0,2019-05-12 16:26:55,
190,child,0 days 00:09:15.000000000,Girl and her...,16650,555.0,2019-05-12 16:26:56,
191,parent,0 days 00:09:18.000000000,Father.,16740,558.0,2019-05-12 16:26:59,
192,child,0 days 00:09:19.000000000,Father...,16770,559.0,2019-05-12 16:27:00,
