,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:05.000000000,Tell me if I'm saying the words right. Ready?,150,5.0,2019-03-13 11:16:24, Ready
1,parent,0 days 00:00:08.000000000,In the great green room. Is that the right words?,240,8.0,2019-03-13 11:16:27, Is that the right words
2,child,0 days 00:00:18.000000000,"You just read it, mom.",540,18.0,2019-03-13 11:16:37,
3,Speaker 3,0 days 00:00:18.000000000,You can just stop reading any time you want.,540,18.0,2019-03-13 11:16:37,
4,parent,0 days 00:00:18.000000000,Okay. Ready?,540,18.0,2019-03-13 11:16:37, Ready
5,parent,0 days 00:00:18.000000000,"In the great green room, there was a telephone and a red balloon, and a picture of the cow jumping over the moon. And there were three little-what? I wanna read that one.",540,18.0,2019-03-13 11:16:37, And there were three little-what
6,parent,0 days 00:00:35.000000000,Now you got me all excited to read it. All right.,1050,35.0,2019-03-13 11:16:54,
7,parent,0 days 00:00:36.000000000,Cloudy With a Chance of Meatballs.,1080,36.0,2019-03-13 11:16:55,
8,parent,0 days 00:00:37.000000000,"We were all sitting around the big kitchen table. It was Saturday morning. Pancake morning. Mom was squeezing oranges for juice. Henry and I were betting on how many Pancakes we each could eat, and grandpa was doing the flipping.",1110,37.0,2019-03-13 11:16:56,
9,parent,0 days 00:00:51.000000000,How many would you say you could eat?,1530,51.0,2019-03-13 11:17:10,How many would you say you could eat
10,child,0 days 00:00:53.000000000,Nine.,1590,53.0,2019-03-13 11:17:12,
11,parent,0 days 00:00:55.000000000,Maybe nine mini pancakes.,1650,55.0,2019-03-13 11:17:14,
12,parent,0 days 00:00:57.000000000,"Seconds later, something flew through the air, headed toward the kitchen ceiling and landed on Henry. After we realized that the flying object was only a pancake, we all laughed, even grandpa. Breakfast continued quite uneventfully. All the other pancakes landed in the pan, and all of them were eaten, even the one that landed on Henry.",1710,57.0,2019-03-13 11:17:16,
13,parent,0 days 00:01:17.000000000,Would you eat it if it landed on you?,2310,77.0,2019-03-13 11:17:36,Would you eat it if it landed on you
14,child,0 days 00:01:18.000000000,No.,2340,78.0,2019-03-13 11:17:37,
15,parent,0 days 00:01:18.000000000,No?,2340,78.0,2019-03-13 11:17:37,No
16,parent,0 days 00:01:21.000000000,"That night, [inaudible 00:01:23] You would take it if I landed it?",2430,81.0,2019-03-13 11:17:40,"That night, [inaudible 00:01:23] You would take it if I landed it"
17,child,0 days 00:01:25.000000000,Yeah.,2550,85.0,2019-03-13 11:17:44,
18,parent,0 days 00:01:27.000000000,"Inspired by the pancake incident at breakfast, grandpa told us the best tall tale bedtime story he ever told.",2610,87.0,2019-03-13 11:17:46,
19,parent,0 days 00:01:33.000000000,"Across an ocean, over lots of huge, bumpy mountains, across three hot deserts, and one smaller ocean, there lay the tiny town of Chew and Swallow. In most ways, it's very much like any other tiny town; it had a main street lined with stores, houses, and trees and gardens around them, a schoolhouse, about 300 people, and some assorted cats and dogs. But there were no food stores in the town of Chew and Swallow.",2790,93.0,2019-03-13 11:17:52,
20,parent,0 days 00:02:00.000000000,They didn't need any! The sky supplied all the food they could possibly want.,3600,120.0,2019-03-13 11:18:19,
21,parent,0 days 00:02:05.000000000,That seems fishy.,3750,125.0,2019-03-13 11:18:24,
22,child,0 days 00:02:07.000000000,Yeah.,3810,127.0,2019-03-13 11:18:26,
23,parent,0 days 00:02:08.000000000,Yeah.,3840,128.0,2019-03-13 11:18:27,
24,child,0 days 00:02:08.000000000,Maybe it is big fish.,3840,128.0,2019-03-13 11:18:27,
25,parent,0 days 00:02:10.000000000,Maybe fish fell?,3900,130.0,2019-03-13 11:18:29,Maybe fish fell
26,child,0 days 00:02:11.000000000,Mm-hmm (affirmative).,3930,131.0,2019-03-13 11:18:30,
27,parent,0 days 00:02:11.000000000,"The only thing that was really different about Chew and Swallow was it's weather. It came three times a day at breakfast, lunch, and dinner. Everything that everyone ate came from the sky. Whatever the weather served, that's what they ate; but it never rain-rained, it never snow-snowed, and it never blew just wind. It rained things like soup and juice, it snowed mashed potatoes and green peas, and sometimes the wind blew in storms of hamburgers.",3930,131.0,2019-03-13 11:18:30,
28,parent,0 days 00:02:40.000000000,What would you like the weather to give you?,4800,160.0,2019-03-13 11:18:59,What would you like the weather to give you
29,child,0 days 00:02:42.000000000,Whipped cream.,4860,162.0,2019-03-13 11:19:01,
30,parent,0 days 00:02:43.000000000,Oh.,4890,163.0,2019-03-13 11:19:02,
31,child,0 days 00:02:45.000000000,On a big pile of ice cream.,4950,165.0,2019-03-13 11:19:04,
32,parent,0 days 00:02:47.000000000,"The people could watch the weather report on the television in the morning, and they would even hear a prediction for the next day's food. Predicting pizza.",5010,167.0,2019-03-13 11:19:06,
33,child,0 days 00:02:59.000000000,What?,5370,179.0,2019-03-13 11:19:18,What
34,parent,0 days 00:02:59.000000000,"When the townspeople went outside, they carried their plates, cups, and glasses; forks, spoons, and knives and napkins with them, that way they would always be prepared for any kind of weather. If there were leftovers, and there usually were, the people took them home and put them in the refrigerator in case they got hungry between meals.",5370,179.0,2019-03-13 11:19:18,
35,parent,0 days 00:03:16.000000000,"The menu varied. By the time they got up in the morning, breakfast was coming down. After a brief shower of orange juice, low clouds of sunny-side up eggs moved in, followed by pieces of toast. Butter and jelly sprinkled down for the toast and most of the time it rained milk afterwards.",5880,196.0,2019-03-13 11:19:35,
36,child,0 days 00:03:34.000000000,Where? Where's the milk?,6420,214.0,2019-03-13 11:19:53,Where::: Where's the milk
37,parent,0 days 00:03:38.000000000,I don't know.,6540,218.0,2019-03-13 11:19:57,
38,child,0 days 00:03:39.000000000,Where's the milk?,6570,219.0,2019-03-13 11:19:58,Where's the milk
39,parent,0 days 00:03:40.000000000,"But there's the ... look at the sunny side eggs and the toast are all in the trees for the birds. Oh, so the animals eat, too.",6600,220.0,2019-03-13 11:19:59,
40,parent,0 days 00:03:46.000000000,"For lunch one day, frankfurters already in their rolls blew in from the northwest at five miles an hour. There was mustard clouds everywhere ... Then the wind shifted to the east and brought in baked beans; a drizzle of soda finished off the meal.",6780,226.0,2019-03-13 11:20:05,
41,child,0 days 00:04:05.000000000,[inaudible 00:04:05] the soda.,7350,245.0,2019-03-13 11:20:24,
42,parent,0 days 00:04:05.000000000,Dinner one night consisted of lamb chops becoming heavy at times with occasional ketchup. Periods of peas and baked potatoes were followed by gradual clearing with a wonderful jell-o setting in the west.,7350,245.0,2019-03-13 11:20:24,
43,child,0 days 00:04:20.000000000,This is a show.,7800,260.0,2019-03-13 11:20:39,
44,parent,0 days 00:04:22.000000000,"Oh, this is a movie?",7860,262.0,2019-03-13 11:20:41,"Oh, this is a movie"
45,child,0 days 00:04:23.000000000,Yeah.,7890,263.0,2019-03-13 11:20:42,
46,parent,0 days 00:04:24.000000000,"Oh, you've seen it?",7920,264.0,2019-03-13 11:20:43,"Oh, you've seen it"
47,child,0 days 00:04:25.000000000,Yes.,7950,265.0,2019-03-13 11:20:44,
48,parent,0 days 00:04:28.000000000,"The sanitation department at Chew and Swallow had a rather unusual job for sanitation department. They had to remove the food that fell on the houses and sidewalks and lawns. The workers cleared up after every meal and fed all the cats and dogs, then they emptied some of it out into the surrounding ocean for the fish and whales to eat. The rest of the food is put back onto earth so that the soil would be richer for people's flower gardens.",8040,268.0,2019-03-13 11:20:47,
49,parent,0 days 00:04:55.000000000,Life for the townspeople was delicious until the weather took a turn for the worse. Uh-oh.,8850,295.0,2019-03-13 11:21:14,
50,child,0 days 00:05:02.000000000,Spaghetti.,9060,302.0,2019-03-13 11:21:21,
51,parent,0 days 00:05:03.000000000,"One day, there was nothing but Gorgonzola cheese all day long; the next day was only broccoli, all over-cooked! And the next day there were Brussels sprouts and peanut butter with mayonnaise? Ew.",9090,303.0,2019-03-13 11:21:22,"One day, there was nothing but Gorgonzola cheese all day long; the next day was only broccoli, all over-cooked! And the next day there were Brussels sprouts and peanut butter with mayonnaise"
52,parent,0 days 00:05:14.000000000,Would you eat that?,9420,314.0,2019-03-13 11:21:33,Would you eat that
53,child,0 days 00:05:16.000000000,No.,9480,316.0,2019-03-13 11:21:35,
54,parent,0 days 00:05:18.000000000,"Another day there was pea soup fog. No one could see where they were going, and they could barely find the rest of the meal that got stuck in the fog. The food was getting larger and larger, and so were the portions. The people were getting frightened. Violent storms flew up frequently. Awful things were happening.",9540,318.0,2019-03-13 11:21:37,
55,parent,0 days 00:05:40.000000000,Look at that giant pancake. And the helicopters are tying to pull it off.,10200,340.0,2019-03-13 11:21:59,
56,child,0 days 00:05:47.000000000,And the [inaudible 00:05:48] under it.,10410,347.0,2019-03-13 11:22:06,
57,parent,0 days 00:05:50.000000000,"One Tuesday there was a hurricane of bread rolls all day long, and into the night. There was soft rolls and hard rolls, some with seeds and some without. There was white bread and rye and whole wheat toast. Most of it was larger than they had ever seen ... Oh, and they hadn't ever seen bread in rolls before. It was a terrible day, everyone had to stay indoors. Roofs were damaged and the sanitation department was beside itself. The mess took the workers four days to clean up and the sea was full of floating rolls.",10500,350.0,2019-03-13 11:22:09,
58,parent,0 days 00:06:19.000000000,"To help out, the people piled up as much bread as they could in their backyards. The birds picked at it a bit, but it just got staler and staler. There was a storm of pancakes one morning, and It down poured maple syrup that nearly flooded the town. A huge pancake covered the school. No one could get it off because of it's weight so they had to close the school. Uh-oh.",11370,379.0,2019-03-13 11:22:38,
59,parent,0 days 00:06:41.000000000,"Lunch one day brought 15-inch drifts of cream cheese and jelly sandwiches. Everyone ate themselves sick and the day ended with a stomach ache. There was an awful salt and pepper wind, accompanied by an even worse tomato tornado. People were sneezing themselves silly and running to avoid the tomatoes. The town was a mess, there were seeds and pulp everywhere. The sanitation department gave up. The job was too big. Everyone feared for their lives. They couldn't go outside most of the time. Many houses had been badly damaged by giant meatballs. Stores were boarded up and there was no more school for the children.",12030,401.0,2019-03-13 11:23:00,
60,child,0 days 00:07:17.000000000,The giant meatballs.,13110,437.0,2019-03-13 11:23:36,
61,parent,0 days 00:07:18.000000000,Where is it?,13140,438.0,2019-03-13 11:23:37,Where is it
62,child,0 days 00:07:19.000000000,The giant meatballs.,13170,439.0,2019-03-13 11:23:38,
63,parent,0 days 00:07:21.000000000,"You don't see one? Oh, is that it? ...",13230,441.0,2019-03-13 11:23:40,"You don't see one::: Oh, is that it"
64,child,0 days 00:07:25.000000000,What?,13350,445.0,2019-03-13 11:23:44,What
65,parent,0 days 00:07:28.000000000,"Oh! Is that one? That fell onto the roof? Those are olives, those are the kind you don't like though. All right, oh these must be meatballs, too.",13440,448.0,2019-03-13 11:23:47,Oh! Is that one::: That fell onto the roof
66,child,0 days 00:07:39.000000000,"No, that's ice cream.",13770,459.0,2019-03-13 11:23:58,
67,parent,0 days 00:07:40.000000000,Loo at the pickle through the window.,13800,460.0,2019-03-13 11:23:59,
68,child,0 days 00:07:42.000000000,"No, that's ice cream.",13860,462.0,2019-03-13 11:24:01,
69,parent,0 days 00:07:44.000000000,Oh.,13920,464.0,2019-03-13 11:24:03,
70,child,0 days 00:07:44.000000000,That's a ice cream cone.,13920,464.0,2019-03-13 11:24:03,
71,parent,0 days 00:07:46.000000000,So a decision was made to abandon the town of Chew and Swallow. It was a matter of survival.,13980,466.0,2019-03-13 11:24:05,
