,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,[inaudible 00:00:00] to start.,0,0.0,2019-05-10 16:01:53,
1,child,0 days 00:00:10.000000000,Mom-,300,10.0,2019-05-10 16:02:03,
2,parent,0 days 00:00:11.000000000,"I know it's a camera, but don't point at it, okay?",330,11.0,2019-05-10 16:02:04,"I know it's a camera, but don't point at it, okay"
3,child,0 days 00:00:14.000000000,Why?,420,14.0,2019-05-10 16:02:07,Why
4,parent,0 days 00:00:15.000000000,Because right now we're just here to read. That's like a microphone. Are you going to read with me? Yep.,450,15.0,2019-05-10 16:02:08, Are you going to read with me
5,child,0 days 00:00:21.000000000,Speaker.,630,21.0,2019-05-10 16:02:14,
6,parent,0 days 00:00:22.000000000,Speaker. All right. Sit close to me because we're going to sit like we're reading.,660,22.0,2019-05-10 16:02:15,
7,child,0 days 00:00:29.000000000,Speaker.,870,29.0,2019-05-10 16:02:22,
8,parent,0 days 00:00:29.000000000,"Okay. But you have to sit. Don't worry about all that. We're going to read the books. [inaudible 00:00:35] I know, but we're not going to talk about the speakers and all that. No nose picking. Eww stop. Stop, listen. Don't be gross. You're on camera, you know that? They're going to video you doing that. Eww. Oh gross. Stop. That's gross.",870,29.0,2019-05-10 16:02:22," You're on camera, you know that"
9,Speaker 3,0 days 00:01:04.000000000,"Okay [inaudible 00:01:09]. Sorry, we're having some difficulties [crosstalk 00:01:11].",1920,64.0,2019-05-10 16:02:57,
10,parent,0 days 00:01:10.000000000,Oh my gosh. It's okay. Don't worry about us.,2100,70.0,2019-05-10 16:03:03,
11,Speaker 3,0 days 00:01:12.000000000,Thank you.,2160,72.0,2019-05-10 16:03:05,
12,parent,0 days 00:01:14.000000000,We're good. Do you have any more tissues though. Yeah.,2220,74.0,2019-05-10 16:03:07,
13,Speaker 3,0 days 00:01:17.000000000,"We have these [inaudible 00:01:18] towels. Actually, we'll shut these off for now. While we figure.",2310,77.0,2019-05-10 16:03:10,
14,parent,0 days 00:01:21.000000000,"Okay, just we don't run batteries. okay. All right.",2430,81.0,2019-05-10 16:03:14,
15,Speaker 3,0 days 00:01:27.000000000,"Also because they tend to automatically shut off after a certain of time. Here, I can get more if you'd like.",2610,87.0,2019-05-10 16:03:20,
16,parent,0 days 00:01:33.000000000,"No, it's okay. He just had put his finger in his nose, because he's three. Hey, stop. Stop, stop, stop, stop. Stop. Can't touch those. Do you want to sit down there? No, actually I don't think we're allowed. We have to sit here cause the camera. Do you need, do you need any more tissue? Do you need more tissue? That's a cool chair. We're going to sit in this chair. Okay.",2790,93.0,2019-05-10 16:03:26," Do you want to sit down there::: Do you need, do you need any more tissue::: Do you need more tissue"
17,parent,0 days 00:01:58.000000000,"You need a tissue? I forgot your water and everything in the car. [inaudible 00:02:05] Yeah, we're going to read that one but we have to wait for them to tell us when. Okay? Are you excited? All we're going to do is just read books and they're just going to take, no, don't play with that, and they're just going to take some data.",3540,118.0,2019-05-10 16:03:51,You need a tissue::: Okay::: Are you excited
18,child,0 days 00:02:20.000000000,Why do I need these on?,4200,140.0,2019-05-10 16:04:13,Why do I need these on
19,parent,0 days 00:02:21.000000000,"Cause they're tracking our, you know, all of our, like heart rate and how we interact together. It's pretty cool. Hold on.",4230,141.0,2019-05-10 16:04:14,
20,Speaker 3,0 days 00:02:37.000000000,"Sorry, this is taking so long.",4713,157.1,2019-05-10 16:04:30,
21,parent,0 days 00:02:38.000000000,Oh it's okay.,4740,158.0,2019-05-10 16:04:31,
22,Speaker 3,0 days 00:02:39.000000000,Maybe we should restart the computer.,4770,159.0,2019-05-10 16:04:32,
23,parent,0 days 00:02:40.000000000,I just wish I thought to bring his backpack. You like my headband? Is it pretty cool? Don't hit. Look at that cop. What is he doing?,4800,160.0,2019-05-10 16:04:33, You like my headband::: Is it pretty cool::: What is he doing
24,child,0 days 00:03:16.000000000,What is he doing?,5880,196.0,2019-05-10 16:05:09,What is he doing
25,parent,0 days 00:03:18.000000000,"He's putting up little post-it notes on the bulletin board. You sit down. I can't see. You have to stay seated, so I can see. Okay, sit. We'll tap it here when it's time to move onto the next page. Not right now, hold on.",5940,198.0,2019-05-10 16:05:11,
26,child,0 days 00:03:48.000000000,How do you tap it?,6840,228.0,2019-05-10 16:05:41,How do you tap it
27,parent,0 days 00:03:52.000000000,"How do you tap it on the bottom right? You can do that. You can tap our pic, our pages when we, but when we need to turn, you can turn the page for me. That would be helpful. Do you want to do that? Okay. But it's not time yet. After I finish reading a page, I'll say next please. Okay. I'll do it after. After we start reading.",6960,232.0,2019-05-10 16:05:45,How do you tap it on the bottom right::: Do you want to do that
28,parent,0 days 00:04:19.000000000,"Okay? No big deal. Do you have a good, did you have a good day at school?",7770,259.0,2019-05-10 16:06:12,"Okay::: Do you have a good, did you have a good day at school"
29,Speaker 3,0 days 00:04:30.000000000,Okay. It works.,8100,270.0,2019-05-10 16:06:23,
30,parent,0 days 00:04:32.000000000,"It's working, yay!",8160,272.0,2019-05-10 16:06:25,
31,Speaker 3,0 days 00:04:34.000000000,"All right, let's turn these back on.",8220,274.0,2019-05-10 16:06:27,
32,parent,0 days 00:04:35.000000000,Okay. My unicorn camera.,8250,275.0,2019-05-10 16:06:28,
33,Speaker 3,0 days 00:04:39.000000000,Oh my God.,8370,279.0,2019-05-10 16:06:32,
34,parent,0 days 00:04:41.000000000,"See, we're all having a day. I know, right? We're all having a day. Hold on. We can't, we can't turn the page until we start reading that page.",8430,281.0,2019-05-10 16:06:34," I know, right"
35,Speaker 3,0 days 00:04:49.000000000,"Okay, you can start.",8670,289.0,2019-05-10 16:06:42,
36,parent,0 days 00:04:51.000000000,"Great. You ready? So you'll turn the page after we read the page. I'll tell you when, okay? So, Officer Buckle knew more safety tips than anyone else in Napville. Every time he thought of a new one, he thumb tacked it to his bulletin board. Safety tip number 77 never stand on a swivel chair. What did he did?",8730,291.0,2019-05-10 16:06:44," You ready::: I'll tell you when, okay::: What did he did"
37,child,0 days 00:05:14.000000000,Stand.,9420,314.0,2019-05-10 16:07:07,
38,parent,0 days 00:05:14.000000000,He says never to do that. Can you turn the page? Okay. Officer Buckle shared his safety tips with the students at Napville school. Nobody ever listened. And sometimes there were snorting. Oh no. What's that kid doing?,9420,314.0,2019-05-10 16:07:07, Can you turn the page::: What's that kid doing
39,child,0 days 00:05:30.000000000,Snorting.,9900,330.0,2019-05-10 16:07:23,
40,parent,0 days 00:05:32.000000000,"Why? Cause he's, and look, she's standing on a chair too. Okay, go ahead. Turn the page. Afterward. It was business as usual. Mr. Topple and the principal took down the welcome banner. Never stand on a swivel chair. Said Officer Buckle, but Mrs. Topple didn't hear him. Did she? Can you turn the page on the screen? There you go. Then one day, Napville's police department bought a police dog named Gloria. When it was time for Officer Buckle to give the safety speech at this school, Gloria went along. Awesome. Children, this is Gloria announced officer buckle. Gloria obeys my commands. Gloria, sit! And Gloria did what?",9960,332.0,2019-05-10 16:07:25,"Why::: Did she::: Can you turn the page on the screen::: Gloria, sit! And Gloria did what"
41,child,0 days 00:06:25.000000000,Sit.,11550,385.0,2019-05-10 16:08:18,
