,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:00.000000000,Yesterday from this iPad.,0,0.0,2019-04-20 18:02:08,
1,parent,0 days 00:00:02.000000000,"You also read this one, right?",60,2.0,2019-04-20 18:02:09,"You also read this one, right"
2,child,0 days 00:00:03.000000000,No.,90,3.0,2019-04-20 18:02:10,
3,parent,0 days 00:00:04.000000000,"No? Oh yeah, we did. Here, we read it here.",120,4.0,2019-04-20 18:02:11,No
4,child,0 days 00:00:07.000000000,You just read a bit of it.,210,7.0,2019-04-20 18:02:14,
5,parent,0 days 00:00:09.000000000,And he can make anything he wants.,270,9.0,2019-04-20 18:02:16,
6,child,0 days 00:00:12.000000000,"Yes, yes.",360,12.0,2019-04-20 18:02:19,
7,parent,0 days 00:00:12.000000000,"Okay, do you want to read this one?",360,12.0,2019-04-20 18:02:19,"Okay, do you want to read this one"
8,child,0 days 00:00:14.000000000,[inaudible 00:00:14] Are you my mother?,420,14.0,2019-04-20 18:02:21,[inaudible 00:00:14] Are you my mother
9,Speaker 3,0 days 00:00:15.000000000,You can start.,450,15.0,2019-04-20 18:02:22,
10,parent,0 days 00:00:18.000000000,Long story.,540,18.0,2019-04-20 18:02:25,
11,child,0 days 00:00:18.000000000,"No, no, no.",540,18.0,2019-04-20 18:02:25,
12,parent,0 days 00:00:19.000000000,"Okay. Okay. All right, you read it. I will watch you reading. [inaudible 00:00:27] Yep. Down the page, good.",570,19.0,2019-04-20 18:02:26,
13,child,0 days 00:00:33.000000000,Are you my mother?,990,33.0,2019-04-20 18:02:40,Are you my mother
14,parent,0 days 00:00:34.000000000,Little louder.,1020,34.0,2019-04-20 18:02:41,
15,child,0 days 00:00:35.000000000,Okay. A mother bird sat on-,1050,35.0,2019-04-20 18:02:42,
16,parent,0 days 00:00:40.000000000,Her egg,1200,40.0,2019-04-20 18:02:47,
17,child,0 days 00:00:44.000000000,"Her egg. The egg jumped. Oh, oh, said the mother bird. My baby will be here, he will want to eat. “I must get something for my baby bird to eat”, she said, “I will be back”. So, away she went. The egg jumped, it jumped and it jumped and it jumped. Out came the baby bird. “Where is my mother?”, he said. He looked for her, he looked up, he looked-",1320,44.0,2019-04-20 18:02:51, “Where is my mother
