,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,Speaker 1,0 days 00:00:00.000000000,We're going to start.,0,0.0,2019-04-28 17:40:15,
1,parent,0 days 00:00:00.000000000,Okay.,0,0.0,2019-04-28 17:40:15,
2,Speaker 1,0 days 00:00:00.000000000,Start whenever you're ready.,0,0.0,2019-04-28 17:40:15,
3,parent,0 days 00:01:04.000000000,"Okay, we are ready.",1920,64.0,2019-04-28 17:41:19,
4,Speaker 1,0 days 00:01:07.000000000,Thank you. It's about 20 minutes.,2010,67.0,2019-04-28 17:41:22,
5,parent,0 days 00:01:11.000000000,Okay. Let's start. In the great green room-,2130,71.0,2019-04-28 17:41:26,
6,child,0 days 00:01:16.000000000,"[Mom and daughter in unison 00:01:16] There was a telephone and a red balloon and a picture of the cow jumping over the moon, and there were three little bears sitting on chairs, and two little kittens and a pair of mittens, and a little toy house and a young mouse, and a comb and a brush and a bowl full of mush, and a quiet old lady who was whispering hush.",2280,76.0,2019-04-28 17:41:31,
7,parent,0 days 00:02:51.000000000,Goodnight room.,5130,171.0,2019-04-28 17:43:06,
8,child,0 days 00:02:53.000000000,Goodnight room. Goodnight moon. Goodnight cow jumping over the moon. Goodnight light and the red balloon. Goodnight bears. Goodnight chairs. Goodnight kittens and goodnight mittens. Goodnight clocks and goodnight socks. Goodnight little house and goodnight mouse. Goodnight comb and goodnight brush. Goodnight nobody. Goodnight mush and goodnight to the old lady whispering hush. Goodnight stars. Goodnight air. Goodnight noises everywhere.,5190,173.0,2019-04-28 17:43:08,
9,parent,0 days 00:04:44.000000000,Good. I think we go to the bookshelf. We finished the first book. Which one do you want?,8520,284.0,2019-04-28 17:44:59, Which one do you want
10,child,0 days 00:05:05.000000000,Maybe [inaudible 00:05:05].,9150,305.0,2019-04-28 17:45:20,
11,parent,0 days 00:05:05.000000000,Harold and the Purple Crayon?,9150,305.0,2019-04-28 17:45:20,Harold and the Purple Crayon
12,child,0 days 00:05:06.000000000,Yeah.,9180,306.0,2019-04-28 17:45:21,
13,parent,0 days 00:05:06.000000000,"Okay, go ahead. One evening-",9180,306.0,2019-04-28 17:45:21,
14,child,0 days 00:05:18.000000000,"After thinking it over for sometime, Harold decided to go for a walk in the moonlight.",9540,318.0,2019-04-28 17:45:33,
15,parent,0 days 00:05:37.000000000,Good.,10110,337.0,2019-04-28 17:45:52,
16,child,0 days 00:05:40.000000000,"He made a long strange path, so he-",10200,340.0,2019-04-28 17:45:55,
17,parent,0 days 00:05:47.000000000,Wouldn't.,10410,347.0,2019-04-28 17:46:02,
18,child,0 days 00:05:49.000000000,"Wouldn't get lost and he set off on his walk, taking his big purple crayon with him.",10470,349.0,2019-04-28 17:46:04,
19,parent,0 days 00:06:04.000000000,Good. You read the whole sentence.,10920,364.0,2019-04-28 17:46:19,
20,child,0 days 00:06:07.000000000,But he didn't seem to be-,11010,367.0,2019-04-28 17:46:22,
21,parent,0 days 00:06:13.000000000,Getting.,11190,373.0,2019-04-28 17:46:28,
22,child,0 days 00:06:14.000000000,Getting anywhere on the long straight path.,11220,374.0,2019-04-28 17:46:29,
23,parent,0 days 00:06:23.000000000,Good.,11490,383.0,2019-04-28 17:46:38,
24,child,0 days 00:06:26.000000000,Some...,11580,386.0,2019-04-28 17:46:41,
25,parent,0 days 00:06:27.000000000,So.,11610,387.0,2019-04-28 17:46:42,
26,child,0 days 00:06:28.000000000,"So, he left the path for a shortcut.",11640,388.0,2019-04-28 17:46:43,
27,parent,0 days 00:06:37.000000000,Across-,11910,397.0,2019-04-28 17:46:52,
28,child,0 days 00:06:39.000000000,Across a field and the moon went with him.,11970,399.0,2019-04-28 17:46:54,
29,parent,0 days 00:06:48.000000000,Good.,12240,408.0,2019-04-28 17:47:03,
30,child,0 days 00:06:51.000000000,The-,12330,411.0,2019-04-28 17:47:06,
31,parent,0 days 00:06:54.000000000,Shortcut.,12420,414.0,2019-04-28 17:47:09,
32,child,0 days 00:06:55.000000000,Lead.,12450,415.0,2019-04-28 17:47:10,
33,parent,0 days 00:06:56.000000000,Lead.,12480,416.0,2019-04-28 17:47:11,
34,child,0 days 00:06:59.000000000,Right to where Harold thought a forest-,12570,419.0,2019-04-28 17:47:14,
35,parent,0 days 00:07:12.000000000,Ought to be.,12960,432.0,2019-04-28 17:47:27,
36,child,0 days 00:07:17.000000000,He didn't want-,13110,437.0,2019-04-28 17:47:32,
37,parent,0 days 00:07:22.000000000,Want to.,13260,442.0,2019-04-28 17:47:37,
38,child,0 days 00:07:23.000000000,"Want to get lost in the woods, so he made a very small forest with just one tree in it.",13290,443.0,2019-04-28 17:47:38,
39,parent,0 days 00:07:45.000000000,Good.,13950,465.0,2019-04-28 17:48:00,
40,child,0 days 00:07:45.000000000,It-,13950,465.0,2019-04-28 17:48:00,
41,parent,0 days 00:07:48.000000000,Turned.,14040,468.0,2019-04-28 17:48:03,
42,child,0 days 00:07:48.000000000,Turned out to be an apple tree. The apple tree-,14040,468.0,2019-04-28 17:48:03,
43,parent,0 days 00:07:56.000000000,The apples would-,14280,476.0,2019-04-28 17:48:11,
44,child,0 days 00:08:02.000000000,Would be very tasty.,14460,482.0,2019-04-28 17:48:17,
45,parent,0 days 00:08:10.000000000,Harold.,14700,490.0,2019-04-28 17:48:25,
46,child,0 days 00:08:11.000000000,"Harold thought when they got red. So, he put up fire-",14730,491.0,2019-04-28 17:48:26,
47,parent,0 days 00:08:27.000000000,Frightening.,15210,507.0,2019-04-28 17:48:42,
48,child,0 days 00:08:29.000000000,Frightening dragon under the tree to guard the apple. It was a-,15270,509.0,2019-04-28 17:48:44,
49,parent,0 days 00:08:44.000000000,Terribly.,15720,524.0,2019-04-28 17:48:59,
50,child,0 days 00:08:45.000000000,Terribly frightening dragon.,15750,525.0,2019-04-28 17:49:00,
51,parent,0 days 00:08:56.000000000,Here.,16080,536.0,2019-04-28 17:49:11,
52,child,0 days 00:08:58.000000000,It-,16140,538.0,2019-04-28 17:49:13,
53,parent,0 days 00:08:59.000000000,Even-,16170,539.0,2019-04-28 17:49:14,
54,child,0 days 00:09:00.000000000,Even frightening-,16200,540.0,2019-04-28 17:49:15,
55,parent,0 days 00:09:03.000000000,Frightened.,16290,543.0,2019-04-28 17:49:18,
56,child,0 days 00:09:04.000000000,Harold. He backed away. He had-,16320,544.0,2019-04-28 17:49:19,
57,parent,0 days 00:09:16.000000000,His hand.,16680,556.0,2019-04-28 17:49:31,
58,child,0 days 00:09:17.000000000,Hand holding the purple crayon...,16710,557.0,2019-04-28 17:49:32,
59,parent,0 days 00:09:26.000000000,Shook.,16980,566.0,2019-04-28 17:49:41,
60,child,0 days 00:09:26.000000000,Shook.,16980,566.0,2019-04-28 17:49:41,
61,parent,0 days 00:09:27.000000000,Because he's frightened. Suddenly.,17010,567.0,2019-04-28 17:49:42,
62,child,0 days 00:09:36.000000000,Suddenly he-,17280,576.0,2019-04-28 17:49:51,
63,parent,0 days 00:09:39.000000000,Realized.,17370,579.0,2019-04-28 17:49:54,
64,child,0 days 00:09:40.000000000,"Realized what was happening, but by then Harold was over his hand-",17400,580.0,2019-04-28 17:49:55,
65,parent,0 days 00:09:54.000000000,Head.,17820,594.0,2019-04-28 17:50:09,
66,child,0 days 00:09:55.000000000,Head in an ocean. He climbed-,17850,595.0,2019-04-28 17:50:10,
67,parent,0 days 00:10:05.000000000,Came up.,18150,605.0,2019-04-28 17:50:20,
68,child,0 days 00:10:05.000000000,Came up...,18150,605.0,2019-04-28 17:50:20,
69,parent,0 days 00:10:09.000000000,Thinking.,18270,609.0,2019-04-28 17:50:24,
