,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,Speaker 1,0 days 00:00:00.000000000,Okay. Let's just make sure. And this one. It may take a few seconds to turn this back on.,0,0.0,2019-03-06 11:36:11,
1,Speaker 1,0 days 00:00:39.000000000,Okay.,1170,39.0,2019-03-06 11:36:50,
2,Speaker 1,0 days 00:00:39.000000000,"So, first of all, you and your child will be reading two stories that your child enjoys reading most in the home. And we loaded these two stories into this app. And also we encourage you to read the stories in a way that is very interactive. Oh sorry.",1170,39.0,2019-03-06 11:36:50,
3,parent,0 days 00:01:04.000000000,That's fine.,1920,64.0,2019-03-06 11:37:15,
4,Speaker 1,0 days 00:01:04.000000000,"It is very interactive and also you may ask your child different questions about the dialogue along the stories etc., etc.",1920,64.0,2019-03-06 11:37:15,
5,child,0 days 00:01:14.000000000,I don't want to read that one.,2220,74.0,2019-03-06 11:37:25,
6,parent,0 days 00:01:16.000000000,Do you want to read this one instead since we haven't read that yet?,2280,76.0,2019-03-06 11:37:27,Do you want to read this one instead since we haven't read that yet
7,child,0 days 00:01:21.000000000,We don't have that.,2430,81.0,2019-03-06 11:37:32,
8,parent,0 days 00:01:24.000000000,"I know, do you want to try that one first? This one? Okay.",2520,84.0,2019-03-06 11:37:35,"I know, do you want to try that one first::: This one"
9,Speaker 1,0 days 00:01:24.000000000,Have you read this one before? Let's find out.,2520,84.0,2019-03-06 11:37:35,Have you read this one before
10,parent,0 days 00:01:29.000000000,He's not a huge fan of reading.,2670,89.0,2019-03-06 11:37:40,
11,Speaker 1,0 days 00:01:32.000000000,"So if you want to go to next page, just click here. If you want to go to previous page it's here.",2760,92.0,2019-03-06 11:37:43,
12,parent,0 days 00:01:37.000000000,Okay.,2910,97.0,2019-03-06 11:37:48,
13,Speaker 1,0 days 00:01:37.000000000,When the story is done just let me know.,2910,97.0,2019-03-06 11:37:48,
14,parent,0 days 00:01:39.000000000,Okay. All right.,2970,99.0,2019-03-06 11:37:50,
15,Speaker 1,0 days 00:01:39.000000000,"Congratulations. Today is your day. You're off to great places, you're off and away. Do you want to read [inaudible 00:01:49]? Do you want to try some?",2970,99.0,2019-03-06 11:37:50, Do you want to read [inaudible 00:01:49]::: Do you want to try some
16,child,0 days 00:01:45.000000000,I'll say the ones that I know.,3150,105.0,2019-03-06 11:37:56,
17,parent,0 days 00:01:55.000000000,Mm-hmm (affirmative). You have brains.,3450,115.0,2019-03-06 11:38:06,
18,child,0 days 00:01:56.000000000,You have brains.,3480,116.0,2019-03-06 11:38:07,
19,parent,0 days 00:01:56.000000000,In your head. You have feet in your shoes.,3480,116.0,2019-03-06 11:38:07,
20,child,0 days 00:01:56.000000000,You can ...,3480,116.0,2019-03-06 11:38:07,
21,parent,0 days 00:01:56.000000000,Steer yourself any direction you choose. You're on your own.,3480,116.0,2019-03-06 11:38:07,
22,child,0 days 00:01:56.000000000,You're on your own.,3480,116.0,2019-03-06 11:38:07,
23,parent,0 days 00:01:56.000000000,And you know what you know. And ...,3480,116.0,2019-03-06 11:38:07,
24,child,0 days 00:01:59.000000000,You ...,3570,119.0,2019-03-06 11:38:10,
25,parent,0 days 00:01:59.000000000,Are the one ...,3570,119.0,2019-03-06 11:38:10,
26,child,0 days 00:02:05.000000000,Oh [inaudible 00:02:05].,3750,125.0,2019-03-06 11:38:16,
27,parent,0 days 00:02:05.000000000,Oh yeah. Who'll decide where ...,3750,125.0,2019-03-06 11:38:16,
28,child,0 days 00:02:36.000000000,To go.,4680,156.0,2019-03-06 11:38:47,
29,parent,0 days 00:02:37.000000000,Is it supposed to be beeping? You will look ...,4710,157.0,2019-03-06 11:38:48,Is it supposed to be beeping
30,child,0 days 00:02:42.000000000,You will look ...,4860,162.0,2019-03-06 11:38:53,
31,parent,0 days 00:02:45.000000000,"Up and down streets. Look them over with care. About some you will say, we don't choose to go there. With your head full of brains, and your shoes full of feet. You're too smart to go down any not-so-good street. [inaudible 00:03:04]",4950,165.0,2019-03-06 11:38:56,
32,parent,0 days 00:03:09.000000000,"You may not find any you'll want to go down. In that case, of course, you'll head straight out of town. You want to do that one?",5670,189.0,2019-03-06 11:39:20, You want to do that one
33,parent,0 days 00:03:15.000000000,Oh yeah?,5850,195.0,2019-03-06 11:39:26,Oh yeah
34,parent,0 days 00:03:20.000000000,Oh. It's opener there in the wide open air. Do you want to read some of that?,6000,200.0,2019-03-06 11:39:31, Do you want to read some of that
35,child,0 days 00:03:27.000000000,No.,6210,207.0,2019-03-06 11:39:38,
36,parent,0 days 00:03:27.000000000,No?,6210,207.0,2019-03-06 11:39:38,No
37,child,0 days 00:03:27.000000000,That one there.,6210,207.0,2019-03-06 11:39:38,
38,parent,0 days 00:03:37.000000000,Here? You like this [inaudible 00:03:37]?,6510,217.0,2019-03-06 11:39:48,Here::: You like this [inaudible 00:03:37]
39,parent,0 days 00:03:37.000000000,"Out there things can happen and frequently do, to people as brainy and footsy as you. And when things start to happen, don't worry, don't stew. Just go right along and you'll start happening too.",6510,217.0,2019-03-06 11:39:48,
40,child,0 days 00:03:55.000000000,[inaudible 00:03:55].,7050,235.0,2019-03-06 11:40:06,
41,parent,0 days 00:03:56.000000000,"Is he there? Oh, nope. Oh, he was. The same picture?",7080,236.0,2019-03-06 11:40:07,Is he there::: The same picture
42,parent,0 days 00:04:02.000000000,What do you think the word stew means?,7260,242.0,2019-03-06 11:40:13,What do you think the word stew means
43,child,0 days 00:04:02.000000000,Don't stop?,7260,242.0,2019-03-06 11:40:13,Don't stop
44,parent,0 days 00:04:03.000000000,It means like don't sit there and ...just move on.,7290,243.0,2019-03-06 11:40:14,
45,child,0 days 00:04:10.000000000,Wait.,7500,250.0,2019-03-06 11:40:21,
46,parent,0 days 00:04:14.000000000,"Yeah. And when things start to happen don't worry don't stew, just go right along you'll start happening too. Oh the places you'll go. You'll be on your way up. You'll be seeing great sights. You'll join the high fliers who soar to high heights. You won't lag behind because you'll have the speed. You'll pass the whole gang and you'll soon take the lead. Wherever you'll fly, you'll be the best of the best. Wherever you go you ...",7620,254.0,2019-03-06 11:40:25,
47,child,0 days 00:04:44.000000000,You ...,8520,284.0,2019-03-06 11:40:55,
48,parent,0 days 00:04:44.000000000,Will ...,8520,284.0,2019-03-06 11:40:55,
49,child,0 days 00:04:45.000000000,Will ...,8553,285.1,2019-03-06 11:40:56,
50,parent,0 days 00:04:45.000000000,Top ...,8553,285.1,2019-03-06 11:40:56,
51,child,0 days 00:04:47.000000000,Top of ...,8610,287.0,2019-03-06 11:40:58,
52,parent,0 days 00:04:49.000000000,All ...,8670,289.0,2019-03-06 11:41:00,
53,child,0 days 00:04:50.000000000,All of the rest.,8700,290.0,2019-03-06 11:41:01,
54,parent,0 days 00:04:54.000000000,"Nice. Except when you don't because sometimes you won't [crosstalk 00:04:58] I'm sorry to say, it's sad but it's true, that bang ups and hang ups can happen to you. When you get all hung up in a prickle-ly perch. And your gang will fly on, you'll be left in a lurch.",8820,294.0,2019-03-06 11:41:05,
55,parent,0 days 00:05:14.000000000,"You'll come down from the lurch with an unpleasant bump, and the chance are, then, that you'll be in a slump. Have you ever felt in a slump before?",9420,314.0,2019-03-06 11:41:25, Have you ever felt in a slump before
56,child,0 days 00:05:23.000000000,No.,9690,323.0,2019-03-06 11:41:34,
57,parent,0 days 00:05:25.000000000,[inaudible 00:05:25] Yes.,9750,325.0,2019-03-06 11:41:36,
58,parent,0 days 00:05:27.000000000,"And when you're in a slump, you're not in for much fun, un-slumping yourself is not easily done. Right, when you're mad it's hard to get un-mad right? Looks like the same.",9810,327.0,2019-03-06 11:41:38," Right, when you're mad it's hard to get un-mad right"
59,parent,0 days 00:05:44.000000000,"You will come to a place where the streets are not marked. Some windows are lighted but mostly they're darked. A place you could sprain both your elbow and chin. Do you dare to stay out? Do you dare to go in? How much can you lose? How much can you win? And if you go in, should you turn left or right... or right and three quarters? Or, maybe, not quite? Or go around back and sneak in from behind? Simple it's not, I'm afraid you will find, for a mind maker-upper to make up your mind.",10320,344.0,2019-03-06 11:41:55," Do you dare to stay out::: Do you dare to go in::: How much can you lose::: How much can you win::: or right and three quarters::: Or, maybe, not quite::: Or go around back and sneak in from behind"
60,child,0 days 00:06:21.000000000,"I could actually read there, because [crosstalk 00:06:23] I walked [inaudible 00:06:29].",11430,381.0,2019-03-06 11:42:32,
61,child,0 days 00:06:22.000000000,Yeah.,11460,382.0,2019-03-06 11:42:33,
62,parent,0 days 00:06:28.000000000,Yeah. You get so confused that you start-,11640,388.0,2019-03-06 11:42:39,
63,child,0 days 00:06:31.000000000,"Now it goes like, like a monkey.",11730,391.0,2019-03-06 11:42:42,
64,parent,0 days 00:06:35.000000000,Monkey bars?,11850,395.0,2019-03-06 11:42:46,Monkey bars
65,child,0 days 00:06:36.000000000,Yeah. And then I go like up front swing and on the stairs.,11880,396.0,2019-03-06 11:42:47,
66,parent,0 days 00:06:42.000000000,"Oh. You can get so confused, that you'll start in to race down long wiggled roads at a break-necking pace, and grind in for miles cross weirdish wild space. Headed I fear toward a most useless place. [inaudible 00:07:03].",12060,402.0,2019-03-06 11:42:53,
67,parent,0 days 00:07:02.000000000,"For people just waiting, waiting for a train to go or a bus to come, or a place to go, or the mail to come. Have you been waiting for mail?",12660,422.0,2019-03-06 11:43:13, Have you been waiting for mail
68,child,0 days 00:07:11.000000000,Duh.,12930,431.0,2019-03-06 11:43:23,
69,parent,0 days 00:07:13.000000000,"Or the rain to go, or the phone to ring, or the snow to snow, or waiting around for a yes or a no or waiting for their hair to grow. Everyone is just waiting. Waiting for the fish to bite, or waiting for the wind to fly a kite or waiting around for Friday night. Or waiting perhaps for their Uncle Jake or a pot to boil or a better break or a string of pearls or a pair of pants, or a wig with curls or another chance. Everyone is just waiting. Are you waiting for anything right now?",12990,433.0,2019-03-06 11:43:25, Are you waiting for anything right now
70,child,0 days 00:07:51.000000000,Yes.,14130,471.0,2019-03-06 11:44:03,
71,parent,0 days 00:07:51.000000000,What?,14130,471.0,2019-03-06 11:44:03,What
72,parent,0 days 00:07:51.000000000,Okay.,14130,471.0,2019-03-06 11:44:03,
73,child,0 days 00:07:51.000000000,More than that.,14130,471.0,2019-03-06 11:44:03,
74,parent,0 days 00:07:54.000000000,"Yeah. That's not for you, somehow you'll escape. All that waiting and staying you'll find the right places where boom bands are playing. Or instrument, would you like [inaudible 00:08:06]? I like those.",14220,474.0,2019-03-06 11:44:06," Or instrument, would you like [inaudible 00:08:06]"
75,parent,0 days 00:08:12.000000000,You'd play that one?,14760,492.0,2019-03-06 11:44:24,You'd play that one
76,child,0 days 00:08:14.000000000,Yeah.,14820,494.0,2019-03-06 11:44:26,
77,parent,0 days 00:08:14.000000000,"So now I need [inaudible 00:08:17]. With banner flip-flapping once more you'll ride high, ready for anything under the sky. Ready because you're [crosstalk 00:08:23] that kind of guy. Yeah. Well maybe those are smaller because they're far away.",14820,494.0,2019-03-06 11:44:26,
78,parent,0 days 00:08:40.000000000,"Oh the places you'll go. There is fun to be done. There are points to be scored, there are games to be won. And the magical things you can do with that ball, will make you the winning-est winner of all. Fame! You'll be as famous as famous can be, with the whole wide world watching you win on t.v. Like when you race against the same ball and you win. Except when they don't because sometimes they won't. I'm afraid that sometimes ...that would be hard?",15600,520.0,2019-03-06 11:44:52,that would be hard
79,child,0 days 00:09:07.000000000,"Yeah. Actually no, because it's like this.",16410,547.0,2019-03-06 11:45:19,
80,parent,0 days 00:09:20.000000000,Mm-hmm (affirmative). I'm afraid that sometimes you'll play games too.,16800,560.0,2019-03-06 11:45:32,
81,child,0 days 00:09:26.000000000,"Or you can just like ...or I can just do it here, slowly.",16980,566.0,2019-03-06 11:45:38,
82,parent,0 days 00:09:31.000000000,Climb up there.,17130,571.0,2019-03-06 11:45:43,
83,child,0 days 00:09:31.000000000,"Climb up there. Jump, jump, jump. That would be the easiest way.",17130,571.0,2019-03-06 11:45:43,
84,parent,0 days 00:09:42.000000000,Yep. I would just go up the stairs.,17460,582.0,2019-03-06 11:45:54,
85,child,0 days 00:09:42.000000000,Or the easiest way is just to...,17460,582.0,2019-03-06 11:45:54,
