,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,Speaker 1,0 days 00:00:05.000000000,"Now, if I can take the tablet back [inaudible 00:00:08]. Alright, thank you so much for your patience. Okay, let's take this now.",150,5.0,2019-04-27 16:52:13,
1,Speaker 1,0 days 00:00:54.000000000,"Alrighty, you can start.",1620,54.0,2019-04-27 16:53:02,
2,parent,0 days 00:00:54.000000000,This is the book you want to read? We read this one before.,1620,54.0,2019-04-27 16:53:02,This is the book you want to read
3,child,0 days 00:00:54.000000000,"Yeah, I want to read it again.",1620,54.0,2019-04-27 16:53:02,
4,parent,0 days 00:00:55.000000000,We can repeat the same book?,1650,55.0,2019-04-27 16:53:03,We can repeat the same book
5,Speaker 1,0 days 00:00:57.000000000,"Yeah, sure.",1710,57.0,2019-04-27 16:53:05,
6,parent,0 days 00:00:59.000000000,"Okay, so what's the name of the book?",1770,59.0,2019-04-27 16:53:07,"Okay, so what's the name of the book"
7,child,0 days 00:01:07.000000000,The bad...,2010,67.0,2019-04-27 16:53:15,
8,parent,0 days 00:01:08.000000000,A Bad Case-,2040,68.0,2019-04-27 16:53:16,
9,child,0 days 00:01:10.000000000,Of.,2100,70.0,2019-04-27 16:53:18,
10,parent,0 days 00:01:11.000000000,Of Stripes by David Shannon. Do you want to read by yourself a little bit? Not right now? But you can help me out okay.,2130,71.0,2019-04-27 16:53:19, Do you want to read by yourself a little bit::: Not right now
11,child,0 days 00:01:31.000000000,Okay.,2730,91.0,2019-04-27 16:53:39,
12,parent,0 days 00:01:33.000000000,"Camilla Cream loved lima beans, but-",2790,93.0,2019-04-27 16:53:41,
13,child,0 days 00:01:37.000000000,Lima.,2910,97.0,2019-04-27 16:53:45,
14,parent,0 days 00:01:38.000000000,Lima beans. But she never eat them. All of her friends hated lima beans and she wanted to fit in. Camilla was always worried about what other people thought of her. Today she was fretting even more than usual. It was the first day of school and she couldn't decide what to wear. There were so many people to impress. She tried on 42 outfits.,2940,98.0,2019-04-27 16:53:46,
15,parent,0 days 00:02:18.000000000,How many outfits?,4143,138.1,2019-04-27 16:54:26,How many outfits
16,child,0 days 00:02:22.000000000,"Three billions, thousand, million, infinity.",4260,142.0,2019-04-27 16:54:30,
17,parent,0 days 00:02:23.000000000,42 outfits.,4290,143.0,2019-04-27 16:54:31,
