,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:00.000000000,I read this book once.,0,0.0,2019-05-25 09:54:57,
1,parent,0 days 00:00:09.000000000,Yeah.,270,9.0,2019-05-25 09:55:06,
2,child,0 days 00:00:16.000000000,I have this one.,480,16.0,2019-05-25 09:55:13,
3,parent,0 days 00:00:17.000000000,You do.,510,17.0,2019-05-25 09:55:14,
4,child,0 days 00:00:19.000000000,"And they had this one at my school. I never read this one but I read this one, too. It was in Spanish.",570,19.0,2019-05-25 09:55:16,
5,parent,0 days 00:00:23.000000000,It was in Spanish.,690,23.0,2019-05-25 09:55:20,
6,child,0 days 00:00:23.000000000,But at my school it was in English.,690,23.0,2019-05-25 09:55:20,
7,parent,0 days 00:00:23.000000000,I think here it's in English too. I wonder what those are for.,690,23.0,2019-05-25 09:55:20,
8,child,0 days 00:00:23.000000000,I don't know.,690,23.0,2019-05-25 09:55:20,
9,parent,0 days 00:00:23.000000000,Me either.,690,23.0,2019-05-25 09:55:20,
10,child,0 days 00:00:23.000000000,They're just for this.,690,23.0,2019-05-25 09:55:20,
11,Speaker 3,0 days 00:00:23.000000000,"Okay, you may start.",690,23.0,2019-05-25 09:55:20,
12,parent,0 days 00:00:23.000000000,"Okay, so hit the book. All right. The title of the book is, Are You My Mother?",690,23.0,2019-05-25 09:55:20," The title of the book is, Are You My Mother"
13,parent,0 days 00:01:24.000000000,"A mother bird sat on her egg. The egg jumped. ""Oh, no,"" said the mother bird. ""My baby will be here. He will want to eat. I must get something for my baby bird to eat,"" she said. ""I will be back!"" And off she flew. So she went away.",2520,84.0,2019-05-25 09:56:21,
14,child,0 days 00:01:49.000000000,Can I?,3267,108.9,2019-05-25 09:56:46,Can I
15,parent,0 days 00:01:50.000000000,"Yep. The egg jumped, and it jumped and it jumped and jumped. Out came the baby bird. ""Where is my mother?"" he said. He looked for her. How did he look for her? Okay. He looked up. He did not see her. He looked down. He did not see her. ""I will go and look for her.""",3300,110.0,2019-05-25 09:56:47, How did he look for her
16,parent,0 days 00:02:28.000000000,It says battery power 5% on the tablet.,4440,148.0,2019-05-25 09:57:25,
17,Speaker 3,0 days 00:02:33.000000000,[inaudible 00:02:33].,4590,153.0,2019-05-25 09:57:30,
18,parent,0 days 00:02:36.000000000,"So away he went. Down, out of the tree he went. Oh no, he fell out of the tree. Down, down, down. It was a long way down. The baby bird could not fly. He could not fly, but he could walk. ""I will go and find my mother,"" he said. He did not know what his mother looked like. He went right by her. He did not even see her.",4680,156.0,2019-05-25 09:57:33,
19,parent,0 days 00:03:12.000000000,"He came to a kitten. ""Are you my mother?"" he asked the kitten. The kitten just looked and looked, and did not say a thing. The kitten was not his mother, so on he went. Then he came to a hen, ""Are you my mother?"" he said to the hen. ""No,"" said the hen. The kitten was not his mother. The hen was not his mother. So the baby bird went on.",5760,192.0,2019-05-25 09:58:09,
20,parent,0 days 00:03:55.000000000,"""I have to find my mother,"" he said. ""But where? Where is she? Where could she be?"" Then he came to a dog. ""Are you my mother?"" he said to the dog. ""I am not your mother, I am a dog."" Said the dog. The kitten was not his mother. The hen was not his mother. The ...",7050,235.0,2019-05-25 09:58:52,
21,child,0 days 00:04:17.000000000,But the hen wasn't.,7710,257.0,2019-05-25 09:59:14,
22,parent,0 days 00:04:23.000000000,"So the baby bird went on. Now, he came to a?",7890,263.0,2019-05-25 09:59:20," Now, he came to a"
23,child,0 days 00:04:25.000000000,Cow.,7950,265.0,2019-05-25 09:59:22,
24,parent,0 days 00:04:29.000000000,"""Are you my mother?"" He said to the cow.",8070,269.0,2019-05-25 09:59:26,
25,child,0 days 00:04:31.000000000,Cow.,8130,271.0,2019-05-25 09:59:28,
26,parent,0 days 00:04:34.000000000,"""How could I be your mother?"" Said the cow. ""I am a cow."" The kitten and the hen were not his mother. The dog and the ...",8220,274.0,2019-05-25 09:59:31,
