,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:03.000000000,It's so silly. He's looking at mother. He doesn't know where it is. But this is his mother and he asks other animals. That's his mother. That's his mother.,90,3.0,2019-05-10 20:30:13,
1,parent,0 days 00:00:13.000000000,I think you have to go out.,390,13.0,2019-05-10 20:30:23,
2,Speaker 3,0 days 00:00:17.000000000,Can I have a turn?,510,17.0,2019-05-10 20:30:27,Can I have a turn
3,parent,0 days 00:00:22.000000000,You can sit here.,660,22.0,2019-05-10 20:30:32,
4,Speaker 3,0 days 00:00:22.000000000,Can I have a turn?,660,22.0,2019-05-10 20:30:32,Can I have a turn
5,parent,0 days 00:00:22.000000000,It's okay.,660,22.0,2019-05-10 20:30:32,
6,Speaker 3,0 days 00:00:38.000000000,Can I have a turn?,1140,38.0,2019-05-10 20:30:48,Can I have a turn
7,parent,0 days 00:00:38.000000000,"Yeah, next time.",1140,38.0,2019-05-10 20:30:48,
8,Speaker 3,0 days 00:00:38.000000000,After him?,1140,38.0,2019-05-10 20:30:48,After him
9,parent,0 days 00:00:39.000000000,You finish your [inaudible 00:00:39].,1170,39.0,2019-05-10 20:30:49,
10,Speaker 3,0 days 00:00:39.000000000,But it doesn't work.,1170,39.0,2019-05-10 20:30:49,
11,Speaker 4,0 days 00:00:39.000000000,You can get started.,1170,39.0,2019-05-10 20:30:49,
12,parent,0 days 00:00:39.000000000,Okay. Can they start Prana? Are you ready? What's the boat doing here?,1170,39.0,2019-05-10 20:30:49, Can they start Prana::: Are you ready::: What's the boat doing here
13,child,0 days 00:00:54.000000000,Finding food.,1620,54.0,2019-05-10 20:31:04,
14,parent,0 days 00:00:55.000000000,Is that momma?,1650,55.0,2019-05-10 20:31:05,Is that momma
15,child,0 days 00:00:55.000000000,Yeah.,1650,55.0,2019-05-10 20:31:05,
16,parent,0 days 00:00:55.000000000,And what about this guy?,1650,55.0,2019-05-10 20:31:05,And what about this guy
17,child,0 days 00:00:55.000000000,Maybe he's trying to find his mom.,1650,55.0,2019-05-10 20:31:05,
18,parent,0 days 00:00:55.000000000,What is momma trying to do?,1650,55.0,2019-05-10 20:31:05,What is momma trying to do
19,child,0 days 00:00:55.000000000,Find food.,1650,55.0,2019-05-10 20:31:05,
