,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:01.000000000,Yes.,30,1.0,2019-04-11 15:11:32,
1,parent,0 days 00:00:02.000000000,Go get water from the table.,60,2.0,2019-04-11 15:11:33,
2,child,0 days 00:00:04.000000000,On which table?,120,4.0,2019-04-11 15:11:35,On which table
3,parent,0 days 00:00:07.000000000,Yeah where you're purple bottle.,210,7.0,2019-04-11 15:11:38,
4,child,0 days 00:00:12.000000000,"Yeah, I can see it.",360,12.0,2019-04-11 15:11:43,
5,Speaker 3,0 days 00:00:16.000000000,Let me just to check this.,480,16.0,2019-04-11 15:11:47,
6,parent,0 days 00:00:17.000000000,Yeah,510,17.0,2019-04-11 15:11:48,
7,Speaker 3,0 days 00:00:18.000000000,Oh and when he comes back and then we can see whether they are placed properly.,540,18.0,2019-04-11 15:11:49,
8,child,0 days 00:00:27.000000000,I'm back.,810,27.0,2019-04-11 15:11:58,
9,Speaker 3,0 days 00:00:28.000000000,"Take a seat. Okay you look at each other. Yeah, I think the angle is good. Thank you. And also for the tablet you can hold it, you can just do it in a way that is most comfortable to you.",840,28.0,2019-04-11 15:11:59,
10,parent,0 days 00:00:57.000000000,Yeah I think that I will I hold it.,1710,57.0,2019-04-11 15:12:28,
11,Speaker 3,0 days 00:00:58.000000000,So this is up to you whether you want to use it or not. You can start any time.,1740,58.0,2019-04-11 15:12:29,
12,parent,0 days 00:01:04.000000000,"Okay. What do you want to pick? Do you want to sit properly, sit on the purple chair? Which one do you wanna choose? Short stories or long stories? Short stories? Okay.",1920,64.0,2019-04-11 15:12:35," What do you want to pick::: Do you want to sit properly, sit on the purple chair::: Which one do you wanna choose::: Short stories or long stories::: Short stories"
13,child,0 days 00:01:10.000000000,"Short, short, short.",2100,70.0,2019-04-11 15:12:41,
