,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:00.000000000,The thing there for your computer. Remember you used to-. What if there was a drawing thing right here and then you could draw little people in.,0,0.0,2019-04-07 11:25:25,
1,parent,0 days 00:00:09.000000000,"Yeah, it's called a stylus, like the pencil.",270,9.0,2019-04-07 11:25:34,
2,child,0 days 00:00:20.000000000,Yeah.,600,20.0,2019-04-07 11:25:45,
3,parent,0 days 00:00:20.000000000,"Don't touch. No, no, no.",600,20.0,2019-04-07 11:25:45,
4,Interviewer,0 days 00:00:20.000000000,Okay. You guys can start.,600,20.0,2019-04-07 11:25:45,
5,parent,0 days 00:00:24.000000000,All right. What do you-.,720,24.0,2019-04-07 11:25:49,
6,child,0 days 00:00:25.000000000,Aww.,750,25.0,2019-04-07 11:25:50,
7,parent,0 days 00:00:27.000000000,Okay you pick. Ooo. Cloudy with a Chance of Meatballs. What do you think?,810,27.0,2019-04-07 11:25:52, What do you think
8,child,0 days 00:00:40.000000000,"Wait, where is it? Well, is it short or long?",1200,40.0,2019-04-07 11:26:05,"Wait, where is it::: Well, is it short or long"
9,parent,0 days 00:00:45.000000000,"Well, why don't we do one of these?how about Horton Hatches the Egg?",1353,45.1,2019-04-07 11:26:10,"Well, why don't we do one of these:::how about Horton Hatches the Egg"
10,child,0 days 00:00:48.000000000,I want to do this one.,1440,48.0,2019-04-07 11:26:13,
11,parent,0 days 00:00:49.000000000,"Oh, yeah, let's do one. This one's pretty cool. Cloudy with a Chance of Meatballs.",1470,49.0,2019-04-07 11:26:14,
12,child,0 days 00:00:55.000000000,I seen the movie.,1650,55.0,2019-04-07 11:26:20,
13,parent,0 days 00:00:57.000000000,"Yeah, this is where it came from, from this book. We were all sitting around the bog kitchen table. It was Saturday morning. Pancake morning. Mom was squeezing oranges for juice. Henry and I were betting on how many pancakes we could eat, and grandpa was doing the flipping. How many pancakes can you eat, Pearl?",1710,57.0,2019-04-07 11:26:22," How many pancakes can you eat, Pearl"
14,child,0 days 00:01:19.000000000,"One, no, no. One, two, three, four, five, six, seven, eight , nine.",2370,79.0,2019-04-07 11:26:44,
15,parent,0 days 00:01:30.000000000,Nine?,2700,90.0,2019-04-07 11:26:55,Nine
16,child,0 days 00:01:30.000000000,Up to here.,2700,90.0,2019-04-07 11:26:55,
17,parent,0 days 00:01:31.000000000,Chocolate chip pancakes?,2730,91.0,2019-04-07 11:26:56,Chocolate chip pancakes
18,child,0 days 00:01:33.000000000,[crosstalk 00:01:33]the thing up-.,2790,93.0,2019-04-07 11:26:58,
19,parent,0 days 00:01:37.000000000,Wait til you see what's going to happen in the book.,2910,97.0,2019-04-07 11:27:02,
20,child,0 days 00:01:40.000000000,It's going to be flying meatballs.,3000,100.0,2019-04-07 11:27:05,
21,parent,0 days 00:01:43.000000000,"Seconds later something flew in the air and landed, headed toward the kitchen ceiling and landed right on Henry. After we realized the flying object was only a pancake, we all laughed, even Grandpa. Breakfast continued quite uneventfully. All the other pancakes landed in the pan and all of them were eaten, even the one that landed on Henry.",3090,103.0,2019-04-07 11:27:08,
22,child,0 days 00:02:14.000000000,[crosstalk 00:02:14] Landed on-.,4017,133.9,2019-04-07 11:27:39,
23,parent,0 days 00:02:14.000000000,"That night, touched off by the pancake incident, Grandpa told us the best tall tale bedtime story he'd ever told. Across the ocean, over lots of huge bumpy mountains, across three hot deserts and one smaller ocean, there lived a tiny town of Chewandswallow.",4017,133.9,2019-04-07 11:27:39,
24,child,0 days 00:02:34.000000000,Chewandswallow?,4620,154.0,2019-04-07 11:27:59,Chewandswallow
25,parent,0 days 00:02:38.000000000,"Yeah, like the-, that's the name oof their town.",4740,158.0,2019-04-07 11:28:03,
26,parent,0 days 00:02:42.000000000,In most ways it was very much like-,4860,162.0,2019-04-07 11:28:07,
27,child,0 days 00:02:44.000000000,And their the only [inaudible 00:02:48],4920,164.0,2019-04-07 11:28:09,
28,parent,0 days 00:02:49.000000000,"Well, that was from the movie.",5070,169.0,2019-04-07 11:28:14,
29,parent,0 days 00:02:53.000000000,It's a little different here.,5190,173.0,2019-04-07 11:28:18,
30,child,0 days 00:02:54.000000000,I know.,5220,174.0,2019-04-07 11:28:19,
31,parent,0 days 00:02:55.000000000,"This one has a cleaner, shoe store, movie theater, gift shop, [crosstalk 00:03:03] hardware store, gas station. That's all I can see.",5250,175.0,2019-04-07 11:28:20,
32,child,0 days 00:03:08.000000000,[inaudible 00:03:08] And what about that?,5640,188.0,2019-04-07 11:28:33,[inaudible 00:03:08] And what about that
33,parent,0 days 00:03:11.000000000,"What? That's the gift shop. Jewelry store. In most ways it was just like any other tiny town. It had a main street lined with stores, houses with trees and gardens around them, and a schoolhouse, about 300 people and some assorted cats and dogs. But, there were food stores in Chewandswallow. They didn't need any. The sky supplied all the food they could possibly want. The only thing that was really different about Chewandswallow was its weather. It came three times a day, at breakfast, lunch, and dinner. Everything that everyone at came from the sky.",5730,191.0,2019-04-07 11:28:36,What
34,child,0 days 00:03:50.000000000,(gasp) I want to eat from the sky. What if I ate from the sky.,6900,230.0,2019-04-07 11:29:15,
35,parent,0 days 00:04:01.000000000,"Whatever the weather served, that's what they ate. But, it never rained rain and it never snowed snow, and it never blew just wind. It rained things like soup and juice. It snowed mashed potatoes and green peas. [crosstalk 00:04:16]",7230,241.0,2019-04-07 11:29:26,
36,child,0 days 00:04:16.000000000,What are those?,7680,256.0,2019-04-07 11:29:41,What are those
37,parent,0 days 00:04:17.000000000,And sometimes the wind blew in storms of hamburgers.,7710,257.0,2019-04-07 11:29:42,
38,child,0 days 00:04:25.000000000,Yum.,7950,265.0,2019-04-07 11:29:50,
