,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,The short books.,0,0.0,2019-03-23 15:38:35,
1,child,0 days 00:00:01.000000000,These are the long books?,30,1.0,2019-03-23 15:38:35,These are the long books
2,parent,0 days 00:00:03.000000000,"Not yet, no, so I think we...",90,3.0,2019-03-23 15:38:37,
3,Speaker 3,0 days 00:00:07.000000000,"Okay, you can start anytime that you want.",210,7.0,2019-03-23 15:38:41,
4,parent,0 days 00:00:07.000000000,Okay.,210,7.0,2019-03-23 15:38:41,
5,child,0 days 00:00:07.000000000,"Okay, I want to do...What's that one?",210,7.0,2019-03-23 15:38:41,What's that one
6,parent,0 days 00:00:11.000000000,It's called Lets Play In The Snow.,330,11.0,2019-03-23 15:38:45,
7,child,0 days 00:00:13.000000000,Oh. Let's play this now.,390,13.0,2019-03-23 15:38:47,
8,parent,0 days 00:00:14.000000000,Okay. So I think that's the first page. Do you want to push the corner to make it go to the... Push that one. Nice! All right.,420,14.0,2019-03-23 15:38:48,
9,parent,0 days 00:00:30.000000000,Little Nut Brown Hare and Big Nut Brown Hare went out in the winter snow.,900,30.0,2019-03-23 15:39:04,
10,parent,0 days 00:00:36.000000000,"Hey! This is kind of like, you remember, the book, remember How Much I Love You?",1080,36.0,2019-03-23 15:39:10,"Hey! This is kind of like, you remember, the book, remember How Much I Love You"
11,child,0 days 00:00:42.000000000,Yeah,1260,42.0,2019-03-23 15:39:16,
12,parent,0 days 00:00:42.000000000,Oh. Are they the same ones?,1260,42.0,2019-03-23 15:39:16, Are they the same ones
13,child,0 days 00:00:44.000000000,I think so.,1317,43.9,2019-03-23 15:39:18,
14,parent,0 days 00:00:44.000000000,You think so? Okay. You push the corner here.,1317,43.9,2019-03-23 15:39:18,You think so
15,parent,0 days 00:00:49.000000000,"They played I spy as they hopped through the snow. Little Nut Brown Hare looked around until he saw something interesting. I spy something that belongs to a tree, he said. Big Nut Brown Hare did some thinking about trees. Could it be a....",1470,49.0,2019-03-23 15:39:23,
16,parent,0 days 00:01:10.000000000,What does he spy?,2100,70.0,2019-03-23 15:39:44,What does he spy
17,child,0 days 00:01:13.000000000,Leaf.,2190,73.0,2019-03-23 15:39:47,
18,parent,0 days 00:01:17.000000000,"All right. That's this page. You can turn it. I know, you don't swipe it, it's a little different.",2310,77.0,2019-03-23 15:39:51,
19,parent,0 days 00:01:23.000000000,That was the right answer!,2490,83.0,2019-03-23 15:39:57,
20,parent,0 days 00:01:25.000000000,So now it was Big Nut Brown Hare's turn to look around him. I spy something that belongs to a spider.,2550,85.0,2019-03-23 15:39:59,
21,parent,0 days 00:01:35.000000000,What do you see?,2850,95.0,2019-03-23 15:40:09,What do you see
22,child,0 days 00:01:35.000000000,A spiderweb.,2850,95.0,2019-03-23 15:40:09,
23,parent,0 days 00:01:37.000000000,A web! Says Little Nut Brown Hare.,2910,97.0,2019-03-23 15:40:11,
24,parent,0 days 00:01:44.000000000,Yes! A web was the answer.,3117,103.9,2019-03-23 15:40:18,
25,parent,0 days 00:01:47.000000000,I spy something that belongs to a bird said Little Nut Brown Hare. Big Nut Brown Hare thought about birds for a while. Then he said could it be...,3210,107.0,2019-03-23 15:40:21,
26,child,0 days 00:01:58.000000000,A feather.,3540,118.0,2019-03-23 15:40:32,
27,parent,0 days 00:02:03.000000000,"Wait, here. Yup.",3690,123.0,2019-03-23 15:40:37,
28,parent,0 days 00:02:08.000000000,"Yes! It was a feather. This time, said Big Nut Brown Hare, I spy something that belongs to the river and it's wet, wet, wet.",3840,128.0,2019-03-23 15:40:42,
29,child,0 days 00:02:19.000000000,Water.,4170,139.0,2019-03-23 15:40:53,
30,parent,0 days 00:02:20.000000000,Good!,4200,140.0,2019-03-23 15:40:54,
31,parent,0 days 00:02:21.000000000,Cried Little Nut Brown Hare.,4230,141.0,2019-03-23 15:40:55,
32,parent,0 days 00:02:23.000000000,"This is kind of any easy game, don't you think?",4290,143.0,2019-03-23 15:40:57,"This is kind of any easy game, don't you think"
33,child,0 days 00:02:25.000000000,Yeah.,4350,145.0,2019-03-23 15:40:59,
34,parent,0 days 00:02:26.000000000,"Yeah, it's a little too easy. We should do something harder. Okay. You can press forward.",4380,146.0,2019-03-23 15:41:00,
35,parent,0 days 00:02:35.000000000,"Water was the answer. Little Nut Brown Hare began to laugh. I've got a good one, he thought. I spy something that belongs to me. Oh that's hard. Big Nut Brown Hare was puzzled. Can I have a clue? He said. It's only there when the sun comes out.",4650,155.0,2019-03-23 15:41:09, Can I have a clue
36,parent,0 days 00:02:52.000000000,What belongs to him when the sun comes out?,5160,172.0,2019-03-23 15:41:26,What belongs to him when the sun comes out
37,parent,0 days 00:02:56.000000000,Actually look at the picture.,5280,176.0,2019-03-23 15:41:30,
38,child,0 days 00:02:57.000000000,"Oh, a shadow?",5310,177.0,2019-03-23 15:41:31,"Oh, a shadow"
39,parent,0 days 00:03:00.000000000,"Your shadow, said Big Nut Brown Hare.",5400,180.0,2019-03-23 15:41:34,
40,parent,0 days 00:03:03.000000000,Press the corner.,5490,183.0,2019-03-23 15:41:37,
41,parent,0 days 00:03:06.000000000,"Then Big Nut Brown Hare said, I spy something that belongs to me and it's not my shadow. That really was a tricky one.",5580,186.0,2019-03-23 15:41:40,
42,child,0 days 00:03:15.000000000,Whiskers?,5850,195.0,2019-03-23 15:41:49,Whiskers
43,parent,0 days 00:03:18.000000000,"Little Nut Brown, Oooh maybe. Little Nut Brown Hare did some thinking and he said, can I have a clue? He said, it's little, it's nut brown, its my most favorite thing, and it can hop.",5940,198.0,2019-03-23 15:41:52," Little Nut Brown Hare did some thinking and he said, can I have a clue"
44,parent,0 days 00:03:31.000000000,You know what?,6330,211.0,2019-03-23 15:42:05,You know what
45,child,0 days 00:03:35.000000000,Is it his bunny? It's little bunny.,6450,215.0,2019-03-23 15:42:09,Is it his bunny
46,parent,0 days 00:03:37.000000000,It's his little bunny.,6510,217.0,2019-03-23 15:42:11,
47,parent,0 days 00:03:38.000000000,Its me!!,6540,218.0,2019-03-23 15:42:12,
48,parent,0 days 00:03:40.000000000,It's a nice book. Do you think that's the daddy or the mommy?,6600,220.0,2019-03-23 15:42:14, Do you think that's the daddy or the mommy
49,child,0 days 00:03:45.000000000,"Uh, daddy.",6750,225.0,2019-03-23 15:42:19,
50,parent,0 days 00:03:48.000000000,"Okay, so bookshelf. Do you want to read a long one or a short one?",6840,228.0,2019-03-23 15:42:22, Do you want to read a long one or a short one
51,child,0 days 00:03:54.000000000,Is this a long one?,7020,234.0,2019-03-23 15:42:28,Is this a long one
52,parent,0 days 00:03:55.000000000,These are all short ones but that's okay. That's another Dr. Suess book. Don't tell pa.,7050,235.0,2019-03-23 15:42:29,
53,child,0 days 00:04:01.000000000,Why?,7230,241.0,2019-03-23 15:42:35,Why
54,parent,0 days 00:04:02.000000000,You know how he feels about Dr. Suess.,7260,242.0,2019-03-23 15:42:36,
55,child,0 days 00:04:05.000000000,Why?,7350,245.0,2019-03-23 15:42:39,Why
56,parent,0 days 00:04:05.000000000,Why?,7350,245.0,2019-03-23 15:42:39,Why
