,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:01.000000000,[crosstalk 00:00:01] Okay. Sure? He's got to make sure everything is on. Are you going to read this story or am I going to read this story? We can both read the story.,30,1.0,2019-04-18 14:30:30, Sure::: Are you going to read this story or am I going to read this story
1,Speaker 2,0 days 00:00:16.000000000,Excuse me. Let me start this.,480,16.0,2019-04-18 14:30:45,
2,parent,0 days 00:00:17.000000000,"Okay. Sure. Wait, I think they're going to wait for this, [Toto 00:00:22]. You chose the Bad Case of the Stripes? Okay, ready?",510,17.0,2019-04-18 14:30:46," You chose the Bad Case of the Stripes::: Okay, ready"
3,Speaker 2,0 days 00:00:38.000000000,You have just to wait for a second.,1140,38.0,2019-04-18 14:31:07,
4,parent,0 days 00:00:44.000000000,I'm going to wait a second.,1323,44.1,2019-04-18 14:31:13,
5,Speaker 3,0 days 00:00:44.000000000,You can start now.,1323,44.1,2019-04-18 14:31:13,
6,parent,0 days 00:00:45.000000000,"Okay. Look at this. Camilla Cream loved lima beans. But she never ate them. Do you know lima beans? It's like a little green bean like that. We don't eat it very much either. She never ate them. All her friends hated lima beans, and she wanted to fit in. Camilla was always worried about what other people thought of her.",1350,45.0,2019-04-18 14:31:14, Do you know lima beans
7,parent,0 days 00:01:05.000000000,"Today she was fretting even more than usual. Are you going to remember fretting? Do you know what that means? It means worrying. Are you worried? It was the first day of school, and she couldn't decide what to wear. There were so many people to impress. Do you know what that means? To impress? It means she wants people to like her. So, she's trying to do what she thinks other people want her to do.",1950,65.0,2019-04-18 14:31:34, Are you going to remember fretting::: Do you know what that means::: Are you worried::: Do you know what that means::: To impress
8,parent,0 days 00:01:29.000000000,"She tried on 42 outfits. Do you even have 42 outfits? No, that's crazy. But none seemed quite right. She put on a pretty red dress and looked in the mirror. Then she screamed. Ahhh!",2670,89.0,2019-04-18 14:31:58, Do you even have 42 outfits
9,parent,0 days 00:01:43.000000000,"Her mother ran into the room, and she screamed, too.",3090,103.0,2019-04-18 14:32:12,
10,parent,0 days 00:01:46.000000000,"""Oh my heavens! You're completely covered with stripes!"" This was certainly true. Camilla was striped from head to toe. She looked like a rainbow. It looks like nice. Would you like to go to school like that? No?",3180,106.0,2019-04-18 14:32:15, Would you like to go to school like that::: No
11,parent,0 days 00:02:01.000000000,"Mrs. Cream felt Camilla's forehead. ""Do you feel all right?"" she asked.",3630,121.0,2019-04-18 14:32:30,
12,parent,0 days 00:02:07.000000000,"""I feel fine,"" Camilla answered, ""but just look at me!""",3810,127.0,2019-04-18 14:32:36,
13,parent,0 days 00:02:11.000000000,"""You get back in bed this instant,"" her mother ordered. “You’re not going to school today.” Camilla was relieved. She didn’t want to miss the first day of school, but she was afraid of what the other kids would say. And she had no idea what to wear with those crazy stripes.",3930,131.0,2019-04-18 14:32:40,
14,parent,0 days 00:02:28.000000000,"That afternoon, Dr. Bumble came to examine Camilla. “Most extraordinary!” he exclaimed. “I’ve never seen anything like it. Are you having any coughing, sneezing, runny nose, aches, pains, chills, hot flashes, dizziness, drowsiness, shortness of breath, or uncontrollable twitching?”",4440,148.0,2019-04-18 14:32:57," Are you having any coughing, sneezing, runny nose, aches, pains, chills, hot flashes, dizziness, drowsiness, shortness of breath, or uncontrollable twitching"
15,parent,0 days 00:02:51.000000000,"“No,” Camilla told him. “I feel fine.”",5130,171.0,2019-04-18 14:33:20,
16,parent,0 days 00:02:54.000000000,"“Well then,” Dr. Bumble said, turning to Mrs. Cream, “I don’t see any reason why she shouldn’t go to school tomorrow. Here’s some ointment that should help clear up those stripes in a few days. If it doesn’t, you know where to reach me.” And off he went.",5220,174.0,2019-04-18 14:33:23,
17,parent,0 days 00:03:09.000000000,Oh look at that!,5670,189.0,2019-04-18 14:33:38,
18,parent,0 days 00:03:10.000000000,The next day was a disaster. Everyone at school laughed at Camilla. They called her “Camilla Crayon” and “Night of the Living Lollipop.”,5700,190.0,2019-04-18 14:33:39,
19,parent,0 days 00:03:16.000000000,"She tried her best to act as if everything were normal, but when the class said the Pledge of Allegiance, her stripes turned red, white, and blue, and she broke out in stars.",5880,196.0,2019-04-18 14:33:45,
20,parent,0 days 00:03:29.000000000,What is that? What do you think is happening there?,6270,209.0,2019-04-18 14:33:58,What is that::: What do you think is happening there
21,parent,0 days 00:03:33.000000000,"The other kids thought this was great. One yelled, “Let’s see some purple polka dots!”",6390,213.0,2019-04-18 14:34:02,
22,parent,0 days 00:03:37.000000000,"Sure enough, Camilla turned all purple polka-dotty.",6510,217.0,2019-04-18 14:34:06,
23,parent,0 days 00:03:40.000000000,Oops. Put it back...,6600,220.0,2019-04-18 14:34:09,
24,parent,0 days 00:03:43.000000000,"Someone else shouted, “Checkerboard!” and a pattern of squares covered her skin. Soon, everyone was calling out different shapes and colors, and poor Camilla was changing faster than you can change channels on a T.V. Aww, poor Camilla. Is it nice for him to do that? No, not really.",6690,223.0,2019-04-18 14:34:12, Is it nice for him to do that
25,parent,0 days 00:04:04.000000000,"That night, Mr. Harms, the school principal, called.",7320,244.0,2019-04-18 14:34:33,
26,parent,0 days 00:04:07.000000000,"“I’m sorry, Mrs. Cream,” he said. “I’m going to have to ask you to keep Camilla home from school. She’s just too much of a distraction, and I’ve been getting calls from the other parents. They’re afraid those stripes may be contagious.”",7410,247.0,2019-04-18 14:34:36,
27,parent,0 days 00:04:19.000000000,"Do you know what contagious means? The parents are afraid the other kids could catch stripes. You know you catch a cough or a fever from other kids in your class? That's what it means, contagious. So the other kids could get the stripes.",7770,259.0,2019-04-18 14:34:48,Do you know what contagious means::: You know you catch a cough or a fever from other kids in your class
28,parent,0 days 00:04:34.000000000,"Camilla was so embarrassed. She couldn’t believe that two days ago everyone liked her. And now, nobody wanted to be in the same room with her. Her father tried to make her feel better. “Is there anything I can get you, sweetheart?” he asked. “No, thank you,” sighed Camilla. But what she really wanted was a nice plate of lima beans, but she had been laughed at enough for one day.",8220,274.0,2019-04-18 14:35:03," “Is there anything I can get you, sweetheart"
29,parent,0 days 00:04:55.000000000,"“Hmm, well, yes, I see,” Dr. Bumble mumbled when Mr. Cream phoned the next day. “I think I’d better bring in the specialists. We’ll be right over.”",8850,295.0,2019-04-18 14:35:24,
30,parent,0 days 00:05:05.000000000,"About an hour later, Dr. Bumble arrived with four people in long white coats. He introduced them to the Creams.",9150,305.0,2019-04-18 14:35:34,
31,parent,0 days 00:05:11.000000000,"“This is Dr. Grop, Dr. Sponge, Dr. Cricket, and Dr. Young.”",9330,311.0,2019-04-18 14:35:40,
32,parent,0 days 00:05:14.000000000,"Then the specialists went to work on Camilla. They squeezed and jabbed, tapped and tested. It was very uncomfortable. “Well. It’s not the mumps,” concluded Dr. Grop.",9420,314.0,2019-04-18 14:35:43,
33,parent,0 days 00:05:23.000000000,"“Or the measles,” said Dr. Sponge.",9690,323.0,2019-04-18 14:35:52,
